Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
48.0,1.0,1.0,945.24,416.66,,"[ 4.42025672e-02 -1.02004311e-01  5.40694642e-01  2.88437249e-02
  5.73677577e-02  2.72596535e-01  1.07136453e+02 -4.00522039e+01
  3.65374855e+02  2.01071937e+01  1.64207721e+01  6.82450749e+01
  1.76000000e-01]"
48.0,1.0,2.0,942.5,418.02,,"[ 1.49226484e+00 -1.16107296e+00  1.51844749e+00  4.39787914e-01
  5.23542273e-01  9.74122094e-01  5.70399439e+02 -2.33056015e+01
  2.63575515e+03  3.28321270e+02  7.02874167e+01  1.38128221e+03
  1.20000000e-02]"
48.0,1.0,3.0,953.77,412.6,,"[ 3.44384832e-02 -3.66524346e-02  2.54884686e-01  2.44180906e-02
  4.71000511e-02  1.86807562e-01  1.89602339e+02 -6.23115118e+01
  8.78784116e+02  3.07519514e+01  1.36568076e+01  1.55642045e+02
  2.97000000e-01]"
48.0,1.0,4.0,950.74,416.59,,"[ 3.07563546e-01 -1.40320520e-01  2.57918656e-01  1.94475796e-01
  1.62757934e-01  2.28431458e-01  2.12453322e+02  3.59186246e+01
  1.29465779e+02  1.47313973e+02  3.86885272e+01  8.09972406e+01
  7.00000000e-03]"
48.0,1.0,5.0,940.65,451.23,,"[ 5.91653981e-02 -4.57292589e-02  8.51156270e-02  2.16362294e-02
  3.30764309e-02  6.23724955e-02  7.75877153e+01 -3.38280524e+00
  1.64606889e+02  1.17247693e+01  7.72908463e+00  2.41950438e+01
  4.17000000e-01]"
48.0,1.0,6.0,937.68,449.74,,"[2.15376046e-01 1.55830916e-02 8.81134331e-01 1.41666013e-01
 1.75210888e-01 5.39860515e-01 4.65192816e+01 1.53958931e+01
 1.91803720e+02 3.59079569e+01 2.04797562e+01 1.35519212e+02
 5.00000000e-03]"
48.0,1.0,7.0,866.55,426.97,,"[ 5.88032763e-02 -6.47029864e-02  1.10541466e-01  2.38545910e-02
  3.47118112e-02  7.78837142e-02  7.98775167e+01 -1.70462794e+00
  8.92133218e+01  1.40397829e+01  7.86313962e+00  1.52553856e+01
  2.24000000e-01]"
48.0,1.0,8.0,866.6,432.76,,"[ 7.26896873e-02 -3.71900845e-02  2.55099662e-01  6.05161396e-02
  6.79018942e-02  2.20999053e-01  4.20346915e+01  2.11471134e+01
  3.21386085e+02  3.29455184e+01  2.18533157e+01  2.26404180e+02
  5.00000000e-03]"
48.0,1.0,9.0,939.11,485.01,eye,"[ 4.42007240e-02 -2.69728296e-02  8.22422867e-02  1.86839766e-02
  3.07565786e-02  5.44789075e-02  6.94648408e+01  3.12572892e+00
  9.65677431e+01  1.05862714e+01  6.21466848e+00  1.46109996e+01
  3.40000000e-01]"
48.0,1.0,10.0,930.01,459.32,,"[ 4.32885950e-02 -6.23365063e-02  1.34307962e-01  1.50740735e-02
  2.67769370e-02  7.75825376e-02  7.26217662e+01 -1.13642464e+01
  7.59156483e+01  1.06592210e+01  4.86378097e+00  1.06226490e+01
  4.52000000e-01]"
48.0,1.0,11.0,881.71,432.35,,"[ 6.35215885e-02 -3.36971571e-02  8.23422741e-02  3.49211993e-02
  3.99382369e-02  6.36004017e-02  1.05177199e+02 -1.13178796e+01
  8.94254317e+01  2.01155123e+01  9.96563217e+00  1.61485325e+01
  1.76000000e-01]"
48.0,1.0,12.0,863.04,428.06,,"[ 4.45589131e-02 -5.31818686e-02  1.08692555e-01  1.49955037e-02
  2.73932466e-02  6.88557950e-02  7.98679091e+01 -6.07356034e+00
  5.46302378e+01  1.16244943e+01  4.24599758e+00  7.71304925e+00
  5.32000000e-01]"
48.0,1.0,13.0,866.32,429.08,,"[ 1.12674966e-01 -2.84739186e-02  3.09920913e-01  9.75997558e-02
  7.80393139e-02  2.13975322e-01  6.87207369e+02 -9.27931396e+00
  1.99324330e+01  5.23696210e+02  3.59741337e+01  1.43753022e+01
  5.00000000e-03]"
48.0,1.0,14.0,969.73,438.98,,"[ 9.47191638e-02 -5.89522705e-02  9.66937342e-02  3.51590447e-02
  4.92418796e-02  7.26577665e-02  8.51109916e+01  4.16896965e-01
  4.15966187e+01  1.68473239e+01  6.83158256e+00  7.99753656e+00
  1.49000000e-01]"
48.0,1.0,15.0,996.56,438.76,,"[ 4.01932479e-02 -6.80936861e-02  1.66471464e-01  1.49010794e-02
  2.87433916e-02  9.72563387e-02  7.15141223e+01 -5.67055294e+00
  9.36446425e+01  1.15161527e+01  6.81780061e+00  1.53184977e+01
  2.88000000e-01]"
