Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
15.0,1.0,1.0,956.31,492.42,eye,"[ 7.10215754e-02 -8.25849653e-02  1.30777603e-01  2.00439967e-02
  2.89669633e-02  6.65717918e-02  1.40658324e+02 -4.86799265e+01
  2.20715820e+02  1.89509695e+01  6.84827799e+00  2.67174626e+01
  1.42900000e+00]"
15.0,1.0,2.0,957.48,504.85,eye,"[ 3.89039104e-01 -9.33125048e-02  2.92541679e-01  3.40365085e-01
  1.58862584e-01  2.49600283e-01  7.17082530e+02 -7.08431411e+01
  3.24443246e+02  5.78655005e+02  7.99015393e+01  2.38507907e+02
  4.00000000e-03]"
15.0,1.0,3.0,1018.85,489.73,eye,"[ 3.41680341e-02 -4.75531919e-02  1.76021137e-01  2.03317918e-02
  3.85750904e-02  1.31415449e-01  2.02118117e+02 -5.94389433e+01
  2.64721972e+02  3.58958359e+01  1.34913529e+01  4.50560872e+01
  2.20000000e-01]"
15.0,1.0,4.0,1020.97,466.82,eye,"[ 3.74477719e-02 -2.79442162e-02  8.13422006e-02  2.14690925e-02
  3.31698335e-02  6.64716475e-02  1.23926035e+02 -3.49813978e+01
  9.89491627e+01  2.45375510e+01  1.16997814e+01  1.84221577e+01
  1.54000000e-01]"
15.0,1.0,5.0,1022.94,465.83,eye,"[ 9.17990754e-01 -1.91490222e-01  3.42607755e-01  4.10479730e-01
  2.53729310e-01  2.86127306e-01  5.78301854e+02 -8.94511092e+01
  4.74016414e+02  3.86002856e+02  7.25221919e+01  3.02690964e+02
  7.00000000e-03]"
15.0,1.0,6.0,965.0,546.34,mouth_nose,"[ 5.19990911e-02 -3.50086995e-02  6.42160860e-02  2.62902864e-02
  3.23862764e-02  5.32609815e-02  1.25937018e+02 -1.46680776e+01
  9.52881863e+01  2.25648024e+01  1.05189177e+01  1.70262851e+01
  1.94000000e-01]"
15.0,1.0,7.0,1033.51,464.41,eye,"[ 4.76880842e-02 -4.30322534e-02  1.00042737e-01  2.61995269e-02
  3.91960002e-02  8.46821500e-02  1.75823194e+02 -4.92181279e+01
  2.21469444e+02  3.20539890e+01  1.63143026e+01  3.87030178e+01
  2.06000000e-01]"
15.0,1.0,8.0,1032.58,465.48,eye,"[ 6.77684627e-02 -2.00958575e-02  3.57006039e-01  4.34177524e-02
  6.72703631e-02  2.20946039e-01  6.99597905e+00  9.44528930e-01
  3.50003387e+01  5.59272312e+00  4.84727957e+00  2.42919451e+01
  6.00000000e-03]"
15.0,1.0,9.0,963.16,563.69,mouth_nose,"[ 8.10944239e-02 -7.92944091e-02  1.06110938e-01  2.83677497e-02
  3.42380150e-02  6.53315668e-02  1.21899192e+02 -4.02966224e+01
  1.29477743e+02  1.84683213e+01  8.49302296e+00  1.83680731e+01
  3.71000000e-01]"
15.0,1.0,10.0,963.1,566.08,mouth_nose,"[ 1.10866349e-01 -1.91680906e-02  4.50460789e-01  6.80285659e-02
  7.99855670e-02  3.69825466e-01  1.21119050e+01  3.44490869e+00
  4.16454478e+02  9.42087679e+00  1.17274850e+01  2.78056470e+02
  6.00000000e-03]"
15.0,1.0,11.0,963.98,462.26,,"[ 3.89702898e-02 -2.99045253e-02  7.86184848e-02  2.27746302e-02
  3.22512550e-02  6.56199963e-02  9.11361569e+01 -2.71043769e+00
  8.31551395e+01  2.00605292e+01  1.06421928e+01  1.74221561e+01
  1.21000000e-01]"
15.0,1.0,12.0,964.73,464.77,,"[ 1.38234204e-01 -3.86976048e-02  2.00173132e-01  1.21622379e-01
  7.73761788e-02  1.73888736e-01  4.50481621e+02  7.47975279e+01
  2.46954509e+02  3.15204438e+02  6.33880879e+01  1.63762051e+02
  6.00000000e-03]"
15.0,1.0,13.0,1020.71,468.43,eye,"[ 5.62546764e-02 -9.10781547e-02  1.72731479e-01  1.29110266e-02
  2.35770046e-02  7.14846125e-02  9.62268522e+01 -1.01162561e+01
  6.74656106e+01  1.31236788e+01  3.46104020e+00  8.07773123e+00
  1.28500000e+00]"
15.0,1.0,14.0,1027.46,474.23,eye,"[ 1.48448183e+00 -3.78657207e-01  3.07205299e-01  5.92005360e-01
  2.27438821e-01  2.12805268e-01  1.96295786e+03  3.81872400e+01
  9.79015162e+01  1.25393256e+03  9.46994010e+01  6.03485968e+01
  8.00000000e-03]"
15.0,1.0,15.0,938.74,465.58,,"[ 4.92599648e-02 -3.30283994e-02  7.63961757e-02  2.19860869e-02
  3.33878337e-02  6.03749371e-02  6.47881045e+01  1.50880402e+01
  8.95808896e+01  1.19351281e+01  7.97750717e+00  1.65206551e+01
  1.73000000e-01]"
15.0,1.0,16.0,1016.6,464.75,eye,"[ 4.47571132e-02 -5.84675842e-02  1.16242834e-01  1.57155751e-02
  2.93006693e-02  7.74575406e-02  9.11035604e+01 -1.05657131e+01
  5.93216034e+01  1.45581910e+01  5.90599883e+00  9.28488156e+00
  3.05000000e-01]"
15.0,1.0,17.0,1018.11,466.11,eye,"[ 1.06796091e+00 -5.97091571e-01  6.41617643e-01  4.57864893e-01
  3.48389601e-01  4.66299607e-01  8.00398133e+02 -8.63976349e+01
  1.80749138e+02  5.24386722e+02  7.54546700e+01  1.14627357e+02
  7.00000000e-03]"
15.0,1.0,18.0,959.07,555.31,mouth_nose,"[ 5.85529309e-02 -5.61856156e-02  8.49211021e-02  1.64845780e-02
  2.61550726e-02  5.15891791e-02  6.70425756e+01 -1.93825926e+00
  5.61456384e+01  9.91473744e+00  3.68674732e+00  8.00564222e+00
  5.79000000e-01]"
15.0,1.0,19.0,956.6,556.56,mouth_nose,"[ 9.20290950e-02 -3.03916512e-02  2.39450472e-01  8.13271657e-02
  6.30590820e-02  2.05356453e-01  3.44397381e+02  7.04747673e+01
  4.06003345e+02  2.30757156e+02  5.80921622e+01  2.51966431e+02
  7.00000000e-03]"
15.0,1.0,20.0,1022.88,883.39,,"[ 4.47717436e-02 -4.32790432e-02  1.03673227e-01  2.73786114e-02
  3.04406233e-02  7.21047105e-02  2.29340132e+02  2.58257673e+01
  1.34227229e+02  4.92204717e+01  1.96127304e+01  2.87681580e+01
  1.24000000e-01]"
15.0,1.0,21.0,1032.66,886.9,,"[ 1.94722842e-01 -3.51277467e-02  1.56433356e-01  1.69805973e-01
  8.16987715e-02  1.30725126e-01  5.10290618e+03 -4.12497230e+01
  1.19128581e+02  3.11262266e+03  1.42002838e+02  7.48160884e+01
  8.00000000e-03]"
15.0,1.0,22.0,1203.75,859.42,,"[ 4.62219597e-02 -1.55856202e-02  5.24847751e-02  2.52737560e-02
  2.85050849e-02  3.67670572e-02  1.67476265e+02  2.80740095e+01
  1.19825821e+02  3.23352098e+01  1.36238700e+01  2.24751849e+01
  1.83000000e-01]"
15.0,1.0,23.0,818.55,967.83,,"[ 3.79652298e-02 -1.45040857e-02  3.15699814e-02  2.74538131e-02
  1.99635269e-02  2.68205891e-02  2.56045014e+02 -4.15649817e+01
  1.48775351e+02  4.87322220e+01  1.87759008e+01  2.79348376e+01
  1.80000000e-01]"
15.0,1.0,24.0,821.74,968.87,,"[9.00290609e-01 4.78292270e-02 2.83079741e-01 5.37235673e-01
 1.84797527e-01 1.97148462e-01 8.33499458e+02 6.41897765e+01
 1.55713683e+02 5.55585517e+02 7.18806495e+01 1.00431272e+02
 7.00000000e-03]"
15.0,1.0,25.0,690.76,890.75,,"[ 4.47182646e-02 -1.11072697e-02  1.99096094e-02  3.20877779e-02
  1.84769320e-02  1.74386537e-02  2.28768991e+02  4.59457310e+01
  1.10476225e+02  4.55840737e+01  1.66132073e+01  2.18922853e+01
  1.51000000e-01]"
15.0,1.0,26.0,692.2,892.22,,"[ 5.53534653e-01 -4.33220145e-02  1.01282934e-01  4.23974533e-01
  1.07310671e-01  8.60419953e-02  2.59814349e+02  1.25252593e+01
  1.15029101e+02  1.91142830e+02  4.13707985e+01  7.85250934e+01
  6.00000000e-03]"
15.0,1.0,27.0,604.99,876.26,,"[ 7.00529581e-02 -1.31597915e-02  1.65872889e-02  4.60784987e-02
  2.05616943e-02  1.33528444e-02  1.33082905e+02 -1.91870242e+00
  3.90122030e+01  2.38345686e+01  6.50950397e+00  6.58370341e+00
  2.37000000e-01]"
15.0,1.0,28.0,605.83,879.97,,"[ 4.49395326e-01 -4.83547678e-02  1.18374273e-01  3.93868566e-01
  1.05378765e-01  1.01370256e-01  5.41423376e+03  2.93653671e+02
  2.76363113e+02  3.03588635e+03  1.55234516e+02  1.55479245e+02
  9.00000000e-03]"
15.0,1.0,29.0,1084.58,1018.96,,"[ 1.68009147e-01 -5.99225458e-02  4.27976427e-02  5.52620801e-02
  3.96186595e-02  3.33869157e-02  3.86974697e+02  6.10548239e+01
  2.87469428e+02  7.03993585e+01  2.12847636e+01  4.82678677e+01
  3.49000000e-01]"
15.0,1.0,30.0,1043.21,1058.44,,"[ 1.43215217e-01 -2.48666768e-02  3.52092070e-02  7.70203436e-02
  4.14687563e-02  2.89171833e-02  9.01929120e+02  1.22934734e+02
  3.55437747e+02  1.68477447e+02  2.52709999e+01  6.15884292e+01
  2.67000000e-01]"
