Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
12.0,1.0,1.0,902.16,325.81,,"[ 6.13404495e-02 -4.45671161e-02  1.43601435e-01  2.51609900e-02
  4.17131258e-02  9.64991518e-02  4.11073609e+01 -1.96317098e+01
  1.36487331e+02  6.91124846e+00  6.62476365e+00  2.21139774e+01
  2.27000000e-01]"
12.0,1.0,2.0,899.01,330.51,,"[ 3.32101193e-01 -1.66895773e-01  5.98327804e-01  2.72012898e-01
  2.35013544e-01  5.29821909e-01  8.91648435e+02  1.24350754e+02
  1.50691883e+03  5.98495759e+02  9.41225633e+01  9.74698495e+02
  7.00000000e-03]"
12.0,1.0,3.0,961.2,461.4,,"[ 5.41588410e-02 -6.81681783e-02  1.22414090e-01  2.11808170e-02
  3.15216327e-02  7.73645909e-02  5.63643293e+01 -1.98050799e+01
  8.85837578e+01  1.00398775e+01  6.73779006e+00  1.51502783e+01
  2.04000000e-01]"
12.0,1.0,4.0,961.9,463.12,,"[ 1.17413541e-01 -4.34917120e-02  1.80491049e-01  1.02316211e-01
  7.60804980e-02  1.59207204e-01  9.40613829e+01  2.55738413e+00
  9.47819319e+01  7.72395870e+01  2.27162069e+01  7.10389849e+01
  4.00000000e-03]"
12.0,1.0,5.0,940.31,474.61,eye,"[ 4.49208267e-02 -3.70840234e-02  7.68860805e-02  1.76512465e-02
  2.90546085e-02  5.59637013e-02  6.80164773e+01 -5.03293164e+00
  5.41899737e+01  1.07837901e+01  4.80502986e+00  8.36823718e+00
  3.18000000e-01]"
12.0,1.0,6.0,946.39,482.62,eye,"[ 5.31080959e-02 -4.37991944e-02  8.56763533e-02  1.89451924e-02
  3.10705834e-02  5.80377127e-02  1.13370168e+02 -2.53814425e+01
  8.19599685e+01  1.63259025e+01  5.77881741e+00  1.07807796e+01
  5.95000000e-01]"
12.0,1.0,7.0,1026.65,469.0,eye,"[ 4.83630700e-02 -3.98750598e-02  8.87654067e-02  1.75479230e-02
  3.30591711e-02  6.11771804e-02  5.30981484e+01  3.69140178e-01
  4.09290492e+01  9.38580336e+00  4.38279869e+00  6.94257780e+00
  2.36000000e-01]"
12.0,1.0,8.0,1026.03,471.5,eye,"[ 1.14418388e+00 -1.59307937e-01  2.72011505e-01  5.74592186e-01
  2.06419475e-01  2.16486265e-01  1.23780290e+03 -1.24502802e+02
  1.88763303e+02  7.87376418e+02  8.57308369e+01  1.17946453e+02
  7.00000000e-03]"
12.0,1.0,9.0,941.4,498.15,eye,"[ 5.50156607e-02 -3.69771765e-02  7.27079988e-02  2.80897424e-02
  3.40782983e-02  5.66887426e-02  1.26839871e+02 -4.14768289e+01
  7.55014707e+01  2.11267627e+01  8.67489629e+00  1.18900183e+01
  2.19000000e-01]"
12.0,1.0,10.0,938.64,499.6,eye,"[ 2.37359967e-01 -4.51086590e-02  1.89008141e-01  2.03346193e-01
  8.54741244e-02  1.63088338e-01  1.75017945e+03 -1.22961117e+02
  2.06191098e+02  1.13893817e+03  1.11887502e+02  1.29142880e+02
  7.00000000e-03]"
12.0,1.0,11.0,1010.61,466.46,eye,"[ 4.25426324e-02 -3.99157539e-02  9.53109641e-02  1.73959601e-02
  3.30862235e-02  6.79589601e-02  8.20593621e+01 -1.53500738e+01
  3.77846789e+01  1.42086611e+01  5.02986863e+00  6.11242776e+00
  2.45000000e-01]"
12.0,1.0,12.0,1025.04,463.91,eye,"[ 3.89468780e-02 -3.43614584e-02  9.57082441e-02  1.74409731e-02
  3.40479881e-02  6.84033718e-02  1.12237854e+02 -1.82015120e+01
  5.46049660e+01  1.79161177e+01  6.49259130e+00  8.34765068e+00
  2.91000000e-01]"
12.0,1.0,13.0,1020.04,464.1,eye,"[ 1.69405863e+00 -2.04167786e-01  1.60632965e-01  3.44809879e-01
  1.31538783e-01  1.11490355e-01  2.75591823e+02  1.13568492e+01
  2.51914154e+01  1.92476119e+02  2.41147599e+01  1.75128885e+01
  7.00000000e-03]"
12.0,1.0,14.0,958.3,468.99,,"[ 5.44246602e-02 -5.38715317e-02  9.66088700e-02  2.36746325e-02
  3.45934082e-02  7.34042732e-02  9.37078347e+01 -2.82206573e+01
  7.91378049e+01  1.68072068e+01  8.27141938e+00  1.32981983e+01
  2.09000000e-01]"
12.0,1.0,15.0,948.77,487.71,eye,"[ 4.58706967e-02 -2.64632099e-02  1.09880109e-01  2.89469154e-02
  3.92053397e-02  7.41243745e-02  1.08940121e+02 -3.48436887e+01
  7.31248483e+01  2.16011380e+01  9.79602995e+00  1.40608760e+01
  1.30000000e-01]"
12.0,1.0,16.0,948.02,486.67,eye,"[ 1.01009753e-01 -3.48910055e-02  3.88172081e-01  9.00372844e-02
  9.05404361e-02  2.70066362e-01  1.07137599e+03 -3.79608531e+01
  4.55101104e+01  7.34495567e+02  5.53192254e+01  3.12085121e+01
  6.00000000e-03]"
12.0,1.0,17.0,1029.37,468.36,eye,"[ 3.66029859e-02 -4.11386258e-02  1.09304574e-01  1.45607710e-02
  2.98162958e-02  7.60141575e-02  5.03365880e+01 -1.30464148e+01
  4.86520073e+01  8.36414866e+00  4.45214581e+00  7.81526280e+00
  2.44000000e-01]"
12.0,1.0,18.0,1010.58,464.73,eye,"[ 4.96880864e-02 -4.90396489e-02  9.72485441e-02  2.10015075e-02
  3.31385319e-02  7.25439929e-02  4.14520615e+01 -1.48514338e+01
  4.78938772e+01  8.07914304e+00  5.29536656e+00  9.37824554e+00
  1.42000000e-01]"
12.0,1.0,19.0,1010.87,466.27,eye,"[ 1.09624994e+00 -5.80681695e-01  6.79979834e-01  5.94128657e-01
  4.14595938e-01  5.41879962e-01  1.58749305e+03 -1.40689537e+02
  2.88561964e+02  1.09288447e+03  1.09011134e+02  1.93455167e+02
  6.00000000e-03]"
12.0,1.0,20.0,950.83,494.22,eye,"[ 5.05520584e-02 -6.84937810e-02  1.29192994e-01  1.45866157e-02
  2.47289092e-02  6.52975293e-02  6.76768929e+01 -9.81684169e+00
  5.99393204e+01  9.25434532e+00  3.47840757e+00  8.09628699e+00
  7.10000000e-01]"
12.0,1.0,21.0,950.54,493.42,eye,"[ 1.81735356e-01 -3.92629634e-02  3.24528685e-01  1.52066626e-01
  9.44817822e-02  2.75360073e-01  1.19297942e+03 -2.31457908e+01
  1.89677581e+02  8.71631823e+02  8.90103368e+01  1.35763106e+02
  5.00000000e-03]"
12.0,1.0,22.0,983.58,475.0,eye,"[ 4.49330893e-02 -3.42181962e-02  8.34826458e-02  2.11085957e-02
  3.32125760e-02  6.13251782e-02  1.07830484e+02 -1.35209749e+01
  6.07102781e+01  1.85320186e+01  7.34985415e+00  9.93057738e+00
  2.49000000e-01]"
