Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
32.0,1.0,1.0,928.11,385.95,,"[ 5.30569380e-02 -4.20543856e-02  1.00392647e-01  2.55620812e-02
  3.90176828e-02  7.82278555e-02  1.60346879e+02 -1.79640219e+01
  1.76839960e+02  2.42994205e+01  1.13494549e+01  2.55643287e+01
  4.10000000e-01]"
32.0,1.0,2.0,935.86,379.67,,"[ 3.82503792e-02 -5.56745161e-02  1.64503561e-01  1.22197961e-02
  2.86009765e-02  8.85197121e-02  8.70086167e+01 -1.87141614e+01
  7.35366539e+01  1.17600645e+01  3.90527350e+00  8.85944953e+00
  9.73000000e-01]"
32.0,1.0,3.0,929.19,370.51,,"[1.21475427e+00 9.73192685e-02 3.91962190e-01 4.91657816e-01
 1.75816901e-01 3.13749376e-01 7.55059547e+02 6.19659221e+01
 1.18197976e+02 5.04056883e+02 6.57357816e+01 7.53297706e+01
 7.00000000e-03]"
32.0,1.0,4.0,856.61,366.12,,"[ 6.50447283e-02 -1.02432306e-01  1.87876267e-01  1.72309481e-02
  2.82101506e-02  7.94809953e-02  3.27253966e+01 -2.21786268e+00
  5.62195633e+01  4.70738854e+00  2.97184357e+00  7.76753745e+00
  4.42000000e-01]"
32.0,1.0,5.0,1028.5,349.59,,"[ 3.19841573e-02 -4.44009289e-02  1.55605233e-01  1.15232417e-02
  3.17066666e-02  9.72501712e-02  4.70634102e+01 -8.12692182e+00
  4.24853518e+01  7.15494930e+00  3.49044484e+00  6.27828134e+00
  3.38000000e-01]"
32.0,1.0,6.0,1028.23,348.91,,"[ 6.61809699e-01 -6.79835332e-02  2.02171788e-01  4.82120348e-01
  9.64457557e-02  1.54603876e-01  2.39870552e+03 -6.93596594e+01
  2.95859591e+01  1.55875833e+03  7.52844974e+01  1.89989152e+01
  7.00000000e-03]"
32.0,1.0,7.0,871.99,361.46,,"[ 9.01235342e-02 -1.32440410e-01  2.24328285e-01  2.26027469e-02
  3.72832803e-02  1.00055921e-01  4.49191831e+01  7.50407655e-02
  4.19744798e+01  7.72208444e+00  3.95781629e+00  6.91070866e+00
  2.54000000e-01]"
32.0,1.0,8.0,858.46,375.33,,"[ 4.13128800e-02 -6.12949295e-02  1.35715467e-01  1.43729277e-02
  2.80691240e-02  8.45044751e-02  5.40095147e+01  1.94527437e+00
  4.07164651e+01  8.79344693e+00  4.09790193e+00  6.63284948e+00
  2.74000000e-01]"
32.0,1.0,9.0,858.93,375.44,,"[ 1.40157355e-01 -2.90570454e-02  2.55915909e-01  1.20449434e-01
  7.39708153e-02  2.12486593e-01  5.56769838e+02  7.54229724e+01
  8.51597554e+01  3.51543262e+02  5.62023623e+01  5.15124212e+01
  7.00000000e-03]"
32.0,1.0,10.0,1029.78,364.12,,"[ 4.18356698e-02 -6.15231421e-02  1.43363379e-01  1.15961797e-02
  3.04848886e-02  9.14658714e-02  7.76401739e+01 -2.27738899e+00
  4.51322145e+01  1.09268946e+01  3.82853386e+00  6.43266967e+00
  5.08000000e-01]"
