Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
28.0,1.0,1.0,1030.86,525.45,eye,
28.0,1.0,2.0,1030.21,521.7,eye,
28.0,1.0,3.0,991.16,447.13,,
28.0,1.0,4.0,988.96,445.4,,
28.0,1.0,5.0,966.44,464.53,,
28.0,1.0,6.0,980.9,468.64,,
28.0,1.0,7.0,980.6,464.34,,
28.0,1.0,8.0,962.56,448.81,,
28.0,1.0,9.0,963.14,456.28,,
28.0,1.0,10.0,999.55,475.31,eye,
28.0,1.0,11.0,999.58,472.1,eye,
28.0,1.0,12.0,1024.29,501.27,eye,
28.0,1.0,13.0,1025.38,499.13,eye,
28.0,1.0,14.0,995.91,507.66,eye,
28.0,1.0,15.0,986.9,508.42,eye,
28.0,1.0,16.0,939.1,429.56,,
28.0,1.0,17.0,935.39,433.36,,
28.0,1.0,18.0,1013.85,450.71,,
28.0,1.0,19.0,1012.46,453.48,,
28.0,1.0,20.0,985.94,474.1,eye,
28.0,1.0,21.0,983.19,474.71,eye,
28.0,1.0,22.0,977.24,464.09,,
28.0,1.0,23.0,980.0,463.8,,
28.0,1.0,24.0,995.59,485.38,eye,
28.0,1.0,25.0,988.12,520.26,eye,
28.0,1.0,26.0,1028.42,389.32,,
28.0,1.0,27.0,1028.86,395.86,,
28.0,1.0,28.0,970.81,461.08,,
28.0,1.0,29.0,970.05,465.84,,
28.0,1.0,30.0,896.64,900.1,,
28.0,1.0,31.0,897.6,902.81,,
28.0,1.0,32.0,979.44,958.8,,
28.0,1.0,33.0,978.39,957.84,,
28.0,1.0,34.0,960.19,464.55,,
28.0,1.0,35.0,961.73,469.1,,
28.0,1.0,36.0,964.09,545.56,mouth_nose,
28.0,2.0,1.0,1026.86,415.84,,"[ 4.48547448e-02 -5.49460167e-02  1.18959257e-01  1.65622437e-02
  3.03045296e-02  7.84100349e-02  7.38667512e+01 -1.29325546e+01
  8.72365310e+01  1.11147264e+01  5.68255744e+00  1.29766841e+01
  3.95000000e-01]"
28.0,2.0,2.0,1023.32,436.17,,"[ 7.61484450e-02 -8.23897356e-02  1.29641064e-01  2.51332686e-02
  3.75622873e-02  8.36084237e-02  1.85552023e+02 -5.76753514e+01
  1.60683476e+02  2.60716840e+01  8.49087102e+00  1.95561470e+01
  6.75000000e-01]"
28.0,2.0,3.0,943.87,447.47,,"[ 4.79472375e+00 -8.87970862e+00  1.75097836e+01  1.26522541e+00
  1.50725508e+00  3.80111016e+00  4.81044449e+04 -1.63247717e+02
  1.00210795e+03  1.66588693e+04  5.63744715e+01  6.54542986e+02
  6.00000000e-03]"
28.0,2.0,4.0,1017.02,503.78,eye,"[ 6.74219625e-02 -5.18551682e-02  8.14437009e-02  3.26447116e-02
  3.95780645e-02  6.79469301e-02  2.68910061e+02 -5.13703420e+01
  1.55388306e+02  4.49637934e+01  1.54057983e+01  2.40200237e+01
  2.73000000e-01]"
28.0,2.0,5.0,1043.65,417.5,,"[ 5.24769044e-02 -4.53119302e-02  9.60688225e-02  2.47459712e-02
  3.60164907e-02  7.50943479e-02  5.73007003e+01 -2.05495766e+01
  1.14896140e+02  1.11697191e+01  8.75098080e+00  2.16953123e+01
  1.49000000e-01]"
28.0,2.0,6.0,1085.86,423.75,,"[ 5.61930129e-02 -7.12531014e-02  1.31700052e-01  1.71041580e-02
  3.41640719e-02  8.79018330e-02  1.07620383e+02 -1.81276299e+01
  4.32075885e+01  1.71247726e+01  5.18111222e+00  6.30034286e+00
  3.42000000e-01]"
28.0,2.0,7.0,1002.17,430.07,,"[ 4.77352977e+00 -1.01577224e+01  2.45744875e+01  1.36606972e+00
  1.92453982e+00  6.21838524e+00  4.91504121e+04 -5.16163857e+02
  3.56316872e+03  1.73603873e+04  1.02149381e+02  1.87509253e+03
  6.00000000e-03]"
28.0,2.0,8.0,1030.03,499.71,eye,"[ 6.95848798e-02 -7.93607276e-02  1.13314803e-01  1.79232502e-02
  2.66619771e-02  5.99620624e-02  9.57379611e+01 -9.35053897e+00
  5.89945195e+01  1.34345929e+01  4.19820613e+00  7.90019353e+00
  6.74000000e-01]"
28.0,2.0,9.0,1038.81,466.56,eye,"[ 4.59024558e-02 -3.32119504e-02  8.09495150e-02  2.07966420e-02
  3.36095615e-02  5.96888869e-02  9.07701734e+01 -1.12413613e+01
  4.76596295e+01  1.57970115e+01  6.26352849e+00  8.03036054e+00
  2.17000000e-01]"
28.0,2.0,10.0,1078.06,430.23,,"[ 4.98143025e-02 -4.51096946e-02  9.60852257e-02  1.89685918e-02
  3.43637125e-02  6.81609290e-02  9.82752916e+01 -2.04076103e+01
  6.85361889e+01  1.51558498e+01  6.17490524e+00  1.02287612e+01
  3.66000000e-01]"
28.0,2.0,11.0,1035.5,463.14,eye,"[ 6.13936166e-02 -5.26405260e-02  8.71238852e-02  2.57067129e-02
  3.70508638e-02  6.83120940e-02  8.78632728e+01 -5.63440244e+00
  4.72651953e+01  1.73011634e+01  7.26279462e+00  9.57293841e+00
  1.51000000e-01]"
28.0,2.0,12.0,978.25,459.24,,"[ 2.26907812e+00 -3.62229911e+00  6.53983859e+00  8.33831118e-01
  9.70819682e-01  2.35710800e+00  4.88664080e+04  7.27991967e+02
  7.78964940e+03  1.75462355e+04  1.41874751e+02  3.39169354e+03
  8.00000000e-03]"
28.0,2.0,13.0,1119.72,801.35,,"[7.55494293e-01 2.81288395e-01 9.59695906e-01 1.63068746e-01
 1.21158712e-01 2.48486446e-01 3.92091907e+02 6.26361457e+01
 4.07592418e+02 1.41215151e+02 4.38931039e+01 1.47315790e+02
 3.50000000e-02]"
28.0,2.0,14.0,1078.96,713.0,,"[ 4.58009070e-01 -6.96230705e-01  1.32330761e+00  2.38033603e-01
  2.80857566e-01  6.81193590e-01  9.96900231e+03  5.20402373e+02
  4.41021777e+04  3.40231985e+03  1.13559722e+02  1.64593684e+04
  7.00000000e-03]"
28.0,2.0,15.0,1013.02,477.66,eye,"[ 5.37321498e-02 -5.35092679e-02  8.84551026e-02  2.11517525e-02
  3.06100899e-02  6.48254816e-02  7.86519631e+01  7.21232770e+00
  7.75478199e+01  1.42831402e+01  7.95524194e+00  1.43183490e+01
  1.96000000e-01]"
28.0,2.0,16.0,960.63,485.89,eye,"[ 5.93057134e+00 -1.14152949e+01  2.63226926e+01  1.82674271e+00
  2.36171116e+00  7.03496846e+00  5.02150558e+04 -7.36095796e+02
  8.75288009e+03  1.77865196e+04  1.48239288e+02  3.76513509e+03
  7.00000000e-03]"
28.0,2.0,17.0,1077.77,422.73,,"[ 4.65106418e-02 -6.17673890e-02  1.23744643e-01  1.55337015e-02
  2.99879677e-02  8.34795458e-02  8.55338839e+01 -1.35937453e+01
  6.45509488e+01  1.39711862e+01  6.32258065e+00  1.00359855e+01
  2.85000000e-01]"
28.0,2.0,18.0,1004.44,435.99,,"[ 5.89902820e+00 -1.17098138e+01  3.55083845e+01  2.10484856e+00
  3.05850727e+00  1.36139145e+01  4.75761884e+04 -7.74175405e+02
  9.35452349e+03  1.69403117e+04  1.52463633e+02  3.99495722e+03
  7.00000000e-03]"
28.0,2.0,19.0,1022.12,478.77,eye,"[ 6.03727684e-02 -6.15154242e-02  9.57715539e-02  1.90488978e-02
  3.10919098e-02  6.53428720e-02  7.38407453e+01 -1.18291100e+01
  4.38650919e+01  1.17475577e+01  4.61128794e+00  6.96796130e+00
  3.17000000e-01]"
28.0,2.0,20.0,964.54,476.71,eye,"[ 3.38859636e+00 -5.61266621e+00  1.01662075e+01  1.10955395e+00
  1.24233174e+00  2.91564230e+00  5.12057930e+04  6.79793360e+02
  6.93146751e+03  1.87674560e+04  1.36256060e+02  3.15738532e+03
  7.00000000e-03]"
28.0,2.0,21.0,1060.09,427.8,,"[ 3.42606731e-02 -3.08584249e-02  9.53313468e-02  1.70662078e-02
  3.09004200e-02  7.10885535e-02  6.33030808e+01 -6.60124523e+00
  6.81875945e+01  1.17349772e+01  6.89188858e+00  1.28929753e+01
  1.79000000e-01]"
28.0,2.0,22.0,998.61,427.65,,"[ 5.12029737e+00 -1.06562175e+01  2.84595637e+01  1.63067217e+00
  2.33506949e+00  8.37056894e+00  4.81703414e+04 -6.94574362e+02
  7.01469243e+03  1.72346186e+04  1.34740539e+02  3.13085161e+03
  8.00000000e-03]"
28.0,2.0,23.0,1029.38,410.92,,"[ 8.03832674e-02 -2.38300618e-01  1.20774292e+00  4.04853012e-02
  7.78051371e-02  3.22521388e-01  1.05216944e+02 -4.01564342e+01
  3.40037205e+02  1.89322908e+01  1.56842545e+01  6.48635154e+01
  1.77000000e-01]"
28.0,2.0,24.0,973.52,414.89,,"[ 6.24591129e+00 -1.21323314e+01  3.80027930e+01  2.29978913e+00
  3.21496731e+00  1.51107323e+01  4.75952434e+04 -8.07786423e+02
  1.09628247e+04  1.69864025e+04  1.59857986e+02  4.70797413e+03
  8.00000000e-03]"
28.0,2.0,25.0,840.39,755.99,,"[ 3.70980978e-02 -2.70018273e-02  6.44600282e-02  2.47629147e-02
  2.38389182e-02  5.15565012e-02  6.46287892e+01  1.79093427e+01
  4.96796012e+02  1.26946485e+01  1.62373810e+01  1.00155982e+02
  1.53000000e-01]"
28.0,2.0,26.0,847.67,727.3,,"[ 1.50015615e+01 -5.15143881e+00  2.20926539e+00  9.67466430e+00
  2.18113993e+00  9.75494119e-01  6.43951817e+03 -4.14143248e+02
  4.72833834e+04  2.33715508e+03  1.02369121e+02  1.73624332e+04
  7.00000000e-03]"
28.0,2.0,27.0,966.19,427.89,,"[ 9.59097986e-02 -1.04981024e-01  1.47702301e-01  2.86747717e-02
  3.91492295e-02  8.34625477e-02  7.32969966e+01 -1.25932880e+01
  5.16437996e+01  1.18612707e+01  5.46803295e+00  8.55102546e+00
  2.54000000e-01]"
28.0,2.0,28.0,907.39,443.84,,"[ 5.98165709e+00 -1.15103216e+01  3.78054831e+01  2.41103552e+00
  3.50245917e+00  1.65717372e+01  4.63215357e+04 -8.47751063e+02
  1.15825209e+04  1.57287213e+04  1.62003835e+02  4.91180208e+03
  7.00000000e-03]"
28.0,2.0,29.0,1186.35,778.6,,"[ 6.40023992e-02 -4.62057765e-02  5.81356769e-02  2.21609403e-02
  2.54465597e-02  4.06531400e-02  8.24042709e+01  1.00859622e+01
  1.19595031e+02  1.47499369e+01  8.35206054e+00  1.99612780e+01
  2.71000000e-01]"
28.0,2.0,30.0,1142.1,737.95,,"[ 1.93468330e-01 -8.02869091e-02  1.65971573e-01  1.29353669e-01
  1.03544377e-01  1.48596019e-01  3.49047229e+04  9.35690316e+02
  3.12871268e+04  1.14930982e+04  1.92677765e+02  1.21697007e+04
  6.00000000e-03]"
28.0,2.0,31.0,1269.58,798.26,,"[ 8.12164841e-02 -5.20394691e-02  5.86418918e-02  2.53634540e-02
  3.13902190e-02  4.25348474e-02  1.29105108e+02  1.11790695e+01
  5.29648643e+01  2.33953978e+01  7.41825860e+00  9.20647380e+00
  2.46000000e-01]"
28.0,2.0,32.0,1197.96,751.84,,"[ 1.49680707e-01 -5.58859209e-02  1.44454850e-01  1.03395104e-01
  8.65393497e-02  1.28662815e-01  3.88537460e+04  9.73116033e+02
  3.08484421e+04  1.32437658e+04  1.97794863e+02  1.16188599e+04
  5.00000000e-03]"
28.0,2.0,33.0,1216.51,793.86,,"[ 6.43262855e-02 -2.58240009e-02  4.87931203e-02  2.50851446e-02
  2.98470896e-02  3.62580715e-02  7.11749457e+01  1.35665356e+01
  7.10193105e+01  1.44410522e+01  7.77883678e+00  1.47546027e+01
  1.46000000e-01]"
28.0,2.0,34.0,1183.38,763.23,,"[ 1.69589995e-01 -6.47133489e-02  1.56470789e-01  1.17964319e-01
  9.21735115e-02  1.40813271e-01  3.71041179e+04  9.61167608e+02
  3.33977893e+04  1.24465191e+04  2.04324795e+02  1.27340295e+04
  9.00000000e-03]"
28.0,2.0,35.0,1051.6,435.13,,"[ 6.50875244e-02 -4.32598266e-02  8.77577225e-02  2.70921621e-02
  3.97219409e-02  7.00289350e-02  9.97338977e+01  1.24946216e+01
  1.91941374e+02  1.67154938e+01  1.18564277e+01  3.22595592e+01
  2.45000000e-01]"
28.0,3.0,1.0,968.91,466.3,,"[ 5.16185115e-02 -7.74551205e-02  6.31267160e-01  3.32047795e-02
  6.07916350e-02  2.23199388e-01  1.10885789e+02 -2.81245266e+00
  2.32581512e+02  2.06306777e+01  1.62976997e+01  4.54669122e+01
  1.70000000e-01]"
28.0,3.0,2.0,937.15,477.93,eye,"[ 6.85240060e+00 -1.21203150e+01  2.37890078e+01  1.72259249e+00
  2.08909986e+00  5.64260083e+00  4.95116733e+04 -7.93745711e+02
  1.07247713e+04  1.73527163e+04  1.54372618e+02  4.43348350e+03
  1.50000000e-02]"
28.0,3.0,3.0,982.39,460.06,,"[ 7.04838367e-02 -7.60210139e-02  1.24380302e-01  2.56694268e-02
  3.76675413e-02  8.44289772e-02  1.59171248e+02 -4.22667695e+01
  1.78642516e+02  2.41898275e+01  1.01897976e+01  2.50083611e+01
  4.72000000e-01]"
28.0,3.0,4.0,932.07,474.43,eye,"[ 6.66100528e+00 -1.22706797e+01  3.98534907e+01  2.76696736e+00
  3.84848997e+00  1.80100818e+01  4.72558465e+04 -8.85644232e+02
  1.34369570e+04  1.69244186e+04  1.75138914e+02  5.62834155e+03
  9.00000000e-03]"
28.0,3.0,5.0,1161.28,713.34,,"[ 1.41921928e-01 -4.25117445e-02  3.84866747e-01  1.21709809e-01
  9.46701351e-02  3.24925525e-01  2.99567367e+03  2.08676110e+02
  1.99856071e+03  1.58250351e+03  1.46370703e+02  1.01028783e+03
  1.30000000e-02]"
28.0,3.0,6.0,978.41,460.88,,"[ 3.99064087e-02 -2.65385934e-02  9.14294778e-02  2.71267626e-02
  3.49491325e-02  7.58646603e-02  4.32613105e+02 -8.81022339e+01
  3.29679350e+02  7.30853621e+01  1.88943019e+01  5.00352455e+01
  3.14000000e-01]"
28.0,3.0,7.0,951.36,471.25,,"[ 7.78993355e-02 -1.97645888e-01  8.03111436e-01  4.01675489e-02
  6.92226835e-02  2.75970812e-01  1.84007920e+02 -5.63448914e+01
  3.92771066e+02  3.35973509e+01  1.78158676e+01  7.26910144e+01
  1.94000000e-01]"
28.0,3.0,8.0,928.37,492.94,eye,"[ 9.70059079e+00 -1.53759494e+01  3.71859341e+01  3.28215327e+00
  3.80513776e+00  1.29096301e+01  4.35223958e+04 -9.10061374e+02
  1.89881149e+04  1.54234852e+04  1.82660594e+02  7.62220046e+03
  1.80000000e-02]"
28.0,3.0,9.0,948.1,492.85,eye,"[ 3.61642566e-02 -3.12753123e-02  1.95884746e-01  2.73423633e-02
  4.27150178e-02  1.48126125e-01  1.08238139e+02 -4.39239106e+01
  3.70892204e+02  2.23778384e+01  1.50444173e+01  7.71175563e+01
  1.22000000e-01]"
28.0,3.0,10.0,971.74,472.76,,"[ 5.65857276e-02 -1.02118238e-01  4.32117106e-01  2.77682345e-02
  4.82719125e-02  1.75795521e-01  1.44436288e+02 -2.42521239e+01
  1.83565183e+02  2.41761481e+01  1.29093751e+01  2.95549748e+01
  2.92000000e-01]"
28.0,3.0,11.0,1014.55,462.26,eye,"[ 3.74574029e-02 -3.00959386e-02  9.22051511e-02  2.14277890e-02
  3.43469742e-02  7.16590093e-02  1.87527255e+02 -5.41407253e+01
  1.08099534e+02  3.22836014e+01  1.13753199e+01  1.67101339e+01
  2.45000000e-01]"
28.0,3.0,12.0,1013.17,455.93,,"[ 3.39465180e-02 -3.20841562e-02  9.59371142e-02  1.64365248e-02
  3.14280201e-02  7.32865522e-02  2.38108998e+02  5.63780066e+00
  1.56756721e+02  3.64921006e+01  1.27810278e+01  2.38157189e+01
  4.23000000e-01]"
28.0,3.0,13.0,919.4,494.26,eye,"[ 2.86199238e+00 -7.10578898e+00  6.80318656e+01  1.61634626e+00
  3.49757039e+00  4.05140100e+01  4.47444081e+04 -8.47916312e+02
  1.03377543e+04  1.58109262e+04  1.70267570e+02  4.35670216e+03
  5.00000000e-03]"
28.0,3.0,14.0,978.35,461.11,,"[ 5.97174110e-02 -8.10835063e-02  1.42178894e-01  1.56457838e-02
  2.78307900e-02  7.24616826e-02  2.42072000e+02 -6.50036084e+01
  1.89397805e+02  3.23385566e+01  8.07403240e+00  2.20312599e+01
  2.27300000e+00]"
28.0,3.0,15.0,918.2,488.0,eye,"[ 7.24052069e+00 -1.31008521e+01  3.25262281e+01  2.33877447e+00
  2.98092153e+00  1.06745988e+01  4.82880795e+04 -8.05154714e+02
  1.04016659e+04  1.80796778e+04  1.65571761e+02  4.46454266e+03
  8.00000000e-03]"
28.0,4.0,1.0,983.87,434.4,,"[ 4.99125638e-02 -6.17074388e-02  1.14133510e-01  1.74912267e-02
  3.14415643e-02  7.83736150e-02  1.45272443e+02 -4.74496383e+01
  1.14418245e+02  2.02882991e+01  7.28280127e+00  1.45401185e+01
  5.59000000e-01]"
28.0,4.0,2.0,986.75,441.71,,"[ 2.43707186e-01 -1.21720483e-01  2.20110137e-01  1.74000160e-01
  1.33070034e-01  1.97816658e-01  3.30571227e+02  7.09784188e+01
  1.56326508e+02  2.07260477e+02  4.78840400e+01  9.25545308e+01
  8.00000000e-03]"
28.0,4.0,3.0,982.87,474.8,eye,"[ 4.83115565e-02 -8.51280194e-02  3.27948931e-01  2.21653113e-02
  4.09856873e-02  1.47704814e-01  1.33621369e+02 -2.88666127e+01
  1.40797465e+02  2.09545013e+01  9.88289906e+00  2.17812686e+01
  3.50000000e-01]"
28.0,4.0,4.0,983.54,464.2,,"[ 4.97286739e-01  1.16802255e-01  1.20746657e+00  1.84572300e-01
  2.27911525e-01  7.72478199e-01  1.86708029e+02 -5.11230391e+01
  1.15063366e+03  9.89037611e+01  4.12616177e+01  5.75536560e+02
  1.40000000e-02]"
28.0,4.0,5.0,1103.41,602.83,,"[ 1.98224257e-01 -3.58690533e-02  2.85676955e-01  1.72216044e-01
  8.63551908e-02  2.42307955e-01  2.67968184e+03  2.33558929e+02
  1.79592717e+03  1.56354945e+03  1.33835056e+02  1.05497638e+03
  9.00000000e-03]"
28.0,4.0,6.0,974.0,459.37,,"[ 4.82102001e-02 -3.88879342e-02  8.51512687e-02  2.27476747e-02
  3.51929490e-02  6.62612740e-02  1.36429159e+02 -2.21145635e+01
  7.93135920e+01  2.28447898e+01  8.83211466e+00  1.25434564e+01
  2.66000000e-01]"
28.0,4.0,7.0,977.63,459.48,,"[ 1.89766153e-01 -7.12294710e-02  4.21412507e-01  1.50674078e-01
  1.40888639e-01  3.62325498e-01  5.70703349e+02  9.44638817e+01
  2.93185339e+03  3.60190372e+02  7.77807202e+01  1.72049047e+03
  9.00000000e-03]"
28.0,4.0,8.0,962.68,465.7,,"[ 6.14754134e-02 -1.17542252e-01  8.54151768e-01  3.67511395e-02
  6.93206428e-02  2.88350875e-01  1.29529896e+02 -3.66878714e+01
  2.37647839e+02  2.53841294e+01  1.67531938e+01  4.65777779e+01
  1.46000000e-01]"
28.0,4.0,9.0,955.61,480.38,eye,"[ 5.26149291e-02 -9.65842371e-02  4.53556359e-01  2.85132192e-02
  4.70277939e-02  1.77163018e-01  8.41323924e+01 -3.45169932e+01
  1.86498524e+02  1.42297260e+01  1.04865173e+01  3.15886416e+01
  2.20000000e-01]"
28.0,4.0,10.0,939.95,473.36,eye,"[ 7.04449721e-02 -1.65449123e-01  6.88695055e-01  3.14907111e-02
  5.09467232e-02  1.97177032e-01  9.03152978e+01 -2.24379774e+01
  1.58131636e+02  1.55257964e+01  1.03641722e+01  2.75516081e+01
  2.34000000e-01]"
28.0,4.0,11.0,942.43,470.03,,"[ 1.35116794e-01 -4.72865185e-02  1.36947072e-01  1.13615645e-01
  7.34791060e-02  1.20909921e-01  2.40999069e+02  4.80087321e+01
  5.97471518e+01  1.55469103e+02  3.35657767e+01  3.74988919e+01
  6.00000000e-03]"
28.0,4.0,12.0,975.79,428.71,,"[ 4.11741908e-02 -4.36389700e-02  1.18414128e-01  1.57527479e-02
  3.21131847e-02  7.62169235e-02  6.39300787e+01 -1.54916110e+01
  6.11498508e+01  9.56951906e+00  4.81431129e+00  8.98707172e+00
  3.59000000e-01]"
28.0,4.0,13.0,973.62,425.26,,"[ 7.68161482e-02 -3.10118769e-02  1.76801223e-01  6.60714187e-02
  5.89291788e-02  1.50335037e-01  5.96016446e+01 -5.62239971e+00
  4.43774680e+01  4.59285023e+01  1.53568043e+01  3.14422607e+01
  5.00000000e-03]"
28.0,4.0,14.0,924.71,441.86,,"[ 3.97162018e-02 -3.30573462e-02  9.85709691e-02  1.88789798e-02
  3.15346331e-02  6.65433791e-02  8.29836018e+01 -1.07849523e+01
  7.12501787e+01  1.39466816e+01  6.52713447e+00  1.12530276e+01
  2.83000000e-01]"
28.0,4.0,15.0,930.68,422.61,,"[ 5.46607075e-02 -6.81323663e-02  1.22723428e-01  1.62609356e-02
  2.99995599e-02  7.59358965e-02  6.77934113e+01 -1.33880723e+01
  4.63179146e+01  9.38035604e+00  3.62903882e+00  6.35101315e+00
  5.04000000e-01]"
28.0,4.0,16.0,930.65,425.53,,"[ 1.71972192e-01 -3.40152748e-02  1.93590147e-01  1.50694329e-01
  7.77155901e-02  1.63474556e-01  6.77901102e+02  4.31869544e+01
  7.13409775e+01  4.90598335e+02  5.79790304e+01  4.76350608e+01
  6.00000000e-03]"
28.0,4.0,17.0,982.46,478.73,eye,"[ 4.50612431e-02 -4.21158412e-02  8.54611393e-02  1.95409759e-02
  3.11623580e-02  6.61771257e-02  6.79592243e+01 -5.42604679e+00
  5.11892694e+01  1.31770545e+01  6.37898605e+00  9.45984816e+00
  1.74000000e-01]"
28.0,4.0,18.0,1039.24,441.41,,"[ 3.76634652e-02 -4.93044329e-02  1.30269473e-01  1.49155299e-02
  3.24875498e-02  9.09378946e-02  9.18968948e+01 -2.05746862e+01
  5.65811225e+01  1.52103491e+01  6.10357824e+00  9.03931271e+00
  2.63000000e-01]"
28.0,4.0,19.0,1036.5,442.8,,"[ 5.07427308e-02 -2.37874885e-02  3.02161669e-01  3.43297064e-02
  5.91436482e-02  1.96441307e-01  6.42777184e+00  1.34118281e+00
  2.53558255e+01  5.07045102e+00  4.11649697e+00  1.78085974e+01
  6.00000000e-03]"
