Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
29.0,1.0,1.0,1014.16,466.1,eye,"[ 9.52567921e-02 -1.19752296e-01  2.00610870e-01  3.69345282e-02
  4.95246782e-02  1.19604497e-01  4.33070413e+01 -3.78636030e+00
  8.29671509e+01  1.32019639e+01  9.90835249e+00  2.35805601e+01
  5.60000000e-02]"
29.0,1.0,2.0,988.71,470.27,eye,"[ 5.29644324e-02 -8.51240618e-02  1.73698504e-01  1.31525920e-02
  2.28337671e-02  6.92204030e-02  5.82726653e+01 -1.14425547e+01
  6.29972711e+01  7.84826724e+00  2.65759684e+00  7.75141784e+00
  1.25600000e+00]"
29.0,1.0,3.0,898.06,489.88,eye,"[ 4.02472720e+00 -8.93578214e+00  4.60598108e+01  1.98407948e+00
  3.53237025e+00  2.56633346e+01  4.82226191e+04 -8.55100275e+02
  1.09575413e+04  1.75021493e+04  1.70208334e+02  4.66208307e+03
  5.00000000e-03]"
29.0,1.0,4.0,933.02,456.03,,"[ 5.32769289e-02 -2.88103584e-02  8.48015301e-02  2.93074173e-02
  3.68177144e-02  5.93849964e-02  7.87385378e+01 -1.34725361e+01
  5.07831369e+01  1.52395162e+01  7.04257154e+00  9.51875300e+00
  1.53000000e-01]"
29.0,1.0,5.0,874.04,470.91,eye,"[ 5.19497241e+00 -1.04372247e+01  4.18460563e+01  2.40063574e+00
  3.74136642e+00  2.13815708e+01  5.02920470e+04 -9.15921987e+02
  1.32575472e+04  1.75256273e+04  1.79870109e+02  5.53941877e+03
  7.00000000e-03]"
29.0,1.0,6.0,977.47,562.49,mouth_nose,"[ 4.53555815e-02 -2.81996724e-02  6.35964628e-02  2.33032767e-02
  3.06553776e-02  5.16348826e-02  8.76956231e+01  7.79418932e+00
  9.46413374e+01  1.79814533e+01  1.01806151e+01  1.87935558e+01
  1.45000000e-01]"
29.0,1.0,7.0,984.45,586.45,mouth_nose,"[ 3.28781672e-02 -2.83433681e-02  7.83083093e-02  1.76689310e-02
  2.73216360e-02  6.04353688e-02  6.94162303e+01  1.69314257e+00
  7.44355379e+01  1.46109166e+01  8.33630956e+00  1.50185527e+01
  1.42000000e-01]"
29.0,1.0,8.0,937.7,588.04,mouth_nose,"[ 4.12387661e+00 -6.27302375e+00  1.01495291e+01  1.12362253e+00
  1.07670813e+00  2.16421434e+00  4.83136640e+04  3.85030471e+02
  1.49639142e+03  1.73033822e+04  9.02405979e+01  8.94685297e+02
  7.00000000e-03]"
29.0,1.0,9.0,1050.85,451.5,,"[ 3.37180858e-02 -4.45716723e-02  1.15049308e-01  1.46072775e-02
  2.90132749e-02  8.39188747e-02  7.39317859e+01 -3.08436641e+01
  6.37553494e+01  1.22845554e+01  6.31320126e+00  1.01365344e+01
  2.13000000e-01]"
29.0,1.0,10.0,988.0,473.06,eye,"[ 4.61556549e+00 -9.39317817e+00  5.38608234e+01  2.39809953e+00
  4.12713961e+00  3.28532894e+01  4.88997724e+04 -9.43039490e+02
  1.35066068e+04  1.71611633e+04  1.84790413e+02  5.51872306e+03
  8.00000000e-03]"
29.0,1.0,11.0,931.9,442.13,,"[ 4.23757543e-02 -2.77118111e-02  8.70479598e-02  2.01884363e-02
  3.34584602e-02  6.09165417e-02  5.58956660e+01  1.23485573e+00
  4.83228481e+01  1.04624621e+01  5.32216249e+00  8.64336756e+00
  1.86000000e-01]"
29.0,1.0,12.0,871.13,470.89,eye,"[ 3.13364045e+00 -7.08863610e+00  6.19474529e+01  1.93424039e+00
  4.29748422e+00  4.20825520e+01  4.51160310e+04 -9.39119317e+02
  1.40467008e+04  1.49355233e+04  1.86693664e+02  5.56899888e+03
  7.00000000e-03]"
29.0,1.0,13.0,1056.78,451.79,,"[ 4.54313777e-02 -6.26055298e-02  1.29735170e-01  1.60694391e-02
  3.16118658e-02  8.93077423e-02  4.38480092e+01 -4.82977154e+00
  3.30984975e+01  9.21602023e+00  4.68625245e+00  6.99991503e+00
  1.31000000e-01]"
29.0,1.0,14.0,990.83,479.62,eye,"[ 4.46219377e+00 -8.99328139e+00  5.74070509e+01  2.45519286e+00
  4.34461533e+00  3.58927768e+01  4.65086634e+04 -9.11303026e+02
  1.18154396e+04  1.64595675e+04  1.85675576e+02  4.84643504e+03
  8.00000000e-03]"
29.0,1.0,15.0,994.85,591.37,mouth_nose,"[ 7.12745729e-02 -5.69026851e-02  7.60044726e-02  2.56206025e-02
  3.24852674e-02  5.43239298e-02  1.04466266e+02 -2.94656279e+01
  8.28804176e+01  1.64883721e+01  7.00894984e+00  1.23108529e+01
  3.28000000e-01]"
29.0,1.0,16.0,946.38,601.04,mouth_nose,"[ 5.78161202e+00 -1.07941422e+01  2.62860257e+01  2.09350225e+00
  2.53273839e+00  7.27472092e+00  4.98837313e+04 -8.47414346e+02
  1.19060082e+04  1.79454258e+04  1.72313292e+02  4.98740865e+03
  8.00000000e-03]"
29.0,1.0,17.0,1013.29,469.02,eye,"[ 3.53798624e-02 -2.53607722e-02  1.07482495e-01  2.31040870e-02
  3.54223620e-02  8.01285283e-02  1.44608428e+02 -4.36190567e+01
  9.00724025e+01  2.80981218e+01  1.17325669e+01  1.62411213e+01
  1.45000000e-01]"
29.0,1.0,18.0,1023.7,464.47,eye,"[ 3.13677407e-02 -2.73611777e-02  2.52409246e-01  2.46250164e-02
  4.72133530e-02  1.67736185e-01  1.63551515e+02  2.79977536e+01
  6.81725878e+01  5.51319573e+01  2.04093592e+01  2.27881164e+01
  3.70000000e-02]"
29.0,1.0,19.0,953.19,488.04,eye,"[ 4.52185044e+00 -9.36279422e+00  5.44062454e+01  2.36911907e+00
  4.21446774e+00  3.31845871e+01  4.38357363e+04 -8.77146055e+02
  1.31660510e+04  1.62698597e+04  1.81171297e+02  5.37294665e+03
  7.00000000e-03]"
29.0,1.0,20.0,916.64,452.71,,"[ 6.73303524e-02 -6.04568067e-02  9.55441339e-02  2.37631897e-02
  3.57707230e-02  6.84995067e-02  4.50088266e+01 -6.84631525e+00
  4.28572640e+01  8.25911631e+00  4.49378830e+00  7.76842669e+00
  1.82000000e-01]"
29.0,1.0,21.0,858.31,473.61,eye,"[ 3.16678552e+00 -7.34303248e+00  5.11706474e+01  1.87931301e+00
  3.84032404e+00  3.32554488e+01  4.43848861e+04 -9.09039650e+02
  1.43245391e+04  1.47985030e+04  1.76612898e+02  5.84248169e+03
  7.00000000e-03]"
29.0,1.0,22.0,1069.04,453.07,,"[ 4.29759576e-02 -5.76694172e-02  1.27951650e-01  1.53736880e-02
  3.00567314e-02  8.43859662e-02  5.67927589e+01 -9.63504677e+00
  5.91200326e+01  9.71004393e+00  5.32500191e+00  9.81137242e+00
  2.48000000e-01]"
29.0,1.0,23.0,992.19,473.26,eye,"[ 4.96506167e+00 -1.02087432e+01  4.96954864e+01  2.30313015e+00
  3.89877661e+00  2.78609501e+01  4.52762395e+04 -8.51229485e+02
  1.15060834e+04  1.66762582e+04  1.73646392e+02  4.64050804e+03
  7.00000000e-03]"
29.0,1.0,24.0,930.26,454.58,,"[ 9.85111470e-02 -5.43312660e-02  8.82087651e-02  4.75155872e-02
  5.13338160e-02  7.13854716e-02  2.79558909e+02  1.62568785e+01
  9.96498087e+01  5.28410295e+01  1.60685918e+01  1.78515231e+01
  1.91000000e-01]"
29.0,1.0,25.0,860.33,482.72,eye,"[ 3.96189878e+00 -8.56409262e+00  5.33844010e+01  2.21242938e+00
  3.89356910e+00  3.33052042e+01  4.82626479e+04 -9.30909292e+02
  1.40960182e+04  1.65917559e+04  1.80798142e+02  6.13100841e+03
  6.00000000e-03]"
29.0,1.0,26.0,972.9,540.0,eye,"[ 5.28741127e-02 -5.10079418e-02  8.59366798e-02  2.03325688e-02
  3.04866077e-02  6.22869702e-02  8.08367636e+01 -1.56606349e+01
  5.27730418e+01  1.38657978e+01  5.86812433e+00  8.76633458e+00
  2.52000000e-01]"
29.0,1.0,27.0,912.27,553.65,eye,"[ 5.71290787e+00 -1.10865947e+01  3.48096937e+01  2.36638539e+00
  3.34204912e+00  1.42249206e+01  4.96014484e+04 -8.75424049e+02
  1.27870528e+04  1.74812249e+04  1.71367930e+02  5.20951771e+03
  6.00000000e-03]"
29.0,1.0,28.0,920.78,444.0,,"[ 7.07208505e-02 -1.57359635e-02  1.76482072e-01  3.18826290e-02
  4.76713537e-02  8.61906452e-02  9.99416984e+01  3.55556280e+01
  1.85871517e+02  1.66136424e+01  1.07534861e+01  3.05998322e+01
  2.43000000e-01]"
