Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
4.0,1.0,1.0,912.83,491.85,eye,"[ 5.44622024e-02 -7.08522816e-02  1.22340472e-01  1.49084178e-02
  2.31966919e-02  5.89883157e-02  6.27504249e+01 -5.26186687e+00
  6.52860923e+01  8.29013399e+00  3.02066738e+00  8.19707084e+00
  9.55000000e-01]"
4.0,1.0,2.0,916.35,492.61,eye,"[ 6.00871469e-02 -8.63377117e-02  1.44779624e-01  1.60163021e-02
  2.30323929e-02  6.01272847e-02  6.02573068e+01 -1.04769171e+01
  6.71840790e+01  8.31664560e+00  3.11738672e+00  8.58646327e+00
  9.41000000e-01]"
4.0,1.0,3.0,920.78,500.17,eye,"[ 1.07096850e-01 -1.49003853e-01  1.62961121e+00  9.47934351e-02
  1.68877637e-01  1.07883398e+00  1.01112833e+02  2.44053095e+01
  7.10148896e+02  7.42398612e+01  3.47446835e+01  4.78287348e+02
  6.00000000e-03]"
4.0,1.0,4.0,870.23,471.79,eye,"[ 4.76534618e-02 -3.12568528e-02  7.52497622e-02  1.68701714e-02
  2.70938970e-02  4.36386664e-02  8.35770961e+01  2.57418714e+00
  7.23744913e+01  1.13221484e+01  4.17589217e+00  9.14934981e+00
  7.29000000e-01]"
4.0,1.0,5.0,871.22,479.1,eye,"[ 5.78060601e-02 -6.79029201e-02  1.05303647e-01  1.71408285e-02
  2.44093793e-02  5.69577456e-02  3.93461305e+01 -4.17020244e+00
  4.79934695e+01  5.89375205e+00  3.01411182e+00  6.96891084e+00
  4.30000000e-01]"
4.0,1.0,6.0,870.97,482.6,eye,"[ 1.07721927e-01 -3.92368970e-02  8.71129754e-02  7.99816263e-02
  5.46503581e-02  6.65384835e-02  1.62355245e+03  5.20459818e+00
  3.11573356e+00  1.10313708e+03  2.62295970e+01  2.35504031e+00
  7.00000000e-03]"
4.0,1.0,7.0,956.27,481.42,eye,"[ 5.71013554e-02 -9.41174029e-02  1.74491052e-01  1.21932262e-02
  2.14409494e-02  6.22274252e-02  6.25313825e+01 -2.77807119e+00
  5.02221403e+01  8.25209181e+00  2.01974242e+00  6.27519420e+00
  1.81200000e+00]"
4.0,1.0,8.0,962.96,489.26,eye,"[ 1.08534944e+00 -3.21446002e-01  2.22930518e-01  4.04653784e-01
  1.44019110e-01  1.26284307e-01  1.98395388e+03  1.10421748e+01
  1.48541998e+01  1.31654249e+03  5.27398239e+01  1.03149339e+01
  7.00000000e-03]"
4.0,1.0,9.0,877.94,488.16,eye,"[ 1.14816643e-01 -8.19402952e-02  1.01794058e-01  4.65602660e-02
  4.84120059e-02  7.58971003e-02  8.07246035e+01 -2.09345054e+01
  4.82612024e+01  1.68768953e+01  7.97824577e+00  1.01131600e+01
  1.13000000e-01]"
4.0,1.0,10.0,854.92,488.25,eye,"[ 3.46146745e-02 -2.95909806e-02  7.84967499e-02  1.64290272e-02
  2.56931033e-02  5.62240287e-02  5.19113713e+01 -6.72622833e+00
  5.23800140e+01  8.81181956e+00  4.93430600e+00  8.87564534e+00
  2.28000000e-01]"
4.0,1.0,11.0,855.16,493.16,eye,"[ 1.05672654e-01 -3.52731756e-02  2.66945554e-01  9.34327931e-02
  7.71999703e-02  2.34939764e-01  2.35145782e+02  4.79125817e+01
  1.37826911e+03  1.57099663e+02  5.35837508e+01  8.32185347e+02
  8.00000000e-03]"
4.0,1.0,12.0,762.86,925.05,,"[ 4.91954327e-02 -2.33383645e-02  1.37749788e-01  3.69154991e-02
  3.06949758e-02  5.47942487e-02  8.46431773e+01  1.27703437e+00
  7.98924788e+01  1.69407128e+01  9.41876063e+00  1.57824114e+01
  1.44000000e-01]"
4.0,1.0,13.0,766.3,918.75,,"[ 3.83552506e-01 -2.45995215e-01  7.05402896e-01  3.20193226e-01
  2.40063433e-01  5.31949510e-01  2.16457102e+03  4.05110636e+01
  7.41277860e+02  1.37717910e+03  1.23342022e+02  4.63960943e+02
  8.00000000e-03]"
4.0,1.0,14.0,944.42,876.62,,"[ 5.17694437e-02 -3.30521071e-02  3.92231000e-02  2.39202958e-02
  2.17482133e-02  2.99122651e-02  1.19099817e+02 -3.46968795e+01
  7.55828517e+01  2.04783706e+01  7.82073986e+00  1.16880733e+01
  2.98000000e-01]"
