Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
16.0,1.0,1.0,956.06,514.96,eye,"[ 5.91248876e-02 -7.89894480e-02  1.37652276e-01  1.38286217e-02
  2.19605507e-02  5.65869562e-02  5.37987531e+01 -8.84338485e+00
  6.54155284e+01  6.83243042e+00  2.18453268e+00  7.82066840e+00
  1.75400000e+00]"
16.0,1.0,2.0,966.17,533.44,eye,"[ 4.63242634e-02 -3.94016056e-02  7.50929718e-02  1.97796675e-02
  2.85510524e-02  5.65626462e-02  6.78060300e+01 -7.19614985e+00
  7.21400836e+01  1.18231188e+01  6.29472712e+00  1.22013298e+01
  2.49000000e-01]"
16.0,1.0,3.0,966.63,534.6,eye,"[ 6.87454577e-01 -1.73868477e-01  1.50234570e-01  3.86584088e-01
  1.17432634e-01  9.65205997e-02  8.57732307e+02 -2.71831856e+01
  1.33691698e+01  5.97798936e+02  3.54600803e+01  9.63778349e+00
  6.00000000e-03]"
16.0,1.0,4.0,904.04,502.94,eye,"[ 4.36740692e-02 -4.99884403e-02  9.27162000e-02  1.66805298e-02
  2.44559833e-02  5.73202495e-02  4.07623007e+01 -2.14037832e+00
  5.28941487e+01  6.70477847e+00  4.00563904e+00  8.39151093e+00
  2.78000000e-01]"
16.0,1.0,5.0,906.37,504.37,eye,"[ 1.89103206e-01 -3.72108764e-02  3.98771101e-01  1.62019582e-01
  9.25801342e-02  3.33863071e-01  1.34164944e+03  1.60824879e+02
  1.97060152e+03  8.66835237e+02  1.12327844e+02  1.24865476e+03
  7.00000000e-03]"
16.0,1.0,6.0,965.27,582.1,mouth_nose,"[ 7.83977129e-02 -7.77167045e-02  9.95548419e-02  2.29924494e-02
  2.82239441e-02  5.61919656e-02  5.58823896e+01 -2.98637736e+00
  5.80678617e+01  9.34372255e+00  4.66870381e+00  9.34581783e+00
  3.08000000e-01]"
16.0,1.0,7.0,964.32,586.73,mouth_nose,"[ 1.64375312e-01 -5.78992542e-02  6.13054761e-01  1.43109987e-01
  1.36303688e-01  4.64371530e-01  1.06667199e+03 -4.19886603e+01
  1.41517996e+02  8.69081960e+02  7.86020129e+01  1.08325780e+02
  4.00000000e-03]"
16.0,1.0,8.0,1010.42,516.57,eye,"[ 6.00445266e-02 -8.80936048e-02  1.50535825e-01  1.32801098e-02
  2.19127518e-02  5.98483771e-02  4.34498402e+01 -1.02634766e+01
  6.00382891e+01  5.71982193e+00  2.18489253e+00  7.56894946e+00
  1.38400000e+00]"
16.0,1.0,9.0,1024.48,525.82,eye,"[ 5.23057613e-02 -4.48002267e-02  8.05213187e-02  1.98826959e-02
  2.98294241e-02  5.81744806e-02  5.41233091e+01 -1.34688076e+01
  5.53623291e+01  9.06872699e+00  5.12942844e+00  9.30994044e+00
  2.33000000e-01]"
16.0,1.0,10.0,1023.99,525.14,eye,"[ 2.74899563e-01 -7.53798629e-02  2.29478710e-01  2.34182448e-01
  1.21988861e-01  2.01722140e-01  7.36111843e+02 -9.57911645e+01
  4.09418387e+02  4.87592380e+02  8.17500547e+01  2.58398623e+02
  7.00000000e-03]"
