Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
49.0,1.0,1.0,777.89,444.53,,"[ 4.77088585e-02 -5.49810887e-02  9.82068337e-02  1.60584030e-02
  2.31550368e-02  5.40555564e-02  1.11078209e+02 -1.24749526e+01
  1.25462204e+02  1.43583388e+01  4.40280217e+00  1.51050701e+01
  1.47200000e+00]"
49.0,1.0,2.0,778.9,447.41,,"[ 1.74565954e-01 -6.05912497e-02  3.53947388e-01  1.39714557e-01
  1.21011230e-01  2.99851523e-01  1.76137388e+02  4.39867754e+01
  2.25161964e+03  1.18635531e+02  4.47736639e+01  1.35335196e+03
  8.00000000e-03]"
49.0,1.0,3.0,770.37,528.05,,"[ 3.89789725e-02 -2.27374990e-02  5.34840164e-02  2.40901336e-02
  2.67875175e-02  4.49522755e-02  1.00052310e+02 -3.57821050e+01
  1.32107485e+02  1.79207130e+01  1.00132511e+01  2.22624065e+01
  2.00000000e-01]"
49.0,1.0,4.0,773.01,528.91,,"[ 1.91477314e-01 -2.20329848e-01  1.66934253e+00  1.67856450e-01
  2.16082364e-01  8.04654729e-01  7.39424536e+02 -6.32570329e+01
  2.11802210e+02  5.06513027e+02  7.03216764e+01  1.38189939e+02
  7.00000000e-03]"
49.0,1.0,5.0,761.22,413.14,,"[ 6.39174403e-01 -4.35837869e-02  2.26911656e-01  2.77975315e-01
  1.41154428e-01  1.82674531e-01  6.08178341e+02 -7.91236681e+01
  2.64606471e+02  2.21270455e+02  5.79603376e+01  9.41435807e+01
  3.30000000e-02]"
49.0,1.0,6.0,831.47,431.52,,"[ 3.18469055e-02 -2.10768067e-02  9.56343881e-02  2.18632399e-02
  3.14898450e-02  7.34917474e-02  1.44568394e+02 -2.01831038e+01
  1.59555221e+02  2.45695220e+01  1.34738050e+01  2.73218327e+01
  2.19000000e-01]"
49.0,1.0,7.0,830.94,426.94,,"[ 1.86144315e-01 -5.44545328e-02  1.10366757e-01  1.54799722e-01
  7.75958668e-02  9.31539045e-02  2.79817223e+02 -1.31473688e+00
  8.48228654e+00  2.14747622e+02  1.68066954e+01  6.44015798e+00
  5.00000000e-03]"
49.0,1.0,8.0,792.26,445.69,,"[ 1.68821389e-01 -1.50891253e-01  1.75892874e-01  5.63683508e-02
  5.75959483e-02  1.00595958e-01  1.57095767e+02 -3.53584529e+01
  1.35258141e+02  2.62933326e+01  1.19345752e+01  2.12911860e+01
  2.64000000e-01]"
49.0,1.0,9.0,760.17,468.76,,"[ 3.76830530e-02 -2.67582968e-02  6.05095546e-02  2.06464568e-02
  2.70788592e-02  4.93749123e-02  8.95427804e+01 -2.76840109e+01
  1.01460420e+02  1.41260136e+01  7.73269542e+00  1.53530668e+01
  2.71000000e-01]"
49.0,1.0,10.0,762.4,469.03,,"[ 1.47093800e-01 -1.09032634e-01  9.06664328e-01  1.29547682e-01
  1.55402770e-01  5.36155486e-01  8.40350851e+02 -2.55330783e+01
  9.28734255e+01  5.93841701e+02  5.85475241e+01  6.35869544e+01
  6.00000000e-03]"
49.0,1.0,11.0,777.36,554.34,,"[ 3.48476777e-02 -2.82873998e-02  6.74540307e-02  1.97850185e-02
  2.45185490e-02  5.10477598e-02  7.14146792e+01 -1.85342462e+01
  9.82652780e+01  1.20643917e+01  7.21247496e+00  1.55262821e+01
  2.63000000e-01]"
49.0,1.0,12.0,784.12,569.39,,"[ 7.65425846e-02 -4.64184021e-02  5.22913323e-02  3.01070212e-02
  2.90343528e-02  3.94774603e-02  6.50810767e+01 -9.04009516e+00
  7.75399876e+01  1.10747962e+01  6.20345240e+00  1.27360217e+01
  2.71000000e-01]"
49.0,1.0,13.0,780.87,578.65,,"[ 1.60121706e-01 -1.05562394e-01  1.07084426e+00  1.36177756e-01
  1.55467925e-01  7.85156672e-01  1.07606719e+02 -3.68173622e+01
  7.42447039e+02  7.84194411e+01  3.64362636e+01  4.82398800e+02
  6.00000000e-03]"
49.0,1.0,14.0,793.26,510.76,,"[ 5.37487987e-02 -3.27814560e-02  6.09680851e-02  2.59077185e-02
  3.03151147e-02  4.88148422e-02  8.15796967e+01 -1.90479289e+01
  1.32237736e+02  1.25264784e+01  7.84641141e+00  1.99909538e+01
  3.34000000e-01]"
49.0,1.0,15.0,793.8,510.9,,"[ 5.74707287e-02 -3.45152169e-02  2.25974829e-01  4.90629459e-02
  5.73947481e-02  1.73467848e-01  5.22309997e+01 -3.87670405e+00
  2.05072962e+01  4.01835422e+01  1.08795980e+01  1.48965270e+01
  5.00000000e-03]"
49.0,1.0,16.0,787.1,545.15,,"[ 1.04099274e-01 -5.77823110e-02  6.75493888e-02  4.37742695e-02
  4.01978826e-02  5.21622060e-02  1.48794688e+02 -4.86601721e+01
  1.61097083e+02  2.34883867e+01  1.03711729e+01  2.40801947e+01
  3.01000000e-01]"
49.0,1.0,17.0,781.43,547.84,,"[ 2.15989414e-01 -4.83869599e-01  2.40220261e+00  1.82916126e-01
  2.87363323e-01  1.06314336e+00  4.80742341e+01  4.73874468e+00
  8.00352797e+02  3.41221100e+01  2.34593296e+01  5.20456119e+02
  7.00000000e-03]"
49.0,1.0,18.0,771.69,448.65,,"[ 5.65603854e-02 -3.35319977e-02  6.25118902e-02  2.80763655e-02
  3.38545120e-02  5.15655531e-02  9.42572302e+01 -1.46716719e+01
  1.41641855e+02  1.54452571e+01  9.44707851e+00  2.27686029e+01
  2.82000000e-01]"
49.0,1.0,19.0,718.73,460.79,,"[ 4.31966905e-02 -2.16613585e-02  5.50850479e-02  2.48778593e-02
  2.76105123e-02  4.34250171e-02  8.24530304e+01 -3.00694563e+00
  9.21244738e+01  1.33307224e+01  7.40046654e+00  1.45953703e+01
  2.69000000e-01]"
49.0,1.0,20.0,721.87,461.17,,"[ 2.47443822e-01 -5.74855594e-02  5.00176426e-01  2.13938069e-01
  1.33500119e-01  4.32709898e-01  1.85399882e+03  1.75309917e+02
  6.90001697e+02  1.18387322e+03  1.24088298e+02  4.37704063e+02
  7.00000000e-03]"
49.0,1.0,21.0,772.37,563.84,,"[ 5.95107557e-02 -5.95571500e-02  7.83738661e-02  1.92992134e-02
  2.26055432e-02  4.36896587e-02  7.91187744e+01 -1.27433248e+01
  5.53397923e+01  1.14619728e+01  3.87774060e+00  7.38221653e+00
  6.52000000e-01]"
49.0,1.0,22.0,777.61,568.58,,"[ 9.82842840e-01 -7.79840350e-02  3.41412095e-01  5.54165822e-01
  2.61405711e-01  2.78140268e-01  7.42177841e+02 -1.13836777e+02
  2.42417660e+03  4.74450315e+02  8.31742887e+01  1.48746730e+03
  8.00000000e-03]"
49.0,1.0,23.0,688.02,871.51,,"[ 1.22879320e-01 -1.42528718e-02  2.39266906e-02  6.05488607e-02
  2.90105681e-02  2.03037240e-02  6.99005242e+01  2.24376016e+01
  1.65895044e+02  1.55866817e+01  1.30672978e+01  3.76548884e+01
  1.06000000e-01]"
49.0,1.0,24.0,685.59,870.81,,"[ 8.01026678e-01 -9.91427062e-02  8.33278909e-02  4.91939871e-01
  1.36152383e-01  7.39675764e-02  3.22535128e+02 -4.13763066e+01
  1.51421566e+02  2.17291835e+02  4.61219905e+01  9.71186495e+01
  7.00000000e-03]"
