Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
43.0,1.0,1.0,971.96,674.22,mouth_nose,"[ 3.81137446e-01 -2.72895329e-01  2.40296799e-01  1.18242976e-01
  9.06376062e-02  1.22258188e-01  1.55085364e+02 -2.79443804e+01
  5.27916016e+01  4.88038927e+01  1.58777545e+01  1.57221665e+01
  4.80000000e-02]"
43.0,1.0,2.0,969.38,678.19,mouth_nose,"[ 4.55087855e-01 -5.04648585e-02  5.63472075e-01  3.46399134e-01
  2.07084261e-01  4.64639086e-01  4.69018571e+02 -7.19817192e+01
  1.40162604e+03  3.07089894e+02  7.26251733e+01  8.78886743e+02
  8.00000000e-03]"
43.0,1.0,3.0,991.76,513.47,eye,"[ 7.25293921e-02 -3.31887493e-02  1.33825601e-01  3.41611855e-02
  4.08524248e-02  6.77553496e-02  8.17846567e+01 -3.20318617e+01
  8.61315900e+01  1.46822279e+01  8.02600923e+00  1.46635889e+01
  1.89000000e-01]"
43.0,1.0,4.0,978.58,498.72,eye,"[ 5.43357627e-02 -6.31472421e-02  1.11668272e-01  1.50358239e-02
  2.49694386e-02  5.77411898e-02  7.60052350e+01 -1.64738281e+01
  7.41513340e+01  1.00397586e+01  3.57036991e+00  8.96501434e+00
  1.03400000e+00]"
43.0,1.0,5.0,977.87,494.37,eye,"[ 1.50624674e-01 -2.18907542e-01  2.30073137e+00  1.32578271e-01
  2.24021778e-01  1.10652061e+00  1.23298222e+03 -6.15797538e+01
  3.16695707e+02  8.13581602e+02  8.79303779e+01  2.07396191e+02
  7.00000000e-03]"
43.0,1.0,6.0,1042.72,485.83,eye,"[ 5.48171535e-02 -5.85932332e-02  1.04522946e-01  2.08538384e-02
  3.41584167e-02  7.72323221e-02  8.47817034e+01 -2.00170102e+01
  5.44803357e+01  1.54481752e+01  6.68695819e+00  9.39739034e+00
  1.98000000e-01]"
43.0,1.0,7.0,1042.36,488.86,eye,"[4.44307399e-01 5.18758602e-02 5.11722416e-01 3.59196794e-01
 1.27212038e-01 2.92425198e-01 1.09387404e+03 8.55394185e+01
 8.78381857e+01 7.31783637e+02 7.74986886e+01 5.56499009e+01
 7.00000000e-03]"
43.0,1.0,8.0,930.42,486.53,eye,"[ 5.10478240e-02 -2.83479026e-02  6.86181246e-02  2.56930978e-02
  3.46762729e-02  5.13835757e-02  1.26936599e+02 -2.36660395e-01
  6.09179386e+01  2.25396529e+01  8.36772934e+00  1.06111346e+01
  2.18000000e-01]"
43.0,1.0,9.0,931.19,486.94,eye,"[ 1.46393655e-01 -3.13905565e-02  1.81441650e-01  1.26847536e-01
  6.78020946e-02  1.54211623e-01  6.59911040e+02  8.29861884e+01
  1.15321520e+02  4.21661998e+02  6.54082265e+01  7.00905340e+01
  7.00000000e-03]"
43.0,1.0,10.0,997.73,578.8,mouth_nose,"[ 9.54347091e-02 -3.71676425e-02  7.19687189e-02  5.03045095e-02
  4.56076991e-02  5.89525960e-02  2.07009580e+02 -1.06995129e+01
  1.96887406e+02  4.11114836e+01  2.08409583e+01  3.93198838e+01
  1.52000000e-01]"
43.0,1.0,11.0,995.87,581.2,mouth_nose,"[ 2.42170424e-01 -7.07709041e-02  2.33170149e-01  1.85708042e-01
  1.25735522e-01  2.06169445e-01  2.60809933e+02 -1.26045681e+00
  9.23978364e+02  1.83397648e+02  5.13456315e+01  5.90441631e+02
  7.00000000e-03]"
43.0,1.0,12.0,984.46,629.72,mouth_nose,"[ 4.80287012e-02 -2.18182692e-02  7.76314505e-02  2.98647165e-02
  3.35997883e-02  5.84093988e-02  1.00511919e+02 -2.23173663e+01
  1.42766599e+02  1.98303536e+01  1.29774461e+01  2.77884795e+01
  1.45000000e-01]"
43.0,1.0,13.0,981.98,631.4,mouth_nose,"[ 5.27558388e-02 -8.47015785e-02  4.79821801e-01  4.40339474e-02
  7.23893342e-02  3.63585161e-01  1.89459372e+01  9.03589209e+00
  2.12942668e+02  1.43448163e+01  1.32365765e+01  1.43172679e+02
  6.00000000e-03]"
43.0,1.0,14.0,973.01,505.92,eye,"[ 5.58236439e-02 -2.89501200e-02  9.40634948e-02  2.59561798e-02
  3.46062763e-02  6.68241761e-02  5.48117787e+01 -1.04166243e+01
  1.42661767e+02  1.02892919e+01  9.01185858e+00  2.59639633e+01
  1.85000000e-01]"
43.0,1.0,15.0,973.65,508.7,eye,"[ 1.09814891e-01 -3.21822587e-02  2.97536521e-01  9.58239339e-02
  7.72581209e-02  2.54823861e-01  6.37245471e+02  1.05035636e+02
  1.92668062e+03  4.00360739e+02  8.09808729e+01  1.14154888e+03
  8.00000000e-03]"
43.0,1.0,16.0,992.89,634.36,mouth_nose,"[ 4.27015697e-02 -2.74663531e-02  5.40083354e-02  2.10842714e-02
  2.68640676e-02  4.38345458e-02  6.59495322e+01  1.82810214e+01
  8.77108186e+01  1.41653286e+01  9.09102737e+00  1.86291635e+01
  1.19000000e-01]"
