Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
54.0,1.0,1.0,915.3,582.64,mouth_nose,"[ 5.72594020e-02 -6.54731486e-02  1.04477492e-01  1.65329847e-02
  2.37140888e-02  5.29537791e-02  1.09955006e+02 -2.44124950e+01
  5.27458751e+01  1.46587179e+01  3.68710882e+00  6.14649042e+00
  1.13000000e+00]"
54.0,1.0,2.0,915.14,584.58,mouth_nose,"[ 3.53062761e-01 -8.33843975e-02  2.57932215e-01  2.39110904e-01
  1.50647969e-01  2.23567014e-01  2.42203883e+02  4.57977595e+01
  1.46272324e+03  1.59932653e+02  5.15045971e+01  9.15319791e+02
  8.00000000e-03]"
54.0,1.0,3.0,911.01,569.96,,"[ 4.38810912e-02 -5.50394853e-02  1.04496287e-01  1.97282034e-02
  2.70694436e-02  6.62780998e-02  1.66622635e+02 -4.06394873e+01
  1.34399544e+02  2.63974360e+01  1.05251564e+01  2.00380493e+01
  3.60000000e-01]"
54.0,1.0,4.0,843.95,550.24,eye,"[ 1.04559498e-01 -5.46075675e-02  5.98530562e-02  3.54948409e-02
  3.59557378e-02  4.29850776e-02  7.33083861e+01 -1.03342759e+01
  5.57337401e+01  1.21309529e+01  5.49524843e+00  8.74066130e+00
  2.70000000e-01]"
54.0,1.0,5.0,838.63,555.91,eye,"[ 1.76825215e-01 -3.59309395e-02  1.55589232e-01  1.53328127e-01
  6.87363657e-02  1.34056664e-01  1.07244111e+03 -8.37862058e+01
  8.00287574e+01  6.86428174e+02  7.38140690e+01  4.94426668e+01
  7.00000000e-03]"
54.0,1.0,6.0,1018.32,561.63,,"[ 4.36660311e-02 -3.91995535e-02  7.65994788e-02  1.90182132e-02
  2.96835424e-02  5.97930505e-02  1.63103979e+02 -2.16616008e+01
  7.51130138e+01  2.79025349e+01  9.11284622e+00  1.19478762e+01
  2.83000000e-01]"
54.0,1.0,7.0,995.44,560.62,eye,"[ 4.34314063e-02 -3.51909621e-02  7.74558049e-02  1.82498741e-02
  3.05233935e-02  5.32155638e-02  1.18763249e+02 -1.68168817e+01
  4.17817892e+01  2.01934129e+01  5.93396090e+00  6.62872002e+00
  2.95000000e-01]"
54.0,1.0,8.0,996.06,558.54,,"[ 2.38865869e-01 -1.59713140e-02  6.89804873e-01  2.16779311e-01
  1.57362166e-01  3.95530676e-01  6.59606596e+02  8.53459199e+01
  1.48233237e+02  4.28747385e+02  6.89058149e+01  9.14648962e+01
  7.00000000e-03]"
54.0,1.0,9.0,826.93,554.35,,"[ 5.38244626e-02 -2.84232309e-02  4.69899102e-02  2.45872504e-02
  2.74866524e-02  3.61439326e-02  1.57607916e+02 -1.02977308e+01
  6.49330373e+01  2.30027097e+01  6.91032307e+00  9.26546937e+00
  4.53000000e-01]"
54.0,1.0,10.0,805.81,553.12,,"[ 4.81828252e-02 -2.41030622e-02  4.66554808e-02  2.37458960e-02
  2.57586411e-02  3.60171547e-02  8.86330382e+01 -1.39180005e+01
  6.68168724e+01  1.39785173e+01  6.28988300e+00  1.04177461e+01
  3.03000000e-01]"
