Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
2.0,1.0,1.0,1003.54,490.5,eye,"[ 3.72286441e-02 -2.60590986e-02  8.03056491e-02  1.78485014e-02
  3.04883357e-02  5.51450815e-02  6.38512993e+01  5.21326687e-01
  3.84576030e+01  1.25492433e+01  5.38127695e+00  7.39113759e+00
  1.62000000e-01]"
2.0,1.0,2.0,992.41,484.67,eye,"[ 3.12881612e-02 -2.25476566e-02  9.42257466e-02  2.04897611e-02
  3.24979269e-02  7.51243376e-02  1.78254961e+02  2.80897336e+01
  1.06656836e+02  3.98154762e+01  1.62030682e+01  2.23939427e+01
  1.20000000e-01]"
2.0,1.0,3.0,1010.67,487.73,eye,"[ 5.11167132e-02 -6.55027074e-02  1.30910424e-01  1.29454700e-02
  2.65224019e-02  6.77868578e-02  8.77782982e+01 -8.43062248e+00
  4.20617103e+01  1.20890116e+01  2.90247655e+00  5.61656734e+00
  9.76000000e-01]"
2.0,1.0,4.0,1011.51,485.86,eye,"[ 2.63574248e-01 -8.07694131e-02  1.32852206e-01  1.95571525e-01
  1.05813310e-01  1.14968756e-01  1.06562275e+03  9.97137932e+01
  3.90454415e+01  6.36046080e+02  5.39696234e+01  2.22782947e+01
  7.00000000e-03]"
2.0,1.0,5.0,1085.88,481.27,eye,"[ 4.26069803e-02 -4.94697397e-02  1.00295686e-01  1.53804580e-02
  3.03874025e-02  7.29205655e-02  7.13848454e+01 -4.60139740e+00
  3.80978951e+01  1.30963014e+01  5.24775552e+00  6.92745236e+00
  2.01000000e-01]"
2.0,1.0,6.0,1086.13,482.31,eye,"[ 1.02884414e+00 -1.51070974e-01  1.72318599e-01  5.26226371e-01
  1.36779653e-01  1.26457454e-01  1.92183735e+03  3.95907665e+01
  5.69733587e+01  1.19983005e+03  8.13164429e+01  3.58940191e+01
  8.00000000e-03]"
2.0,1.0,7.0,939.12,464.78,,"[ 6.33144966e-02 -4.49671928e-02  8.01370736e-02  2.26180634e-02
  3.67935033e-02  5.65920758e-02  1.20207808e+02 -6.15076204e+00
  3.59121160e+01  1.89380084e+01  4.99913962e+00  5.33143238e+00
  3.63000000e-01]"
2.0,1.0,8.0,933.8,466.68,,"[ 2.70110091e-01 -4.40354694e-02  2.34217984e-01  2.29452606e-01
  9.88425629e-02  1.99718097e-01  1.84738609e+03  1.81599021e+02
  4.13903244e+02  1.14077599e+03  1.13016098e+02  2.52998782e+02
  8.00000000e-03]"
2.0,1.0,9.0,1098.22,480.59,,"[ 3.45143838e-02 -2.91689005e-02  9.61097466e-02  1.60323121e-02
  3.40535639e-02  6.87028920e-02  1.25900098e+02  2.21177366e+01
  5.00958529e+01  2.44475363e+01  8.65971766e+00  9.43175051e+00
  1.53000000e-01]"
2.0,1.0,10.0,1086.78,477.81,eye,"[ 4.00460047e-02 -4.37378000e-02  1.02083971e-01  1.67848874e-02
  3.38376040e-02  7.86526846e-02  8.74076703e+01 -8.89462544e+00
  3.67884013e+01  1.78970543e+01  6.54722176e+00  7.33882688e+00
  1.38000000e-01]"
2.0,1.0,11.0,1084.68,478.66,eye,"[ 1.27606046e+00 -1.21223978e-01  1.46467418e-01  5.47812044e-01
  1.02915476e-01  1.07500929e-01  1.59424786e+03 -9.20609833e+00
  2.54469627e+01  1.04368724e+03  5.66227839e+01  1.67076487e+01
  8.00000000e-03]"
