Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
22.0,1.0,1.0,987.9,543.35,eye,"[ 3.98412597e-02 -2.80600535e-02  8.39001974e-02  1.70651609e-02
  2.83400702e-02  4.94651467e-02  6.03687225e+01 -6.21962361e+00
  3.81327482e+01  1.04076903e+01  4.22895192e+00  6.26033683e+00
  2.51000000e-01]"
22.0,1.0,2.0,973.26,537.9,eye,"[ 4.42207842e-02 -3.20229362e-02  7.67369908e-02  2.17098645e-02
  3.10303989e-02  5.72288083e-02  6.76282464e+01 -1.69979374e+01
  5.71391249e+01  1.31577018e+01  6.39799568e+00  1.02196209e+01
  1.75000000e-01]"
22.0,1.0,3.0,973.29,535.96,eye,"[ 1.68647304e-01 -1.34327656e-01  1.20074625e+00  1.46777141e-01
  1.89405230e-01  7.58110495e-01  1.80014529e+03 -6.61223343e+01
  3.97047582e+02  1.10709022e+03  1.10982016e+02  2.31939559e+02
  9.00000000e-03]"
22.0,1.0,4.0,977.6,530.62,eye,"[ 8.13345213e-02 -1.83881404e-02  1.70466660e-01  4.56114780e-02
  5.09726741e-02  1.01513860e-01  6.55724194e+01 -1.39842539e+01
  1.14778212e+02  1.71630114e+01  1.25221323e+01  2.85527691e+01
  7.60000000e-02]"
22.0,1.0,5.0,978.79,527.52,eye,"[ 9.56722478e-02 -2.77768594e-02  1.72478980e-01  8.40331128e-02
  6.21780718e-02  1.34447234e-01  1.53147097e+03  3.84949460e+01
  3.28387019e+01  9.60824369e+02  5.90861057e+01  2.08230429e+01
  8.00000000e-03]"
22.0,1.0,6.0,977.55,533.62,eye,"[ 7.88274936e-02 -6.03982950e-02  8.07921048e-02  2.38556336e-02
  3.40868556e-02  5.71028510e-02  1.25604172e+02  5.70166895e-01
  8.68926045e+01  1.80426088e+01  6.44064775e+00  1.24214020e+01
  5.10000000e-01]"
22.0,1.0,7.0,1036.51,519.74,eye,"[ 4.23109317e-02 -5.90795695e-02  1.55393218e-01  1.51279951e-02
  2.85274764e-02  8.27965801e-02  5.09819043e+01 -7.50211006e+00
  4.58245505e+01  8.39378908e+00  4.12356486e+00  7.36641166e+00
  2.93000000e-01]"
22.0,1.0,8.0,966.59,531.13,eye,"[ 6.95047264e-02 -3.78773174e-02  6.92446583e-02  3.10000735e-02
  3.79444261e-02  5.08950724e-02  1.17142238e+02 -1.52208070e+01
  4.05548423e+01  2.14034326e+01  6.89237128e+00  7.09687368e+00
  1.98000000e-01]"
22.0,1.0,9.0,1025.16,515.52,eye,"[ 4.01924290e-02 -4.20832677e-02  9.67105629e-02  1.51103856e-02
  3.06510755e-02  6.72827333e-02  9.35952192e+01 -4.73187369e+00
  3.13288347e+01  1.61741223e+01  5.04952733e+00  5.37978663e+00
  2.26000000e-01]"
22.0,1.0,10.0,976.71,534.86,eye,"[ 5.06761051e-02 -3.62404019e-02  7.34175008e-02  2.67404376e-02
  3.43540712e-02  5.81920532e-02  9.67681595e+01 -3.03675257e+01
  6.92599594e+01  1.93172287e+01  8.82153084e+00  1.30661160e+01
  1.37000000e-01]"
