Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
3.0,1.0,1.0,972.42,473.53,,"[ 5.49530737e-02 -8.06655815e-02  1.50106679e-01  1.22148331e-02
  2.17212625e-02  5.99592792e-02  4.70513915e+01 -9.74154976e+00
  4.41022973e+01  6.15034383e+00  1.91291022e+00  5.19109464e+00
  1.42200000e+00]"
3.0,1.0,2.0,967.4,474.95,,"[ 2.30107734e-01 -1.14735276e-01  1.67607298e-01  1.41924707e-01
  1.08467114e-01  1.43456403e-01  8.04630611e+01  1.82460044e+00
  1.49502622e+01  6.78920469e+01  1.09088383e+01  1.18838332e+01
  4.00000000e-03]"
3.0,1.0,3.0,914.02,461.4,eye,"[ 5.93046452e-02 -5.37179443e-02  8.62646445e-02  1.99361628e-02
  3.09731734e-02  6.03575429e-02  5.09129777e+01  4.48350565e+00
  5.60247911e+01  8.44921226e+00  4.50357401e+00  8.97110341e+00
  2.79000000e-01]"
3.0,1.0,4.0,965.61,492.74,eye,"[ 1.38700224e-01 -1.04428525e-01  1.28755778e-01  4.31343364e-02
  5.87107703e-02  9.46148398e-02  1.78946352e+02  5.46539079e+01
  1.03657283e+02  3.46286461e+01  1.18172915e+01  1.80685176e+01
  1.62000000e-01]"
3.0,1.0,5.0,964.34,497.2,eye,"[ 1.02499363e-01 -3.03145177e-02  1.77664808e-01  9.04134696e-02
  6.09079796e-02  1.49454162e-01  3.68938828e+02 -1.07302909e+01
  4.83460878e+01  2.80936274e+02  3.65336918e+01  3.51252895e+01
  5.00000000e-03]"
3.0,1.0,6.0,1024.38,461.68,eye,"[ 5.74170606e-02 -9.07250629e-02  1.71259684e-01  1.45443956e-02
  2.55713534e-02  7.57485542e-02  2.96493145e+01 -7.62402067e+00
  4.65277505e+01  4.37312952e+00  2.62675146e+00  6.84832837e+00
  4.18000000e-01]"
3.0,1.0,7.0,1025.48,466.8,eye,"[ 7.76350537e-01 -2.64300447e-01  2.88968629e-01  4.73928503e-01
  1.99794679e-01  2.16494740e-01  9.24169581e+02 -9.31013726e+01
  6.57034710e+01  6.06675372e+02  6.48133624e+01  4.18850553e+01
  6.00000000e-03]"
3.0,1.0,8.0,920.09,474.0,eye,"[ 8.67050865e-02 -9.12629054e-02  1.22516182e-01  2.38137445e-02
  3.49659977e-02  7.24070354e-02  8.41819347e+01 -3.29794090e+00
  2.45620351e+01  1.44225155e+01  4.15153128e+00  4.21078940e+00
  2.52000000e-01]"
3.0,1.0,9.0,908.38,474.5,eye,"[ 5.03987073e-02 -4.60244257e-02  8.01030920e-02  1.79921827e-02
  3.10909867e-02  5.87008526e-02  7.01580342e+01 -6.40299231e+00
  2.48247504e+01  1.17771756e+01  3.82270453e+00  4.07552378e+00
  2.37000000e-01]"
3.0,1.0,10.0,893.7,471.89,eye,"[ 7.61642861e-02 -5.71869602e-02  7.75148688e-02  2.12170897e-02
  3.14267824e-02  5.04475372e-02  5.25697172e+01 -1.13801426e+01
  4.86867970e+01  7.71138716e+00  3.36403548e+00  6.61124919e+00
  4.52000000e-01]"
3.0,1.0,11.0,1011.61,381.68,,"[ 1.32958725e+00 -6.98233378e-01  9.03979372e-01  4.27058137e-01
  4.73551636e-01  6.89859306e-01  8.97138425e+02  2.79847206e+00
  1.19303270e+03  4.97491100e+02  8.92454055e+01  6.27204752e+02
  1.30000000e-02]"
3.0,1.0,12.0,992.94,467.33,eye,"[ 1.47573889e-01 -1.94066166e-01  2.78841450e-01  2.95973244e-02
  4.08649949e-02  9.58028025e-02  2.17538314e+01 -4.29701067e+00
  5.35136437e+01  4.31932677e+00  3.65689334e+00  1.00777524e+01
  1.82000000e-01]"
3.0,1.0,13.0,992.88,477.25,eye,"[ 1.78143811e-01 -4.17801492e-02  1.63650587e-01  1.54873060e-01
  7.68269052e-02  1.39902290e-01  1.39719991e+03 -2.68221012e+01
  5.51038994e+01  9.93819556e+02  7.10363152e+01  3.65034531e+01
  6.00000000e-03]"
3.0,1.0,14.0,1044.63,459.68,eye,"[ 5.51889033e-02 -5.14645346e-02  1.10129733e-01  1.71328078e-02
  3.34190166e-02  6.65374549e-02  5.63204234e+01 -1.90181114e+01
  3.74725164e+01  8.23106593e+00  3.43296937e+00  5.08143753e+00
  4.08000000e-01]"
3.0,1.0,15.0,1039.22,463.96,eye,"[ 1.36644732e+00 -8.17462651e-01  8.97523457e-01  5.24031905e-01
  4.46914613e-01  6.38836626e-01  1.21806070e+03 -1.36403017e+02
  3.77732010e+02  7.35550924e+02  9.42813988e+01  2.27746003e+02
  8.00000000e-03]"
3.0,1.0,16.0,961.37,559.13,mouth_nose,"[ 6.86243548e-02 -9.77073009e-02  1.47635470e-01  1.45238433e-02
  2.09395345e-02  5.17668108e-02  2.30607009e+01 -2.78431549e+00
  2.88126367e+01  3.23142893e+00  1.15798844e+00  3.91461679e+00
  1.28800000e+00]"
3.0,1.0,17.0,970.48,574.78,mouth_nose,"[ 4.44509252e-01 -1.30998563e-01  2.56014567e-01  1.71893572e-01
  1.63920482e-01  2.15240670e-01  8.89671353e+01 -2.11738426e+01
  1.21396601e+03  5.90285681e+01  2.92470937e+01  7.51214345e+02
  8.00000000e-03]"
3.0,1.0,18.0,1045.37,976.84,,"[ 6.50562384e-02 -2.07233097e-02  3.01685114e-02  2.64347032e-02
  2.35729980e-02  2.43035392e-02  4.48237328e+01  2.07852148e+01
  1.20105668e+02  1.00081515e+01  7.95320304e+00  2.48624443e+01
  1.23000000e-01]"
3.0,1.0,19.0,1042.25,978.95,,"[ 1.51973160e-01 -2.51183715e-02  1.17179139e-01  1.34827905e-01
  5.56990467e-02  1.00064378e-01  7.08984425e+02  1.17529189e+02
  1.14892515e+03  4.44629040e+02  7.68073743e+01  6.87957071e+02
  8.00000000e-03]"
3.0,1.0,20.0,1100.19,1013.4,,"[ 4.60366544e-02 -2.17706948e-02  3.20553087e-02  2.22708885e-02
  2.06647627e-02  2.53939533e-02  7.56315979e+01  2.59853155e+01
  7.50652829e+01  1.62076343e+01  8.56363272e+00  1.56834710e+01
  1.23000000e-01]"
3.0,1.0,21.0,1099.0,1012.16,,"[ 1.86743192e-01 -3.42614205e-01  1.74006555e+00  1.57736825e-01
  2.08495125e-01  6.46027840e-01  5.00170377e+01 -2.59961935e+01
  8.78379977e+02  3.40562229e+01  2.25978890e+01  5.55087466e+02
  7.00000000e-03]"
3.0,1.0,22.0,1098.71,937.25,,"[ 4.81261665e-02 -3.10165994e-02  4.71041778e-02  1.82614104e-02
  1.98880804e-02  3.04293100e-02  4.63453349e+01  6.55783910e+00
  4.40730065e+01  8.47598057e+00  4.15094754e+00  7.84237938e+00
  2.41000000e-01]"
3.0,1.0,23.0,1098.47,939.85,,"[ 6.69492561e-02 -2.89280175e-02  1.62581250e-01  5.53920731e-02
  4.88188049e-02  1.40820262e-01  5.62883129e+01  1.71396499e+01
  1.02045207e+03  4.12182076e+01  2.50822387e+01  6.87944909e+02
  6.00000000e-03]"
3.0,1.0,24.0,1030.4,965.79,,"[ 9.15675614e-01 -1.09169377e-01  1.43325506e-01  3.83686528e-01
  1.78155681e-01  1.24240007e-01  4.30047103e+02  2.44957243e+01
  8.76556582e+02  2.94806924e+02  6.17717957e+01  5.73393996e+02
  7.00000000e-03]"
3.0,1.0,25.0,986.77,969.96,,"[ 9.12503764e-02 -3.74877724e-02  2.86454142e-02  2.92562920e-02
  2.38631145e-02  2.21619416e-02  5.69988497e+01  7.16871994e+00
  4.82793436e+01  1.04557049e+01  4.89137517e+00  8.78488738e+00
  2.40000000e-01]"
3.0,1.0,26.0,980.09,974.04,,"[ 1.46478840e-01 -1.80720081e-02  4.46711619e-01  1.18083249e-01
  8.36108504e-02  2.68580988e-01  5.19237254e+01 -2.05650878e+01
  3.26534390e+02  3.50124404e+01  2.26784761e+01  2.01134275e+02
  8.00000000e-03]"
3.0,1.0,27.0,1096.54,775.0,,"[ 8.75580015e-02 -5.88130437e-02  8.95028124e-01  7.27602278e-02
  8.71556588e-02  2.52184362e-01  2.77559297e+02 -7.09512641e+01
  6.75688159e+02  7.15711146e+01  3.07872054e+01  1.73570306e+02
  7.50000000e-02]"
3.0,1.0,28.0,1092.3,762.53,,"[ 1.58236726e-01 -3.19144047e-02  3.81331909e-01  1.31865745e-01
  9.69416326e-02  3.17352444e-01  1.72573911e+02 -2.82751237e+01
  1.25945829e+03  1.09813657e+02  4.74367748e+01  7.29787708e+02
  9.00000000e-03]"
3.0,1.0,29.0,985.54,918.16,,"[ 8.04942042e-02 -7.31126871e-02  7.58481668e-02  2.55573785e-02
  2.09915812e-02  3.34148840e-02  2.98756489e+01 -8.05546265e+00
  1.11354066e+02  5.51330589e+00  4.47294932e+00  1.93971923e+01
  3.27000000e-01]"
3.0,2.0,1.0,1024.28,460.33,eye,"[ 7.11860462e-02 -7.61505942e-02  1.19610933e-01  1.55929617e-02
  2.78323880e-02  6.12260134e-02  2.88102035e+01 -2.79906175e+00
  3.39375874e+01  4.17492396e+00  2.05846761e+00  4.97611555e+00
  5.46000000e-01]"
3.0,2.0,2.0,1012.75,450.58,,"[ 4.48150119e-02 -6.06117380e-02  1.28116738e-01  1.49647485e-02
  2.65778729e-02  7.23312748e-02  4.20960928e+01 -9.94535627e+00
  7.15628807e+01  6.43861332e+00  3.92789251e+00  1.03621035e+01
  4.16000000e-01]"
3.0,2.0,3.0,1004.32,460.12,,"[ 5.62473150e-02 -7.67718128e-02  1.34747772e-01  1.56428672e-02
  2.58512657e-02  6.86537528e-02  5.28253011e+01 -1.48587708e+01
  4.44610781e+01  7.49207391e+00  3.04456786e+00  5.63341297e+00
  5.62000000e-01]"
3.0,2.0,4.0,1005.95,461.62,eye,"[ 6.68040643e-01 -6.66407813e-02  2.01887361e-01  4.45171678e-01
  1.42838270e-01  1.60684841e-01  8.25203077e+02  7.50175859e+01
  7.77031473e+01  5.73222852e+02  6.46565681e+01  5.17342354e+01
  6.00000000e-03]"
3.0,2.0,5.0,958.44,435.87,,"[ 4.02819019e-02 -4.12172163e-02  8.60227650e-02  1.49847067e-02
  2.60869626e-02  5.92783592e-02  4.15399305e+01  6.76997790e+00
  4.20644235e+01  7.19000199e+00  3.91272554e+00  7.09649572e+00
  2.43000000e-01]"
3.0,2.0,6.0,957.51,436.05,,"[ 4.18510599e-01 -1.17640576e-01  1.93357216e-01  3.70744336e-01
  1.46960108e-01  1.73556811e-01  2.05132814e+03  1.62875298e+02
  2.23226595e+02  1.24963056e+03  1.19188894e+02  1.30974428e+02
  8.00000000e-03]"
3.0,2.0,7.0,1090.94,449.52,,"[ 6.30818243e-02 -1.09220631e-01  1.99725369e-01  1.14941087e-02
  2.14261811e-02  6.51517154e-02  2.71348612e+01 -2.57341319e+00
  2.84086270e+01  3.63927199e+00  1.12021280e+00  3.77305713e+00
  1.64400000e+00]"
3.0,2.0,8.0,1099.93,466.44,,"[ 2.82575830e-01 -7.98045056e-02  2.45887950e-01  2.48275525e-01
  1.26472709e-01  2.16406761e-01  1.51524456e+03 -1.06797554e+02
  4.79983699e+02  1.02115997e+03  1.15994144e+02  3.00013068e+02
  7.00000000e-03]"
3.0,2.0,9.0,1016.13,513.78,eye,"[ 1.27345611e-01 -1.24825596e-01  1.50307310e-01  3.67771996e-02
  4.43546153e-02  8.24573077e-02  6.30496281e+01 -1.90959184e+01
  4.01195970e+01  1.21800799e+01  5.50318704e+00  7.32117082e+00
  1.61000000e-01]"
3.0,2.0,10.0,1013.52,530.16,eye,"[ 1.63200568e-01 -1.07082489e-01  3.89067873e-01  7.94536446e-02
  1.00459273e-01  3.01260306e-01  2.62458689e+01  1.44713619e+01
  3.91069800e+03  1.75721888e+01  1.54518563e+01  2.25124222e+03
  9.00000000e-03]"
3.0,2.0,11.0,1000.61,878.89,,"[ 1.01498923e-01 -6.29605517e-02  4.70261993e-02  2.66726829e-02
  2.08807824e-02  2.47663555e-02  3.10087336e+01 -1.54107839e+00
  3.91107700e+01  5.08847196e+00  2.21715531e+00  5.93502816e+00
  5.56000000e-01]"
3.0,2.0,12.0,965.41,896.94,,"[ 5.92063272e-02 -2.95494990e-02  2.95512645e-02  2.19759867e-02
  1.92488156e-02  2.17388477e-02  4.45159718e+01 -2.38474655e+00
  5.26808328e+01  7.44940968e+00  3.71494435e+00  8.41774085e+00
  3.53000000e-01]"
3.0,2.0,13.0,960.94,899.02,,"[ 1.05680347e-01 -2.08490208e-02  5.49809009e-02  9.06948159e-02
  3.98057041e-02  4.69941394e-02  1.29066179e+02 -5.79064159e-01
  1.80918884e+01  1.01271177e+02  1.54858682e+01  1.32505780e+01
  5.00000000e-03]"
3.0,2.0,14.0,985.62,890.99,,"[ 4.90584799e-02 -3.04226591e-02  3.78421679e-02  1.87672809e-02
  1.69609460e-02  2.45516566e-02  2.22319986e+01  8.22358663e-01
  4.37074078e+01  4.33174252e+00  3.13661329e+00  8.35365104e+00
  2.03000000e-01]"
3.0,2.0,15.0,952.17,906.87,,"[ 5.67235691e-02 -4.05145772e-02  4.41422620e-02  2.04835376e-02
  1.73797524e-02  2.53665943e-02  3.68749046e+01  4.99792991e+00
  4.43695533e+01  6.02221169e+00  2.91044988e+00  6.91535375e+00
  4.11000000e-01]"
3.0,2.0,16.0,950.7,909.5,,"[ 5.69919243e-02 -3.57326896e-02  1.35976587e-01  4.30852663e-02
  3.49542672e-02  1.09866658e-01  4.39023491e+00  1.74835121e+00
  3.05413874e+02  3.90774334e+00  5.66902440e+00  2.18974794e+02
  5.00000000e-03]"
3.0,2.0,17.0,909.88,914.75,,"[ 6.16572031e-02 -3.50153664e-02  2.95739910e-02  2.26432128e-02
  1.75816632e-02  2.02291064e-02  5.20576249e+01 -5.53710902e+00
  3.31840557e+01  8.41359391e+00  3.12941788e+00  5.31639696e+00
  3.79000000e-01]"
3.0,2.0,18.0,909.21,917.29,,"[ 1.78386109e-01 -1.86192496e-01  1.51280701e+00  1.55938204e-01
  1.73886056e-01  8.48177699e-01  1.19464116e+02 -2.97647666e+01
  2.97209012e+03  7.58736940e+01  3.86034911e+01  1.75016887e+03
  9.00000000e-03]"
3.0,2.0,19.0,951.96,621.4,mouth_nose,"[ 4.88085588e-02 -4.06335454e-02  6.89251726e-02  1.73035436e-02
  2.23235292e-02  3.99371754e-02  4.02761440e+01 -5.28418053e+00
  3.03106567e+01  6.46011710e+00  2.81078971e+00  4.74650349e+00
  3.38000000e-01]"
3.0,2.0,20.0,951.57,618.91,mouth_nose,"[ 1.09274083e-01 -5.55233881e-02  4.45076180e-01  9.61650682e-02
  1.01759070e-01  3.21650921e-01  4.52887015e+02 -6.34441895e+01
  1.19522882e+02  2.97237965e+02  5.22718956e+01  7.47314249e+01
  7.00000000e-03]"
3.0,2.0,21.0,980.05,470.06,,"[ 4.80454410e-02 -6.00966771e-02  1.14012414e-01  1.52141888e-02
  2.48945342e-02  6.45161907e-02  2.60171938e+01 -2.58275609e+00
  3.73304269e+01  4.35120429e+00  2.73790050e+00  6.02901577e+00
  2.67000000e-01]"
3.0,2.0,22.0,981.86,470.61,eye,"[ 1.09332556e-01 -5.74714192e-02  6.26913000e-01  9.98935953e-02
  1.18943192e-01  4.24253632e-01  1.24730119e+03 -5.51355927e+01
  1.00881584e+02  8.38035482e+02  7.45491811e+01  6.55650972e+01
  7.00000000e-03]"
3.0,2.0,23.0,1046.03,449.09,,"[ 4.62830680e-02 -5.58159640e-02  1.09508329e-01  1.58008219e-02
  2.86885929e-02  7.15723938e-02  5.46819162e+01 -1.41970951e+01
  5.25635894e+01  8.51580738e+00  4.38708027e+00  8.14515302e+00
  3.26000000e-01]"
3.0,2.0,24.0,1046.4,450.15,,"[ 2.74213248e-01 -1.47386723e-01  2.65106074e-01  1.62407086e-01
  1.48045143e-01  2.29026226e-01  1.05029897e+02 -5.40851869e+00
  1.86464995e+02  7.54170252e+01  2.77551066e+01  1.24425553e+02
  6.00000000e-03]"
3.0,2.0,25.0,992.03,495.75,eye,"[ 4.69596915e-02 -5.89857676e-02  1.09934580e-01  1.58665454e-02
  2.47962012e-02  6.39075680e-02  3.35208464e+01 -9.18656982e+00
  3.85472189e+01  5.68746184e+00  3.25705250e+00  6.44888122e+00
  2.51000000e-01]"
3.0,3.0,1.0,957.05,481.19,eye,"[ 6.84596391e-02 -4.11532441e-02  8.47907978e-02  3.20308797e-02
  3.93291627e-02  6.25283595e-02  5.16281038e+01 -1.97874142e+01
  5.11287635e+01  1.08195729e+01  6.38925265e+00  1.05743843e+01
  1.15000000e-01]"
3.0,3.0,2.0,932.4,487.57,eye,"[ 4.08944027e-01  2.32757862e-01  4.13016713e+00  2.73026587e-01
  4.05450979e-01  2.59176022e+00  4.07857052e+02 -8.01457413e+01
  9.30905068e+03  2.64389395e+02  6.19022276e+01  5.47144511e+03
  7.00000000e-03]"
3.0,3.0,3.0,606.28,566.44,,"[ 5.14420575e-01 -3.11581101e-01  3.17270864e+00  4.47875231e-01
  4.28776998e-01  1.31871727e+00  4.32816414e+03 -5.88258816e+00
  1.19261461e+03  2.53626157e+03  1.64608002e+02  7.02159084e+02
  1.00000000e-02]"
3.0,3.0,4.0,990.65,395.58,,"[ 3.75902687e-01  7.63337477e-02  1.78266887e+00  1.75591645e-01
  1.98468031e-01  6.72183142e-01  5.70198040e+02 -1.06771264e+02
  1.29111712e+03  1.85795592e+02  5.28706795e+01  4.12613866e+02
  4.30000000e-02]"
3.0,3.0,5.0,976.72,388.84,,"[ 5.34380158e-01 -2.58557765e-01  5.24925472e-01  1.38352806e-01
  2.09223731e-01  4.08673953e-01  2.76053890e+01 -2.69313401e+00
  6.58368862e+02  2.24993034e+01  1.56314569e+01  4.78778203e+02
  5.00000000e-03]"
3.0,3.0,6.0,965.92,475.0,,"[ 6.04109335e-02 -9.24545965e-02  1.62023900e-01  1.33785348e-02
  2.25132281e-02  6.29877203e-02  3.17210193e+01 -4.54540703e+00
  4.73737556e+01  4.26645821e+00  1.98740759e+00  6.30868082e+00
  8.63000000e-01]"
3.0,3.0,7.0,964.47,482.67,eye,"[ 2.76758981e-01 -9.23767902e-02  1.61049348e-01  2.34447067e-01
  1.13944880e-01  1.42776792e-01  1.00154779e+03  2.47339802e+01
  7.38272556e+01  7.08871531e+02  6.64360996e+01  4.99092250e+01
  6.00000000e-03]"
