Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
6.0,1.0,1.0,979.27,461.52,,"[ 5.91439270e-02 -8.77383727e-02  1.55407823e-01  1.45631408e-02
  2.62566823e-02  7.30542980e-02  8.82306920e+01 -1.52491383e+01
  3.80864211e+01  1.21247330e+01  3.27281991e+00  4.81140205e+00
  7.22000000e-01]"
6.0,1.0,2.0,986.36,465.51,,"[ 4.16900633e-02 -6.61686815e-02  1.59322465e-01  1.32694083e-02
  2.54899467e-02  8.12309035e-02  8.10926171e+01 -3.97840334e+00
  4.05005879e+01  1.24551075e+01  3.99565870e+00  5.98674385e+00
  4.43000000e-01]"
6.0,1.0,3.0,979.85,459.74,,"[ 4.79485138e-02 -4.99709276e-02  9.32531346e-02  1.79980980e-02
  3.23173722e-02  6.91610951e-02  1.10214703e+02 -9.78578213e+00
  3.90857551e+01  1.85049759e+01  5.72213872e+00  6.31668535e+00
  2.65000000e-01]"
6.0,1.0,4.0,982.88,461.5,,"[ 2.27769616e-01 -7.52883330e-02  1.75655545e-01  1.99432989e-01
  1.05223108e-01  1.53420676e-01  4.88118689e+02 -3.16694102e+01
  6.57808740e+01  3.63005838e+02  4.82789771e+01  4.65727955e+01
  5.00000000e-03]"
6.0,1.0,5.0,1056.11,449.75,,"[ 5.31546659e-02 -4.47301653e-02  1.09093081e-01  1.92830999e-02
  3.79854739e-02  7.09399427e-02  9.20834796e+01 -7.32302477e+00
  2.90871590e+01  1.55139533e+01  4.63147115e+00  4.76647433e+00
  2.52000000e-01]"
6.0,1.0,6.0,1054.46,448.09,,"[ 5.10341781e-01 -4.35522029e-02  1.75186719e-01  3.08840702e-01
  7.97312776e-02  1.12049815e-01  6.72637135e+02  1.67671851e+00
  1.32101323e+01  4.63534970e+02  3.03657777e+01  9.31226816e+00
  7.00000000e-03]"
6.0,1.0,7.0,925.23,466.45,,"[ 4.24559305e-02 -3.40982005e-02  7.53134408e-02  2.04066431e-02
  3.26866414e-02  5.93615534e-02  9.14870012e+01 -2.35015827e+00
  3.63551929e+01  1.83705186e+01  6.46940713e+00  7.01855831e+00
  1.59000000e-01]"
6.0,1.0,8.0,923.7,467.58,,"[ 1.61341581e-01 -3.76984734e-02  3.25986913e-01  1.45477749e-01
  8.82692534e-02  2.75075765e-01  7.67415785e+02  1.13885886e+02
  5.49665761e+02  5.28948324e+02  8.80509746e+01  3.63744409e+02
  6.00000000e-03]"
6.0,1.0,9.0,973.32,530.84,eye,"[ 3.82712317e-02 -3.38370806e-02  2.79159889e-01  2.93211012e-02
  4.72089696e-02  1.56710349e-01  8.82443590e+01 -2.82301245e+01
  1.22912374e+02  2.27718633e+01  1.54604976e+01  3.21401103e+01
  6.70000000e-02]"
6.0,1.0,10.0,969.57,529.74,eye,"[ 1.33731738e+00 -7.19529934e-01  6.76407117e-01  4.34164311e-01
  3.81975201e-01  4.84429109e-01  5.81761425e+02  1.14429910e+01
  3.54711733e+02  3.61806137e+02  6.99306613e+01  2.14418741e+02
  9.00000000e-03]"
