Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
8.0,1.0,1.0,945.42,535.56,eye,"[ 5.90193030e-02 -7.69470963e-02  1.25536753e-01  1.50847450e-02
  2.27280502e-02  5.63106704e-02  4.51382216e+01 -1.15008847e+01
  3.86530345e+01  6.11287607e+00  2.23969886e+00  4.80234045e+00
  8.56000000e-01]"
8.0,1.0,2.0,945.16,523.05,eye,"[ 6.54825203e-02 -7.45175416e-02  1.09210226e-01  1.85718204e-02
  2.58902329e-02  5.78273252e-02  6.24172166e+01 -6.38321771e+00
  4.92657466e+01  9.35252491e+00  3.56748617e+00  6.97285391e+00
  5.27000000e-01]"
8.0,1.0,3.0,945.32,529.97,eye,"[ 3.86921504e-01 -9.24802867e-02  2.16191518e-01  2.02667298e-01
  1.49593556e-01  1.85166968e-01  1.04222786e+02  1.16878434e+01
  3.46379025e+02  7.70658537e+01  3.20252816e+01  2.34491250e+02
  6.00000000e-03]"
8.0,1.0,4.0,953.48,624.32,mouth_nose,"[ 4.19404733e-02 -4.20442731e-02  7.66616876e-02  2.01128192e-02
  2.50355724e-02  5.41817865e-02  6.04334739e+01 -5.76935688e+00
  1.37796116e+02  1.09354315e+01  8.57998079e+00  2.43055661e+01
  2.10000000e-01]"
8.0,1.0,5.0,955.03,623.27,mouth_nose,"[ 7.61412460e-02 -5.10152008e-02  8.01669408e-01  6.67332328e-02
  8.53828393e-02  5.66850178e-01  2.59573267e+01  1.58629477e+01
  5.26392891e+02  1.80330534e+01  1.73552620e+01  3.35843637e+02
  7.00000000e-03]"
8.0,1.0,6.0,968.97,529.77,eye,"[ 5.34450128e-02 -5.50759381e-02  9.16068764e-02  1.92141632e-02
  2.84171403e-02  6.16520462e-02  5.89399200e+01 -2.34648266e+01
  5.39512155e+01  9.58283881e+00  4.73824870e+00  7.94801586e+00
  2.89000000e-01]"
8.0,1.0,7.0,963.79,534.13,eye,"[ 7.73161232e-02 -4.15650643e-02  4.02934865e-01  6.81363389e-02
  8.18507654e-02  3.37772458e-01  2.62256011e+02  2.81292537e+01
  1.85082006e+02  1.84841644e+02  4.65667646e+01  1.20544612e+02
  7.00000000e-03]"
8.0,1.0,8.0,957.69,558.07,mouth_nose,"[ 7.21007753e-02 -1.64271424e-02  1.41447587e-01  2.74688770e-02
  3.78267487e-02  7.00147581e-02  6.18129921e+01  1.37733522e+01
  1.66787694e+02  1.07286527e+01  9.10977752e+00  2.90985823e+01
  2.26000000e-01]"
8.0,1.0,9.0,956.52,560.52,mouth_nose,"[ 1.59472533e-01 -8.42056085e-02  1.07122814e+00  1.36090954e-01
  1.60285528e-01  6.86306966e-01  2.65420653e+02 -5.60216617e+01
  3.12723205e+02  1.95005656e+02  5.17876919e+01  2.16801332e+02
  5.00000000e-03]"
8.0,1.0,10.0,960.54,516.12,eye,"[ 7.79456427e-02 -8.85053249e-02  1.23316224e-01  2.02250343e-02
  2.72249135e-02  5.91663441e-02  3.86399924e+01 -1.55751970e+01
  5.08639223e+01  5.78315507e+00  3.32240422e+00  7.18257794e+00
  3.96000000e-01]"
