Subject,Trial,Fixation #,X_Coord,Y_Coord,ROI,feature
44.0,1.0,1.0,955.75,539.66,eye,"[ 3.97227948e-02 -2.22587425e-02  6.54387625e-02  2.25902136e-02
  3.06014878e-02  4.79907663e-02  4.59833211e+01  3.20967509e-01
  1.38567480e+01  1.42670313e+01  4.71818506e+00  4.28724326e+00
  5.10000000e-02]"
44.0,1.0,2.0,946.89,533.5,eye,"[ 6.69364290e-02 -3.22947456e-02  1.06633826e-01  3.52759010e-02
  4.00191141e-02  6.28517401e-02  6.56752852e+01 -2.06478605e+01
  4.55653939e+01  1.42876620e+01  6.57260182e+00  9.21741980e+00
  1.19000000e-01]"
44.0,1.0,3.0,939.16,532.43,eye,"[ 8.49939956e-01 -8.72828608e-02  4.48079482e-01  3.91274006e-01
  2.71092841e-01  3.65260645e-01  5.46551559e+02 -9.60953570e+01
  4.83030856e+03  3.37699727e+02  7.14631847e+01  2.70015099e+03
  9.00000000e-03]"
44.0,1.0,4.0,958.16,520.89,eye,"[ 4.49841978e-02 -6.57147975e-02  1.49389634e-01  1.74229431e-02
  2.74271849e-02  8.06627395e-02  8.65840842e+01 -2.13355650e+01
  1.08206749e+02  1.30800563e+01  6.61448819e+00  1.53797526e+01
  4.39000000e-01]"
44.0,1.0,5.0,955.6,537.1,eye,"[ 5.24732861e-02 -6.47704848e-02  1.09965221e-01  1.37376785e-02
  2.21121097e-02  5.27712127e-02  3.96454842e+01 -8.96624171e+00
  3.58770212e+01  5.60957759e+00  2.19184218e+00  4.74460429e+00
  7.08000000e-01]"
44.0,1.0,6.0,946.47,514.18,eye,"[ 4.02621547e-02 -3.05813855e-02  7.27233777e-02  1.90473336e-02
  2.90731669e-02  5.48088501e-02  5.00354935e+01 -5.00158551e+00
  4.20033474e+01  9.79956343e+00  5.22228978e+00  8.31511994e+00
  1.46000000e-01]"
44.0,1.0,7.0,965.71,532.66,eye,"[ 4.40592762e-02 -4.71135126e-02  1.18992452e-01  1.54322543e-02
  2.93288935e-02  6.71291828e-02  4.77563009e+01 -3.15055063e+00
  2.15679500e+01  8.27983842e+00  3.03008044e+00  3.74273277e+00
  2.44000000e-01]"
44.0,1.0,8.0,952.57,530.97,eye,"[ 3.87287796e-02 -3.31824538e-02  7.72622697e-02  1.79052126e-02
  2.91354796e-02  5.82425037e-02  9.98070540e+01 -9.50208774e+00
  3.83040475e+01  1.85604748e+01  6.35986792e+00  7.02057305e+00
  1.88000000e-01]"
44.0,1.0,9.0,963.45,531.82,eye,"[ 5.57874510e-02 -7.20516489e-02  1.28084781e-01  1.26498255e-02
  2.22683852e-02  5.50250566e-02  5.00685106e+01 -4.02936397e+00
  2.82430188e+01  6.35908630e+00  1.49603483e+00  3.60311521e+00
  1.55400000e+00]"
44.0,1.0,10.0,954.88,526.7,eye,"[ 1.62565445e+00 -1.55807030e-02  2.36805071e-01  5.22533454e-01
  1.83534993e-01  1.98538867e-01  6.85373932e+02 -3.96624179e+01
  1.06934037e+02  4.82824639e+02  5.66030920e+01  7.22706639e+01
  6.00000000e-03]"
