RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
16,1,906.3,531.1,True
16,2,898.8,531.4,True
16,3,898.4,539.5,True
16,4,918.2,542.1,True
16,5,908.0,543.2,True
16,6,897.6,535.3,True
16,7,908.5,536.8,True
16,8,903.1,545.8,True
16,9,899.4,531.1,True
16,10,913.6,529.1,True
16,11,892.6,523.6,True
16,12,898.7624999999999,530.6857142857143,True
16,13,897.1,524.2,True
16,14,894.4,525.6,True
16,15,913.9,542.0,True
16,16,893.5,537.0,True
16,17,904.0,522.4,True
16,18,904.3,538.7,True
16,19,895.0,531.2,True
16,20,891.6,524.8,True
16,21,897.9,540.8,True
16,22,902.7461538461538,571.3153846153847,True
16,23,889.4,532.1,True
16,24,889.5,537.8,True
16,25,896.16,540.6800000000001,True
16,26,891.7,535.1,True
16,27,897.7634482758622,534.2444827586207,True
16,28,894.4,537.6,True
16,29,888.9,541.5,True
16,30,912.9,535.3,True
16,31,914.0,537.0,True
16,32,896.0799295774648,560.4330985915493,True
16,33,886.5,546.8,True
16,34,897.7013745704468,545.1491408934708,True
16,35,892.3024734982332,552.6840989399293,True
16,36,896.648409893993,546.1653710247349,True
16,37,888.653448275862,548.9110344827586,True
16,38,897.4,539.8,True
16,39,885.6,556.2,True
16,40,889.7,546.0,True
16,41,888.9,539.2,True
16,42,891.8,542.4,True
16,43,889.0,543.8,True
16,44,883.5900684931506,536.6075342465754,True
16,45,892.0,557.0,True
16,46,894.6,555.3,True
16,47,906.3,547.8,True
16,48,897.9,539.6,True
16,49,897.5,511.8,True
16,50,904.5179211469534,528.4247311827957,True
16,51,888.7760563380283,533.9901408450704,True
16,52,879.8,523.0,True
16,53,898.5,533.6,True
16,54,885.9,512.0,True
16,55,885.2,523.6,True
16,56,891.5,522.8,True
16,57,874.4,515.3,True
16,58,891.7,525.5,True
16,59,882.4,516.4,True
16,60,883.6,530.6,True
16,61,874.1,526.3,True
16,62,877.0,523.9,True
16,63,882.1304794520548,524.016095890411,True
16,64,869.7,521.3,True
16,65,864.3,528.4,True
16,66,873.4,520.3,True
16,67,873.7653846153847,522.0807692307693,True
16,68,866.5,524.4,True
16,69,878.2,525.8,True
16,70,876.9,525.5,True
16,71,877.9779359430604,570.7594306049822,True
16,72,873.8,528.3,True
16,73,870.7,532.9,True
16,74,863.5,528.9,True
16,75,856.1,530.9,True
16,76,869.3,526.8,True
16,77,867.8,523.6,True
16,78,878.5680555555556,527.7479166666667,True
16,79,864.1,528.3,True
16,80,859.9201413427562,537.0742049469965,True
16,81,863.4,526.8,True
16,82,865.3,539.4,True
16,83,857.6811643835616,529.5678082191781,True
16,84,871.2110726643598,542.7557093425605,True
16,85,862.1,533.0,True
16,86,863.2,523.7,True
16,87,897.0451127819549,536.6917293233083,True
16,88,864.9,528.8,True
16,89,873.7,529.2,True
16,90,854.3,533.1,True
16,91,865.9,521.0,True
16,92,873.7290102389078,525.2081911262798,True
16,93,866.3,543.7,True
16,94,874.3494661921708,535.9886120996441,True
16,95,858.3,524.1,True
16,96,866.3,525.2,True
16,97,870.4010238907849,523.8945392491466,True
16,98,850.9,524.0,True
16,99,873.1,516.0,True
16,100,857.3,532.9,True
16,101,867.9,539.6,True
16,102,876.5,531.7,True
16,103,876.9,528.6,True
16,104,860.4,526.9,True
16,105,860.8,532.3,True
16,106,870.7,538.1,True
16,107,846.2,552.8,True
16,108,863.8,539.3,True
16,109,861.4,534.5,True
16,110,865.1,537.5,True
16,111,864.0,534.8,True
16,112,864.9,524.1,True
16,113,856.8814432989691,528.3587628865979,True
16,114,862.0,526.9,True
16,115,859.1,531.4,True
16,116,876.8,540.9,True
16,117,883.4,538.5,True
16,118,867.3,537.8,True
16,119,883.4,543.4,True
16,120,881.3,538.6,True
16,121,866.2,550.4,True
16,122,865.9,542.5,True
16,123,865.1,545.3,True
16,124,886.3,543.2,True
16,125,907.1642023346304,550.3354085603113,True
16,126,872.1772727272727,542.9272727272727,True
16,127,871.8,536.4,True
16,128,891.6,534.0,True
16,129,891.7,539.8,True
16,130,882.0,545.5,True
16,131,877.8,527.7,True
16,132,878.1,546.9,True
16,133,881.331724137931,547.371724137931,True
16,134,870.5,540.8,True
16,135,902.2,549.1,True
16,136,868.7,525.6,True
16,137,892.0,547.2,True
16,138,880.0,527.6,True
16,139,870.7,580.2,True
16,140,899.3,535.0,True
16,141,869.2,529.7,True
16,142,861.7,529.8,True
16,143,885.0,544.4,True
16,144,891.5,544.5,True
16,145,881.5920138888889,544.6048611111112,True
16,146,870.9,555.0,True
16,147,871.8374125874126,539.752097902098,True
16,148,886.7,524.6,True
16,149,877.3914285714287,549.1028571428571,True
16,150,878.1,542.3,True
16,151,869.6397260273973,552.181506849315,True
16,152,886.5,552.8,True
16,153,876.2,561.6,True
16,154,897.7188612099644,545.044128113879,True
16,155,870.9109589041096,545.2972602739726,True
16,156,870.079649122807,554.04,True
16,157,870.6030303030303,547.7666666666668,True
16,158,896.6958041958042,543.8447552447552,True
16,159,880.9,547.8,True
16,160,900.3,587.0,True
