RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
52,1,942.0,528.5,True
52,2,948.8,526.7,True
52,3,938.426164874552,530.9820788530466,True
52,4,940.2,525.4,True
52,5,937.3,524.7,True
52,6,935.0,529.5,True
52,7,940.0,524.3,True
52,8,939.1,523.8,True
52,9,933.1,526.1,True
52,10,935.7,525.3,True
52,11,935.1,526.5,True
52,12,931.0,532.3,True
52,13,935.5,528.9,True
52,14,937.0,525.9,True
52,15,930.3,524.0,True
52,16,932.0,527.2,True
52,17,925.8,530.4,True
52,18,940.0,530.8,True
52,19,949.1548387096773,527.2064516129032,True
52,20,939.7,524.8,True
52,21,937.2,527.8,True
52,22,929.2,528.6,True
52,23,945.1,526.3,True
52,24,940.0,532.8,True
52,25,935.8,527.4,True
52,26,942.4,525.9,True
52,27,939.6,523.6,True
52,28,937.6,525.1,True
52,29,936.9,528.4,True
52,30,976.6672535211268,525.787323943662,True
52,31,937.8,533.4,True
52,32,932.8,533.9,True
52,33,935.7,528.5,True
52,34,932.0,527.9,True
52,35,940.1,526.5,True
52,36,929.1,528.2,True
52,37,924.4,532.2,True
52,38,928.6,530.4,True
52,39,934.8,528.5,True
52,40,934.3,523.8,True
52,41,933.2,530.2,True
52,42,930.3,531.9,True
52,43,926.9,533.8,True
52,44,930.5,526.7,True
52,45,920.1,534.2,True
52,46,931.0,528.3,True
52,47,926.7,529.8,True
52,48,923.9,531.6,True
52,49,962.0208955223881,511.5496268656716,True
52,50,966.0,528.9,True
52,51,961.5,532.2,True
52,52,963.4,535.9,True
52,53,963.1955555555555,548.3277777777778,True
52,54,959.6,536.9,True
52,55,965.2,528.6,True
52,56,957.1,530.8,True
52,57,978.0437499999999,609.99296875,True
52,58,959.6,533.0,True
52,59,957.0,533.5,True
52,60,960.4,535.8,True
52,61,961.8,534.4,True
52,62,954.6,532.4,True
52,63,955.8,529.9,True
52,64,957.4,538.0,True
52,65,954.1,537.4,True
52,66,962.682191780822,531.1931506849315,True
52,67,958.880487804878,519.5170731707317,True
52,68,957.7,533.9,True
52,69,961.1,533.9,True
52,70,1088.8734265734265,486.42797202797203,False
52,71,951.2,531.7,True
52,72,954.8,529.9,True
52,73,959.3,531.1,True
52,74,956.7,533.6,True
52,75,977.2751879699249,588.7225563909774,True
52,76,956.2,546.1,True
52,77,957.9,534.5,True
52,78,953.8,535.5,True
52,79,954.6,530.2,True
52,80,958.0,529.8,True
52,81,952.7875486381323,532.320233463035,True
52,83,953.4,538.1,True
52,84,950.3,532.2,True
52,85,959.7,537.2,True
52,86,954.9,530.8,True
52,87,945.9,536.4,True
52,88,955.7,532.2,True
52,89,955.9,534.6,True
52,90,955.3246575342465,533.4739726027397,True
52,91,951.6,529.7,True
52,92,956.6,523.3,True
52,93,947.3,528.0,True
52,94,955.8,522.3,True
52,95,960.6,522.3,True
52,96,956.2,530.2,True
52,97,959.584300341297,527.3419795221843,True
52,98,951.0,525.9,True
52,99,953.2,529.8,True
52,100,954.8,526.8,True
52,101,954.4,523.8,True
52,102,958.6,526.0,True
52,103,951.2,529.9,True
52,104,951.0,517.6,True
52,105,952.6,526.2,True
52,106,938.1999999999999,498.0,True
52,107,948.6904109589042,527.0369863013699,True
52,108,963.6,512.0,True
52,109,968.9,525.1,True
52,110,956.4,525.8,True
52,111,958.4,526.8,True
52,112,961.8,524.2,True
52,113,963.4,509.5,True
52,114,948.7,517.8,True
52,115,948.627397260274,523.8356164383562,True
52,116,962.8,508.6,True
52,117,946.5,524.4,True
52,118,958.3,513.0,True
52,119,954.5,526.3,True
52,120,1029.0,503.1,False
52,121,954.1,522.1,True
52,122,957.8,517.3,True
52,123,950.2,525.5,True
52,124,960.6,523.6,True
52,125,949.8,532.8,True
52,126,950.6,525.5,True
52,127,950.1,530.5,True
52,128,987.2455172413794,494.72758620689655,True
52,129,954.7,518.5,True
52,130,954.4,528.2,True
52,131,979.4,493.5,True
52,132,957.4,511.4,True
52,133,1000.6,490.5,True
52,134,944.7,514.7,True
52,135,942.4,517.6,True
52,136,955.4,507.0,True
52,137,948.0,515.8,True
52,138,950.4,511.5,True
52,139,989.3,496.8,True
52,140,961.6,511.6,True
52,141,951.0,521.1,True
52,142,1014.0,508.1000000000001,True
52,143,1026.4955223880595,516.2293532338309,False
52,144,961.8,514.8,True
52,145,973.0670731707318,488.7256097560976,True
52,146,957.6076388888889,502.38680555555555,True
52,147,964.3,509.1,True
52,148,948.1,515.2,True
52,149,949.4,522.4,True
52,150,951.5,511.7,True
52,151,131.2380341880342,-56.64786324786325,False
52,152,951.9,514.2,True
52,153,961.9411764705883,495.27647058823527,True
52,154,936.1,511.0,True
52,155,958.2,498.0,True
52,156,966.4,521.8,True
52,157,1002.2028985507246,499.20144927536234,True
52,158,941.3,501.2,True
52,159,961.7,501.3,True
52,160,951.0812500000001,510.29375000000005,True
