0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.3024854636530543,0.30377580095411677,0.27289080027109935,0.4686598900599824,-1.0875770829673526,2.3753469434993226,23.6903012718784,45.478351471235364,51.33464496445524,47.56702932229052,40.437989555034136,33.603985505063605,46.82410032427393,46.815493366999235,46.65978288280007,47.46378933965197,51.337687873370605,48.09636583036385,41.25651854239849,33.85125020248991,27.23419023898504,22.38656913299551,18.50926187574632,15.612227373133791
0.6869882670777987,0.6906008058457471,0.6364153551206025,0.7776164077316012,-1.7927130066915693,-3.8946769901708027,1.0138214790875373,19.72456444342996,41.511542631193024,49.823348553463184,47.072930239482304,41.09616667903079,21.284972516242085,21.28294255069342,21.148851228308782,21.7219456204323,39.89917757018316,49.62531678113671,47.696103671848604,41.27017602732984,35.31604147622318,29.70209623366344,24.051970511820173,19.48487672220709
-1.2243495770265085,-1.2378452370202364,-1.1424498071792566,-1.499364812035458,7.1591594790637085,14.573928976970572,17.063023362700516,30.38799442409003,49.750343067659756,57.03141574687195,53.18788364021453,46.17216329777982,31.488596878146105,31.489405298855846,31.365935053408023,31.909570063547758,48.28909658988866,56.91731213320806,53.916106749325664,46.49352478738802,38.216722172705296,31.308663283332564,26.824330558405208,24.353226853104065
0.9334592431736823,0.9354758120991732,0.8062223805906451,1.3667052388798642,0.6994245290011194,2.226256097390398,23.37638505919942,48.51329621333563,56.56590858105109,53.062092282186015,45.29099207746277,38.20047666909679,50.11877958685226,50.10838943019959,49.916156975296516,50.9037621761246,56.467984364460996,53.616039101462235,46.17200222081313,38.47673156049203,34.248400404851445,31.836080906959992,42.2873836641428,59.59754486518397
0.349408337609056,0.35020875507571375,0.29944684429482377,0.5964933281815805,-0.3327096723928239,4.317792136855359,27.11085559045345,49.12846195545149,55.0310077956057,50.88851924746741,43.217352159049575,35.91135408186402,50.43712063114879,50.428043368680385,50.264515980336235,51.10970712485319,55.05091645879426,51.463841996317385,44.080874235796,36.23029024216932,30.70326378044443,27.496931171566118,26.83976073730527,27.283712926369123
0.15446718651702956,0.1551608412417915,0.14117717389369006,0.2033128100848195,-0.29514430393885516,-0.624883823020058,11.378447513670707,36.20204904787091,52.57608312966227,54.02245685108878,48.067400649027206,40.842284103908625,37.86703956400791,37.86353586217985,37.65334792718549,38.71131486465141,51.75869343687211,54.2824782356943,48.896651864347184,41.052741008549646,33.981807926184615,29.24861216068183,26.89764010618934,25.580135638782863
-0.04832091917059089,-0.05994438329400636,-0.279154609897257,0.8380719305460688,14.585153574568814,19.441071827954396,25.314838499162818,53.415586523849555,87.35763945576694,99.481978849712,92.30920095387155,80.38062514113273,55.84169793792324,55.837331510537744,55.62890801729341,56.49669542314892,84.82718359403486,99.35919063427062,93.61604807481675,80.55560490801062,84.1395034693262,99.18075466902792,104.32319995322244,101.98557629705876
1.0669023485711586,1.065732573589535,0.8458546391259298,1.758386967523735,5.732633410269971,7.38475292085759,7.271774705321937,6.406743905750551,5.238805656065138,4.4000039094858785,18.593229764300688,47.046809114365836,6.295892091640319,6.29590373299889,6.300686306077676,6.302046235208023,5.392737703943808,4.308238999525926,15.69180875032356,46.29391629800222,68.37563366351561,70.52825293532358,62.821753243887585,55.641675251206806
0.9498254290003517,0.9494142724268189,0.768506915291664,1.50797980158002,4.181917426777791,4.824624507694368,4.389333815926626,4.1827443564726225,9.254263216148095,22.854294239649313,37.16013034248508,41.18574997172385,4.271697370663878,4.272111421712702,4.294862720995137,4.160081142709457,8.442073806401257,21.300143796358572,36.223753856320485,41.188211096870944,38.40343998663818,32.48663896390026,29.581879100525768,29.55011187708502
0.37849017913262417,0.37900069827000765,0.320141389891388,0.5472507681918497,0.8349964459156012,0.6408437116511568,1.1932484048116725,2.8606886828149243,6.844722613298367,11.697606774885562,12.893120354131195,11.955287638744824,3.1418515726057303,3.142989545265298,3.155883201042626,3.0409221563241795,6.341983381695101,11.37385047532338,12.93664997084965,12.03831660003908,10.144129891411687,9.151896026357218,11.409150423096804,13.904436601551138
