0,1,2,3,4
2.85965308054555,3.144550620186652,3.120817622428737,3.157786867165346,3.1180797877267787
3.1701568436446315,3.4559865315771403,3.435443560203299,3.1241365992305536,3.2718546412497385
3.0179760667615403,3.1519157216245177,3.0854640191239877,3.267323233468714,3.380429434582374
3.2776740561863966,3.1926368213774974,3.1515917609932114,3.0590976076928547,3.4096281936875914
3.020385223635912,3.085058395300525,3.108475352362459,3.1464223344712456,3.3558777469352528
3.0480577778921445,2.9149017213486674,3.0705627799353885,3.258863179366484,3.3150170264879115
3.2006954980554756,3.2021582328375744,3.369996155872473,3.600897216014878,3.617878066740696
3.4086405992005044,3.2657675819611836,3.218130634690102,2.9278231507922476,2.853653344651361
3.254821707212744,3.2367404670897457,3.1453020890749137,3.124071724960632,3.2081967669061924
3.1842943728827002,3.1136397876166155,3.1026080781769103,3.0665157094958078,3.107998708423854
2.962714556772852,3.029778635065096,3.161563936082448,3.19766398456897,3.103796016078746
3.0785637380790605,3.146583291819099,3.1748292285063915,3.0239328604720903,3.1116247434930635
3.2484770533700886,3.19192804705578,3.1297976375201206,3.2663260268127003,3.2139128881523975
2.9201109750880097,2.8063222518735818,2.677072933882775,2.9580606711863338,3.052287692357132
2.8583494651952037,2.967378437436666,3.0757724602104033,2.978911324670709,3.061563166332103
3.0615805830699236,3.162164779345042,3.134828171596228,2.8150068344422605,2.9344638022250864
3.190964156594735,3.1079456257560207,3.096653032475155,2.978801171923936,2.836839485308957
3.126402753620185,3.0316788916657065,3.057378185318523,3.1615431942415637,3.188622492454473
3.166386656560827,3.2623153584556603,3.2536405633774343,3.181367558858131,3.2350900457834952
3.014794519744778,3.069893413478446,3.1510550604804077,3.1590562629892935,3.072447537715183
3.006370084488407,3.1624729789402424,2.959322476041007,2.918972188180598,3.057646131456484
2.9122729282212507,3.050247428213999,3.1542026214686105,3.1539139276954065,3.3227915865647204
3.1364629025233732,3.094460999251465,3.096583692350446,2.983552702644705,3.1182758292066564
3.1015698149003246,3.102325359753731,3.0793966008076716,3.0259574963029494,3.0669088662843302
3.115146948547282,3.1836143028985004,3.1846364986576874,3.231485576118532,3.231365197224074
3.211491082520074,3.049090665675376,3.1027408608646825,3.0799430012363733,3.1840901659136778
