0,1,2,3,4
1.9623229675486444,1.9357796314710551,1.9191839280451972,1.9717230575833928,1.992919294889872
1.9498913880161677,1.937561848614903,1.953272201156964,1.9602752925994829,1.911119965488746
1.932277488051106,1.9697086212591928,1.929650255749344,1.9290571194004067,1.959680121847343
1.990556543724248,1.9599290804383829,1.990482251719917,2.0195609626887614,1.9799412199138764
1.9293330033721656,1.9316886384439522,1.9430645512519478,1.9263150253789354,1.894629848930329
1.9125173813242653,1.9136730930612555,1.9757000873670745,1.991248889138343,1.9211979273686572
1.948393517022464,1.9314182866216376,1.8984889793339954,1.8718203915376077,1.9153721717185974
1.9489228481951166,1.9728253286192012,2.0085945858053673,1.997546545358793,1.921139633075517
1.9520078389186921,1.9558805372362413,1.966728838016452,1.9225284831383687,1.9131099501750939
1.9792657386470112,2.022248275546125,2.094858464643947,2.190685497529024,2.215945894452498
2.092517092170704,2.1131800765319677,2.136045030352161,2.1269665774638318,2.204257062467812
1.927600741423326,1.9075796133940952,1.8594076391051129,1.8445906080664378,1.843053248849495
2.090371638861815,2.116785160315869,2.1198328711392302,2.090773137762407,2.016084026234391
1.9404461721302646,1.948370279713549,1.9070528850400594,1.9058644003888923,1.9181069949209641
1.8955157646991987,1.8841062738325964,1.8692791122875207,1.8747663053699102,1.9339572739416542
1.8850354347775877,1.9075956687748374,1.8569340298532462,1.8653932080575404,1.9494286678945403
1.9110752668518594,1.9208660978763437,1.9226398328399568,1.9375407515948666,1.9733200474969692
1.9620042781885854,1.9640116522850193,1.9909741452235505,1.9712483520067619,1.8698153126827217
1.976131801455005,1.9756085987433563,1.977269367678875,1.9967559729626754,1.997454600183996
1.9764655710471926,1.9568340263057933,1.955180563670555,1.957755928258414,2.010061606629951
1.9316983590006374,1.9443841945406015,1.8642847723248779,1.9323090466874533,1.9025852584030865
1.9296701481796137,1.9325687443195272,1.9762698456292456,1.9831251093353512,1.9722443708507102
1.9800801369086678,1.9887430554626184,2.009959739044746,1.9582300548316953,2.0263477852648113
1.9468257232678783,1.9113765249118422,1.9243051389474175,1.9523543359439741,1.93654737307088
1.9520550254056241,1.9131087453582587,1.9211096754977062,1.9405961627592716,1.9618414078505244
1.9167723767064238,1.9464237450056223,1.9737509331536567,1.984336721388432,1.9792028083503461
1.9015056663620944,1.9578042925376904,1.9710307561073441,1.9222323344765215,1.990482774219302
1.9540047768189295,1.9787015433392454,1.9526815063028673,1.9853711145047412,1.9397966074677833
1.9420661998795326,1.9119963515598093,1.9140235844865041,1.9282812574213077,1.903059235479888
1.9107244021297063,1.8977240984284567,1.9279068400178268,1.9546949658709278,1.9747220308936613
1.9821874978580463,1.9824638679865674,1.9886050221248468,1.955992665210636,1.9653227875635537
1.8858418806993973,1.8647752805761448,1.8469413881860524,1.9260764003031863,1.9905929053437499
1.956697242321894,1.9242619854217664,1.928691160184967,1.941591100819316,1.890451752628876
1.8836975086970233,1.9431538007828362,1.9647262090650204,1.9553212294076672,1.9105743903220378
1.9002454741952552,1.9402711464791391,1.9461525503105,1.929986347337628,1.93142031140384
1.9462121802702725,1.9165827783782459,1.9280330009674607,1.8748592760185314,1.90900234141441
1.9442381973453917,1.9823414423068664,1.90863274873617,1.9910609364453689,1.9599002333047428
1.903638156145395,1.8894574532628063,1.9249654454976266,1.9369782350197227,1.934632695213726
1.8968384615053722,1.9232600481134405,1.9180793632822546,1.9118001592281764,1.8872674255573858
1.8927738223041701,1.9057110958180197,1.9107318181938104,1.9108656910410802,1.932285844182924
1.9150574276358046,1.9186182302140642,1.903067747243316,1.946649287568038,1.9410102699766647
1.877552093465876,1.8890130264886067,1.9446390162304243,1.931178869774165,1.9461863995369029
1.893817592940129,1.8881918506726965,1.909754110703733,1.9317926258728262,1.9419967788352595
1.971038075894423,1.9799476320450728,1.956555868273017,1.9729578121978932,1.9706962888067028
1.8991377807138539,1.9165752671772491,1.9071952784761488,1.9150346684234707,1.941213952868721
1.9250383860326794,1.9000340699016736,1.8723625679173406,1.867072587278841,1.900097270703871
1.9053610423618828,1.9336255367734712,1.948923006357214,1.8962912067766646,1.8388929223002173
1.9226037148017219,1.92868621329553,1.9110104054946033,1.8530736306502735,1.896066244685663
2.045058236703213,2.079672716176196,2.0800994245434548,2.0303736287136913,2.066986601533574
2.0402486205796175,1.9842086983852112,1.988841525534666,1.982444695298504,1.9779788164391703
2.037658308461305,1.9885835598118988,1.9929045314142144,2.0268082978891897,2.0704990463292385
1.9857635790544412,1.9830824539370795,1.978074753398233,1.996725488922194,2.01926398760832
1.9424204930305107,1.9692771810636536,1.9542481603915596,1.9349694938204585,1.9137203605251516
1.934567557910284,1.9300394814844888,1.919523191257632,1.9440938305951858,1.941292019311779
1.9181080509155144,1.908896462448087,1.932190193233292,1.9104305945223303,1.9072065509931146
1.8988926112745403,1.9228411739771076,1.9151579741515585,1.9195304514020872,1.9118891432981393
1.8898000660663228,1.905558804449547,1.9442204524687225,1.9655299948539844,1.9785304372268093
1.9125354489157467,1.9354676900040046,1.9349173536167183,1.9058300644826482,1.892981854364531
1.9459094474529814,1.9432751788615925,1.9584801420486817,1.938398455053703,1.9640971098029567
1.9562729693675158,1.9680753135369273,1.9890213770931522,1.96379442666972,1.9610242823152293
1.944285046015865,1.9375655597884431,1.924175711504954,1.9250981366246773,1.9107678774615318
1.9389093013470917,1.9237347176435367,1.9612443260321855,1.9474667897928102,1.9531589327459205
2.004815211937341,2.031189954135253,1.9603138704551202,1.998108353625944,2.017894083277594
1.8675468095823213,1.8608987266290506,1.8687305640402965,1.917905367785905,1.9440786405448633
1.878380494367176,1.9010264923673426,1.919969876806394,1.9017251192846274,1.864832176225855
1.8924677027018626,1.874741729443555,1.8996552581241664,1.9102518700082143,1.901716037582649
1.8979862377047763,1.9164475683908235,1.9299372246730457,1.9317466312401268,1.9055987148106122
1.8711816824989724,1.905111198390841,1.896853327711503,1.838521905849,1.9376103740544948
1.8860140138611663,1.8895566130241912,1.889247834834684,1.9058558233584042,1.9269971064711087
1.919460347899852,1.9190758567804218,1.939301121745707,1.9452141495332274,1.9915367666190142
1.8868331436719774,1.9388102488472259,1.9707422049374177,1.957998639173952,1.9660146551373585
1.890060510750609,1.9178068068156306,1.8975086018637182,1.9321782341644471,2.0208729328005637
