0,1,2,3,4
2.4523939341330157,2.666381247741078,2.5918703258485065,2.450603600245768,2.80837978121688
2.593386963530626,2.5599129629410022,2.5349262886054693,2.482064717514436,2.6229958276833516
2.517761888960097,2.5253685527940273,2.717102616887069,2.853836819986953,2.642541108004502
2.5991602617977696,2.780528637510355,2.660780126509297,2.805870360108524,2.9086278345615635
2.6695385940823417,2.5604947664213182,2.3775259214666646,2.47537180345174,2.823229277383563
2.693637156388682,2.604896134283967,2.521165371616293,2.5692763343741856,2.714048791394753
2.538595306169913,2.630781437925173,3.0042361392568244,2.6714055592938353,2.653041654283116
2.4541998904989604,2.2916961467393127,2.4040175372826003,2.401562971251448,2.4649734624969692
2.796195595426649,2.6041608820956093,2.4603789056059457,2.542039249980797,2.487876231438178
2.4636640881474774,2.674865120229322,2.6588680105451736,2.545217895263636,2.691233845740681
2.3528223946695026,2.510532518683776,2.478187460684077,2.6163476796383054,2.3463844511392
2.6949571760095274,2.9134916312561017,3.0601504946137084,2.770735650888937,2.7277323607224147
2.530741455798273,2.427159840208251,2.6054843610210865,2.7008758316552726,2.313507799044942
2.553452812741833,2.6206523176982084,2.5878963605529193,2.6441219983874418,2.7244949750515945
2.4506530890929117,2.5222608968572815,2.2858519883073702,2.306675045412266,2.365380228848488
2.389245780489,2.4813473090309395,2.5193246824107227,2.6091960540065005,2.415054940537239
2.289579158543097,2.241626911067406,2.2574354184883574,2.2263042279815055,2.3809533172338537
2.3686825800275515,2.391029870941746,2.4804667231379853,2.4863344078894007,2.8233935394252474
2.6706412748534882,2.6494932950437313,2.833382953822314,2.896801952916889,2.7204522763996533
2.4930183947881677,2.5743400410927735,2.6619376401163515,2.813923791209228,2.87763088143838
2.6194119855910225,2.461911100390113,2.36253935553485,2.4516598975089225,2.609293703841571
2.7512943819790148,2.4915845087590807,2.4220553796207027,2.7312255032777686,2.981159793967043
2.4535801906113273,2.650986930823757,2.536869578330281,2.5746451883423873,2.7154363581100904
2.4570875077481222,2.4579559397283135,2.6767989176417846,2.7535441065943274,2.9992717118029906
2.565817577598523,2.56581015262701,2.7730850292616935,2.7651149665099144,2.9382464271780293
2.383730166368946,2.572783984145421,2.5560108993459436,2.6140381000075115,3.0109891314719555
2.6431280991087056,2.730408077074608,2.8297344117288343,2.8498355057516274,2.9431499791628744
2.5091140559577365,2.647661842505978,2.4572227657265038,2.4697937957675005,2.726668082552241
2.3661892845431485,2.4291425424178925,2.4574870559403807,2.6057203228272483,2.9721153943565377
2.548760056413958,2.5399292096231094,2.538859934621332,2.595552069224494,2.6361396982152923
2.645436217133335,2.646686237155943,2.7361916761293448,2.8650343474723057,3.0861236870341315
2.4105656481441904,2.5028644060687606,2.3261938537879576,2.3627805581801677,2.634207977470171
2.524360653996752,2.6528280002926543,2.6814032829265977,2.7586645167336044,3.005017143600549
2.361460023024623,2.364209077667375,2.5215924227740176,2.3824558813755505,2.325774024897464
2.199741746695787,2.356613538515836,2.5843379612593083,2.606569289528392,2.6868853797007746
2.40497203822712,2.4189318022622115,2.266025023266926,2.225740066731463,2.411199178913474
2.2198048289254357,2.4647272260449045,2.587081345259909,2.6555009784672006,2.221542823106347
2.3464332787065407,2.3020525268692373,2.401177561604236,2.4392865135661905,2.263706170018271
2.3820895523763594,2.4288461822031366,2.5111228169069957,2.474495760656101,2.4203323089217488
2.376059995186485,2.4525241744551813,2.5440373578903124,2.4835213387269444,2.258292832999965
2.6427083576903074,2.772047216589773,2.73754287096831,2.6811313507067887,2.73488909352813
2.6251089676169954,2.4459173670314005,2.4124876443344885,2.526582084724996,2.6379864057523212
2.4731017987523294,2.4315862091198475,2.5041223413002642,2.4334088301841565,2.5665177432782658
2.39840737381669,2.4357559855259017,2.562099729218845,2.4859233238489615,2.6214097355920036
2.6510981977379244,2.544157304492322,2.5571263168731315,2.5585784906023856,2.6624475595804493
2.366002110503098,2.4278724775421288,2.4208243134868717,2.475750735855264,2.6984661523734235
2.3394794335792928,2.2851102016509466,2.258258906451993,2.3512791956900743,2.61504645591239
2.1867999092888355,2.211008885029442,2.327186038333488,2.4965832778362635,2.6955224881303503
2.402504656428496,2.371691592628853,2.36570187626769,2.3504159859095712,2.473058369133369
2.411469662625782,2.4148279547260265,2.3819251787107714,2.534724610464654,2.487044154252889
2.32583224747476,2.396224780940108,2.3399516168879493,2.4028231572609795,2.3928629361914036
2.284818829480119,2.3471149869824277,2.32480408507902,2.2599997983382103,2.278021370575802
2.3137872073230783,2.4302942761215305,2.3947506569946126,2.3991022769655515,2.8085275504124105
2.278423546640403,2.246645391421296,2.2806195754561824,2.2077968275014337,2.1970427378745323
