0,1,2,3,4
2.1948728145553664,2.131647305824081,2.138884473081636,2.1549650077722715,2.3956800292066873
2.220332851634183,2.2474569869104877,2.277181484616045,2.2675830984907672,2.2919739007346496
2.188890230653048,2.2402170254492275,2.1763651263511075,2.134980578650211,2.066921957620573
2.125208470428869,2.120869168699986,2.1820247527517953,2.22951587594652,2.179114276579716
2.125528830610613,2.1240214586790382,2.1386461856449612,2.171615119287364,2.1125580919392393
2.0734054416453587,2.090394578000291,2.096690499078055,2.0913726132510297,2.1336132969281056
2.083059656111522,2.128686713827549,2.1534741312768535,2.111688523240288,2.086397495713894
2.0498809604545367,2.054622981131625,2.0497612356815127,2.0520606508191017,2.015967771336499
2.0236712096868597,2.0413070913080116,2.0725502588437745,2.070525668614649,2.1329498624745797
2.0381690196636586,2.0390981242125097,1.9811138812454063,2.0122259959501125,2.047740618421633
2.0184611242018495,2.061162412241161,2.0289109410952855,2.075009295120718,2.133887254670988
2.0969984248226963,1.9807627822160851,2.0264966724162017,2.0342920885966054,2.042620289677069
2.056310492854721,2.0515845866140325,2.089331334370527,2.154752825036609,2.1961364258791125
2.1076154849071593,2.09914564650406,1.993395851074326,2.065514429040178,2.0576223523019688
2.149468791287816,2.136192848243868,2.167092913273955,2.2633628067936042,2.2314122979375983
2.4222141899250924,2.390535040290696,2.291121829688981,2.152985645708704,2.1958642579284424
2.5050299246786185,2.5174784100134477,2.4040848104713635,2.2841757619132603,2.2518000264413947
2.1667993640104264,2.1424335055578525,2.14453503393931,2.0992736286438722,2.1740258196343207
2.6334142141337873,2.4069231796581705,2.326923494147751,2.313814706444428,2.355578382874659
2.1840454565100935,2.2295086459802085,2.2353670831429406,2.147047254395102,2.168857745321577
2.130847071086744,2.138197942674545,2.113365734931962,2.1229898156008056,2.0754294066556964
2.133533051532476,2.1576401377314003,2.0974905827396184,2.1258540390894565,2.211835847975651
2.11154468085776,2.1651088041494235,2.139653362324899,2.134293223267884,2.1420618729363508
2.208762478120443,2.1631537122013866,2.184822449809477,2.216397764165652,2.1422397670412208
2.1311269690999737,2.1385521836023864,2.174408770675604,2.157259201928206,2.2068594659889147
2.1041347957244194,2.166462463970767,2.1461997575451788,2.0889258943639275,1.9966720591106955
2.098114958129284,2.102734517986328,2.1039722065614352,2.082266897173732,2.1404623400174017
2.093479498125798,2.1456111800146505,2.1623653166531387,2.170618305341048,2.1924005379873974
2.0446619312732244,2.046047970936721,2.048389325684879,2.06272723317028,2.0678991399850952
2.131850078543883,2.170172159835364,2.1204734137908927,2.0050402577728903,1.9818233651983184
2.0662625779523336,2.0856805844423154,2.1063274886909413,2.12203619594361,2.1037680787870268
2.0394495971841042,2.0476840398176277,2.01578250524408,2.0836161132388735,2.0875166759431654
2.0795778224637935,2.0474367540479523,2.079082436400724,2.070927061235651,2.0191710926677295
1.9751752729500172,2.041247179868156,2.040854454904696,2.0902135640410733,2.1799011742640872
