subject,k,train,val,test
allsubj,2,0.5494417862838915,0.46368715083798884,0.45403899721448465
allsubj,3,0.5550239234449761,0.5195530726256983,0.5097493036211699
allsubj,4,0.55103668261563,0.5307262569832403,0.520891364902507
