0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
514.6387310899844,514.6386988614289,514.6403184617274,514.6338527133879,514.5093161204403,514.3613463625684,514.2133766046964,514.0654068468247,513.9174370889526,513.7694673310806,513.6214975732088,513.4735278153369,513.325558057465,513.1775882995929,513.029618541721,512.8816487838491,512.7336790259773,512.5857092681052,512.4377395102331,512.2897697523613,512.1417999944894,511.99383023661744,511.8458604787455,511.6978907208736,511.5499209630017,511.40195120512976,511.2539814395215,511.10596261715614,510.95583487867987,510.8234106074003,510.5980474250027,510.17187841291695,509.7305958213936,509.28931322987023,508.8480306383468,508.4067480468234,507.96546545530003,507.52418405068084,507.0829296517921,506.64177619822317,506.199943946779,505.56909883873413,504.8879325719042,504.2067663050741,503.5256000382441,502.8444337714142,502.1632675045841,501.4821013217666,500.80082883409113,500.11319297831795,499.47789996688783,498.55398372421723,497.13965795395205,495.69662051451905,494.25358307508594,492.8105456356529,491.3675081962198,489.92447075678666,488.4814333234247,487.0383923812219,485.5950310737427,484.1542598465826,482.6988153342797,481.2201335500704,479.7613989917327,478.1616332489098,477.4985716455619,508.6823750004234,508.6822788868609,508.6871089374554,508.6678264690351,508.29642739894257,507.8551448080021,507.41383529158105,506.9713984596156,506.5385999726694,506.05871821132564,505.3988072720266,504.71764100519664,504.03647473836656,503.3553084715367,502.6741422047067,501.99297593787657,501.3118080955393,500.63121675960394,499.9407694376059,499.31327387633866,498.2167532576741,496.7788985940938,495.3358611546607,493.8928237152277,492.44978627579457,491.0067488363615,489.5637113969285,488.1206738855857,486.67766765727936,485.2341952991219,483.7936075871472,482.3300597995361,480.85139417438717,479.37254823394187,477.89370229349663,476.4148563530513,474.9360104126061,473.45716447216085,471.9783185322498,470.49954579120714,469.0238162530416,467.52224986270676,466.14863222370144,465.1924039400403,464.2804305429603,463.3684571458802,462.4564837488002,461.54451035172025,460.6325369546403,459.7205635575603,458.80859016048026,457.8966167634003,456.98464336632026,456.0726699692403,455.16069657216036,454.24872317508033,453.33674977800035,452.4247763809204,451.5128029838404,450.60082958676037,449.68885618968034,448.7768827926004,447.86491116112654,446.95233651886434,446.05276539098566,445.06622327790046,444.65732703905593
471.31715842084617,471.3172119011739,471.3145243232511,471.32525363869166,471.5319106750468,471.77745289607765,472.0229951171086,472.2685373381396,472.5140795591705,472.7596217802014,473.0051640012324,473.2507062222633,473.49624844329435,473.7417906643252,473.9873328853561,474.2328751063871,474.4784173274181,474.723959548449,474.9695017694798,475.2150439905107,475.4605862115417,475.7061284325727,475.95167065360357,476.1972128746345,476.44275509566546,476.6882973166965,476.9338395377273,477.17938175875827,477.4249239797891,477.67046620082016,477.9160084218511,478.161550642882,478.407092863913,478.6526350849439,478.8981773061737,479.1437103405309,479.38885873906804,479.6372957046436,479.8696680342324,480.0406150859942,480.2043099000148,480.3680047140355,480.53169952805604,480.6953943420767,480.8590891560973,481.0227839701205,481.1864791461669,481.350189373122,481.51377181756516,481.67798706405233,481.8442666123361,482.0107650340548,482.1772634557735,482.3437618774923,482.51026029921104,482.6767587209298,482.8432571448046,483.0096559704085,483.17188481735366,483.3697662313488,483.39348500704375,482.75126971156135,482.0304316299553,481.3091169182385,480.59808040820997,479.81830053383976,479.4951019054919,478.9903528280629,478.9904063083906,478.9877187304679,478.99844805660854,479.2051024428369,479.44985913583787,479.7008005840043,479.91566772944896,480.08153878949946,480.24523360352003,480.4089284175406,480.5726232315612,480.7363180455818,480.9000128596025,481.06370767381446,481.227402314958,481.39112562030004,481.55462915082865,481.7194544334583,481.8858912177658,482.05238963948455,482.2188880612033,482.38538648292206,482.55188490464076,482.71838332635946,482.88488186408216,483.05135155480014,483.20933377769165,483.4343672103166,483.2683058343179,482.5710598422683,481.8502203650969,481.12938088792555,480.4085414107541,479.6877019335826,478.96686245641115,478.2460230840242,477.52514510982104,476.8056378865667,476.07637361337356,475.40997744713275,474.8056814160344,474.20309753194186,473.6005136478493,472.9979297637567,472.39534587966415,471.79276199557154,471.190178111479,470.5875942273864,469.9850103432939,469.3824264592014,468.7798425751087,468.1772586910161,467.57467480692367,466.97209092283106,466.3695070387384,465.76692315464595,465.16433927055334,464.56175538646073,463.95917150236824,463.35658761827557,462.7540037341831,462.1514210167098,461.54843986153645,460.9540507423029,460.30219578663525,460.0320187347796
444.18328967678235,444.18336669327005,444.17949633905096,444.194947519436,444.492552260792,444.8461551696052,445.1997580784183,445.5533609872314,445.90696389604454,446.2605668048577,446.6141697136708,446.96777262248384,447.321375531297,447.6749784401102,448.0285813489233,448.3821842577364,448.7357871665496,449.0893900753627,449.44299298417576,449.796595892989,450.15019880180205,450.50380171061516,450.8574046194283,451.21100752824134,451.5646104370545,451.9182133458677,452.27181625468086,452.6254191634939,452.9790220723071,453.33262498112015,453.68622788993326,454.0398307987464,454.39343370755955,454.74703661637267,455.1006395251858,455.45424243399896,455.80784586283687,456.1612504198855,456.51975173615256,456.8433355867823,457.4013752049056,458.16834039047967,458.94010853696227,459.7118766834448,460.4836448299274,461.25541297640996,462.02718112289256,462.7989492693752,463.57066260813883,464.3402708307389,465.1289371304157,465.8261695626112,465.8909507348957,465.85390831624244,465.81686589758925,465.7798234789359,465.7427810602827,465.7057386416294,465.6686962229763,465.63165242036905,465.5945162606989,465.5586934416474,465.51620080749194,465.22347355152897,464.87561956755815,464.4941348869627,464.3360193346681,455.2333805771925,455.2334575936802,455.22958723946107,455.2450384198463,455.54264316120225,455.8962413881246,456.2494282019824,456.60656366127216,456.9425026774493,457.58974365261975,458.36128242710026,459.1330505735829,459.90481872006546,460.6765868665481,461.4483550130306,462.2201231595132,462.9918913169011,463.76352960501765,464.52888051512997,465.3465686979849,465.8829456231079,465.8816901302323,465.8446477115792,465.8076052929259,465.7705628742726,465.73352045561944,465.69647803696614,465.65943561801544,465.62235244545354,465.5835749638162,465.5591821994898,465.46355372091796,465.1355429131923,464.78289311195005,464.4302433107079,464.0775935094657,463.7249437082235,463.3722939069813,463.0196441057391,462.66699348011684,462.3146445099187,461.9571384215261,461.6325716725946,461.06258882406416,460.31400385472506,459.56270701186276,458.8114101690004,458.06011332613804,457.3088164832757,456.5575196404134,455.8062227975511,455.05492595468866,454.30362911182635,453.552332268964,452.80103542610163,452.0497385832393,451.298441740377,450.5471448975147,449.7958480546523,449.04455121179,448.29325436892765,447.54195752606535,446.7906621377347,446.03886998041634,445.2977903058673,444.48506267885006,444.14820805755767
452.2076072473271,452.20765433458644,452.2052880312332,452.2147347582996,452.39668789684174,452.6128778633155,452.82906782978915,453.04525779626294,453.2614477627367,453.4776377292104,453.69382769568415,453.910017662158,454.1262076286316,454.3423975951054,454.55858756157915,454.7747775280529,454.99096749452656,455.2071574610003,455.423347427474,455.6395373939478,455.8557273604215,456.07191732689535,456.2881072933691,456.50429725984276,456.72048722631655,456.9366771927903,457.1528671592639,457.3690571257377,457.5852470922115,457.80143705868534,458.017627025159,458.2338169916327,458.45000695810637,458.6661969245802,458.88238689105395,459.09857686321516,459.31481051125576,459.5328204668564,459.7358371148528,460.01588334930403,460.4852673861403,460.97068833972634,461.45610929331247,461.9415302468984,462.42695120048455,462.91237215407057,463.3977931076566,463.88321697953063,464.368793804044,464.8531509273603,465.34369185840336,465.66199381716126,465.9241146544106,466.1862132462137,466.4483118380167,466.7104104298199,466.97250902162307,467.2346076134262,467.49670572542027,467.75919998845023,468.0164208195201,468.30531595367825,468.32157440194266,468.1752595635003,468.02957360929287,467.86980266438763,467.80358173212136,458.9635436996315,458.9635907868909,458.96122448353753,458.97067121060405,459.15262458770786,459.36872690848486,459.587950000309,459.78495934208604,460.125099694008,460.6066226245369,461.09204357812285,461.577464531709,462.06288548529494,462.548306438881,463.03372739246703,463.5191483459862,464.00455083522934,464.48921725089855,464.98037571030665,465.4403244992832,465.72754071055806,465.9896393023613,466.2517378941644,466.51383648596754,466.7759350777707,467.0380336695738,467.3001322613769,467.5622328807677,467.824379634027,468.08669883209893,468.34785844027965,468.28612753000925,468.13843302265144,467.9907385152936,467.84304400793576,467.69534950057783,467.5476549932201,467.3999604858622,467.252265654182,467.10469485230726,466.9539453690462,466.8249727626844,466.5497777918454,466.1442828040823,465.7357923672925,465.3273019305029,464.9188114937132,464.5103210569235,464.1018306201338,463.69334018334405,463.28484974655436,462.8763593097646,462.46786887297486,462.05937843618517,461.65088799939554,461.24239756260584,460.83390712581615,460.4254166890264,460.01692625223666,459.60843581544697,459.1999453786573,458.79145494186764,458.38296529592685,457.97420554984814,457.57127032813315,457.12937912826277,456.94622663308905
466.13111673483957,466.1311249780424,466.1307107275869,466.1323644931469,466.1642176240722,466.20206433208733,466.23991104010236,466.27775774811744,466.3156044561325,466.3534511641476,466.3912978721626,466.42914458017776,466.46699128819273,466.5048379962078,466.5426847042229,466.5805314122379,466.61837812025294,466.65622482826814,466.69407153628316,466.73191824429813,466.7697649523133,466.80761166032835,466.84545836834343,466.8833050763584,466.9211517843735,466.9589984923885,466.9968452004036,467.0346919084186,467.07253861643375,467.11038532444877,467.14823203246385,467.18607874047893,467.223925448494,467.261772156509,467.29961886452406,467.3374655725392,467.37531227969,467.4131989089718,467.4527569973319,467.4780244113889,467.5731017085952,467.93510640278896,468.3286261509001,468.7221458990112,469.11566564712234,469.50918539523354,469.90270514334463,470.2962248914558,470.6897463159001,471.08333726232655,471.47648597292624,471.8717723291804,472.14262512527336,472.37680880158405,472.6109888913959,472.84516898120756,473.07934907101935,473.3135291608311,473.5477092506427,473.7818941998713,474.0162806819997,474.2493851945144,474.488686834392,474.3671252841493,474.1425129053129,473.8961734878576,473.7940721584358,467.3138263603102,467.31383460351316,467.31342035305755,467.31507411861753,467.34692724954294,467.38477391105994,467.4226321353671,467.4638924046992,467.4782764325932,467.64942360530813,468.03348633981676,468.4270060879279,468.82052583603905,469.21404558415014,469.60756533226134,470.0010850803725,470.3946048285038,470.7881090724357,471.1809757882953,471.57936230790017,471.9510502361995,472.20117373422534,472.43535382403707,472.6695339138488,472.90371400366047,473.13789409347226,473.3720741832839,473.6062542731546,473.8403894188766,474.07267647458207,474.3209645420685,474.49185774304635,474.31035546571843,474.08263584544903,473.85491622517964,473.6271966049103,473.39947698464096,473.1717573643716,472.9440377441022,472.71632175339744,472.48875629035535,472.26023330677964,472.03633871259217,471.54302295959377,470.97031193146614,470.39759313791967,469.8248743443731,469.2521555508266,468.67943675728003,468.10671796373356,467.53399917018703,466.9612803766405,466.388561583094,465.8158427895475,465.2431239960009,464.67040520245445,464.0976864089079,463.52496761536145,462.9522488218149,462.3795300282684,461.8068112347219,461.23409244117533,460.66137475642853,460.08827838123705,459.5233482059518,458.9038002996224,458.6470136857293
467.53283431194984,467.53282613687054,467.5332369638717,467.531596865384,467.500006975549,467.462473040828,467.4249391061069,467.3874051713857,467.3498712366646,467.31233730194356,467.2748033672225,467.23726943250125,467.1997354977803,467.16220156305917,467.12466762833805,467.08713369361686,467.0495997588958,467.01206582417467,466.9745318894536,466.9369979547325,466.89946402001146,466.86193008529034,466.8243961505692,466.78686221584803,466.749328281127,466.7117943464059,466.6742604116849,466.63672647696376,466.59919254224263,466.56165860752157,466.52412467280044,466.48659073807926,466.4490568033582,466.411522868637,466.3739889338118,466.336440722396,466.2982989695465,466.26519639512105,466.20713890038,466.0676744517219,465.91957860059415,465.7714827494663,465.6233868983384,465.4752910472106,465.3271951960828,465.17909934495503,465.0310001452285,464.8826066931774,464.7370374054449,464.576307921805,464.6382289394609,464.78905067401536,464.940036460834,465.0910222476527,465.2420080344713,465.3929938212899,465.5439796081085,465.694965379347,465.8458523544432,465.99249215161257,466.17478522807187,466.1699072313091,465.7606242003178,465.3206129535167,464.88687154187403,464.4111957942722,464.21404047619296,466.3598988519154,466.3598906768361,466.3603015038372,466.35866139780103,466.3270783254709,466.28842081875416,466.25843026090047,466.1763156325575,466.0306504889399,465.8825546378122,465.73445878668434,465.58636293555645,465.4382670844286,465.29017123330084,465.142075382173,464.9939947586771,464.84649607542644,464.69354438626397,464.56680744233745,464.6758113339014,464.82679712071996,464.9777829075387,465.1287686943573,465.2797544811759,465.4307402679945,465.5817260548132,465.73271110703615,465.8839770888396,466.028043304231,466.2214345093883,466.0836296176618,465.65069301210013,465.21097166448095,464.7712503168618,464.33152896924264,463.8918076216234,463.4520862740043,463.01236492465597,462.5726641660104,462.1339602677371,461.6869583232565,461.28455812611605,460.96739925725683,460.6559143860701,460.3444295148835,460.0329446436968,459.7214597725101,459.4099749013233,459.09849003013665,458.78700515894997,458.4755202877632,458.1640354165765,457.8525505453898,457.54106567420314,457.22958080301635,456.91809593182967,456.60661106064293,456.2951261894562,455.9836413182695,455.67215644708284,455.36067157589616,455.04918670470937,454.7377024365661,454.42601220985176,454.1187633385714,453.78180949320864,453.6421508225796
455.5725333797732,455.57255685872644,455.5713769572709,455.5760873453117,455.66681399399545,455.7746120308657,455.8824100677358,455.99020810460604,456.0980061414763,456.2058041783465,456.31360221521675,456.42140025208687,456.5291982889572,456.63699632582734,456.7447943626976,456.85259239956775,456.96039043643805,457.0681884733083,457.1759865101784,457.2837845470487,457.3915825839189,457.4993806207891,457.60717865765935,457.71497669452964,457.8227747313998,457.93057276827005,458.03837080514023,458.1461688420105,458.25396687888065,458.3617649157509,458.4695629526211,458.57736098949135,458.6851590263616,458.79295706323177,458.900755100102,459.0085531369722,459.1163514011162,459.2240659394063,459.3347535837463,459.4242785623038,459.65016204513825,460.01073833095205,460.37502819772345,460.7393180644949,461.10360793126637,461.4678977980377,461.83218766480906,462.19647753158057,462.560752170343,462.92435208795274,463.2952542688075,463.6302544685526,463.2789402228692,462.77826812088045,462.2775960188918,461.7769239169031,461.27625181491453,460.77557971292583,460.2749076109372,459.7742355821166,459.2735031426016,458.7735748703295,458.2688173021531,457.8053455306563,457.37289820632077,456.8988886753582,456.7024239610635,458.9412220319675,458.9412455109209,458.94006560946525,458.9447759975061,459.0355026461898,459.14329860369565,459.2508256740311,459.36112698941207,459.45613608315654,459.73777486163976,460.1018107976449,460.4661006644164,460.8303905311878,461.1946803979592,461.55897026473053,461.92326013150193,462.2875499878171,462.65171202738134,463.01068828783673,463.41356558038626,463.5952805012086,463.15377219737195,462.65310009538325,462.15242799339467,461.6517558914061,461.1510837894173,460.65041168742874,460.14973958544,459.6490671742563,459.14838772792984,458.6476819847876,458.1471530722581,457.69586305764307,457.257681984107,456.81950091057104,456.3813198370351,455.9431387634991,455.50495768996313,455.0667766164271,454.62859554289116,454.1904061991412,453.7518866732497,453.3166212938683,452.86559956584335,452.21878541758736,451.53342397694723,450.84806253630717,450.1627010956672,449.47733965502715,448.7919782143872,448.1066167737472,447.4212553331072,446.7358938924672,446.0505324518271,445.3651710111871,444.67980957054715,443.99444812990714,443.3090866892671,442.6237252486271,441.9383638079871,441.25300236734705,440.56764092670704,439.882280812946,439.19646752769563,438.52042657503716,437.779025645974,437.47173409972487
470.1189323886536,470.1188697661107,470.1220167730651,470.1094533307105,469.86746922857424,469.57995269905894,469.2924361695436,469.0049196400283,468.71740311051303,468.4298865809978,468.14237005148243,467.8548535219672,467.56733699245177,467.2798204629365,466.9923039334213,466.704787403906,466.4172708743907,466.12975434487544,465.8422378153601,465.5547212858448,465.2672047563294,464.97968822681423,464.6921716972989,464.40465516778363,464.1171386382684,463.8296221087531,463.54210557923767,463.25458904972237,462.9670725202071,462.6795559906918,462.39203946117647,462.1045229316612,461.817006402146,461.52948987263073,461.2419733431153,460.9544568136,460.6669402803234,460.37939989573516,460.09083415973663,459.81087581924544,459.4857307389411,459.0629542072893,458.63282947913456,458.2027047509796,457.77258002282474,457.34245529466983,456.9123305665151,456.4822058383601,456.05208045018844,455.62122065500563,455.1992454028532,454.7254339616797,454.7415380500992,455.02189196959984,455.30401010132607,455.5861282330522,455.86824636477826,456.1503644965044,456.4324826282306,456.71460075995674,456.9967077647305,457.27832175756726,457.56527211787886,457.82575790312075,457.58974976517453,457.2112388080837,457.0543557874167,461.1340408413007,461.13397821875793,461.1371252257122,461.12456178335765,460.8825776812212,460.5950609743602,460.30761208936747,460.01842504064047,459.74114600440953,459.3839097846277,458.95542302525075,458.5252982970958,458.0951735689409,457.665048840786,457.2349241126311,456.80479938447627,456.3746746563213,455.9445530513864,455.51463987205346,455.08176282834404,454.66393934397195,454.81030337080523,455.0924215025314,455.3745396342576,455.6566577659837,455.93877589770983,456.220894029436,456.5030121611622,456.78513028524793,457.0671550149239,457.34539054814104,457.6557041224494,457.80441658376276,457.4977461245432,457.1478452751101,456.7979444256768,456.4480435762435,456.0981427268103,455.74824187737704,455.39834102794373,455.04843849485,454.698388012998,454.3497575083878,453.9935045247908,453.749199221681,453.5495928031121,453.35006886929096,453.15054493546995,452.95102100164877,452.7514970678278,452.5519731340067,452.3524492001857,452.1529252663646,451.9534013325435,451.7538773987224,451.55435346490134,451.35482953108027,451.1553055972593,450.9557816634381,450.7562577296171,450.55673379579605,450.35720986197487,450.1576863144378,449.9580308386174,449.7612203058093,449.54538203255134,449.4559226400295
463.8980634688709,463.8980029979903,463.9010418762174,463.88891010403404,463.655240388661,463.37760270493004,463.099965021199,462.82232733746787,462.5446896537369,462.26705197000587,461.98941428627484,461.7117766025438,461.4341389188128,461.1565012350817,460.87886355135066,460.60122586761963,460.32358818388855,460.04595050015746,459.76831281642643,459.4906751326954,459.2130374489643,458.93539976523334,458.65776208150237,458.3801243977713,458.10248671404025,457.8248490303092,457.54721134657814,457.2695736628471,456.99193597911596,456.714298295385,456.43666061165396,456.15902292792293,455.88138524419185,455.60374756046076,455.326109875459,455.0484566561148,454.77017317768684,454.49722525707506,454.197398136481,453.82182692995366,453.4390651893867,453.05630344881973,452.6735417082527,452.2907799676857,451.9080182271187,451.5252564865516,451.1424956434024,450.75940419863474,450.3880524212113,449.93313730893055,450.01665017499107,450.632013797188,451.2620409410919,451.8920680849958,452.5220952288996,453.15212237280355,453.7821495167075,454.4121766606114,455.0422043552133,455.67284481686,456.29607228395037,456.9625503026691,457.22025752063234,457.2575062955446,457.2927732724914,457.3314498783549,457.34748033307056,455.2218858522758,455.2218253813953,455.2248642596223,455.21273244016965,454.9790821329892,454.70031601146036,454.430039346575,454.10700984689873,453.72613649481207,453.343374754245,452.960613013678,452.5778512731109,452.195089532544,451.81232779197694,451.4295660514098,451.0467961002223,450.6629644156552,450.2900871718043,449.8568267488939,450.16049611547606,450.78952058316395,451.4195477270679,452.0495748709717,452.6796020148756,453.30962915877956,453.9396563026835,454.5696834465873,455.1997079845708,455.82955861852264,456.4618822114564,457.081645568817,457.2306678948197,457.2664210929539,457.30217429108814,457.3379274892224,457.3736806873568,457.409433885491,457.44518708362534,457.48094040024205,457.5165958925942,457.55355358930046,457.5826897353142,457.67914997966557,457.8157314340623,457.9526776241827,458.08962381430325,458.2265700044236,458.3635161945441,458.5004623846645,458.6374085747849,458.7743547649054,458.9113009550258,459.0482471451462,459.1851933352667,459.3221395253871,459.4590857155075,459.59603190562797,459.7329780957484,459.8699242858688,460.0068704759892,460.14381666610973,460.2807628562301,460.4177087812189,460.55474525712754,460.6898290645059,460.83797284174,460.8993746131553
460.376948478175,460.3769031338166,460.37918185015445,460.3700847868909,460.1948665128089,459.9866786623388,459.7784908118687,459.5703029613987,459.3621151109285,459.15392726045843,458.94573940998833,458.7375515595181,458.529363709048,458.321175858578,458.1129880081079,457.90480015763774,457.6966123071677,457.4884244566975,457.28023660622745,457.07204875575735,456.8638609052872,456.6556730548171,456.447485204347,456.2392973538769,456.0311095034067,455.82292165293666,455.6147338024665,455.40654595199635,455.1983581015263,454.9901702489268,454.7819660444035,454.5730968035662,454.3698409453711,454.1377457840049,453.83476396030477,453.52577803447514,453.21679210864556,452.9078061828159,452.5988202569863,452.2898343311566,451.980848405327,451.67186299929614,451.3626861034912,451.06030901180947,450.70953069271235,450.67061851767164,450.9397628538111,451.21740053754223,451.49503822127326,451.7726759050043,452.0503135887353,452.3279512724663,452.6055889561974,452.88322669151603,453.16082183390574,453.4389839593199,453.71374056205025,454.0178102451486,454.33934880319043,454.66104616807615,454.9827435329618,455.3044408978476,455.62613763991806,455.9480470932171,456.265369574654,456.6133709518263,456.75760853920445,453.71877193697117,453.7187046382862,453.7220866381281,453.70858506006545,453.4485315530178,453.1395456271881,452.83055970135854,452.52157377552885,452.2125878496992,451.9036019238696,451.59461124231655,451.28500558771515,450.98174492134603,450.643509346583,450.73211535720225,451.00917227474383,451.2868099584749,451.5644476422059,451.842085325937,452.11972300966806,452.39736069339915,452.6749983771302,452.95263584286124,453.2302683484221,453.5078823132523,453.78562095358586,454.09807577952614,454.4197731444118,454.7414705092976,455.0631678741833,455.384865239069,455.70656260395464,456.0282599688404,456.34995734081554,456.67164830285606,456.9944009009532,457.3090136982034,457.6725802345165,458.0958319664195,458.5213665634187,458.946901160418,459.3724357574172,459.7979703544163,460.2235049514154,460.6490395484147,461.0745741454139,461.50010874241315,461.9256433394123,462.3511779364115,462.77671253341066,463.20224713040994,463.6277817274091,464.05331632440834,464.47885092140757,464.9043855184067,465.329920115406,465.75545471240514,466.18098930940437,466.6065239064035,467.0320585034027,467.45759310040205,467.8831276974012,468.3086614705534,468.7344766137036,469.1542242056834,469.61455320415934,469.8053476908936
