0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1142.7995521700173,1142.7984177912017,1142.6960818877697,1143.1224006748387,1162.5560543244462,1186.4848138408847,1210.8906397432024,1232.6270645596564,1250.734705429431,1245.1494169830048,1239.3155584157346,1243.538600741998,1234.3604842004108,1234.3571140079248,1234.311776816485,1234.375431636537,1249.7970752079266,1246.3535408303858,1239.1713208373897,1242.9471357494047,1252.5976699187984,1264.649063513185,1277.0014573974652,1288.2494728013821
1461.9761344689325,1461.9767719551974,1462.0342816088746,1461.794703964239,1450.8738196665013,1437.4223685497072,1423.7171593900982,1411.2779889008589,1406.1847936795075,1408.864838910149,1406.5237323105102,1395.992026411255,1409.6645142587397,1409.6645540176482,1409.6719111527316,1409.700466845681,1406.4301049622766,1408.3232241347246,1407.748931801289,1395.8060898381907,1362.6180980105078,1333.5873851724443,1309.8700961401976,1288.3530835469492
1521.3202947684426,1521.3205903726737,1521.3472577659568,1521.2361509171337,1516.17712540168,1509.8006637008373,1504.2418093857784,1493.257635466356,1474.023348364184,1449.246957142639,1434.7831496059816,1431.3738624694674,1491.5463500419394,1491.5567033004068,1491.578790399848,1491.636448890935,1476.353891382542,1451.1408266654662,1435.8008010618569,1430.8967403500542,1435.5955599169947,1448.0871124234154,1461.549611118388,1473.808481270591
1426.735057070192,1426.7352531619226,1426.7529432175938,1426.6792487748025,1423.3197495724373,1419.1732954778743,1415.029036246213,1410.651322212162,1408.255064960885,1394.6359846396765,1371.7060508689663,1373.3612291036086,1410.537976379031,1410.5386417603295,1410.5550224093874,1410.2828292939507,1408.4048453362502,1397.1611568965263,1372.571660121534,1372.836101847059,1378.781758051868,1384.847183535791,1391.0603277124444,1396.7179793434125
1351.2713350128474,1351.2710615624483,1351.246392736417,1351.3491598176793,1356.034054355761,1361.8240486917114,1367.5326536077762,1373.521848896534,1375.1907129880676,1367.0447325116425,1348.2120602542732,1331.1157902561172,1373.8867937894643,1373.8637413572035,1373.7465103863685,1374.2099349318244,1375.2119477584674,1368.4507410982403,1350.3379340987794,1331.3885375932628,1316.302639854965,1305.1503093053175,1293.8518877183967,1283.5636131345227
1530.1904576559764,1530.1911309277762,1530.251868907838,1529.9988424798935,1518.4643596300439,1504.2361170909571,1489.942884682956,1475.9098145197863,1466.1478561716594,1452.9866049437917,1429.0863593981244,1398.942666947671,1474.5785663945755,1474.5789403098652,1474.638110997297,1474.3261395213547,1467.1177034470206,1454.2829480678813,1432.7326694509525,1399.1816820676797,1343.226699417724,1291.4026361079812,1244.4786403040657,1201.8411542192546
1476.6478609454489,1476.648132250992,1476.6726075827692,1476.5706587259929,1471.93210189406,1466.0894137877558,1460.7802857170614,1450.2389909865306,1429.7638822701463,1402.3712688291816,1394.6137807425307,1390.3224997899692,1448.1600091050418,1448.1736719117125,1448.1285146589232,1448.6557346132104,1432.5278031772218,1404.024980652292,1395.113359482701,1390.3465553236758,1386.3045778732353,1385.1042911217369,1384.1269708697127,1383.237028940051
1496.190275590344,1496.1900315272746,1496.168013825269,1496.2597366684527,1500.4399119417992,1505.5524466308123,1511.105472170672,1514.485929940438,1508.0253478443267,1466.2234734059602,1406.839700775011,1350.7739888012143,1515.4093478320622,1515.4060355834863,1515.488458917543,1514.9351142254097,1509.9182514234803,1471.0856277265261,1412.7502501193069,1356.6024307567218,1336.1465655326515,1340.311637929709,1359.0464239500602,1376.3153578403258
1360.3192524051453,1360.3186778504714,1360.2668454547986,1360.4824989113472,1370.3066864057007,1382.6055698934174,1394.061847195964,1421.2407403851325,1458.0084028230926,1493.0648472068951,1509.9744057680596,1492.0383029082714,1424.4516249871663,1424.4489561255127,1424.3513948569623,1424.5287513491148,1454.290599195783,1490.1216268270211,1510.2160981022807,1495.1440754102514,1449.876498202344,1399.8518705641823,1359.6177788519826,1323.55076693954
1371.8846697660247,1371.8844324821725,1371.863026354832,1371.9522014629263,1376.0174073869305,1381.0369105534573,1385.9753569961426,1391.4643145810219,1393.4762611994593,1390.792520736467,1384.5020019864437,1368.1953962722057,1391.482863179478,1391.4832228168602,1391.394562458825,1391.928859702151,1393.5110902774068,1391.1234136627181,1385.8339687268835,1368.7336771511623,1348.7957483165337,1333.8961299821603,1318.9528965223599,1305.345678219998
