0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1607.4511574752057,1607.45150683792,1607.4830239545236,1607.3505263251745,1601.3181996407986,1594.3250958715478,1585.1610885001628,1558.675318392031,1514.8019048963504,1474.8852554713148,1450.3300803180025,1445.6088356422156,1555.7030964483574,1555.6809087623053,1555.6206529744939,1556.123504448362,1519.1539714958212,1478.209197240782,1451.5796765102114,1445.179957550198,1460.6938171491015,1477.310153460526,1490.7997465735552,1503.033725311073
1628.2256792752435,1628.225192664291,1628.1812939500285,1628.36417022316,1636.7014034990812,1647.010465909412,1657.130010693109,1668.253733998935,1681.375389807856,1688.69728593633,1681.0118561757308,1664.4831641785904,1668.9979010326838,1668.9988953293723,1668.932198671869,1669.2535182440693,1680.249029368893,1688.5563001231208,1682.4190962201947,1666.1466336276328,1638.1480622123247,1611.573566697469,1591.1686115638913,1572.7767207158408
1555.401792914689,1555.401063148727,1555.3352286514564,1555.6094868494126,1568.1118541553774,1583.5580117698723,1598.733410292511,1615.8245030984567,1628.3394951807081,1628.480721604029,1623.7436801946803,1615.6740674005296,1616.3958723989317,1616.413084543059,1616.23823049862,1617.2672698542738,1627.855090488275,1628.6675973896583,1624.515784344505,1616.136171525584,1605.8912009259266,1595.4029820364226,1584.7455828853788,1575.0423242328327
1535.1847300729087,1535.1847300729087,1535.1847300729087,1535.184730386561,1535.187763236621,1535.3140058363952,1534.4151119249252,1538.6601583203242,1557.5644735570163,1584.1776277004092,1620.7867404873589,1641.5967652688228,1539.1279971709555,1539.127243086105,1539.0438374863033,1539.3679226286372,1555.3980432283283,1581.3417413320951,1617.1658769092055,1641.880345745732,1649.0303549603607,1645.6168337507863,1637.507906987167,1629.8923673043296
1642.649491679816,1642.6493328243612,1642.635001970976,1642.6947023808755,1645.4155524324735,1648.7449269999393,1652.318862329124,1654.670473469033,1653.3366204619067,1651.7849699389706,1654.1042910724927,1664.013215542863,1654.8951477077999,1654.8952252089202,1654.9022824155672,1654.8690137988685,1653.5311792039204,1651.8651210786522,1653.3814791540585,1663.3418405161283,1677.7027535011428,1688.6704761304811,1696.0601069706381,1702.6811804598105
1521.135154575115,1521.1348977937243,1521.1117327317086,1521.208235318187,1525.6087824175522,1531.0932744266395,1536.1158348063748,1543.3490629119299,1560.636077064691,1586.3839669764193,1621.5770467034308,1649.0425081945832,1543.6336568683957,1543.6339354270224,1543.5478836635489,1543.922515888907,1558.6190422929972,1583.7109052160931,1617.7795273866327,1648.2802062225314,1670.2116547337137,1684.5033308730776,1690.5932369606392,1695.5764050324726
1778.6153505981797,1778.6170884817404,1778.7738684584103,1778.1207310761295,1748.3516032118582,1711.4718063269518,1675.557815407233,1633.3366720365066,1584.8737552498428,1539.6000351052955,1506.5237083076784,1492.2741074169273,1629.460256885914,1629.4619145468891,1629.672923275186,1628.8177045953948,1589.5498333634946,1543.2272064770013,1509.4179334163953,1490.6999141840395,1494.2852888313187,1515.0660285589154,1539.186953562723,1561.3320031326184
1700.0241131509497,1700.0242822952941,1700.0395413465674,1699.9762109536678,1697.088287392195,1693.4334978848124,1690.2447157992212,1688.086412902501,1685.023599034878,1690.2827578072702,1695.0482419204716,1694.0205682023898,1688.0705581434836,1688.0718290262103,1688.0815884300048,1688.0540491310232,1684.9636418722475,1689.6627295569733,1694.9008156750044,1693.9768660228501,1692.117557930419,1692.8008074927861,1694.616019830246,1696.3066107520553
1835.1222108117554,1835.1230131013706,1835.1953900829726,1834.892733801734,1821.0998747768856,1804.4657039045214,1785.9876703682662,1761.3441460270005,1734.5569103986645,1711.525256944412,1687.8900249700514,1661.3815124346816,1759.439817547303,1759.439893928955,1759.563047604042,1759.0240856531468,1736.8892683436227,1713.4942310482015,1690.9058270337018,1661.8259459570556,1640.0991041618909,1628.8939705854407,1622.0819059046607,1616.0104825437234
1757.983131169003,1757.984387267141,1758.097703857312,1757.6257133790068,1736.109898382915,1709.5662479148932,1682.806173875,1658.0733407027537,1645.9418529372538,1641.1791143235187,1639.7673816708902,1643.9224682249137,1655.150255338876,1655.1514872632358,1655.188636988803,1655.051129627495,1646.699739882147,1641.4703583300447,1639.7589137664452,1642.7619670025485,1656.835106078032,1679.8498450242585,1701.907982991069,1721.8516730671909
