0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1391.8307460170831,1391.8318663066445,1391.9329311738807,1391.5119081973535,1372.3220824679868,1348.7745429935255,1324.0539960539454,1305.1175791912965,1306.717996758523,1312.5504359436338,1320.8339037822077,1330.3386908344255,1303.0589277915642,1303.0586893159368,1303.039087961795,1303.1510352478435,1306.3071933372366,1311.9838183505344,1319.5945079674161,1330.7607957845726,1321.339641551219,1304.136037589802,1286.5101128577462,1270.4600520556255
1440.404721135842,1440.4055656833266,1440.4817549850459,1440.1643603854366,1425.695342148867,1407.8396290361572,1389.9649813707688,1372.413157433568,1352.0239025511453,1339.011671083708,1345.0616230743344,1359.3093211989776,1370.6539266881996,1370.6496339907424,1370.707213119837,1370.6590694961112,1354.1725810626538,1339.1906906832305,1343.8579926597163,1358.3918046901238,1377.5984730699467,1398.2584156704463,1419.4822146825563,1438.8084781141042
1336.5945829466937,1336.594665131969,1336.6020793257726,1336.5711927705652,1335.1631624109673,1333.4293881157755,1331.6287632805581,1330.0114640130882,1327.0589954402085,1314.0272693855725,1269.001159134625,1250.6622604052327,1329.815248408164,1329.8064433333302,1329.7570913193858,1329.9435827035536,1327.1632845793993,1316.9848575044366,1272.9339684049057,1250.769992768263,1246.4894376599725,1245.8588757010561,1245.8588757010561,1245.8588757010561
1312.7252151642397,1312.7252151642397,1312.7252151642397,1312.7252147032475,1312.729494947789,1312.9411388045287,1311.421775405844,1319.2222832309653,1344.326512024944,1383.7756531753537,1407.869575114124,1409.214473422422,1320.205289697528,1320.2054018845135,1320.0784509715597,1320.6668371533337,1341.4691475658065,1379.9700656147693,1407.1802562293292,1408.086928741793,1381.881965778148,1349.0807570321836,1314.0036602000246,1282.0613119646482
1382.1504381313603,1382.1514033965063,1382.2384830205551,1381.8757207718825,1365.3375276859506,1344.887322912657,1324.7951000718367,1303.3095161748613,1259.8838147694719,1231.8738764437342,1221.5195192263707,1235.196692755642,1302.4291316755684,1302.4320337212373,1302.5669176282497,1302.3221784709976,1264.1066550899268,1233.544157991424,1221.4121078132982,1232.7374299801868,1262.0086409913342,1310.3792220576943,1361.2918856865554,1407.6526502571103
1116.5735283527213,1116.5718457431615,1116.4200522090305,1117.052404086548,1145.87933281405,1181.4564038839583,1216.968616035437,1252.9977187574555,1286.243365467094,1313.6193637355593,1331.5164514792375,1328.6227203694195,1255.541642101259,1255.547356833203,1255.3432967068818,1256.361030376323,1283.3126286181496,1311.4884698359974,1330.6168878138212,1328.8455301232834,1308.2952223268517,1295.2230520620353,1283.2360696131984,1272.3207956594927
1407.8860046942036,1407.8865455046025,1407.935333722459,1407.7320812929875,1398.4762797302221,1386.9268136163982,1376.1299728287902,1358.704205462218,1338.198837386541,1318.0084100298322,1323.1174760031993,1338.665876110095,1357.094926839824,1357.0941113562303,1357.1934310505321,1356.7145120305186,1340.2230059710623,1319.159414451268,1321.5422591456017,1338.0936614022714,1362.9052912252785,1395.1272646936638,1429.7335700635983,1461.2458631073816
1353.0612250287159,1353.061994827095,1353.1314407754453,1352.8420400714167,1339.6230169304092,1323.66484274105,1305.7852397257707,1307.694246880742,1322.759765001865,1345.4600687442994,1378.9775993491294,1392.5551201691196,1309.1360764541248,1309.1252664889669,1309.1165015641038,1308.9930777129607,1320.891133588595,1343.0113574154966,1375.919080339932,1392.5009623074393,1384.5646446889755,1367.626518556674,1349.0389699119348,1332.1132601721288
1429.0543918570997,1429.053386088856,1428.9626525521865,1429.340576237484,1446.59417068273,1467.4212106205746,1490.452328855929,1498.7464428432982,1455.1521616640869,1356.1170764190165,1263.6497005313577,1185.7472850279166,1493.0499793038146,1493.1365522937213,1492.5751946692692,1496.8280741686624,1463.1512890204035,1364.8685448252224,1273.0187322030308,1189.8057947400148,1124.554764301095,1061.4225716875317,996.7795411292715,937.9159872071037
1456.1073421137994,1456.1093798161426,1456.2932073941724,1455.5274086419076,1420.6145993535995,1377.35881503344,1335.4081055011193,1286.3656231259088,1222.5963457053795,1199.879797268921,1198.3355726463924,1220.7311504379402,1281.503790103704,1281.507931309345,1281.71438890837,1281.2392459698274,1227.383647461727,1200.9775193716819,1197.059549372551,1217.7595161205572,1258.7951109151072,1312.6931041698977,1368.1841886667357,1418.7140356783991
1045.9926244593612,1045.9905656957674,1045.8048381156477,1046.578554760878,1081.8498538129886,1125.3825716796696,1168.8603076696209,1212.6582427981343,1254.665162389483,1290.7449094315668,1308.7933946891865,1307.8357870661641,1216.0365974071563,1216.036083044276,1215.805571684983,1216.8628097918465,1250.6685094191866,1288.2733661534571,1307.881170081117,1308.001880689433,1296.0256260937024,1289.7050783736236,1284.0985451771228,1278.9932698476937
1251.9657461412764,1251.9648155184868,1251.880861091054,1252.2306045943415,1268.1737452784373,1287.8179104251847,1307.7150555667763,1326.3322500719726,1341.382532604477,1326.0356959030642,1300.195168853655,1274.5538338179165,1327.619078979817,1327.6140047819476,1327.5717485612963,1327.6876602296234,1341.2025328301952,1328.1006104586106,1302.946789271173,1276.7395710915196,1281.688674255361,1300.9457087262244,1330.1090464685005,1357.013809149622
1362.1993613491004,1362.20039973042,1362.294075395902,1361.9038367264886,1344.1136184147522,1321.9942478833736,1301.1487758901499,1272.8172059988015,1234.5540248482191,1226.8609907683367,1234.3820091602163,1252.5576059697444,1270.0556958769666,1270.0619478511367,1270.191039697953,1269.791698381427,1236.9979716276916,1226.9311690612474,1232.7893222628315,1250.5488641781467,1286.0802389858966,1318.5047469662152,1333.457271613062,1346.0529917490253
1190.2298175273133,1190.2281422074486,1190.077006299824,1190.7066188613853,1219.4083429492011,1254.8113497656332,1290.3367397906893,1325.4029209770765,1356.3975561619332,1375.1666684001843,1345.3336910235937,1296.5024995403799,1327.870176421861,1327.8689216367704,1327.723752147429,1328.4206746293396,1354.1645386257771,1374.3755221331267,1350.8233910595482,1299.0085280648764,1250.200369820775,1211.256234545035,1178.436572797778,1148.6531810912154
1349.5806156843728,1349.5815578214024,1349.6665509848417,1349.3124806564538,1333.1715259772693,1313.2528355432664,1293.6208226625504,1271.6749052059183,1262.9962915510694,1272.892520398943,1300.8054651514499,1326.390395588392,1271.7958191264686,1271.7701627866404,1272.0915880435477,1270.0148642429442,1262.6209152850797,1271.4432992689276,1297.4018355655662,1325.784920358086,1345.0747885716237,1337.0762630727024,1323.7465627492866,1311.60861799364
1112.228991726865,1112.2271840785236,1112.0641104001488,1112.7434538726475,1143.712584706852,1181.9348355914508,1220.1558570069174,1258.4254505063632,1296.205606910763,1317.7877035498714,1318.108942389789,1303.9486233152143,1261.5443957850998,1261.5399222997721,1261.396670243593,1261.9245210555969,1293.3654370813902,1316.250703522981,1319.4001774683013,1304.8930170462413,1295.9829357086278,1290.2049308763794,1286.011111478796,1282.2348306444057
1357.134053267062,1357.1355977484413,1357.2749303022424,1356.6944892232625,1330.2338368398669,1297.5691561126491,1264.930433695608,1232.6167951829646,1195.306381202297,1187.2230747385902,1203.5571415921636,1241.4961861240793,1229.3540251488957,1229.3553163015085,1229.4862926125936,1229.4254093018717,1198.4226586957086,1186.6622711708494,1200.3551370063342,1239.0589004619283,1288.0260472281445,1340.3008406675349,1393.978313599982,1442.856696854572
1152.64604919259,1152.6442451392948,1152.4814957814178,1153.15948804732,1184.0651188180161,1222.1228390276083,1260.8968381154807,1295.9379700234526,1322.460766133576,1327.3382592500348,1314.4315853944274,1292.405978423106,1298.605818187207,1298.6012375061746,1298.5095966423737,1298.8263766833916,1320.9104896815754,1327.4063338347412,1316.6397615886995,1294.1284226882995,1297.4537649394842,1310.736842901756,1328.5824407394548,1344.9541844644477
1310.434311261052,1310.435114152958,1310.5075455730612,1310.205805813487,1296.4499404659985,1279.4480540349746,1262.634495173819,1244.9883587558672,1258.0837969935465,1285.4937479985938,1322.9198133722514,1357.2593128142885,1243.9776062158412,1244.0197579261949,1244.5241231596124,1242.3794492661125,1256.0324796707425,1282.491510343701,1318.3256834991705,1358.6242128145739,1373.9047568919866,1365.1599324427364,1355.5499495891731,1346.799157137046
1143.1225368183318,1143.1213134820116,1143.0109524405152,1143.4707020088654,1164.4292819423422,1190.2985643656557,1216.1505196808444,1242.0748112654142,1265.0525991579557,1287.3730717517146,1304.544926265253,1285.40905431861,1244.1784701367965,1244.1733624095643,1244.0224648918884,1244.6516743036573,1263.054008008041,1284.7987299391316,1305.1725703167926,1286.467376916176,1261.987346748041,1241.8888419222512,1221.4575330276957,1202.85290631962
1452.3119072414904,1452.311741495433,1452.2967890189675,1452.3590790672265,1455.198731859119,1458.7059849028103,1462.194523884608,1465.7306452993444,1466.8520629463253,1465.446811685845,1455.9279630510907,1435.54797148263,1466.014616860457,1466.0092569717253,1465.956281476058,1466.1475489582717,1466.8760219575088,1465.5483897845563,1457.9275884834346,1436.5067910873927,1408.4251383407345,1375.4575042008714,1338.4591028206946,1304.698501740374
1316.605481526127,1316.6045814144522,1316.5233794912726,1316.8616560119067,1332.2828320179688,1351.3242717817436,1370.3399969259976,1388.9916676016155,1394.7802783466047,1366.9223438677764,1313.6665112392966,1264.9442198967233,1391.0212271094367,1391.0091581431782,1390.7235646793515,1391.4326391774812,1394.954557965565,1371.1833468703803,1319.6575176606887,1265.8022826160768,1222.2479535362086,1189.2461585516187,1155.7648610622687,1125.2769934123712
1672.2419667111178,1672.246917908055,1672.6935810550722,1670.8328411938446,1586.007657569849,1481.2738700768205,1377.1454902210933,1269.2634764211493,1192.5354488950843,1131.1892527462987,1108.3184721249495,1105.2555669584676,1263.1866316365702,1263.296614137149,1264.2801470203224,1259.0167266124972,1198.3201564109938,1136.081174274922,1108.8172937318382,1105.5448946793238,1152.8125743887254,1213.1203803234557,1274.8715379592636,1331.1017698320666
1133.5272417602366,1133.5258241479125,1133.397936853181,1133.9306984849404,1158.2176007531593,1188.1999728610563,1217.9231679854759,1249.4880473442208,1269.166860178602,1276.945866161095,1287.4172481252804,1275.8120527523151,1250.6158529497084,1250.6153376077814,1250.2719752075668,1252.279060409788,1268.1694636549041,1276.0661991615998,1287.3105342357842,1276.3686563296121,1248.4648356529503,1238.9805857612482,1232.5910395506314,1226.772757290986
1381.4695245679227,1381.4702862189035,1381.5389971646086,1381.2527564114876,1368.2033459553606,1352.074468300793,1336.172428867134,1319.2044899883133,1289.3571293840648,1258.255308896544,1231.101078398383,1237.6452084368848,1318.5702361234353,1318.572480171496,1318.6601048753212,1318.3078135850662,1292.3165502142376,1261.472519185926,1232.122993295808,1235.7331155444308,1255.9402202497545,1288.8133805390298,1323.3228574564432,1354.746979095097
1216.012240734089,1216.0120447229422,1215.9943619369901,1216.0680260757877,1219.4310282584604,1223.8089528087992,1226.2860075288856,1238.8981077262672,1271.7597465811139,1302.5768993450686,1327.495179672424,1345.1519139164527,1240.3608244917482,1240.3590336749207,1240.2190787235575,1240.765655217935,1268.6746318396808,1299.8753848928475,1325.4786558550231,1343.8229401562517,1322.253472627851,1300.8691203601334,1287.1415262387059,1274.8020056249748
1272.1179307708774,1272.1175458139999,1272.0828176356179,1272.2274909349276,1278.8223445350566,1287.0324029368705,1294.6541948501624,1305.9401164204462,1319.7843802075663,1302.9684253424307,1296.0525477835051,1301.0284632162968,1306.7492896269841,1306.7458449817811,1306.6916906290312,1306.9197391344023,1319.70788003606,1304.9680707877558,1295.5292768137901,1301.5106866653487,1317.9674284786802,1347.3009650501535,1386.0385544165827,1421.4565705701966
1306.8119182462378,1306.812626122037,1306.8764858384127,1306.6104546679871,1294.4829114518695,1279.5125263596506,1264.571704626987,1249.5881641814717,1235.558674400864,1226.704258858957,1232.321449303823,1233.8392821323794,1248.334527589605,1248.3428140255808,1248.4379899714884,1248.0763126909505,1236.958361598951,1226.716137761605,1231.786799097106,1233.9247766998083,1231.7286921996763,1228.0727734222742,1224.12580343999,1220.5317163686555
1213.2148836107567,1213.2145455574064,1213.1840486947006,1213.3110946094089,1219.102716835486,1226.2503577168072,1233.5590266282265,1239.6334518825547,1252.9916949273315,1276.0720852785776,1317.5753262865887,1342.3540982932789,1241.149579945792,1241.138403730995,1241.241454747084,1240.4093933620495,1251.2238213538244,1273.2708875086032,1313.380831562677,1342.0437429311532,1350.7364491606504,1346.2650442317802,1339.9779356652443,1334.252932506749
957.9876139239949,957.9854453020685,957.7898070540375,958.6048102369115,995.7582349741093,1041.6130155883404,1087.4757491123635,1133.2687208894358,1179.1645452510143,1233.509142318106,1276.1316533851705,1304.247193620648,1137.1063674490356,1137.1048699913167,1136.9064402901356,1137.7355747646302,1174.5809966606685,1228.4121663694964,1273.2951046474036,1300.2604613201681,1287.5368244159772,1267.0887439798216,1245.545785425866,1225.9196542051855
1083.077023980937,1083.074860633856,1082.8796982463396,1083.6927190569638,1120.7557733196409,1166.4989685534142,1212.2346619746231,1257.7791599946902,1304.983359192503,1343.143249104737,1358.191603542985,1340.6557806445294,1261.7611056164426,1261.758673488141,1261.5580153347387,1262.2373671619152,1300.3463636320546,1340.6103363297116,1358.538227944161,1341.8246978645122,1314.3364499717895,1290.1377213937621,1265.5361639985456,1243.1341341463485
1472.1714619120678,1472.172326663388,1472.2503386170904,1471.9253510892875,1457.1098661210115,1438.8116389195438,1420.6324193872686,1401.9945188983488,1374.7367133663338,1351.413685203543,1345.5699969164432,1374.051977264727,1400.7560938299448,1400.7578001626152,1400.8335810705526,1400.6316323336475,1377.2425554847878,1353.7082648413966,1343.6548223546952,1371.5452145685126,1416.017994960515,1460.7259308859539,1500.7920992192587,1537.094150529258
1167.9156527746356,1167.9134385608559,1167.7136873274667,1168.5458246658145,1206.4803422319392,1253.2986787523348,1300.1157246837915,1346.554960625915,1396.108008868434,1431.7728907497583,1429.5367408800498,1420.7486246029766,1350.8006162913741,1350.7986231660775,1350.5991076154774,1351.1592439504873,1391.0544338616444,1430.5899373992688,1430.3724953245614,1421.1992863959908,1410.7294556119527,1400.31316130732,1389.6480365421028,1379.9364382262067
1358.1873703942583,1358.1881339487663,1358.2570166177034,1357.9700605217347,1344.8867008258162,1328.6590605880829,1313.0816220107083,1294.6573245676302,1259.6261919230453,1251.0161751394967,1258.5066997102724,1265.9294058003811,1293.0514856280893,1293.0524279988676,1293.1687629545975,1293.0657575339314,1262.5251799741354,1250.5488947602632,1257.8596212155599,1264.511807081614,1282.3374862124278,1308.5692141760446,1335.5781999884089,1360.1724196439413
