,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe1.2,55,2,2,2,1,1,31,3.0,1.5725826297421008,False,stim\5 F053C + F048C.jpg,2019-04-10 10:35:05,1,1
1,LookAtMe1.2,55,2,2,2,1,2,36,3.0,0.9197549615055324,False,stim\6 F053C.jpg,2019-04-10 10:35:14,6,1
2,LookAtMe1.2,55,2,2,2,1,3,26,3.0,1.242400013725273,False,stim\4 M078C.jpg,2019-04-10 10:35:23,6,0
3,LookAtMe1.2,55,2,2,2,1,4,21,3.0,0.8745611276244745,False,stim\3 M078C + M057C.jpg,2019-04-10 10:35:32,1,0
4,LookAtMe1.2,55,2,2,2,1,5,31,1.0,0.9529564791591838,False,stim\5 F053C + F048C.jpg,2019-04-10 10:35:41,1,1
5,LookAtMe1.2,55,2,2,2,1,6,21,,-99.0,False,stim\3 M078C + M057C.jpg,2019-04-10 10:35:49,1,0
6,LookAtMe1.2,55,2,2,2,1,7,26,1.0,0.8347099318634719,False,stim\4 M078C.jpg,2019-04-10 10:35:59,6,0
7,LookAtMe1.2,55,2,2,2,1,8,36,1.0,1.0122365975985304,False,stim\6 F053C.jpg,2019-04-10 10:36:08,6,1
8,LookAtMe1.2,55,2,2,2,1,9,21,1.0,1.1591704172315076,False,stim\3 M078C + M057C.jpg,2019-04-10 10:36:17,1,0
9,LookAtMe1.2,55,2,2,2,1,10,26,1.0,1.5950994717422873,False,stim\4 M078C.jpg,2019-04-10 10:36:26,6,0
10,LookAtMe1.2,55,2,2,2,1,11,36,1.0,1.6125125483376903,False,stim\6 F053C.jpg,2019-04-10 10:36:36,6,1
11,LookAtMe1.2,55,2,2,2,1,12,31,3.0,0.8781811773078516,False,stim\5 F053C + F048C.jpg,2019-04-10 10:36:44,1,1
12,LookAtMe1.2,55,2,2,2,1,13,26,1.0,1.3457048415439203,False,stim\4 M078C.jpg,2019-04-10 10:36:54,6,0
13,LookAtMe1.2,55,2,2,2,1,14,31,,-99.0,False,stim\5 F053C + F048C.jpg,2019-04-10 10:37:04,1,1
14,LookAtMe1.2,55,2,2,2,1,15,36,1.0,1.3408847188111397,False,stim\6 F053C.jpg,2019-04-10 10:37:13,6,1
15,LookAtMe1.2,55,2,2,2,1,16,21,1.0,1.3825059771770611,False,stim\3 M078C + M057C.jpg,2019-04-10 10:37:23,1,0
16,LookAtMe1.2,55,2,2,2,1,17,26,1.0,1.1912412702804431,True,stim\4 M078C.jpg,2019-04-10 10:37:33,6,0
17,LookAtMe1.2,55,2,2,2,1,18,31,3.0,1.319956756546162,False,stim\5 F053C + F048C.jpg,2019-04-10 10:37:43,1,1
18,LookAtMe1.2,55,2,2,2,1,19,21,1.0,1.0258926106616857,False,stim\3 M078C + M057C.jpg,2019-04-10 10:37:53,1,0
19,LookAtMe1.2,55,2,2,2,1,20,36,1.0,0.9094951490405948,True,stim\6 F053C.jpg,2019-04-10 10:38:03,6,1
20,LookAtMe1.2,55,2,2,2,1,21,31,1.0,0.9776625379454345,False,stim\5 F053C + F048C.jpg,2019-04-10 10:38:12,1,1
