,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe1.2,42,2,2,2,1,1,31,,-99.0,False,stim\5 F053C + F048C.jpg,2019-02-19 10:35:21,1,1
1,LookAtMe1.2,42,2,2,2,1,2,36,4.0,0.4429054409265518,False,stim\6 F053C.jpg,2019-02-19 10:35:30,6,1
2,LookAtMe1.2,42,2,2,2,1,3,26,2.0,0.6392632741481066,False,stim\4 M078C.jpg,2019-02-19 10:35:39,6,0
3,LookAtMe1.2,42,2,2,2,1,4,21,3.0,0.8397561628371477,False,stim\3 M078C + M057C.jpg,2019-02-19 10:35:48,1,0
4,LookAtMe1.2,42,2,2,2,1,5,31,3.0,1.099380192346871,False,stim\5 F053C + F048C.jpg,2019-02-19 10:35:58,1,1
5,LookAtMe1.2,42,2,2,2,1,6,21,3.0,0.9280625618994236,False,stim\3 M078C + M057C.jpg,2019-02-19 10:36:06,1,0
6,LookAtMe1.2,42,2,2,2,1,7,26,1.0,0.8240722715854645,False,stim\4 M078C.jpg,2019-02-19 10:36:15,6,0
7,LookAtMe1.2,42,2,2,2,1,8,36,4.0,0.9132326040416956,False,stim\6 F053C.jpg,2019-02-19 10:36:25,6,1
8,LookAtMe1.2,42,2,2,2,1,9,21,3.0,1.007541175931692,False,stim\3 M078C + M057C.jpg,2019-02-19 10:36:34,1,0
9,LookAtMe1.2,42,2,2,2,1,10,26,1.0,0.6866139164194465,False,stim\4 M078C.jpg,2019-02-19 10:36:44,6,0
10,LookAtMe1.2,42,2,2,2,1,11,36,4.0,0.8555109659209847,False,stim\6 F053C.jpg,2019-02-19 10:36:53,6,1
11,LookAtMe1.2,42,2,2,2,1,12,31,3.0,1.0513901505619287,False,stim\5 F053C + F048C.jpg,2019-02-19 10:37:02,1,1
12,LookAtMe1.2,42,2,2,2,1,13,26,1.0,0.8729877574369311,False,stim\4 M078C.jpg,2019-02-19 10:37:11,6,0
13,LookAtMe1.2,42,2,2,2,1,14,31,2.0,1.229726741090417,False,stim\5 F053C + F048C.jpg,2019-02-19 10:37:21,1,1
14,LookAtMe1.2,42,2,2,2,1,15,36,4.0,0.9661160865798591,False,stim\6 F053C.jpg,2019-02-19 10:37:30,6,1
15,LookAtMe1.2,42,2,2,2,1,16,21,,-99.0,False,stim\3 M078C + M057C.jpg,2019-02-19 10:37:40,1,0
16,LookAtMe1.2,42,2,2,2,1,17,26,1.0,0.6016484340652823,True,stim\4 M078C.jpg,2019-02-19 10:37:49,6,0
17,LookAtMe1.2,42,2,2,2,1,18,31,2.0,0.9760745381936432,False,stim\5 F053C + F048C.jpg,2019-02-19 10:37:59,1,1
18,LookAtMe1.2,42,2,2,2,1,19,21,4.0,0.7378472220152617,False,stim\3 M078C + M057C.jpg,2019-02-19 10:38:08,1,0
19,LookAtMe1.2,42,2,2,2,1,20,36,4.0,0.8391029424965382,True,stim\6 F053C.jpg,2019-02-19 10:38:16,6,1
20,LookAtMe1.2,42,2,2,2,1,21,31,1.0,0.6054800171405077,False,stim\5 F053C + F048C.jpg,2019-02-19 10:38:26,1,1
21,LookAtMe1.2,42,2,2,2,1,22,36,4.0,0.719726825132966,True,stim\6 F053C.jpg,2019-02-19 10:38:36,6,1
22,LookAtMe1.2,42,2,2,2,1,23,26,2.0,1.1428331481292844,True,stim\4 M078C.jpg,2019-02-19 10:38:44,6,0
23,LookAtMe1.2,42,2,2,2,1,24,21,3.0,0.879511846229434,False,stim\3 M078C + M057C.jpg,2019-02-19 10:38:54,1,0
24,LookAtMe1.2,42,2,2,2,1,25,26,3.0,0.8101238897070289,False,stim\4 M078C.jpg,2019-02-19 10:39:02,6,0
25,LookAtMe1.2,42,2,2,2,1,26,36,4.0,-0.3711188398301601,True,stim\6 F053C.jpg,2019-02-19 10:39:10,6,1
26,LookAtMe1.2,42,2,2,2,1,27,31,3.0,0.6040536900982261,False,stim\5 F053C + F048C.jpg,2019-02-19 10:39:20,1,1
27,LookAtMe1.2,42,2,2,2,1,28,21,4.0,0.813381876796484,False,stim\3 M078C + M057C.jpg,2019-02-19 10:39:29,1,0
28,LookAtMe1.2,42,2,2,2,1,29,31,3.0,0.6430906504392624,False,stim\5 F053C + F048C.jpg,2019-02-19 10:39:38,1,1
29,LookAtMe1.2,42,2,2,2,1,30,21,4.0,0.620617956854403,False,stim\3 M078C + M057C.jpg,2019-02-19 10:39:46,1,0
30,LookAtMe1.2,42,2,2,2,1,31,26,2.0,0.6871355306357145,True,stim\4 M078C.jpg,2019-02-19 10:39:55,6,0
31,LookAtMe1.2,42,2,2,2,1,32,36,2.0,0.3528443016111851,False,stim\6 F053C.jpg,2019-02-19 10:40:05,6,1
32,LookAtMe1.2,42,2,2,2,1,33,21,2.0,0.6135683488100767,False,stim\3 M078C + M057C.jpg,2019-02-19 10:40:15,1,0
33,LookAtMe1.2,42,2,2,2,1,34,36,4.0,0.4177312292158603,True,stim\6 F053C.jpg,2019-02-19 10:40:23,6,1
34,LookAtMe1.2,42,2,2,2,1,35,26,3.0,1.5926463762298226,True,stim\4 M078C.jpg,2019-02-19 10:40:33,6,0
35,LookAtMe1.2,42,2,2,2,1,36,31,3.0,0.5364841744303703,False,stim\5 F053C + F048C.jpg,2019-02-19 10:40:43,1,1
36,LookAtMe1.2,42,2,2,2,1,37,36,4.0,0.2752036582678556,False,stim\6 F053C.jpg,2019-02-19 10:40:51,6,1
37,LookAtMe1.2,42,2,2,2,1,38,31,4.0,0.6062816698104143,False,stim\5 F053C + F048C.jpg,2019-02-19 10:41:01,1,1
38,LookAtMe1.2,42,2,2,2,1,39,26,3.0,0.6389387659728527,True,stim\4 M078C.jpg,2019-02-19 10:41:09,6,0
39,LookAtMe1.2,42,2,2,2,1,40,21,1.0,0.7954366533085704,False,stim\3 M078C + M057C.jpg,2019-02-19 10:41:19,1,0
40,LookAtMe1.2,42,2,2,2,1,41,26,4.0,0.5338697908446193,False,stim\4 M078C.jpg,2019-02-19 10:41:29,6,0
41,LookAtMe1.2,42,2,2,2,1,42,31,1.0,0.4921379219740629,False,stim\5 F053C + F048C.jpg,2019-02-19 10:41:39,1,1
42,LookAtMe1.2,42,2,2,2,1,43,36,4.0,0.3199819838628173,True,stim\6 F053C.jpg,2019-02-19 10:41:47,6,1
