,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe1.2,49,1,1,1,1,1,41,1.0,0.8793363720178604,False,stim\8 F080C + F101C.jpg,2019-03-18 11:42:45,1,1
1,LookAtMe1.2,49,1,1,1,1,2,46,1.0,0.7454830463975668,False,stim\7 F080C.jpg,2019-03-18 11:42:54,6,1
2,LookAtMe1.2,49,1,1,1,1,3,16,2.0,1.267335269600153,False,stim\1 M024C.jpg,2019-03-18 11:43:03,6,0
3,LookAtMe1.2,49,1,1,1,1,4,11,2.0,0.4142701234668493,False,stim\2 M024C + M010C.jpg,2019-03-18 11:43:13,1,0
4,LookAtMe1.2,49,1,1,1,1,5,41,2.0,0.4737972822040319,False,stim\8 F080C + F101C.jpg,2019-03-18 11:43:21,1,1
5,LookAtMe1.2,49,1,1,1,1,6,11,2.0,-1.0006499160081148,False,stim\2 M024C + M010C.jpg,2019-03-18 11:43:30,1,0
6,LookAtMe1.2,49,1,1,1,1,7,16,1.0,0.8939286582171917,False,stim\1 M024C.jpg,2019-03-18 11:43:38,6,0
7,LookAtMe1.2,49,1,1,1,1,8,46,1.0,0.4527527187019586,False,stim\7 F080C.jpg,2019-03-18 11:43:48,6,1
8,LookAtMe1.2,49,1,1,1,1,9,11,2.0,1.7162137385457754,False,stim\2 M024C + M010C.jpg,2019-03-18 11:43:57,1,0
9,LookAtMe1.2,49,1,1,1,1,10,16,3.0,0.7041378822177649,False,stim\1 M024C.jpg,2019-03-18 11:44:06,6,0
10,LookAtMe1.2,49,1,1,1,1,11,46,1.0,0.798423919826746,False,stim\7 F080C.jpg,2019-03-18 11:44:16,6,1
11,LookAtMe1.2,49,1,1,1,1,12,41,2.0,0.5562862958759069,False,stim\8 F080C + F101C.jpg,2019-03-18 11:44:26,1,1
12,LookAtMe1.2,49,1,1,1,1,13,16,2.0,0.6056353598833084,False,stim\1 M024C.jpg,2019-03-18 11:44:36,6,0
13,LookAtMe1.2,49,1,1,1,1,14,41,2.0,0.5843453127890825,False,stim\8 F080C + F101C.jpg,2019-03-18 11:44:45,1,1
14,LookAtMe1.2,49,1,1,1,1,15,46,1.0,-2.6080706622451544,False,stim\7 F080C.jpg,2019-03-18 11:44:55,6,1
15,LookAtMe1.2,49,1,1,1,1,16,11,3.0,0.7769238445907831,False,stim\2 M024C + M010C.jpg,2019-03-18 11:45:04,1,0
16,LookAtMe1.2,49,1,1,1,1,17,16,2.0,0.6734623778611422,True,stim\1 M024C.jpg,2019-03-18 11:45:12,6,0
17,LookAtMe1.2,49,1,1,1,1,18,41,2.0,1.1015159282833338,False,stim\8 F080C + F101C.jpg,2019-03-18 11:45:20,1,1
18,LookAtMe1.2,49,1,1,1,1,19,11,2.0,1.6428028009831903,False,stim\2 M024C + M010C.jpg,2019-03-18 11:45:28,1,0
19,LookAtMe1.2,49,1,1,1,1,20,46,1.0,0.4328346140682697,True,stim\7 F080C.jpg,2019-03-18 11:45:38,6,1
20,LookAtMe1.2,49,1,1,1,1,21,41,1.0,0.718535766005516,False,stim\8 F080C + F101C.jpg,2019-03-18 11:45:48,1,1
21,LookAtMe1.2,49,1,1,1,1,22,46,3.0,0.6956826783716679,True,stim\7 F080C.jpg,2019-03-18 11:45:57,6,1
22,LookAtMe1.2,49,1,1,1,1,23,16,4.0,0.6701409928500652,True,stim\1 M024C.jpg,2019-03-18 11:46:05,6,0
