,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe,14,2,1,2,1,1,31,3.0,1.6513319201767445,False,stim\5 F053C + F048C.jpg,2019-01-02 15:36:57,1,1
1,LookAtMe,14,2,1,2,1,2,36,3.0,0.81348283495754,False,stim\6 F053C.jpg,2019-01-02 15:37:07,6,1
2,LookAtMe,14,2,1,2,1,3,26,3.0,1.1419140128418803,False,stim\3 M078C + M057C.jpg,2019-01-02 15:37:15,6,0
3,LookAtMe,14,2,1,2,1,4,21,3.0,0.9705582233145832,False,stim\4 M078C.jpg,2019-01-02 15:37:25,1,0
4,LookAtMe,14,2,1,2,1,5,31,3.0,1.1390865975990891,False,stim\5 F053C + F048C.jpg,2019-01-02 15:37:34,1,1
5,LookAtMe,14,2,1,2,1,6,21,1.0,1.691760052461177,False,stim\4 M078C.jpg,2019-01-02 15:37:44,1,0
6,LookAtMe,14,2,1,2,1,7,26,1.0,0.7075641322880983,False,stim\3 M078C + M057C.jpg,2019-01-02 15:37:52,6,0
7,LookAtMe,14,2,1,2,1,8,36,1.0,0.4633262301795184,False,stim\6 F053C.jpg,2019-01-02 15:38:02,6,1
8,LookAtMe,14,2,1,2,1,9,21,3.0,1.1464982717297971,False,stim\4 M078C.jpg,2019-01-02 15:38:11,1,0
9,LookAtMe,14,2,1,2,1,10,26,1.0,0.6978911268524826,False,stim\3 M078C + M057C.jpg,2019-01-02 15:38:21,6,0
10,LookAtMe,14,2,1,2,1,11,36,1.0,0.4925096030347049,False,stim\6 F053C.jpg,2019-01-02 15:38:30,6,1
11,LookAtMe,14,2,1,2,1,12,31,1.0,0.4919501291587949,False,stim\5 F053C + F048C.jpg,2019-01-02 15:38:41,1,1
12,LookAtMe,14,2,1,2,1,13,26,1.0,1.3978095189668238,False,stim\3 M078C + M057C.jpg,2019-01-02 15:38:50,6,0
13,LookAtMe,14,2,1,2,1,14,31,1.0,0.5491252136416733,False,stim\5 F053C + F048C.jpg,2019-01-02 15:39:00,1,1
14,LookAtMe,14,2,1,2,1,15,36,1.0,0.4075942994095385,False,stim\6 F053C.jpg,2019-01-02 15:39:09,6,1
15,LookAtMe,14,2,1,2,1,16,21,1.0,0.7125050481408834,False,stim\4 M078C.jpg,2019-01-02 15:39:18,1,0
16,LookAtMe,14,2,1,2,1,17,26,1.0,0.8324292213656008,True,stim\3 M078C + M057C.jpg,2019-01-02 15:39:27,6,0
17,LookAtMe,14,2,1,2,1,18,31,1.0,1.047702191863209,False,stim\5 F053C + F048C.jpg,2019-01-02 15:39:37,1,1
18,LookAtMe,14,2,1,2,1,19,21,1.0,1.6314279376529155,False,stim\4 M078C.jpg,2019-01-02 15:39:45,1,0
19,LookAtMe,14,2,1,2,1,20,36,1.0,0.6533023971132934,True,stim\6 F053C.jpg,2019-01-02 15:39:54,6,1
20,LookAtMe,14,2,1,2,1,21,31,1.0,0.6692651244811714,False,stim\5 F053C + F048C.jpg,2019-01-02 15:40:03,1,1
21,LookAtMe,14,2,1,2,1,22,36,3.0,0.9292163639329374,True,stim\6 F053C.jpg,2019-01-02 15:40:13,6,1
22,LookAtMe,14,2,1,2,1,23,26,4.0,0.8019042536616325,True,stim\3 M078C + M057C.jpg,2019-01-02 15:40:22,6,0
23,LookAtMe,14,2,1,2,1,24,21,1.0,0.5834042439237237,False,stim\4 M078C.jpg,2019-01-02 15:40:30,1,0
24,LookAtMe,14,2,1,2,1,25,26,5.0,0.3958363379351794,False,stim\3 M078C + M057C.jpg,2019-01-02 15:40:39,6,0
25,LookAtMe,14,2,1,2,1,26,36,4.0,0.7296978966332972,True,stim\6 F053C.jpg,2019-01-02 15:40:49,6,1
26,LookAtMe,14,2,1,2,1,27,31,1.0,0.4997554179280996,False,stim\5 F053C + F048C.jpg,2019-01-02 15:40:57,1,1
27,LookAtMe,14,2,1,2,1,28,21,1.0,0.3699695444665849,False,stim\4 M078C.jpg,2019-01-02 15:41:07,1,0
28,LookAtMe,14,2,1,2,1,29,31,1.0,0.3449596888385713,False,stim\5 F053C + F048C.jpg,2019-01-02 15:41:15,1,1
29,LookAtMe,14,2,1,2,1,30,21,1.0,0.5996319856494665,False,stim\4 M078C.jpg,2019-01-02 15:41:24,1,0
30,LookAtMe,14,2,1,2,1,31,26,4.0,0.5706697576679289,True,stim\3 M078C + M057C.jpg,2019-01-02 15:41:34,6,0
31,LookAtMe,14,2,1,2,1,32,36,5.0,0.6598318936303258,False,stim\6 F053C.jpg,2019-01-02 15:41:43,6,1
32,LookAtMe,14,2,1,2,1,33,21,1.0,0.5893099661916494,False,stim\4 M078C.jpg,2019-01-02 15:41:51,1,0
33,LookAtMe,14,2,1,2,1,34,36,4.0,0.4410413303412497,True,stim\6 F053C.jpg,2019-01-02 15:42:00,6,1
34,LookAtMe,14,2,1,2,1,35,26,,-1.0,True,stim\3 M078C + M057C.jpg,2019-01-02 15:42:10,6,0
35,LookAtMe,14,2,1,2,1,36,31,1.0,1.1627296186052265,False,stim\5 F053C + F048C.jpg,2019-01-02 15:42:19,1,1
36,LookAtMe,14,2,1,2,1,37,36,5.0,0.4913972662761807,False,stim\6 F053C.jpg,2019-01-02 15:42:29,6,1
37,LookAtMe,14,2,1,2,1,38,31,,-1.0,False,stim\5 F053C + F048C.jpg,2019-01-02 15:42:37,1,1
38,LookAtMe,14,2,1,2,1,39,26,4.0,0.3465236313641071,True,stim\3 M078C + M057C.jpg,2019-01-02 15:42:47,6,0
39,LookAtMe,14,2,1,2,1,40,21,1.0,1.013940269127488,False,stim\4 M078C.jpg,2019-01-02 15:42:57,1,0
40,LookAtMe,14,2,1,2,1,41,26,,-1.0,False,stim\3 M078C + M057C.jpg,2019-01-02 15:43:05,6,0
41,LookAtMe,14,2,1,2,1,42,31,1.0,0.5496131759136915,False,stim\5 F053C + F048C.jpg,2019-01-02 15:43:15,1,1
42,LookAtMe,14,2,1,2,1,43,36,4.0,0.289036959875375,True,stim\6 F053C.jpg,2019-01-02 15:43:25,6,1
43,LookAtMe,14,2,1,2,1,44,21,1.0,0.7734810682013631,False,stim\4 M078C.jpg,2019-01-02 15:43:34,1,0
44,LookAtMe,14,2,1,2,1,45,26,4.0,0.4934461652301252,True,stim\3 M078C + M057C.jpg,2019-01-02 15:43:42,6,0
45,LookAtMe,14,2,1,2,1,46,21,1.0,1.512400965206325,False,stim\4 M078C.jpg,2019-01-02 15:43:51,1,0
46,LookAtMe,14,2,1,2,1,47,36,4.0,0.3163805599324405,True,stim\6 F053C.jpg,2019-01-02 15:44:00,6,1
47,LookAtMe,14,2,1,2,1,48,31,1.0,0.3653952009044587,False,stim\5 F053C + F048C.jpg,2019-01-02 15:44:10,1,1
48,LookAtMe,14,2,1,2,2,49,22,,-1.0,False,stim\morph\3&4 80.jpg,2019-01-02 15:46:20,2,0
49,LookAtMe,14,2,1,2,2,50,26,3.0,1.6842272896319628,True,stim\3 M078C + M057C.jpg,2019-01-02 15:46:30,6,0
50,LookAtMe,14,2,1,2,2,51,25,1.0,0.683289825450629,False,stim\morph\3&4 20.jpg,2019-01-02 15:46:38,5,0
51,LookAtMe,14,2,1,2,2,52,24,3.0,0.3802020237781107,False,stim\morph\3&4 40.jpg,2019-01-02 15:46:47,4,0
52,LookAtMe,14,2,1,2,2,53,26,4.0,0.5710330251604319,False,stim\3 M078C + M057C.jpg,2019-01-02 15:46:56,6,0
53,LookAtMe,14,2,1,2,2,54,33,,-1.0,False,stim\morph\5&6 40.jpg,2019-01-02 15:47:05,3,1
54,LookAtMe,14,2,1,2,2,55,35,3.0,0.621874519623816,False,stim\morph\5&6 80.jpg,2019-01-02 15:47:14,5,1
55,LookAtMe,14,2,1,2,2,56,23,3.0,0.4246522365137934,False,stim\morph\3&4 60.jpg,2019-01-02 15:47:24,3,0
56,LookAtMe,14,2,1,2,2,57,31,1.0,0.6499864188954234,False,stim\5 F053C + F048C.jpg,2019-01-02 15:47:33,1,1
57,LookAtMe,14,2,1,2,2,58,36,4.0,0.9553749137558044,True,stim\6 F053C.jpg,2019-01-02 15:47:43,6,1
58,LookAtMe,14,2,1,2,2,59,21,1.0,0.5718959728255868,False,stim\4 M078C.jpg,2019-01-02 15:47:53,1,0
59,LookAtMe,14,2,1,2,2,60,32,4.0,0.4613641663454473,False,stim\morph\5&6 20.jpg,2019-01-02 15:48:02,2,1
60,LookAtMe,14,2,1,2,2,61,36,4.0,1.3929878897033632,False,stim\6 F053C.jpg,2019-01-02 15:48:11,6,1
61,LookAtMe,14,2,1,2,2,62,34,1.0,0.5589093929156661,False,stim\morph\5&6 60.jpg,2019-01-02 15:48:19,4,1
62,LookAtMe,14,2,1,2,2,63,26,4.0,1.5287182466126978,False,stim\3 M078C + M057C.jpg,2019-01-02 15:48:28,6,0
63,LookAtMe,14,2,1,2,2,64,25,1.0,0.4272131361067295,False,stim\morph\3&4 20.jpg,2019-01-02 15:48:37,5,0
64,LookAtMe,14,2,1,2,2,65,35,1.0,0.4051854377612471,False,stim\morph\5&6 80.jpg,2019-01-02 15:48:46,5,1
65,LookAtMe,14,2,1,2,2,66,36,4.0,0.4336765292100608,True,stim\6 F053C.jpg,2019-01-02 15:48:55,6,1
66,LookAtMe,14,2,1,2,2,67,23,4.0,0.7665038723498583,False,stim\morph\3&4 60.jpg,2019-01-02 15:49:05,3,0
67,LookAtMe,14,2,1,2,2,68,26,4.0,0.8121679811738431,True,stim\3 M078C + M057C.jpg,2019-01-02 15:49:14,6,0
68,LookAtMe,14,2,1,2,2,69,32,1.0,1.1739824912510812,False,stim\morph\5&6 20.jpg,2019-01-02 15:49:24,2,1
69,LookAtMe,14,2,1,2,2,70,22,1.0,0.8451871443539858,False,stim\morph\3&4 80.jpg,2019-01-02 15:49:33,2,0
70,LookAtMe,14,2,1,2,2,71,36,4.0,0.7558080698363483,False,stim\6 F053C.jpg,2019-01-02 15:49:42,6,1
71,LookAtMe,14,2,1,2,2,72,34,3.0,0.4047323297709226,False,stim\morph\5&6 60.jpg,2019-01-02 15:49:51,4,1
72,LookAtMe,14,2,1,2,2,73,31,3.0,0.6641637580469251,False,stim\5 F053C + F048C.jpg,2019-01-02 15:49:59,1,1
73,LookAtMe,14,2,1,2,2,74,21,1.0,0.7094150227494538,False,stim\4 M078C.jpg,2019-01-02 15:50:09,1,0
74,LookAtMe,14,2,1,2,2,75,24,3.0,1.803407200612128,False,stim\morph\3&4 40.jpg,2019-01-02 15:50:18,4,0
75,LookAtMe,14,2,1,2,2,76,33,1.0,0.4217608217149973,False,stim\morph\5&6 40.jpg,2019-01-02 15:50:28,3,1
76,LookAtMe,14,2,1,2,2,77,24,1.0,0.6420687544159591,False,stim\morph\3&4 40.jpg,2019-01-02 15:50:36,4,0
