,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe,29,2,2,1,1,1,31,5.0,1.293625125195831,False,stim\6 F053C.jpg,2019-01-10 09:37:48,1,1
1,LookAtMe,29,2,2,1,1,2,36,1.0,0.7998953168280423,False,stim\5 F053C + F048C.jpg,2019-01-10 09:37:56,6,1
2,LookAtMe,29,2,2,1,1,3,26,5.0,0.3629412692971527,False,stim\4 M078C.jpg,2019-01-10 09:38:05,6,0
3,LookAtMe,29,2,2,1,1,4,21,1.0,0.7446741829626262,False,stim\3 M078C + M057C.jpg,2019-01-10 09:38:13,1,0
4,LookAtMe,29,2,2,1,1,5,31,5.0,0.4415458180010319,False,stim\6 F053C.jpg,2019-01-10 09:38:22,1,1
5,LookAtMe,29,2,2,1,1,6,21,1.0,0.3697835537604987,False,stim\3 M078C + M057C.jpg,2019-01-10 09:38:31,1,0
6,LookAtMe,29,2,2,1,1,7,26,5.0,0.5013761487789452,False,stim\4 M078C.jpg,2019-01-10 09:38:39,6,0
7,LookAtMe,29,2,2,1,1,8,36,1.0,0.6971017941832542,False,stim\5 F053C + F048C.jpg,2019-01-10 09:38:48,6,1
8,LookAtMe,29,2,2,1,1,9,21,1.0,0.8121637753210962,False,stim\3 M078C + M057C.jpg,2019-01-10 09:38:58,1,0
9,LookAtMe,29,2,2,1,1,10,26,5.0,0.4122644918970763,False,stim\4 M078C.jpg,2019-01-10 09:39:07,6,0
10,LookAtMe,29,2,2,1,1,11,36,5.0,0.7510852948762476,False,stim\5 F053C + F048C.jpg,2019-01-10 09:39:15,6,1
11,LookAtMe,29,2,2,1,1,12,31,5.0,0.545029818546027,False,stim\6 F053C.jpg,2019-01-10 09:39:23,1,1
12,LookAtMe,29,2,2,1,1,13,26,5.0,1.0939543186686933,False,stim\4 M078C.jpg,2019-01-10 09:39:33,6,0
13,LookAtMe,29,2,2,1,1,14,31,5.0,0.7122902125120163,False,stim\6 F053C.jpg,2019-01-10 09:39:42,1,1
14,LookAtMe,29,2,2,1,1,15,36,,-1.0,False,stim\5 F053C + F048C.jpg,2019-01-10 09:39:52,6,1
15,LookAtMe,29,2,2,1,1,16,21,1.0,0.7009727391414344,False,stim\3 M078C + M057C.jpg,2019-01-10 09:40:01,1,0
16,LookAtMe,29,2,2,1,1,17,26,5.0,0.9955659760162234,True,stim\4 M078C.jpg,2019-01-10 09:40:10,6,0
17,LookAtMe,29,2,2,1,1,18,31,1.0,0.7126240339130163,False,stim\6 F053C.jpg,2019-01-10 09:40:19,1,1
18,LookAtMe,29,2,2,1,1,19,21,1.0,0.9150023679248988,False,stim\3 M078C + M057C.jpg,2019-01-10 09:40:29,1,0
19,LookAtMe,29,2,2,1,1,20,36,1.0,0.4486678396351635,True,stim\5 F053C + F048C.jpg,2019-01-10 09:40:39,6,1
20,LookAtMe,29,2,2,1,1,21,31,1.0,0.3711837404407561,False,stim\6 F053C.jpg,2019-01-10 09:40:48,1,1
21,LookAtMe,29,2,2,1,1,22,36,5.0,0.5629750420339406,True,stim\5 F053C + F048C.jpg,2019-01-10 09:40:57,6,1
22,LookAtMe,29,2,2,1,1,23,26,,-1.0,True,stim\4 M078C.jpg,2019-01-10 09:41:06,6,0
23,LookAtMe,29,2,2,1,1,24,21,1.0,0.5309230894781649,False,stim\3 M078C + M057C.jpg,2019-01-10 09:41:15,1,0
24,LookAtMe,29,2,2,1,1,25,26,,-1.0,False,stim\4 M078C.jpg,2019-01-10 09:41:24,6,0
25,LookAtMe,29,2,2,1,1,26,36,5.0,0.616792983841151,True,stim\5 F053C + F048C.jpg,2019-01-10 09:41:34,6,1
26,LookAtMe,29,2,2,1,1,27,31,1.0,0.4328231969848275,False,stim\6 F053C.jpg,2019-01-10 09:41:43,1,1
27,LookAtMe,29,2,2,1,1,28,21,1.0,0.4717721194028854,False,stim\3 M078C + M057C.jpg,2019-01-10 09:41:53,1,0
28,LookAtMe,29,2,2,1,1,29,31,1.0,0.4593774639070034,False,stim\6 F053C.jpg,2019-01-10 09:42:03,1,1
29,LookAtMe,29,2,2,1,1,30,21,1.0,0.5050490847788751,False,stim\3 M078C + M057C.jpg,2019-01-10 09:42:11,1,0
30,LookAtMe,29,2,2,1,1,31,26,5.0,0.4326224834658205,True,stim\4 M078C.jpg,2019-01-10 09:42:20,6,0
31,LookAtMe,29,2,2,1,1,32,36,,-1.0,False,stim\5 F053C + F048C.jpg,2019-01-10 09:42:29,6,1
32,LookAtMe,29,2,2,1,1,33,21,1.0,1.0183712881989777,False,stim\3 M078C + M057C.jpg,2019-01-10 09:42:39,1,0
33,LookAtMe,29,2,2,1,1,34,36,,-1.0,True,stim\5 F053C + F048C.jpg,2019-01-10 09:42:49,6,1
34,LookAtMe,29,2,2,1,1,35,26,5.0,0.5175639274530113,True,stim\4 M078C.jpg,2019-01-10 09:42:59,6,0
35,LookAtMe,29,2,2,1,1,36,31,1.0,0.5873016300611198,False,stim\6 F053C.jpg,2019-01-10 09:43:08,1,1
36,LookAtMe,29,2,2,1,1,37,36,5.0,0.7036934876814485,False,stim\5 F053C + F048C.jpg,2019-01-10 09:43:17,6,1
37,LookAtMe,29,2,2,1,1,38,31,1.0,0.5496284998953342,False,stim\6 F053C.jpg,2019-01-10 09:43:27,1,1
38,LookAtMe,29,2,2,1,1,39,26,,-1.0,True,stim\4 M078C.jpg,2019-01-10 09:43:36,6,0
39,LookAtMe,29,2,2,1,1,40,21,1.0,0.4340746509842574,False,stim\3 M078C + M057C.jpg,2019-01-10 09:43:46,1,0
40,LookAtMe,29,2,2,1,1,41,26,5.0,0.36346678994596,False,stim\4 M078C.jpg,2019-01-10 09:43:54,6,0
41,LookAtMe,29,2,2,1,1,42,31,1.0,0.3590673194266855,False,stim\6 F053C.jpg,2019-01-10 09:44:04,1,1
42,LookAtMe,29,2,2,1,1,43,36,5.0,0.5413944418542087,True,stim\5 F053C + F048C.jpg,2019-01-10 09:44:12,6,1
43,LookAtMe,29,2,2,1,1,44,21,1.0,0.8028636518865824,False,stim\3 M078C + M057C.jpg,2019-01-10 09:44:22,1,0
44,LookAtMe,29,2,2,1,1,45,26,5.0,0.560415945481509,True,stim\4 M078C.jpg,2019-01-10 09:44:31,6,0
45,LookAtMe,29,2,2,1,1,46,21,1.0,0.4373473618179559,False,stim\3 M078C + M057C.jpg,2019-01-10 09:44:40,1,0
46,LookAtMe,29,2,2,1,1,47,36,5.0,0.4085350683890283,True,stim\5 F053C + F048C.jpg,2019-01-10 09:44:50,6,1
47,LookAtMe,29,2,2,1,1,48,31,1.0,0.5425175954587758,False,stim\6 F053C.jpg,2019-01-10 09:44:59,1,1
48,LookAtMe,29,2,2,1,2,49,22,5.0,0.3988695750012994,False,stim\morph\3&4 20.jpg,2019-01-10 09:46:34,2,0
49,LookAtMe,29,2,2,1,2,50,26,,-1.0,True,stim\4 M078C.jpg,2019-01-10 09:46:43,6,0
50,LookAtMe,29,2,2,1,2,51,25,1.0,0.5668225497938693,False,stim\morph\3&4 80.jpg,2019-01-10 09:46:51,5,0
51,LookAtMe,29,2,2,1,2,52,24,1.0,0.4069134360179305,False,stim\morph\3&4 60.jpg,2019-01-10 09:47:00,4,0
52,LookAtMe,29,2,2,1,2,53,26,,-1.0,False,stim\4 M078C.jpg,2019-01-10 09:47:10,6,0
53,LookAtMe,29,2,2,1,2,54,33,5.0,0.4999687508679926,False,stim\morph\5&6 60.jpg,2019-01-10 09:47:20,3,1
54,LookAtMe,29,2,2,1,2,55,35,1.0,0.4087102417834103,False,stim\morph\5&6 20.jpg,2019-01-10 09:47:30,5,1
55,LookAtMe,29,2,2,1,2,56,23,1.0,0.5430941958911717,False,stim\morph\3&4 40.jpg,2019-01-10 09:47:38,3,0
56,LookAtMe,29,2,2,1,2,57,31,,-1.0,False,stim\6 F053C.jpg,2019-01-10 09:47:47,1,1
57,LookAtMe,29,2,2,1,2,58,36,5.0,0.611255937255919,True,stim\5 F053C + F048C.jpg,2019-01-10 09:47:57,6,1
58,LookAtMe,29,2,2,1,2,59,21,1.0,0.4134399276226759,False,stim\3 M078C + M057C.jpg,2019-01-10 09:48:06,1,0
59,LookAtMe,29,2,2,1,2,60,32,5.0,0.3352124677039683,False,stim\morph\5&6 80.jpg,2019-01-10 09:48:15,2,1
60,LookAtMe,29,2,2,1,2,61,36,,-1.0,False,stim\5 F053C + F048C.jpg,2019-01-10 09:48:24,6,1
61,LookAtMe,29,2,2,1,2,62,34,,-1.0,False,stim\morph\5&6 40.jpg,2019-01-10 09:48:33,4,1
62,LookAtMe,29,2,2,1,2,63,26,5.0,0.5589712895452976,False,stim\4 M078C.jpg,2019-01-10 09:48:42,6,0
63,LookAtMe,29,2,2,1,2,64,25,1.0,0.4058152209036052,False,stim\morph\3&4 80.jpg,2019-01-10 09:48:51,5,0
64,LookAtMe,29,2,2,1,2,65,35,1.0,0.4260848741978407,False,stim\morph\5&6 20.jpg,2019-01-10 09:49:00,5,1
65,LookAtMe,29,2,2,1,2,66,36,5.0,0.3662013597786426,True,stim\5 F053C + F048C.jpg,2019-01-10 09:49:08,6,1
66,LookAtMe,29,2,2,1,2,67,23,,-1.0,False,stim\morph\3&4 40.jpg,2019-01-10 09:49:17,3,0
67,LookAtMe,29,2,2,1,2,68,26,,-1.0,True,stim\4 M078C.jpg,2019-01-10 09:49:25,6,0
68,LookAtMe,29,2,2,1,2,69,32,1.0,1.1784603837877512,False,stim\morph\5&6 80.jpg,2019-01-10 09:49:34,2,1
69,LookAtMe,29,2,2,1,2,70,22,,-1.0,False,stim\morph\3&4 20.jpg,2019-01-10 09:49:44,2,0
70,LookAtMe,29,2,2,1,2,71,36,,-1.0,False,stim\5 F053C + F048C.jpg,2019-01-10 09:49:54,6,1
71,LookAtMe,29,2,2,1,2,72,34,1.0,0.4824889549054205,False,stim\morph\5&6 40.jpg,2019-01-10 09:50:04,4,1
72,LookAtMe,29,2,2,1,2,73,31,1.0,0.3536300286650657,False,stim\6 F053C.jpg,2019-01-10 09:50:14,1,1
73,LookAtMe,29,2,2,1,2,74,21,1.0,0.565462626516819,False,stim\3 M078C + M057C.jpg,2019-01-10 09:50:22,1,0
74,LookAtMe,29,2,2,1,2,75,24,1.0,0.5076379273086786,False,stim\morph\3&4 60.jpg,2019-01-10 09:50:31,4,0
75,LookAtMe,29,2,2,1,2,76,33,5.0,0.5202281884849072,False,stim\morph\5&6 60.jpg,2019-01-10 09:50:41,3,1
76,LookAtMe,29,2,2,1,2,77,24,1.0,0.4344234955497086,False,stim\morph\3&4 60.jpg,2019-01-10 09:50:50,4,0
77,LookAtMe,29,2,2,1,2,78,33,5.0,0.3845732496120035,False,stim\morph\5&6 60.jpg,2019-01-10 09:50:59,3,1
78,LookAtMe,29,2,2,1,2,79,32,,-1.0,False,stim\morph\5&6 80.jpg,2019-01-10 09:51:08,2,1
79,LookAtMe,29,2,2,1,2,80,25,,-1.0,False,stim\morph\3&4 80.jpg,2019-01-10 09:51:18,5,0
