0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1507.8243223880177,1507.8243223880177,1507.8243223880177,1507.8243223880177,1507.824345652376,1507.8126120432137,1508.5523750623272,1503.5874432219643,1534.2049153360726,1586.030686973853,1613.158768801114,1619.8979896877183,1507.8563710663311,1507.8280201068635,1508.4663612663849,1503.8846786465124,1528.9428028619504,1582.1943196951206,1611.3591287026634,1621.6015433194782,1572.6885953546494,1478.0696546067115,1395.4752083702342,1366.4733096958414,1620.0475760609572,1620.000045849743,1619.4409579224039,1622.7819948049641,1580.190039350915,1487.222486500605,1401.2105698393864,1367.3353020048662,1369.923878023866,1381.1323225083395,1398.4228519777894,1420.2266059948952,1365.8563210104735,1365.8597630145491,1365.910389367054,1365.6262202383164,1369.2201801527265,1379.9480389043272,1396.1628121329045,1418.7193609907006,1493.3011484525948,1603.7574794858951,1660.6371203698436,1657.304709609542,1421.8323121910128,1421.8677119350778,1422.081063645989,1420.3495910324868,1483.8788577999537,1594.0234848452642,1659.1695493250613,1658.3545457665039,1632.2742293752808,1566.084500904182,1520.0281811202065,1518.7678512043055
1561.9477909320883,1561.9477909320883,1561.9477909320883,1561.9477909320883,1561.9477924862547,1561.9483452701295,1561.9331949373532,1562.018852899504,1561.3711560153024,1558.6836604927253,1554.2576948554554,1547.0035513752198,1561.9487429432056,1561.9479570880787,1561.934844081317,1562.0108542927853,1561.5114616219976,1558.9598608493698,1554.9360840054185,1547.5325685113878,1507.8228757668965,1450.028027036746,1405.6620727259494,1402.0508258977975,1546.2845420111107,1546.2624444009712,1546.117768273732,1547.1884152704415,1512.8565275258143,1455.4318323438692,1408.0559539587393,1401.1211282019026,1463.0248243012982,1566.5927876629257,1646.344767786895,1693.3801230473307,1402.7902009596282,1402.8234102331608,1403.0896165330855,1401.2165151884049,1454.698426264196,1557.0624748440414,1639.8991026277217,1692.3561812386447,1734.9847484606557,1754.690564245604,1729.247738474582,1669.6951646199002,1695.7677565968772,1695.7655090885528,1695.410830259926,1696.9292724176164,1731.6861803370743,1754.101299502481,1734.9725914294218,1673.2676963407255,1573.956122109626,1513.9269310582267,1511.8541424033083,1511.8541424033083
1552.6589888817148,1552.6589888817148,1552.6589888817148,1552.6589888814829,1552.6588815818932,1552.654707483135,1552.674566093376,1552.595085172125,1550.6740625534526,1546.4706803674803,1541.1065347696044,1526.0780088041893,1552.5343797653009,1552.5332697680772,1552.5206898529627,1552.596953299751,1550.951411708404,1546.81220117342,1542.2986024500533,1526.659561650581,1492.6578364035709,1458.4744420119623,1445.2606641255575,1486.871497949242,1524.9705423854616,1524.9621613267798,1525.0421855723246,1524.8868245024778,1496.1381523383343,1461.6448333984545,1442.9255666956,1484.7191736836678,1582.9996141970933,1655.3591959974558,1663.7803732464677,1663.780631080186,1489.8199608947373,1489.8447609544405,1489.5963225011183,1489.9421647999916,1573.0883667188546,1652.1596116471203,1663.7747850391177,1663.6077552072418,1664.665153430162,1659.1870355090032,1619.6904949008178,1563.3605257920883,1663.7806618000923,1663.7806616349624,1663.7789175216506,1663.65288864475,1664.4076274353229,1660.6645560909792,1625.7950133851245,1565.3059625818628,1494.698770122325,1478.917104287938,1478.9161436581385,1478.9161436581385
1578.6569998583386,1578.6569998583386,1578.656990218605,1578.6596535166113,1579.2166441002735,1575.2684465417435,1597.6990469480666,1640.5019011899503,1662.7602541017459,1667.780882735451,1617.3346084446898,1545.3086350992598,1643.0614067482243,1643.052934666847,1642.7506673374523,1644.180112942477,1661.2212040332238,1668.8048822188834,1625.6529583332026,1546.745328531496,1485.4925667882794,1473.406798883897,1482.8116141873659,1498.4622828573933,1541.8176815613197,1541.8252168929766,1542.4842726367349,1539.419169012781,1489.1005080724303,1473.244571852404,1481.1815503761097,1498.4010534609974,1517.9393887768306,1585.7996601205307,1714.9858086480783,1796.7240554578973,1499.3283445779125,1499.3327401770605,1499.2334462757367,1500.11143874781,1515.3396359354715,1576.0269577068352,1702.4562156200795,1794.8094140490266,1768.1448267470832,1679.4379061141497,1594.441443025295,1553.4721806344667,1799.0916960661377,1799.0418303028994,1798.229358651923,1802.692115821275,1774.486090885327,1688.3854670116748,1601.1900731108237,1554.1878438082194,1524.4578805766682,1501.7809041620735,1490.078897831374,1488.7216936366651
1642.9750139711632,1642.9750139711632,1642.9750119477876,1642.976528817384,1643.0944284898371,1642.2607840699554,1646.773792564271,1659.1462801866048,1670.8414771415833,1681.1214038823248,1692.0701343938051,1700.8376341106396,1660.0655793369262,1660.0654095211135,1659.9925945775935,1660.299747806664,1669.8153649920066,1680.1896417966652,1690.9094953826677,1700.331871830033,1707.7358937457698,1668.6834841428176,1584.7640685076392,1521.0604077619555,1701.2310878205644,1701.2276605640811,1701.1657386884672,1701.0749330116478,1708.036300377398,1674.9046686224337,1593.724600767169,1521.7060595685361,1503.3246660323766,1524.3302959509344,1565.5822507820515,1608.3372387063466,1518.4140731919927,1518.4502117671698,1519.1583719002683,1515.4740977735737,1502.8539804863365,1521.5286501530575,1560.7794066236681,1605.3510855481466,1673.1697476225306,1762.5055425258233,1807.8710791589456,1792.2303386633555,1610.38018170997,1610.407960945722,1610.5035019345328,1609.455578578074,1665.264575733548,1754.615491722329,1807.4173909509213,1793.7753295626023,1736.5436279326955,1632.2155755309998,1582.9732087887755,1582.4042363497008
1634.1418149713181,1634.1418149713181,1634.1418149713181,1634.1418149713181,1634.1418149713181,1634.1418153743307,1634.151834362432,1634.5808555147632,1631.320244982299,1646.7151014614517,1699.5212266827257,1727.2944794042076,1634.141815196749,1634.1418149951892,1634.1484431886315,1634.429605505136,1632.1699804382224,1642.500261114711,1695.0580233946607,1726.4917719922046,1738.1182932285146,1689.1118882733876,1591.7816085830252,1521.040251793666,1728.4106556559395,1728.4005652586047,1728.2134378407857,1728.731741999958,1738.6859658940998,1696.607358381414,1601.923928210197,1521.5574641545577,1505.2300195226567,1542.1595088973054,1594.9948524130352,1619.6301511427987,1518.1503475949694,1518.1895427023478,1518.9963900826774,1514.7659481121093,1503.9082429937762,1537.4245132768958,1590.6229278799456,1619.1168919387915,1604.8033293422018,1572.6011547913054,1546.376672753765,1550.2923471992435,1620.1277285037827,1620.1113526969184,1619.9089208158778,1621.1066977605929,1607.3239876973216,1575.8293264037684,1547.5459100419907,1549.239221134993,1607.8734647280348,1739.6322788120483,1809.093910628999,1810.0769397986046
1472.5000215598386,1472.5000215598386,1472.5000215598386,1472.5000215598386,1472.5000215598386,1472.5000215597017,1472.5000488277128,1472.5007929377896,1472.5024370015508,1472.465632403468,1473.6400721763696,1476.0165201795398,1472.500021559878,1472.5000215598427,1472.5000298965722,1472.4999671131989,1472.5081552042411,1472.456423646289,1473.406970098878,1475.9569062402393,1479.3536534930404,1484.902329326726,1498.5548461162498,1512.6674005201796,1476.1500524655996,1476.1505738438407,1476.1402822172106,1476.2016085731952,1479.0449960340936,1484.112290985146,1496.7897112224969,1512.3375198367553,1522.493769362713,1508.5707930204367,1470.5839472230737,1436.8543507696545,1513.3236104494365,1513.3208600800197,1513.1814053736184,1513.7210459984528,1522.2135244884266,1511.0835273488565,1475.0603220860994,1437.1036911670408,1420.8516519463124,1422.3748505894996,1432.077350184291,1449.2761016375835,1435.3598105914198,1435.3679134933354,1435.7375231773672,1433.7880152512103,1421.284538609531,1422.0088354020752,1430.0761583784524,1450.4065598674442,1468.3882889559654,1469.3127920759428,1469.3127920759428,1469.3127920759428
1538.5822981393594,1538.5822981393594,1538.582298139314,1538.5833542777164,1538.6251508478022,1538.2742308580964,1539.8156125012827,1558.0940084719898,1576.4336832841955,1587.6245623797026,1590.6719091832451,1591.458757267084,1559.568208553286,1559.567335299807,1559.4283935268222,1560.0232045108253,1574.936260288361,1586.999818943271,1590.543655977055,1591.5133248429615,1591.8078666488775,1594.5918137612255,1644.6427728591043,1711.674481298934,1591.4945604103982,1591.494551735774,1591.4951718849914,1591.5315608864591,1592.0424522904377,1593.1802086826476,1636.543330624289,1711.4924427517617,1748.9559913231647,1694.3786510301156,1587.7201264691037,1500.3500208681608,1714.8082013189508,1714.7940802467147,1713.9392707904274,1718.1912132743664,1749.2624833475288,1702.4191379716358,1599.293951735282,1502.3693000898575,1448.1260227654702,1412.313229003591,1383.3269437184804,1365.1771732351976,1496.430487818231,1496.4669906564186,1497.2036953333115,1493.631965235035,1451.9346630285265,1415.334764684609,1385.9832936609719,1365.183325388386,1357.860752357045,1357.6450198781706,1357.6450198781706,1357.6450198781702
1487.99322652145,1487.99322652145,1487.99322652145,1487.99322652145,1487.99322652145,1487.9932528536442,1487.982728688063,1488.142680721508,1487.2307774337312,1494.4790194271523,1508.7355465620617,1522.692246140421,1487.9933590832545,1487.993240558091,1487.9879943173398,1488.1385794922971,1487.2071002688378,1493.3879666644677,1507.0846454346895,1522.2443392147827,1538.3980361769072,1560.774469752144,1586.734687050589,1602.5812408249515,1523.4086283458128,1523.4096136637547,1523.3320655440727,1523.67622034743,1536.7163050574134,1558.4167559518892,1583.8657406612217,1604.8903721835527,1586.2467907098076,1501.444540367815,1404.2432557448965,1347.8901508693193,1603.163627037195,1603.152976753594,1602.6000312466915,1605.970790228288,1591.309346444324,1510.6944983845297,1412.9635075329504,1348.3908783167642,1346.2517030234496,1389.8788837030254,1449.3294255353699,1483.5743878945896,1345.7583206420632,1345.7968490352287,1346.420708584228,1343.1554768314318,1344.0291533554155,1384.6621747850968,1444.1602355371133,1481.76955590277,1490.5912782292485,1495.240325195335,1497.912679319297,1498.4879991306962
1523.3898337950757,1523.3898337950757,1523.3898337950757,1523.3898337950757,1523.3908337703617,1523.4391451218096,1522.9139728367159,1525.3086491567876,1572.1698431335008,1615.4536294939908,1637.466200626561,1635.3077644727107,1523.2746085445824,1523.2682927779092,1523.3872041170919,1523.0724207274402,1567.261599468476,1612.1258224348758,1636.7158255820818,1635.7863607421482,1612.3321240430334,1577.170747575672,1538.4641324224917,1488.1881152335097,1634.9010910170546,1634.8917241095207,1634.8514028134564,1635.2208995446917,1615.2292123537866,1580.2882455093577,1543.7438067294722,1489.7948016088278,1423.9157570350044,1371.1598200598105,1353.0214908310072,1357.942846318546,1485.4158699644822,1485.410850562106,1485.7658021804446,1484.3856033887198,1429.8887240242639,1374.9164747118082,1353.1168637124388,1357.5050490583978,1372.5279140092764,1394.7431838795817,1427.0062943266767,1486.074440490719,1358.277106775412,1358.2812168601172,1358.2828951810486,1358.1888349885658,1370.737479827111,1392.879404782517,1421.5236424092855,1482.226423864772,1595.3214445709473,1714.616426862673,1727.283740303016,1727.283740303016
1538.58229813936,1538.58229813936,1538.58229813936,1538.5822981336798,1538.5766978605764,1538.3508719888716,1540.1900660611593,1531.9440621135986,1468.8421039369828,1413.7972622095547,1379.464596387768,1368.839196995318,1536.3698417063579,1536.3745774186505,1536.9190518737466,1534.5521586629793,1474.9894825448905,1418.1223631572764,1381.6567991338252,1369.0349203468809,1372.170910871464,1382.0665464955814,1397.373244627262,1415.050040054974,1368.6004480622532,1368.6035762699494,1368.6498670898948,1368.390320133777,1371.5463543200285,1380.997331842544,1395.4629550155198,1414.0102031473828,1457.276253851977,1525.3685493923094,1597.9731001582259,1666.045318758615,1416.1545304963538,1416.1711413034488,1416.2514817686617,1415.5488223750253,1451.9416345504774,1518.7659345778306,1589.9347208159882,1664.1340909540172,1748.105868552874,1797.8287344116293,1785.6621053331037,1736.8777239417893,1669.7914659739706,1669.7986362831762,1669.3205733634607,1671.0927932909435,1740.768393082494,1795.6318513159038,1789.976673916628,1740.5041419493102,1644.3923833291415,1580.922945190642,1578.6569998583386,1578.6569998583386
1430.3044878615376,1430.3044878615376,1430.3044914492446,1430.3056479789013,1429.796069659583,1433.3323207577657,1412.6014227667852,1374.7743439198946,1352.8325506474653,1342.3717808668457,1345.3827476720057,1373.4730665054794,1372.4734023563883,1372.479354272482,1372.728088727394,1371.5687483715785,1354.2775227866573,1343.251275998143,1343.1702197357938,1372.2037180318562,1423.1978691837935,1470.4315892087684,1501.8265153989773,1526.8342941503113,1375.1792539293938,1375.1886981232235,1375.03212971136,1375.4493032791918,1418.0556571451934,1467.0046466443957,1498.649444188769,1526.1868870108897,1547.3701677189863,1552.1889681175007,1507.259942524691,1444.6183862826638,1528.027788633116,1528.025382259294,1527.82154703781,1528.6848616905309,1545.6790319686704,1553.2723153345628,1514.4678773157511,1446.0882616915626,1388.6786993755704,1371.5921369711118,1373.1768694203909,1381.0294194761468,1441.5455886363811,1441.5504335388619,1442.0929688228696,1439.6927051345317,1392.490489860707,1371.9447128232919,1372.6151281031275,1379.878869257008,1403.9322797666487,1422.5330917630624,1423.1079872936807,1423.1079872936807
1439.7083985982727,1439.7083985982727,1439.7083985982727,1439.7083985982727,1439.7083985982727,1439.7085014140628,1439.6600899025193,1440.2644810674842,1436.866859548134,1466.5695367223439,1506.267127913834,1527.838640130671,1439.7090670898344,1439.7084693890754,1439.680833424885,1440.2824454032245,1436.57721166462,1462.444985788825,1502.965783247012,1527.4339259261508,1536.3252853760623,1515.566126268846,1468.6354570284382,1424.5728563360049,1528.7326123275134,1528.726105504996,1528.546726900969,1529.3035730970682,1536.4723829717916,1518.7627671858686,1474.213777739321,1425.4062782409696,1392.7281818027623,1369.871963049486,1349.5962783311852,1336.5381627611685,1422.5073657055586,1422.5148708283261,1422.9029296673398,1420.979955789764,1395.0903155595925,1371.891448524565,1351.4840649236755,1336.786885088203,1330.5699554736946,1347.813704296913,1397.9365395367508,1466.3493313004537,1335.9794265349205,1335.9829022973809,1336.1043491767173,1335.6228944737134,1330.4532240381845,1345.2273738164188,1389.468825158446,1469.966515067374,1517.3952265029588,1518.618590467753,1518.618590467753,1518.618590467753
1517.2608626264764,1517.2608626264764,1517.2608626264764,1517.2601306838542,1517.221550760024,1517.6806347121662,1515.448564365388,1488.734763245499,1472.2631233337074,1465.0535787236254,1473.4060323136239,1553.3786998538392,1486.7660888965179,1486.7726887684441,1486.9965741017022,1485.927734738481,1473.1449382852197,1466.4946938275132,1467.2565431353632,1550.3563266365184,1693.6135943680338,1756.4702102555061,1749.5532237269097,1732.329784280952,1558.3508933825174,1558.3805011472111,1557.753622309471,1559.530327754281,1681.5000907988845,1755.1439015263386,1751.296098350136,1732.6394109154273,1709.8926049974189,1640.3740715683762,1528.067011676886,1439.5043988919829,1731.377067859646,1731.372282630085,1731.4858984178845,1730.6547006145438,1713.0536252949757,1649.2648990856133,1540.0724277942186,1440.6596734295044,1392.1281861826308,1374.717384070533,1362.2916626224148,1355.0555724268233,1435.5720190527759,1435.5916808491895,1436.436755225497,1432.0654217555111,1394.5588111548818,1376.0546073775845,1363.3702161063845,1355.1289876806902,1352.3623965689317,1352.2360755758677,1352.2360755758677,1352.2360755758677
1551.2397393489155,1551.2397393489155,1551.2397393489155,1551.2397173066674,1551.2509987957446,1552.4449450227698,1543.954382269491,1590.7899184427445,1701.9974510519041,1776.249980563876,1783.1005530932694,1721.0024907168704,1595.9169757985826,1595.9107331767073,1595.0231849355084,1598.8430047389666,1692.6622902859838,1771.1246775882594,1787.8451522336527,1723.4423907432229,1620.2731189776043,1532.8435759411254,1468.9015354705614,1415.2393493545017,1717.3174425962734,1717.3033478984635,1717.747634949594,1716.1742687092035,1630.05487707247,1539.2871971422908,1475.6361055958669,1416.6046816704616,1369.3764839683813,1341.3366335462613,1363.6652111369046,1437.6155819125288,1412.6571732703183,1412.6611731480527,1413.0626146704037,1411.3023185870838,1373.0349145921443,1343.121591262347,1356.6502367700177,1435.4015901173793,1536.0174347330344,1580.2886313391364,1591.4577882855178,1597.8335527763898,1441.7245395193656,1441.736376718318,1441.140392969008,1443.357871206416,1528.0955594970142,1578.5994431945526,1590.530311658111,1597.7606780473257,1600.7554741855379,1600.9964856682318,1600.9964857053903,1600.9964857053901
1589.0040026663985,1589.0040026663985,1589.0040026663985,1589.0040026663985,1589.0041485279746,1588.9494752603919,1589.7485904197847,1585.0980012973127,1622.072928994764,1669.938778042357,1693.5692078576144,1693.2823313808062,1588.8935012639145,1589.004048482109,1589.7430293568955,1584.867611642784,1616.7572734997543,1666.4482218556097,1692.584630943773,1693.8215549996617,1643.3041830457478,1565.9307373727013,1502.0903060033395,1466.3723865864674,1692.610090105167,1692.5808679496804,1692.3712417083873,1693.8619441482208,1649.8541035851813,1573.058102712392,1507.2915623467015,1467.1169112279522,1433.1117905809438,1407.1590541807213,1392.6713238614439,1430.522237476335,1464.5373283089489,1464.5373065874987,1464.755951714787,1463.8467016629884,1436.0753270253726,1409.568981249631,1391.1406882884003,1427.9928212642126,1557.1448587062287,1682.3362155592629,1710.0083212506954,1715.0776918774222,1433.9212826443518,1433.9638562599378,1433.8976363978584,1433.0110477774379,1542.6665191273282,1675.19499991348,1709.2202101305206,1714.9913350889442,1717.9974551008313,1718.5345627322097,1718.5379998457859,1718.5379998457859
