,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe,1,1,1,1,1,1,41,1.0,1.4120523609453812,False,stim\8 F080C + F101C.jpg,2018-12-18 15:00:50,1,1
1,LookAtMe,1,1,1,1,1,2,46,1.0,1.0369748398661611,False,stim\7 F080C.jpg,2018-12-18 15:00:59,6,1
2,LookAtMe,1,1,1,1,1,3,16,2.0,1.146517201210372,False,stim\1 M024C.jpg,2018-12-18 15:01:07,6,0
3,LookAtMe,1,1,1,1,1,4,11,3.0,1.2946590394712985,False,stim\2 M024C + M010C.jpg,2018-12-18 15:01:17,1,0
4,LookAtMe,1,1,1,1,1,5,41,,-1.0,False,stim\8 F080C + F101C.jpg,2018-12-18 15:01:25,1,1
5,LookAtMe,1,1,1,1,1,6,11,,-1.0,False,stim\2 M024C + M010C.jpg,2018-12-18 15:01:35,1,0
6,LookAtMe,1,1,1,1,1,7,16,2.0,0.4453106971923262,False,stim\1 M024C.jpg,2018-12-18 15:01:43,6,0
7,LookAtMe,1,1,1,1,1,8,46,2.0,0.5952634634450078,False,stim\7 F080C.jpg,2018-12-18 15:01:53,6,1
8,LookAtMe,1,1,1,1,1,9,11,4.0,0.5315213237190619,False,stim\2 M024C + M010C.jpg,2018-12-18 15:02:02,1,0
9,LookAtMe,1,1,1,1,1,10,16,3.0,0.4920712184393778,False,stim\1 M024C.jpg,2018-12-18 15:02:11,6,0
10,LookAtMe,1,1,1,1,1,11,46,2.0,0.4503660916816443,False,stim\7 F080C.jpg,2018-12-18 15:02:20,6,1
11,LookAtMe,1,1,1,1,1,12,41,4.0,0.4925156123936176,False,stim\8 F080C + F101C.jpg,2018-12-18 15:02:30,1,1
12,LookAtMe,1,1,1,1,1,13,16,3.0,0.3761598111595958,False,stim\1 M024C.jpg,2018-12-18 15:02:39,6,0
13,LookAtMe,1,1,1,1,1,14,41,4.0,0.4781943482812494,False,stim\8 F080C + F101C.jpg,2018-12-18 15:02:47,1,1
14,LookAtMe,1,1,1,1,1,15,46,2.0,0.3725926406914368,False,stim\7 F080C.jpg,2018-12-18 15:02:57,6,1
15,LookAtMe,1,1,1,1,1,16,11,4.0,0.4787805636879056,False,stim\2 M024C + M010C.jpg,2018-12-18 15:03:05,1,0
16,LookAtMe,1,1,1,1,1,17,16,3.0,0.4417777801863849,True,stim\1 M024C.jpg,2018-12-18 15:03:15,6,0
17,LookAtMe,1,1,1,1,1,18,41,4.0,0.6124653258593753,False,stim\8 F080C + F101C.jpg,2018-12-18 15:03:25,1,1
18,LookAtMe,1,1,1,1,1,19,11,3.0,1.0696529700653628,False,stim\2 M024C + M010C.jpg,2018-12-18 15:03:34,1,0
19,LookAtMe,1,1,1,1,1,20,46,2.0,0.7030664085177705,True,stim\7 F080C.jpg,2018-12-18 15:03:43,6,1
20,LookAtMe,1,1,1,1,1,21,41,2.0,0.5389930916717276,False,stim\8 F080C + F101C.jpg,2018-12-18 15:03:52,1,1
21,LookAtMe,1,1,1,1,1,22,46,4.0,0.37179219070822,True,stim\7 F080C.jpg,2018-12-18 15:04:00,6,1
22,LookAtMe,1,1,1,1,1,23,16,4.0,0.5264370841905475,True,stim\1 M024C.jpg,2018-12-18 15:04:10,6,0
23,LookAtMe,1,1,1,1,1,24,11,3.0,0.4151802454143762,False,stim\2 M024C + M010C.jpg,2018-12-18 15:04:20,1,0
24,LookAtMe,1,1,1,1,1,25,16,2.0,0.5252739678835496,False,stim\1 M024C.jpg,2018-12-18 15:04:30,6,0
25,LookAtMe,1,1,1,1,1,26,46,4.0,0.4277449664659798,True,stim\7 F080C.jpg,2018-12-18 15:04:39,6,1
26,LookAtMe,1,1,1,1,1,27,41,2.0,0.4437383417971432,False,stim\8 F080C + F101C.jpg,2018-12-18 15:04:49,1,1
27,LookAtMe,1,1,1,1,1,28,11,3.0,0.3289591025095433,False,stim\2 M024C + M010C.jpg,2018-12-18 15:04:57,1,0
28,LookAtMe,1,1,1,1,1,29,41,1.0,0.5916515230201185,False,stim\8 F080C + F101C.jpg,2018-12-18 15:05:07,1,1
29,LookAtMe,1,1,1,1,1,30,11,3.0,1.033685002475977,False,stim\2 M024C + M010C.jpg,2018-12-18 15:05:15,1,0
30,LookAtMe,1,1,1,1,1,31,16,4.0,0.4020860976306721,True,stim\1 M024C.jpg,2018-12-18 15:05:25,6,0
31,LookAtMe,1,1,1,1,1,32,46,5.0,0.4111662772484123,False,stim\7 F080C.jpg,2018-12-18 15:05:34,6,1
32,LookAtMe,1,1,1,1,1,33,11,3.0,0.7977199194720015,False,stim\2 M024C + M010C.jpg,2018-12-18 15:05:44,1,0
33,LookAtMe,1,1,1,1,1,34,46,3.0,0.6822649249807,True,stim\7 F080C.jpg,2018-12-18 15:05:53,6,1
