,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe,24,2,1,1,1,1,31,3.0,1.0529018114320934,False,stim\6 F053C.jpg,2019-01-08 14:44:37,1,1
1,LookAtMe,24,2,1,1,1,2,36,3.0,0.8284483044408262,False,stim\5 F053C + F048C.jpg,2019-01-08 14:44:46,6,1
2,LookAtMe,24,2,1,1,1,3,26,3.0,0.9030551109462976,False,stim\3 M078C + M057C.jpg,2019-01-08 14:44:55,6,0
3,LookAtMe,24,2,1,1,1,4,21,3.0,0.8275739392265677,False,stim\4 M078C.jpg,2019-01-08 14:45:05,1,0
4,LookAtMe,24,2,1,1,1,5,31,3.0,0.5267444639466703,False,stim\6 F053C.jpg,2019-01-08 14:45:15,1,1
5,LookAtMe,24,2,1,1,1,6,21,3.0,1.0973141654394567,False,stim\4 M078C.jpg,2019-01-08 14:45:23,1,0
6,LookAtMe,24,2,1,1,1,7,26,3.0,1.1953539648093283,False,stim\3 M078C + M057C.jpg,2019-01-08 14:45:33,6,0
7,LookAtMe,24,2,1,1,1,8,36,3.0,1.214864031877369,False,stim\5 F053C + F048C.jpg,2019-01-08 14:45:41,6,1
8,LookAtMe,24,2,1,1,1,9,21,1.0,0.6779075199738145,False,stim\4 M078C.jpg,2019-01-08 14:45:50,1,0
9,LookAtMe,24,2,1,1,1,10,26,1.0,0.4983585365116596,False,stim\3 M078C + M057C.jpg,2019-01-08 14:45:59,6,0
10,LookAtMe,24,2,1,1,1,11,36,1.0,0.4986034194007516,False,stim\5 F053C + F048C.jpg,2019-01-08 14:46:08,6,1
11,LookAtMe,24,2,1,1,1,12,31,1.0,0.8002811186015606,False,stim\6 F053C.jpg,2019-01-08 14:46:17,1,1
12,LookAtMe,24,2,1,1,1,13,26,1.0,0.605747735593468,False,stim\3 M078C + M057C.jpg,2019-01-08 14:46:26,6,0
13,LookAtMe,24,2,1,1,1,14,31,1.0,0.5453275833278894,False,stim\6 F053C.jpg,2019-01-08 14:46:36,1,1
14,LookAtMe,24,2,1,1,1,15,36,1.0,0.7603463572449982,False,stim\5 F053C + F048C.jpg,2019-01-08 14:46:44,6,1
15,LookAtMe,24,2,1,1,1,16,21,1.0,0.58466741675511,False,stim\4 M078C.jpg,2019-01-08 14:46:55,1,0
16,LookAtMe,24,2,1,1,1,17,26,1.0,0.8700098069384694,True,stim\3 M078C + M057C.jpg,2019-01-08 14:47:03,6,0
17,LookAtMe,24,2,1,1,1,18,31,1.0,0.6481842044740915,False,stim\6 F053C.jpg,2019-01-08 14:47:13,1,1
18,LookAtMe,24,2,1,1,1,19,21,1.0,0.7189014367759228,False,stim\4 M078C.jpg,2019-01-08 14:47:21,1,0
19,LookAtMe,24,2,1,1,1,20,36,1.0,0.5292242364957929,True,stim\5 F053C + F048C.jpg,2019-01-08 14:47:31,6,1
20,LookAtMe,24,2,1,1,1,21,31,1.0,0.5227509276010096,False,stim\6 F053C.jpg,2019-01-08 14:47:39,1,1
21,LookAtMe,24,2,1,1,1,22,36,4.0,0.67508280929178,True,stim\5 F053C + F048C.jpg,2019-01-08 14:47:48,6,1
22,LookAtMe,24,2,1,1,1,23,26,4.0,0.433285919483751,True,stim\3 M078C + M057C.jpg,2019-01-08 14:47:57,6,0
23,LookAtMe,24,2,1,1,1,24,21,1.0,0.4587753238156438,False,stim\4 M078C.jpg,2019-01-08 14:48:06,1,0
24,LookAtMe,24,2,1,1,1,25,26,5.0,0.5598657862283289,False,stim\3 M078C + M057C.jpg,2019-01-08 14:48:16,6,0
25,LookAtMe,24,2,1,1,1,26,36,5.0,0.7191093610599637,True,stim\5 F053C + F048C.jpg,2019-01-08 14:48:25,6,1
26,LookAtMe,24,2,1,1,1,27,31,1.0,0.4618611424230039,False,stim\6 F053C.jpg,2019-01-08 14:48:33,1,1
27,LookAtMe,24,2,1,1,1,28,21,1.0,0.4107050569728017,False,stim\4 M078C.jpg,2019-01-08 14:48:43,1,0
28,LookAtMe,24,2,1,1,1,29,31,1.0,1.0931100002489984,False,stim\6 F053C.jpg,2019-01-08 14:48:51,1,1
29,LookAtMe,24,2,1,1,1,30,21,1.0,0.4966876273974776,False,stim\4 M078C.jpg,2019-01-08 14:49:01,1,0
30,LookAtMe,24,2,1,1,1,31,26,4.0,0.4094848516397178,True,stim\3 M078C + M057C.jpg,2019-01-08 14:49:10,6,0
31,LookAtMe,24,2,1,1,1,32,36,5.0,0.4854657030664384,False,stim\5 F053C + F048C.jpg,2019-01-08 14:49:20,6,1
32,LookAtMe,24,2,1,1,1,33,21,1.0,0.505224859341979,False,stim\4 M078C.jpg,2019-01-08 14:49:29,1,0
33,LookAtMe,24,2,1,1,1,34,36,4.0,1.2823695484548807,True,stim\5 F053C + F048C.jpg,2019-01-08 14:49:38,6,1
34,LookAtMe,24,2,1,1,1,35,26,4.0,1.1190419956110418,True,stim\3 M078C + M057C.jpg,2019-01-08 14:49:47,6,0
35,LookAtMe,24,2,1,1,1,36,31,1.0,0.4660292509943247,False,stim\6 F053C.jpg,2019-01-08 14:49:55,1,1
36,LookAtMe,24,2,1,1,1,37,36,4.0,0.9573255595751108,False,stim\5 F053C + F048C.jpg,2019-01-08 14:50:04,6,1
37,LookAtMe,24,2,1,1,1,38,31,1.0,0.4870344530791044,False,stim\6 F053C.jpg,2019-01-08 14:50:14,1,1
38,LookAtMe,24,2,1,1,1,39,26,4.0,0.7005229368805885,True,stim\3 M078C + M057C.jpg,2019-01-08 14:50:23,6,0
39,LookAtMe,24,2,1,1,1,40,21,1.0,0.5108015676960349,False,stim\4 M078C.jpg,2019-01-08 14:50:32,1,0
40,LookAtMe,24,2,1,1,1,41,26,4.0,0.511971294414252,False,stim\3 M078C + M057C.jpg,2019-01-08 14:50:42,6,0
41,LookAtMe,24,2,1,1,1,42,31,,-1.0,False,stim\6 F053C.jpg,2019-01-08 14:50:51,1,1
42,LookAtMe,24,2,1,1,1,43,36,4.0,0.394172940403223,True,stim\5 F053C + F048C.jpg,2019-01-08 14:51:00,6,1
43,LookAtMe,24,2,1,1,1,44,21,1.0,0.521137107629329,False,stim\4 M078C.jpg,2019-01-08 14:51:09,1,0
44,LookAtMe,24,2,1,1,1,45,26,4.0,0.678401792421937,True,stim\3 M078C + M057C.jpg,2019-01-08 14:51:18,6,0
45,LookAtMe,24,2,1,1,1,46,21,1.0,0.3890917054377496,False,stim\4 M078C.jpg,2019-01-08 14:51:27,1,0
46,LookAtMe,24,2,1,1,1,47,36,4.0,0.4387072850950062,True,stim\5 F053C + F048C.jpg,2019-01-08 14:51:36,6,1
47,LookAtMe,24,2,1,1,1,48,31,1.0,0.4382424596697092,False,stim\6 F053C.jpg,2019-01-08 14:51:44,1,1
48,LookAtMe,24,2,1,1,2,49,22,4.0,1.1075075836852193,False,stim\morph\3&4 80.jpg,2019-01-08 14:54:09,2,0
49,LookAtMe,24,2,1,1,2,50,26,2.0,0.6400165497325361,True,stim\3 M078C + M057C.jpg,2019-01-08 14:54:18,6,0
50,LookAtMe,24,2,1,1,2,51,25,1.0,0.8110718699172139,False,stim\morph\3&4 20.jpg,2019-01-08 14:54:26,5,0
51,LookAtMe,24,2,1,1,2,52,24,2.0,0.9857956185005604,False,stim\morph\3&4 40.jpg,2019-01-08 14:54:35,4,0
52,LookAtMe,24,2,1,1,2,53,26,4.0,0.5822221981361508,False,stim\3 M078C + M057C.jpg,2019-01-08 14:54:45,6,0
53,LookAtMe,24,2,1,1,2,54,33,1.0,0.6685217637568712,False,stim\morph\5&6 60.jpg,2019-01-08 14:54:53,3,1
54,LookAtMe,24,2,1,1,2,55,35,1.0,0.571719597093761,False,stim\morph\5&6 20.jpg,2019-01-08 14:55:03,5,1
55,LookAtMe,24,2,1,1,2,56,23,1.0,0.626215698197484,False,stim\morph\3&4 60.jpg,2019-01-08 14:55:12,3,0
56,LookAtMe,24,2,1,1,2,57,31,1.0,0.4849044266156852,False,stim\6 F053C.jpg,2019-01-08 14:55:20,1,1
57,LookAtMe,24,2,1,1,2,58,36,4.0,0.5836656522005796,True,stim\5 F053C + F048C.jpg,2019-01-08 14:55:29,6,1
58,LookAtMe,24,2,1,1,2,59,21,1.0,0.4842773475684225,False,stim\4 M078C.jpg,2019-01-08 14:55:38,1,0
59,LookAtMe,24,2,1,1,2,60,32,3.0,0.5173211484216154,False,stim\morph\5&6 80.jpg,2019-01-08 14:55:48,2,1
60,LookAtMe,24,2,1,1,2,61,36,3.0,0.7277616723440588,False,stim\5 F053C + F048C.jpg,2019-01-08 14:55:57,6,1
61,LookAtMe,24,2,1,1,2,62,34,1.0,0.5665250858291984,False,stim\morph\5&6 40.jpg,2019-01-08 14:56:07,4,1
62,LookAtMe,24,2,1,1,2,63,26,4.0,0.8246681019663811,False,stim\3 M078C + M057C.jpg,2019-01-08 14:56:17,6,0
63,LookAtMe,24,2,1,1,2,64,25,1.0,0.5219348534010351,False,stim\morph\3&4 20.jpg,2019-01-08 14:56:26,5,0
64,LookAtMe,24,2,1,1,2,65,35,1.0,0.5249320343136787,False,stim\morph\5&6 20.jpg,2019-01-08 14:56:36,5,1
65,LookAtMe,24,2,1,1,2,66,36,4.0,1.1941289519891145,True,stim\5 F053C + F048C.jpg,2019-01-08 14:56:45,6,1
66,LookAtMe,24,2,1,1,2,67,23,1.0,0.5053669814951718,False,stim\morph\3&4 60.jpg,2019-01-08 14:56:54,3,0
67,LookAtMe,24,2,1,1,2,68,26,4.0,0.5642965054139495,True,stim\3 M078C + M057C.jpg,2019-01-08 14:57:04,6,0
68,LookAtMe,24,2,1,1,2,69,32,3.0,1.656953398138285,False,stim\morph\5&6 80.jpg,2019-01-08 14:57:13,2,1
69,LookAtMe,24,2,1,1,2,70,22,1.0,0.7276318701915443,False,stim\morph\3&4 80.jpg,2019-01-08 14:57:21,2,0
70,LookAtMe,24,2,1,1,2,71,36,4.0,1.181737300939858,False,stim\5 F053C + F048C.jpg,2019-01-08 14:57:30,6,1
71,LookAtMe,24,2,1,1,2,72,34,1.0,0.5576894879341125,False,stim\morph\5&6 40.jpg,2019-01-08 14:57:38,4,1
72,LookAtMe,24,2,1,1,2,73,31,1.0,0.4829300437122583,False,stim\6 F053C.jpg,2019-01-08 14:57:47,1,1
73,LookAtMe,24,2,1,1,2,74,21,1.0,0.5377064826898277,False,stim\4 M078C.jpg,2019-01-08 14:57:55,1,0
74,LookAtMe,24,2,1,1,2,75,24,1.0,0.5795675525441766,False,stim\morph\3&4 40.jpg,2019-01-08 14:58:03,4,0
75,LookAtMe,24,2,1,1,2,76,33,4.0,1.0116179422475398,False,stim\morph\5&6 60.jpg,2019-01-08 14:58:12,3,1
76,LookAtMe,24,2,1,1,2,77,24,1.0,1.0313052865676582,False,stim\morph\3&4 40.jpg,2019-01-08 14:58:20,4,0
77,LookAtMe,24,2,1,1,2,78,33,2.0,1.0883547747507691,False,stim\morph\5&6 60.jpg,2019-01-08 14:58:29,3,1
78,LookAtMe,24,2,1,1,2,79,32,2.0,0.5538461864925921,False,stim\morph\5&6 80.jpg,2019-01-08 14:58:37,2,1
79,LookAtMe,24,2,1,1,2,80,25,1.0,0.4925471618771553,False,stim\morph\3&4 20.jpg,2019-01-08 14:58:47,5,0
80,LookAtMe,24,2,1,1,2,81,26,5.0,0.5262012155726552,True,stim\3 M078C + M057C.jpg,2019-01-08 14:58:57,6,0
81,LookAtMe,24,2,1,1,2,82,23,1.0,0.3652816237881779,False,stim\morph\3&4 60.jpg,2019-01-08 14:59:05,3,0
82,LookAtMe,24,2,1,1,2,83,34,1.0,0.4032480120658874,False,stim\morph\5&6 40.jpg,2019-01-08 14:59:15,4,1
83,LookAtMe,24,2,1,1,2,84,36,3.0,1.848411479499191,False,stim\5 F053C + F048C.jpg,2019-01-08 14:59:23,6,1
84,LookAtMe,24,2,1,1,2,85,31,1.0,0.4673648369498551,False,stim\6 F053C.jpg,2019-01-08 14:59:32,1,1
85,LookAtMe,24,2,1,1,2,86,22,5.0,1.0236042602919042,False,stim\morph\3&4 80.jpg,2019-01-08 14:59:40,2,0
86,LookAtMe,24,2,1,1,2,87,36,3.0,0.5557024851441383,True,stim\5 F053C + F048C.jpg,2019-01-08 14:59:50,6,1
87,LookAtMe,24,2,1,1,2,88,26,4.0,1.0358339580707252,False,stim\3 M078C + M057C.jpg,2019-01-08 14:59:59,6,0
88,LookAtMe,24,2,1,1,2,89,35,1.0,0.5269544920884073,False,stim\morph\5&6 20.jpg,2019-01-08 15:00:08,5,1
89,LookAtMe,24,2,1,1,2,90,21,1.0,0.8493300136178732,False,stim\4 M078C.jpg,2019-01-08 15:00:16,1,0
90,LookAtMe,24,2,1,1,2,91,35,1.0,0.3956987229175865,False,stim\morph\5&6 20.jpg,2019-01-08 15:00:25,5,1
91,LookAtMe,24,2,1,1,2,92,21,1.0,0.516869543120265,False,stim\4 M078C.jpg,2019-01-08 15:00:34,1,0
92,LookAtMe,24,2,1,1,2,93,36,4.0,0.551916272379458,False,stim\5 F053C + F048C.jpg,2019-01-08 15:00:44,6,1
93,LookAtMe,24,2,1,1,2,94,32,4.0,1.0372068025171757,False,stim\morph\5&6 80.jpg,2019-01-08 15:00:52,2,1
94,LookAtMe,24,2,1,1,2,95,31,1.0,0.3675270304083824,False,stim\6 F053C.jpg,2019-01-08 15:01:02,1,1
95,LookAtMe,24,2,1,1,2,96,36,4.0,1.621289505623281,True,stim\5 F053C + F048C.jpg,2019-01-08 15:01:11,6,1
96,LookAtMe,24,2,1,1,2,97,25,1.0,0.4259205176495015,False,stim\morph\3&4 20.jpg,2019-01-08 15:01:21,5,0
97,LookAtMe,24,2,1,1,2,98,34,1.0,0.5031750584021211,False,stim\morph\5&6 40.jpg,2019-01-08 15:01:31,4,1
98,LookAtMe,24,2,1,1,2,99,26,4.0,1.1714645591564476,False,stim\3 M078C + M057C.jpg,2019-01-08 15:01:39,6,0
99,LookAtMe,24,2,1,1,2,100,33,1.0,0.4908290789462626,False,stim\morph\5&6 60.jpg,2019-01-08 15:01:49,3,1
100,LookAtMe,24,2,1,1,2,101,26,4.0,0.5528579433448613,True,stim\3 M078C + M057C.jpg,2019-01-08 15:01:59,6,0
101,LookAtMe,24,2,1,1,2,102,22,1.0,0.5601815795525908,False,stim\morph\3&4 80.jpg,2019-01-08 15:02:07,2,0
102,LookAtMe,24,2,1,1,2,103,23,1.0,0.3204672415740788,False,stim\morph\3&4 60.jpg,2019-01-08 15:02:15,3,0
103,LookAtMe,24,2,1,1,2,104,24,1.0,0.8597589996643364,False,stim\morph\3&4 40.jpg,2019-01-08 15:02:25,4,0
104,LookAtMe,24,2,1,1,2,105,34,4.0,1.443415938410908,False,stim\morph\5&6 40.jpg,2019-01-08 15:02:34,4,1
105,LookAtMe,24,2,1,1,2,106,36,4.0,1.3162964284420011,False,stim\5 F053C + F048C.jpg,2019-01-08 15:02:43,6,1
106,LookAtMe,24,2,1,1,2,107,32,1.0,0.74113375460729,False,stim\morph\5&6 80.jpg,2019-01-08 15:02:53,2,1
107,LookAtMe,24,2,1,1,2,108,26,4.0,0.5928032216615975,True,stim\3 M078C + M057C.jpg,2019-01-08 15:03:02,6,0
108,LookAtMe,24,2,1,1,2,109,33,1.0,0.8236744501627982,False,stim\morph\5&6 60.jpg,2019-01-08 15:03:10,3,1
109,LookAtMe,24,2,1,1,2,110,35,1.0,0.9353798893280328,False,stim\morph\5&6 20.jpg,2019-01-08 15:03:20,5,1
110,LookAtMe,24,2,1,1,2,111,21,1.0,0.4994922070764005,False,stim\4 M078C.jpg,2019-01-08 15:03:29,1,0
111,LookAtMe,24,2,1,1,2,112,26,4.0,0.5022784578613937,False,stim\3 M078C + M057C.jpg,2019-01-08 15:03:37,6,0
112,LookAtMe,24,2,1,1,2,113,31,1.0,1.6818725122138858,False,stim\6 F053C.jpg,2019-01-08 15:03:47,1,1
113,LookAtMe,24,2,1,1,2,114,23,1.0,1.4248027722351253,False,stim\morph\3&4 60.jpg,2019-01-08 15:03:55,3,0
