,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe,18,2,2,2,1,1,31,,-1.0,False,stim\5 F053C + F048C.jpg,2019-01-03 17:26:07,1,1
1,LookAtMe,18,2,2,2,1,2,36,,-1.0,False,stim\6 F053C.jpg,2019-01-03 17:26:17,6,1
2,LookAtMe,18,2,2,2,1,3,26,2.0,0.978350892663002,False,stim\4 M078C.jpg,2019-01-03 17:26:26,6,0
3,LookAtMe,18,2,2,2,1,4,21,4.0,0.7647365126758814,False,stim\3 M078C + M057C.jpg,2019-01-03 17:26:36,1,0
4,LookAtMe,18,2,2,2,1,5,31,4.0,1.2588494191877544,False,stim\5 F053C + F048C.jpg,2019-01-03 17:26:44,1,1
5,LookAtMe,18,2,2,2,1,6,21,4.0,0.8054969641380012,False,stim\3 M078C + M057C.jpg,2019-01-03 17:26:54,1,0
6,LookAtMe,18,2,2,2,1,7,26,2.0,1.1030678506940603,False,stim\4 M078C.jpg,2019-01-03 17:27:03,6,0
7,LookAtMe,18,2,2,2,1,8,36,4.0,0.3522929409518838,False,stim\6 F053C.jpg,2019-01-03 17:27:11,6,1
8,LookAtMe,18,2,2,2,1,9,21,4.0,0.3959084507077932,False,stim\3 M078C + M057C.jpg,2019-01-03 17:27:21,1,0
9,LookAtMe,18,2,2,2,1,10,26,2.0,0.867970522493124,False,stim\4 M078C.jpg,2019-01-03 17:27:31,6,0
10,LookAtMe,18,2,2,2,1,11,36,2.0,1.8459386178292332,False,stim\6 F053C.jpg,2019-01-03 17:27:41,6,1
11,LookAtMe,18,2,2,2,1,12,31,2.0,1.2992156553082168,False,stim\5 F053C + F048C.jpg,2019-01-03 17:27:50,1,1
12,LookAtMe,18,2,2,2,1,13,26,2.0,0.7201408720575273,False,stim\4 M078C.jpg,2019-01-03 17:27:59,6,0
13,LookAtMe,18,2,2,2,1,14,31,3.0,0.3383830189704895,False,stim\5 F053C + F048C.jpg,2019-01-03 17:28:08,1,1
14,LookAtMe,18,2,2,2,1,15,36,4.0,1.035489620640874,False,stim\6 F053C.jpg,2019-01-03 17:28:18,6,1
15,LookAtMe,18,2,2,2,1,16,21,4.0,1.802067408338189,False,stim\3 M078C + M057C.jpg,2019-01-03 17:28:26,1,0
16,LookAtMe,18,2,2,2,1,17,26,,-1.0,True,stim\4 M078C.jpg,2019-01-03 17:28:35,6,0
17,LookAtMe,18,2,2,2,1,18,31,3.0,0.263098054099828,False,stim\5 F053C + F048C.jpg,2019-01-03 17:28:44,1,1
18,LookAtMe,18,2,2,2,1,19,21,4.0,0.9435733840800822,False,stim\3 M078C + M057C.jpg,2019-01-03 17:28:53,1,0
19,LookAtMe,18,2,2,2,1,20,36,,-1.0,True,stim\6 F053C.jpg,2019-01-03 17:29:01,6,1
20,LookAtMe,18,2,2,2,1,21,31,2.0,0.8402720685116947,False,stim\5 F053C + F048C.jpg,2019-01-03 17:29:10,1,1
21,LookAtMe,18,2,2,2,1,22,36,4.0,0.4148368090391159,True,stim\6 F053C.jpg,2019-01-03 17:29:19,6,1
22,LookAtMe,18,2,2,2,1,23,26,4.0,1.2680789320729673,True,stim\4 M078C.jpg,2019-01-03 17:29:27,6,0
23,LookAtMe,18,2,2,2,1,24,21,2.0,1.76058763358742,False,stim\3 M078C + M057C.jpg,2019-01-03 17:29:36,1,0
24,LookAtMe,18,2,2,2,1,25,26,5.0,0.7376729501411319,False,stim\4 M078C.jpg,2019-01-03 17:29:46,6,0
25,LookAtMe,18,2,2,2,1,26,36,4.0,0.3906388217583298,True,stim\6 F053C.jpg,2019-01-03 17:29:55,6,1
26,LookAtMe,18,2,2,2,1,27,31,2.0,1.493727704975754,False,stim\5 F053C + F048C.jpg,2019-01-03 17:30:05,1,1
27,LookAtMe,18,2,2,2,1,28,21,2.0,1.1624102196656168,False,stim\3 M078C + M057C.jpg,2019-01-03 17:30:14,1,0
28,LookAtMe,18,2,2,2,1,29,31,1.0,0.940624579321593,False,stim\5 F053C + F048C.jpg,2019-01-03 17:30:24,1,1
29,LookAtMe,18,2,2,2,1,30,21,1.0,1.341217044275254,False,stim\3 M078C + M057C.jpg,2019-01-03 17:30:33,1,0
30,LookAtMe,18,2,2,2,1,31,26,4.0,0.6415843982249498,True,stim\4 M078C.jpg,2019-01-03 17:30:42,6,0
31,LookAtMe,18,2,2,2,1,32,36,,-1.0,False,stim\6 F053C.jpg,2019-01-03 17:30:51,6,1
32,LookAtMe,18,2,2,2,1,33,21,2.0,1.1214154022745788,False,stim\3 M078C + M057C.jpg,2019-01-03 17:31:00,1,0
33,LookAtMe,18,2,2,2,1,34,36,,-1.0,True,stim\6 F053C.jpg,2019-01-03 17:31:10,6,1
34,LookAtMe,18,2,2,2,1,35,26,,-1.0,True,stim\4 M078C.jpg,2019-01-03 17:31:20,6,0
35,LookAtMe,18,2,2,2,1,36,31,1.0,0.7064617103897035,False,stim\5 F053C + F048C.jpg,2019-01-03 17:31:28,1,1
36,LookAtMe,18,2,2,2,1,37,36,,-1.0,False,stim\6 F053C.jpg,2019-01-03 17:31:37,6,1
37,LookAtMe,18,2,2,2,1,38,31,1.0,0.4793917182832956,False,stim\5 F053C + F048C.jpg,2019-01-03 17:31:46,1,1
38,LookAtMe,18,2,2,2,1,39,26,4.0,0.567584840580821,True,stim\4 M078C.jpg,2019-01-03 17:31:56,6,0
39,LookAtMe,18,2,2,2,1,40,21,,-1.0,False,stim\3 M078C + M057C.jpg,2019-01-03 17:32:06,1,0
40,LookAtMe,18,2,2,2,1,41,26,4.0,0.6662036436609924,False,stim\4 M078C.jpg,2019-01-03 17:32:16,6,0
41,LookAtMe,18,2,2,2,1,42,31,1.0,0.913562218658626,False,stim\5 F053C + F048C.jpg,2019-01-03 17:32:25,1,1
42,LookAtMe,18,2,2,2,1,43,36,5.0,0.7722190977074206,True,stim\6 F053C.jpg,2019-01-03 17:32:35,6,1
43,LookAtMe,18,2,2,2,1,44,21,,-1.0,False,stim\3 M078C + M057C.jpg,2019-01-03 17:32:44,1,0
44,LookAtMe,18,2,2,2,1,45,26,4.0,0.7247022949159145,True,stim\4 M078C.jpg,2019-01-03 17:32:53,6,0
45,LookAtMe,18,2,2,2,1,46,21,,-1.0,False,stim\3 M078C + M057C.jpg,2019-01-03 17:33:03,1,0
46,LookAtMe,18,2,2,2,1,47,36,4.0,1.417165145277977,True,stim\6 F053C.jpg,2019-01-03 17:33:13,6,1
47,LookAtMe,18,2,2,2,1,48,31,1.0,0.7073787427507341,False,stim\5 F053C + F048C.jpg,2019-01-03 17:33:23,1,1
48,LookAtMe,18,2,2,2,2,49,22,4.0,0.9560711006633936,False,stim\morph\3&4 20.jpg,2019-01-03 17:39:19,2,0
49,LookAtMe,18,2,2,2,2,50,26,4.0,0.5292380582541227,True,stim\4 M078C.jpg,2019-01-03 17:39:29,6,0
50,LookAtMe,18,2,2,2,2,51,25,2.0,1.2105622137896717,False,stim\morph\3&4 80.jpg,2019-01-03 17:39:37,5,0
