,expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender
0,LookAtMe,12,2,2,1,1,1,31,,-1.0,False,stim\6 F053C.jpg,2019-01-02 11:54:45,1,1
1,LookAtMe,12,2,2,1,1,2,36,4.0,0.9658585852012038,False,stim\5 F053C + F048C.jpg,2019-01-02 11:54:55,6,1
2,LookAtMe,12,2,2,1,1,3,26,5.0,1.5378335807472467,False,stim\4 M078C.jpg,2019-01-02 11:55:04,6,0
3,LookAtMe,12,2,2,1,1,4,21,2.0,0.9753744448535144,False,stim\3 M078C + M057C.jpg,2019-01-02 11:55:13,1,0
4,LookAtMe,12,2,2,1,1,5,31,4.0,0.6943840500898659,False,stim\6 F053C.jpg,2019-01-02 11:55:22,1,1
5,LookAtMe,12,2,2,1,1,6,21,3.0,0.6153080649673939,False,stim\3 M078C + M057C.jpg,2019-01-02 11:55:32,1,0
6,LookAtMe,12,2,2,1,1,7,26,2.0,0.4958379007875919,False,stim\4 M078C.jpg,2019-01-02 11:55:41,6,0
7,LookAtMe,12,2,2,1,1,8,36,5.0,0.7118428139947355,False,stim\5 F053C + F048C.jpg,2019-01-02 11:55:49,6,1
8,LookAtMe,12,2,2,1,1,9,21,4.0,0.4571101232431829,False,stim\3 M078C + M057C.jpg,2019-01-02 11:55:58,1,0
9,LookAtMe,12,2,2,1,1,10,26,2.0,0.7063243961893022,False,stim\4 M078C.jpg,2019-01-02 11:56:07,6,0
10,LookAtMe,12,2,2,1,1,11,36,4.0,0.4214723715558648,False,stim\5 F053C + F048C.jpg,2019-01-02 11:56:16,6,1
11,LookAtMe,12,2,2,1,1,12,31,5.0,0.6587447957135737,False,stim\6 F053C.jpg,2019-01-02 11:56:26,1,1
12,LookAtMe,12,2,2,1,1,13,26,2.0,0.6379099604673684,False,stim\4 M078C.jpg,2019-01-02 11:56:34,6,0
13,LookAtMe,12,2,2,1,1,14,31,3.0,0.9911085152998568,False,stim\6 F053C.jpg,2019-01-02 11:56:43,1,1
14,LookAtMe,12,2,2,1,1,15,36,4.0,0.6176517247222364,False,stim\5 F053C + F048C.jpg,2019-01-02 11:56:53,6,1
15,LookAtMe,12,2,2,1,1,16,21,3.0,0.5822525452822447,False,stim\3 M078C + M057C.jpg,2019-01-02 11:57:02,1,0
16,LookAtMe,12,2,2,1,1,17,26,2.0,1.3008670336566863,True,stim\4 M078C.jpg,2019-01-02 11:57:11,6,0
17,LookAtMe,12,2,2,1,1,18,31,3.0,0.758764086291194,False,stim\6 F053C.jpg,2019-01-02 11:57:21,1,1
18,LookAtMe,12,2,2,1,1,19,21,4.0,0.5881402399390936,False,stim\3 M078C + M057C.jpg,2019-01-02 11:57:29,1,0
19,LookAtMe,12,2,2,1,1,20,36,3.0,0.8667049463838339,True,stim\5 F053C + F048C.jpg,2019-01-02 11:57:38,6,1
20,LookAtMe,12,2,2,1,1,21,31,5.0,0.5259016482159495,False,stim\6 F053C.jpg,2019-01-02 11:57:47,1,1
21,LookAtMe,12,2,2,1,1,22,36,5.0,0.4398265331983566,True,stim\5 F053C + F048C.jpg,2019-01-02 11:57:56,6,1
22,LookAtMe,12,2,2,1,1,23,26,5.0,0.5821771277114749,True,stim\4 M078C.jpg,2019-01-02 11:58:04,6,0
23,LookAtMe,12,2,2,1,1,24,21,1.0,1.2274125274270773,False,stim\3 M078C + M057C.jpg,2019-01-02 11:58:13,1,0
24,LookAtMe,12,2,2,1,1,25,26,5.0,0.6901405234821141,False,stim\4 M078C.jpg,2019-01-02 11:58:21,6,0
25,LookAtMe,12,2,2,1,1,26,36,4.0,0.6745371571741998,True,stim\5 F053C + F048C.jpg,2019-01-02 11:58:31,6,1
26,LookAtMe,12,2,2,1,1,27,31,,-1.0,False,stim\6 F053C.jpg,2019-01-02 11:58:41,1,1
27,LookAtMe,12,2,2,1,1,28,21,5.0,0.535093602258712,False,stim\3 M078C + M057C.jpg,2019-01-02 11:58:50,1,0
28,LookAtMe,12,2,2,1,1,29,31,5.0,0.6731790364719927,False,stim\6 F053C.jpg,2019-01-02 11:59:00,1,1
29,LookAtMe,12,2,2,1,1,30,21,3.0,0.4816401293501258,False,stim\3 M078C + M057C.jpg,2019-01-02 11:59:09,1,0
30,LookAtMe,12,2,2,1,1,31,26,4.0,0.8005884988233447,True,stim\4 M078C.jpg,2019-01-02 11:59:19,6,0
31,LookAtMe,12,2,2,1,1,32,36,5.0,0.8003601422533393,False,stim\5 F053C + F048C.jpg,2019-01-02 11:59:28,6,1
32,LookAtMe,12,2,2,1,1,33,21,2.0,0.6575570409186184,False,stim\3 M078C + M057C.jpg,2019-01-02 11:59:37,1,0
33,LookAtMe,12,2,2,1,1,34,36,5.0,0.3858917085453868,True,stim\5 F053C + F048C.jpg,2019-01-02 11:59:47,6,1
34,LookAtMe,12,2,2,1,1,35,26,5.0,0.6274037538096309,True,stim\4 M078C.jpg,2019-01-02 11:59:56,6,0
35,LookAtMe,12,2,2,1,1,36,31,1.0,0.5994222578592598,False,stim\6 F053C.jpg,2019-01-02 12:00:05,1,1
36,LookAtMe,12,2,2,1,1,37,36,5.0,0.3343095574527979,False,stim\5 F053C + F048C.jpg,2019-01-02 12:00:13,6,1
37,LookAtMe,12,2,2,1,1,38,31,5.0,0.3372538555413484,False,stim\6 F053C.jpg,2019-01-02 12:00:21,1,1
38,LookAtMe,12,2,2,1,1,39,26,1.0,0.7732857628725469,True,stim\4 M078C.jpg,2019-01-02 12:00:30,6,0
39,LookAtMe,12,2,2,1,1,40,21,4.0,1.7517279982566831,False,stim\3 M078C + M057C.jpg,2019-01-02 12:00:39,1,0
40,LookAtMe,12,2,2,1,1,41,26,5.0,0.4690405535511672,False,stim\4 M078C.jpg,2019-01-02 12:00:49,6,0
41,LookAtMe,12,2,2,1,1,42,31,3.0,0.3956169956363737,False,stim\6 F053C.jpg,2019-01-02 12:00:57,1,1
42,LookAtMe,12,2,2,1,1,43,36,5.0,0.4729571701027453,True,stim\5 F053C + F048C.jpg,2019-01-02 12:01:05,6,1
43,LookAtMe,12,2,2,1,1,44,21,5.0,0.8025373420678079,False,stim\3 M078C + M057C.jpg,2019-01-02 12:01:14,1,0
44,LookAtMe,12,2,2,1,1,45,26,5.0,0.766649900469929,True,stim\4 M078C.jpg,2019-01-02 12:01:24,6,0
45,LookAtMe,12,2,2,1,1,46,21,1.0,0.5105464695952833,False,stim\3 M078C + M057C.jpg,2019-01-02 12:01:34,1,0
46,LookAtMe,12,2,2,1,1,47,36,5.0,0.571814545430243,True,stim\5 F053C + F048C.jpg,2019-01-02 12:01:42,6,1
47,LookAtMe,12,2,2,1,1,48,31,1.0,0.538053825031966,False,stim\6 F053C.jpg,2019-01-02 12:01:52,1,1
48,LookAtMe,12,2,2,1,2,49,22,2.0,1.0038354895077646,False,stim\morph\3&4 20.jpg,2019-01-02 12:03:38,2,0
49,LookAtMe,12,2,2,1,2,50,26,5.0,0.5408184421248734,True,stim\4 M078C.jpg,2019-01-02 12:03:48,6,0
50,LookAtMe,12,2,2,1,2,51,25,1.0,0.4538157787173986,False,stim\morph\3&4 80.jpg,2019-01-02 12:03:58,5,0
51,LookAtMe,12,2,2,1,2,52,24,5.0,0.9379519056528808,False,stim\morph\3&4 60.jpg,2019-01-02 12:04:06,4,0
52,LookAtMe,12,2,2,1,2,53,26,5.0,0.3896998553536832,False,stim\4 M078C.jpg,2019-01-02 12:04:15,6,0
53,LookAtMe,12,2,2,1,2,54,33,3.0,1.3851044792681932,False,stim\morph\5&6 60.jpg,2019-01-02 12:04:25,3,1
54,LookAtMe,12,2,2,1,2,55,35,4.0,0.4020758816041052,False,stim\morph\5&6 20.jpg,2019-01-02 12:04:34,5,1
55,LookAtMe,12,2,2,1,2,56,23,5.0,0.5040692542679608,False,stim\morph\3&4 40.jpg,2019-01-02 12:04:44,3,0
56,LookAtMe,12,2,2,1,2,57,31,,-1.0,False,stim\6 F053C.jpg,2019-01-02 12:04:52,1,1
57,LookAtMe,12,2,2,1,2,58,36,5.0,0.5517756529152393,True,stim\5 F053C + F048C.jpg,2019-01-02 12:05:01,6,1
58,LookAtMe,12,2,2,1,2,59,21,2.0,1.2087497836910188,False,stim\3 M078C + M057C.jpg,2019-01-02 12:05:09,1,0
59,LookAtMe,12,2,2,1,2,60,32,4.0,0.4578652023337781,False,stim\morph\5&6 80.jpg,2019-01-02 12:05:18,2,1
60,LookAtMe,12,2,2,1,2,61,36,5.0,0.4229431678541004,False,stim\5 F053C + F048C.jpg,2019-01-02 12:05:26,6,1
61,LookAtMe,12,2,2,1,2,62,34,5.0,0.4385092761367559,False,stim\morph\5&6 40.jpg,2019-01-02 12:05:35,4,1
62,LookAtMe,12,2,2,1,2,63,26,3.0,0.709063473623246,False,stim\4 M078C.jpg,2019-01-02 12:05:44,6,0
63,LookAtMe,12,2,2,1,2,64,25,5.0,0.4388328813947737,False,stim\morph\3&4 80.jpg,2019-01-02 12:05:53,5,0
64,LookAtMe,12,2,2,1,2,65,35,4.0,0.6470718677155674,False,stim\morph\5&6 20.jpg,2019-01-02 12:06:02,5,1
65,LookAtMe,12,2,2,1,2,66,36,5.0,0.5369108398444951,True,stim\5 F053C + F048C.jpg,2019-01-02 12:06:11,6,1
66,LookAtMe,12,2,2,1,2,67,23,5.0,0.4532995726913214,False,stim\morph\3&4 40.jpg,2019-01-02 12:06:19,3,0
67,LookAtMe,12,2,2,1,2,68,26,5.0,1.5956642893142998,True,stim\4 M078C.jpg,2019-01-02 12:06:29,6,0
68,LookAtMe,12,2,2,1,2,69,32,1.0,0.5754535282030702,False,stim\morph\5&6 80.jpg,2019-01-02 12:06:39,2,1
69,LookAtMe,12,2,2,1,2,70,22,1.0,0.7063027620315552,False,stim\morph\3&4 20.jpg,2019-01-02 12:06:49,2,0
70,LookAtMe,12,2,2,1,2,71,36,5.0,0.4502173592336476,False,stim\5 F053C + F048C.jpg,2019-01-02 12:06:58,6,1
71,LookAtMe,12,2,2,1,2,72,34,4.0,0.395509127061814,False,stim\morph\5&6 40.jpg,2019-01-02 12:07:07,4,1
72,LookAtMe,12,2,2,1,2,73,31,5.0,0.5159140513278544,False,stim\6 F053C.jpg,2019-01-02 12:07:15,1,1
73,LookAtMe,12,2,2,1,2,74,21,2.0,0.4435078823007643,False,stim\3 M078C + M057C.jpg,2019-01-02 12:07:25,1,0
74,LookAtMe,12,2,2,1,2,75,24,1.0,0.5980785596184433,False,stim\morph\3&4 60.jpg,2019-01-02 12:07:34,4,0
75,LookAtMe,12,2,2,1,2,76,33,4.0,0.3627588842064142,False,stim\morph\5&6 60.jpg,2019-01-02 12:07:44,3,1
76,LookAtMe,12,2,2,1,2,77,24,5.0,0.3235996328294277,False,stim\morph\3&4 60.jpg,2019-01-02 12:07:54,4,0
77,LookAtMe,12,2,2,1,2,78,33,5.0,0.3544449009932577,False,stim\morph\5&6 60.jpg,2019-01-02 12:08:04,3,1
78,LookAtMe,12,2,2,1,2,79,32,4.0,0.4071997832506895,False,stim\morph\5&6 80.jpg,2019-01-02 12:08:14,2,1
79,LookAtMe,12,2,2,1,2,80,25,2.0,1.029790020082146,False,stim\morph\3&4 80.jpg,2019-01-02 12:08:23,5,0
80,LookAtMe,12,2,2,1,2,81,26,5.0,0.4130039471201598,True,stim\4 M078C.jpg,2019-01-02 12:08:32,6,0
81,LookAtMe,12,2,2,1,2,82,23,1.0,0.4496650970540941,False,stim\morph\3&4 40.jpg,2019-01-02 12:08:41,3,0
82,LookAtMe,12,2,2,1,2,83,34,1.0,0.413922481238842,False,stim\morph\5&6 40.jpg,2019-01-02 12:08:51,4,1
83,LookAtMe,12,2,2,1,2,84,36,5.0,1.0123670124448836,False,stim\5 F053C + F048C.jpg,2019-01-02 12:09:00,6,1
84,LookAtMe,12,2,2,1,2,85,31,2.0,1.2662854311056435,False,stim\6 F053C.jpg,2019-01-02 12:09:09,1,1
85,LookAtMe,12,2,2,1,2,86,22,5.0,1.053706167731434,False,stim\morph\3&4 20.jpg,2019-01-02 12:09:17,2,0
86,LookAtMe,12,2,2,1,2,87,36,2.0,0.6647622929885983,True,stim\5 F053C + F048C.jpg,2019-01-02 12:09:26,6,1
87,LookAtMe,12,2,2,1,2,88,26,1.0,0.5906590735539794,False,stim\4 M078C.jpg,2019-01-02 12:09:34,6,0
88,LookAtMe,12,2,2,1,2,89,35,1.0,0.5333953499794006,False,stim\morph\5&6 20.jpg,2019-01-02 12:09:44,5,1
89,LookAtMe,12,2,2,1,2,90,21,,-1.0,False,stim\3 M078C + M057C.jpg,2019-01-02 12:09:52,1,0
90,LookAtMe,12,2,2,1,2,91,35,5.0,0.5189034198410809,False,stim\morph\5&6 20.jpg,2019-01-02 12:10:02,5,1
91,LookAtMe,12,2,2,1,2,92,21,5.0,0.443409027531743,False,stim\3 M078C + M057C.jpg,2019-01-02 12:10:12,1,0
92,LookAtMe,12,2,2,1,2,93,36,3.0,0.3829356925562024,False,stim\5 F053C + F048C.jpg,2019-01-02 12:10:21,6,1
93,LookAtMe,12,2,2,1,2,94,32,4.0,0.4697493608109653,False,stim\morph\5&6 80.jpg,2019-01-02 12:10:30,2,1
94,LookAtMe,12,2,2,1,2,95,31,5.0,0.4743777886033058,False,stim\6 F053C.jpg,2019-01-02 12:10:39,1,1
95,LookAtMe,12,2,2,1,2,96,36,5.0,0.5590322851203382,True,stim\5 F053C + F048C.jpg,2019-01-02 12:10:48,6,1
96,LookAtMe,12,2,2,1,2,97,25,1.0,0.5386595707386732,False,stim\morph\3&4 80.jpg,2019-01-02 12:10:57,5,0
97,LookAtMe,12,2,2,1,2,98,34,1.0,0.3703799857757985,False,stim\morph\5&6 40.jpg,2019-01-02 12:11:07,4,1
98,LookAtMe,12,2,2,1,2,99,26,5.0,1.122724546585232,False,stim\4 M078C.jpg,2019-01-02 12:11:16,6,0
99,LookAtMe,12,2,2,1,2,100,33,2.0,0.6799272745847702,False,stim\morph\5&6 60.jpg,2019-01-02 12:11:26,3,1
100,LookAtMe,12,2,2,1,2,101,26,5.0,0.3584300242364406,True,stim\4 M078C.jpg,2019-01-02 12:11:35,6,0
101,LookAtMe,12,2,2,1,2,102,22,1.0,0.5179103687405586,False,stim\morph\3&4 20.jpg,2019-01-02 12:11:44,2,0
102,LookAtMe,12,2,2,1,2,103,23,1.0,0.5706571382470429,False,stim\morph\3&4 40.jpg,2019-01-02 12:11:53,3,0
103,LookAtMe,12,2,2,1,2,104,24,3.0,0.4735370753332972,False,stim\morph\3&4 60.jpg,2019-01-02 12:12:02,4,0
104,LookAtMe,12,2,2,1,2,105,34,5.0,0.4805202805437147,False,stim\morph\5&6 40.jpg,2019-01-02 12:12:10,4,1
105,LookAtMe,12,2,2,1,2,106,36,5.0,0.3019724604673683,False,stim\5 F053C + F048C.jpg,2019-01-02 12:12:20,6,1
106,LookAtMe,12,2,2,1,2,107,32,5.0,0.6504683713428676,False,stim\morph\5&6 80.jpg,2019-01-02 12:12:30,2,1
107,LookAtMe,12,2,2,1,2,108,26,1.0,0.4201479027979076,True,stim\4 M078C.jpg,2019-01-02 12:12:38,6,0
108,LookAtMe,12,2,2,1,2,109,33,5.0,0.5790970181114972,False,stim\morph\5&6 60.jpg,2019-01-02 12:12:46,3,1
109,LookAtMe,12,2,2,1,2,110,35,4.0,0.4893017937429249,False,stim\morph\5&6 20.jpg,2019-01-02 12:12:56,5,1
110,LookAtMe,12,2,2,1,2,111,21,1.0,0.568976313341409,False,stim\3 M078C + M057C.jpg,2019-01-02 12:13:06,1,0
111,LookAtMe,12,2,2,1,2,112,26,5.0,0.9313145405612886,False,stim\4 M078C.jpg,2019-01-02 12:13:15,6,0
112,LookAtMe,12,2,2,1,2,113,31,4.0,0.8923028199933469,False,stim\6 F053C.jpg,2019-01-02 12:13:24,1,1
113,LookAtMe,12,2,2,1,2,114,23,5.0,0.4081790121272206,False,stim\morph\3&4 40.jpg,2019-01-02 12:13:33,3,0
114,LookAtMe,12,2,2,1,2,115,25,3.0,1.0293429219163954,False,stim\morph\3&4 80.jpg,2019-01-02 12:13:42,5,0
115,LookAtMe,12,2,2,1,2,116,36,4.0,0.730896467808634,True,stim\5 F053C + F048C.jpg,2019-01-02 12:13:52,6,1
116,LookAtMe,12,2,2,1,2,117,24,5.0,0.8335130140185356,False,stim\morph\3&4 60.jpg,2019-01-02 12:14:00,4,0
117,LookAtMe,12,2,2,1,2,118,22,2.0,0.8809270556084812,False,stim\morph\3&4 20.jpg,2019-01-02 12:14:09,2,0
118,LookAtMe,12,2,2,1,2,119,24,5.0,0.9676701137796044,False,stim\morph\3&4 60.jpg,2019-01-02 12:14:19,4,0
119,LookAtMe,12,2,2,1,2,120,33,5.0,0.7894807532429695,False,stim\morph\5&6 60.jpg,2019-01-02 12:14:29,3,1
120,LookAtMe,12,2,2,1,2,121,34,5.0,0.4618761660531163,False,stim\morph\5&6 40.jpg,2019-01-02 12:14:37,4,1
121,LookAtMe,12,2,2,1,2,122,36,4.0,0.3934977860189974,False,stim\5 F053C + F048C.jpg,2019-01-02 12:14:47,6,1
122,LookAtMe,12,2,2,1,2,123,22,1.0,0.4499045708216727,False,stim\morph\3&4 20.jpg,2019-01-02 12:14:56,2,0
123,LookAtMe,12,2,2,1,2,124,26,5.0,0.8255226360633969,True,stim\4 M078C.jpg,2019-01-02 12:15:06,6,0
124,LookAtMe,12,2,2,1,2,125,32,2.0,1.4928662599995732,False,stim\morph\5&6 80.jpg,2019-01-02 12:15:15,2,1
125,LookAtMe,12,2,2,1,2,126,25,1.0,0.547120182774961,False,stim\morph\3&4 80.jpg,2019-01-02 12:15:25,5,0
126,LookAtMe,12,2,2,1,2,127,21,1.0,0.4786862162873149,False,stim\3 M078C + M057C.jpg,2019-01-02 12:15:35,1,0
127,LookAtMe,12,2,2,1,2,128,23,5.0,0.4951113658025861,False,stim\morph\3&4 40.jpg,2019-01-02 12:15:43,3,0
128,LookAtMe,12,2,2,1,2,129,36,1.0,1.0510737570002675,True,stim\5 F053C + F048C.jpg,2019-01-02 12:15:51,6,1
129,LookAtMe,12,2,2,1,2,130,26,1.0,1.41275515826419,False,stim\4 M078C.jpg,2019-01-02 12:16:00,6,0
130,LookAtMe,12,2,2,1,2,131,35,5.0,0.772132562007755,False,stim\morph\5&6 20.jpg,2019-01-02 12:16:10,5,1
131,LookAtMe,12,2,2,1,2,132,31,1.0,1.168610401917249,False,stim\6 F053C.jpg,2019-01-02 12:16:20,1,1
132,LookAtMe,12,2,2,1,2,133,26,5.0,0.441019095480442,False,stim\4 M078C.jpg,2019-01-02 12:16:29,6,0
133,LookAtMe,12,2,2,1,2,134,25,4.0,0.4039195608347654,False,stim\morph\3&4 80.jpg,2019-01-02 12:16:38,5,0
134,LookAtMe,12,2,2,1,2,135,31,1.0,0.3799255918711424,False,stim\6 F053C.jpg,2019-01-02 12:16:47,1,1
135,LookAtMe,12,2,2,1,2,136,23,5.0,0.5218128631822765,False,stim\morph\3&4 40.jpg,2019-01-02 12:16:56,3,0
136,LookAtMe,12,2,2,1,2,137,36,4.0,0.4006032817997038,False,stim\5 F053C + F048C.jpg,2019-01-02 12:17:05,6,1
137,LookAtMe,12,2,2,1,2,138,26,5.0,0.703528830781579,True,stim\4 M078C.jpg,2019-01-02 12:17:14,6,0
138,LookAtMe,12,2,2,1,2,139,22,1.0,1.38299157936126,False,stim\morph\3&4 20.jpg,2019-01-02 12:17:23,2,0
139,LookAtMe,12,2,2,1,2,140,21,1.0,1.489972440991551,False,stim\3 M078C + M057C.jpg,2019-01-02 12:17:32,1,0
140,LookAtMe,12,2,2,1,2,141,24,1.0,1.4764128662645817,False,stim\morph\3&4 60.jpg,2019-01-02 12:17:42,4,0
141,LookAtMe,12,2,2,1,2,142,33,,-1.0,False,stim\morph\5&6 60.jpg,2019-01-02 12:17:51,3,1
142,LookAtMe,12,2,2,1,2,143,36,,-1.0,True,stim\5 F053C + F048C.jpg,2019-01-02 12:17:59,6,1
143,LookAtMe,12,2,2,1,2,144,32,,-1.0,False,stim\morph\5&6 80.jpg,2019-01-02 12:18:08,2,1
144,LookAtMe,12,2,2,1,2,145,34,1.0,0.4395440919324755,False,stim\morph\5&6 40.jpg,2019-01-02 12:18:18,4,1
145,LookAtMe,12,2,2,1,2,146,36,1.0,1.3157955459319055,True,stim\5 F053C + F048C.jpg,2019-01-02 12:18:27,6,1
146,LookAtMe,12,2,2,1,2,147,35,5.0,1.0936159905977547,False,stim\morph\5&6 20.jpg,2019-01-02 12:18:37,5,1
147,LookAtMe,12,2,2,1,2,148,22,1.0,0.4106626911088824,False,stim\morph\3&4 20.jpg,2019-01-02 12:18:47,2,0
