0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10.835305656595416,10.836761261713093,10.84837902992885,10.785440566751282,11.510025635411266,12.580455983062773,13.57501733789054,14.70838674757301,13.359854075662005,11.775612603640647,11.675881189781954,11.506614428204362,11.260723759330475,11.20841405356051,11.58276194017978,11.583492364829674,11.585818499042482,11.581483473136553,11.672237825597001,11.436942321525613,11.199612137271323,11.68525357451811,12.758382348029414,12.162373332628432,11.167203463686395,10.89691444942887,11.167832176592547,11.315714176172277
10.624423811047132,10.624738895990262,10.626206010976993,10.614031330709901,10.799019893524125,10.716173840753195,10.463325221804936,10.485329363897463,10.063978669405769,10.164412808096467,11.237529995349337,10.838948697063916,10.780935953076387,10.757903908177747,10.847918496671847,10.845704186460752,10.796888125125507,11.032911881048413,11.142776714628514,10.830185693148316,10.648023649849883,10.783696434688537,11.625652843243394,11.23119536176127,11.574178703516974,11.58409955295787,11.199914357125499,11.094436960682993
12.140439190514048,12.141660929100889,12.144666751372394,12.14277493750053,12.259737020249226,12.940992726648735,12.67292462926261,12.05674760487937,12.283948416195285,11.53791399703035,11.262023281785487,11.41757060418828,11.30391538884311,11.223019646785621,11.320982362053623,11.321299189242552,11.329582792379108,11.287817892104425,11.295659386254592,11.421797491926014,11.25112361862002,11.164879619853235,11.131715174971164,11.348435660913722,11.63696955625592,11.646913332002926,11.64629668477835,11.646759212847837
10.870476450622437,10.871363909282692,10.862470993046355,10.933560346138464,11.282990699173622,11.692436992116608,12.032647323802001,11.455060921082449,11.210768310939773,11.506579218626674,11.793984848286769,11.539691475810217,11.3959879672759,11.405649480649167,11.665419455063176,11.665121775382229,11.65556407665676,11.7034682362132,11.767999177061316,11.464314334167426,11.419418949699272,11.229236517930149,10.959997410423796,10.974518483888453,10.920487430589889,10.846783762272313,10.716294637529195,10.658085341347771
11.086769369307675,11.086325519249154,11.077766285783827,11.115755218091472,11.323947629955414,11.819589119989132,11.87533057095842,11.90809245495285,12.397142889076962,11.929254821833332,11.136997630086743,11.046496749623321,10.854228070749013,10.77089653541995,11.532857311706673,11.533066631602999,11.549851870100534,11.469917238122612,11.080894414148359,11.017268812905664,10.802568872739043,10.629550224143184,10.575598020684959,10.355725925554765,11.122161219058052,11.162826460493354,10.461462205769063,10.320079319210365
10.638685421989283,10.637946085396264,10.634517700505205,10.641468019415292,10.412086181854875,10.06015571946878,10.164523090881808,10.565073439830709,10.723439398866773,13.245589785022004,12.134979417051692,10.673500128998295,12.82572025786638,13.191441596655215,13.60198707053378,13.599943909993593,13.582328987283034,13.753774146970812,11.264340338999663,11.305061495012694,12.854573065890037,11.957367153848704,13.230771882827003,11.66669294200694,11.716926497840706,12.315919638497668,11.883623290595128,11.782432770857286
11.914237142094391,11.912532903111078,11.907109865266744,11.915021665092544,11.743193941570858,11.979402895958772,11.506560732509179,10.84875294398412,11.666964885025653,11.700521732743155,11.31817149129228,11.127810908912547,10.97168704575376,10.877618345540132,11.524892852475976,11.524813928590438,11.529531476246436,11.512313500465106,11.245945506761943,11.110790073446438,10.898348708043592,10.516625485048147,10.422827485603328,10.407153056637325,10.64940172698622,10.975943776046797,11.236036558396844,11.243706718656458
10.278860864148507,10.278346350450182,10.272153999393915,10.317572770491996,10.031161047208055,9.800989689266006,10.811387425593278,10.740293867947614,10.550722860966614,10.134266004379056,10.362429567878085,11.125088229007787,10.598839109602121,10.383071690014559,10.066705212380448,10.068778036868288,10.094249187742637,9.939752179131887,10.665714638882761,11.045535306930464,10.491935937695237,10.163668038431856,10.317175649750386,10.355308631049281,10.47640053475163,10.563186790369281,10.531511252744309,10.531513706677945
11.037067050541921,11.03689521047818,11.048245489493231,10.990171276181908,10.55313012836421,10.923102445303266,11.196057451883199,11.092403489805022,11.022490431024409,10.603954627732374,10.467226558931884,10.377784149964775,10.107335358851591,10.032754917568134,10.459761592831136,10.460228833081556,10.465495267061492,10.441455556914546,10.474411929494588,10.305900226959869,10.071768773992506,10.054913230805568,10.062802393045562,10.236792334293566,10.37311513687999,10.358549318447519,10.281946638237999,10.317954867758708
9.343436641808331,9.341793014547083,9.272144823694465,9.6116709995656,11.048281994569242,10.639965172527091,10.247612576342892,10.24739429142778,11.023305004650929,11.246761716339336,11.21866393405556,10.82505619824539,10.657809945117064,10.541515885957983,11.28796151348411,11.28757909865655,11.276672668277214,11.344884253068091,11.08623859433408,10.802356187627591,10.605486723922635,10.244286747044338,10.216888238439168,10.561422633191889,10.881738724873319,11.306645931375137,12.054266954166321,12.165867731043004
10.633896403936497,10.633856294056265,10.632801861626007,10.637317213472091,10.600011505637037,9.992900481183403,10.920915391396075,11.093489543501558,10.909261606564906,10.908313145689275,10.954699523642356,10.938880222321947,10.8743883368883,10.850328299209675,10.92592021133137,10.92589632683684,10.925736620225948,10.926618699046125,10.959787277539869,10.92612409944719,10.84852472338552,10.767601688060925,10.788267902702922,10.4740899276233,10.277848576544834,10.369066518134945,10.264646914404297,10.182651202709696
11.127039982248311,11.12606816182537,11.105806393797836,11.209455592855045,11.137476358103529,10.907401428465967,11.020923916470528,10.945803537116285,10.582562031634218,10.286464687443976,10.224100409585757,10.437600226546712,10.546144709831399,10.530823398757338,10.205734761898203,10.205796696492056,10.207931139771752,10.198347812950384,10.25727301831605,10.495409608698385,10.536680374278644,10.481566006681971,10.432599425647421,10.472520887816298,10.252853328020048,10.080057552396283,10.03811247355991,10.050743257092618
