0,1,2,3,4,5,6,7,8,9,10,11
32.319957875925965,32.358247176514574,32.24697958479306,32.747434914914464,32.35414480086731,31.56317620379392,33.87511918700906,33.80572811001056,34.11868377739866,32.74640094544371,31.904566991308954,32.64544085779234
30.784894191965936,30.81791021548927,30.84433114727979,30.821862680813474,29.761917514648246,28.969749225064703,30.02789673508225,30.022466661293713,30.154621805842712,29.48087716385514,30.548111990197363,31.457637057754923
32.12036978283204,32.11278635137303,32.275617125477325,31.627073217732672,30.92053318799943,31.126235432189716,30.636237987032068,30.616922269366018,30.619485662214444,30.527755774484568,31.848961962976567,32.84730359066022
28.869967415699687,28.87345882007346,28.873939492938568,28.89676421268201,31.383357289126497,32.319066339099216,31.60505527182089,31.53331545112032,31.577369193450362,31.463929164659387,31.14028085564683,31.522443266816325
30.235178194120408,30.251505562876808,30.29808913330812,30.17271187141537,30.305713806371795,30.29007131199533,31.62121378433423,31.635363406691805,31.842431626590447,30.986557107192546,30.591788088618785,30.74602666562082
33.170770198472056,33.13244539772457,33.019356703134484,33.59607997503752,30.90612199424924,29.999321083917607,29.425936988173916,29.439390681227483,29.40759646706145,29.6577900506429,30.80042376700957,30.94504510986178
31.468148898406746,31.515359729236472,31.854279932326577,30.47691364627945,30.660182745184798,31.37221809667514,30.651205300756907,30.61389196426325,30.621579210431317,30.691203615524863,30.792226396607536,30.53592623596252
31.81697200336611,31.81573007176199,31.754800156912623,31.751575406493757,28.799910065550108,28.254708281497688,28.691468904192366,28.67401421533164,28.77702982585651,28.263900883009192,29.865426530620738,31.076344323451274
31.072836986065337,31.061580571087923,30.942529459798617,31.34032064822395,28.120472250038794,26.978494397576636,28.201528080228307,28.22157924983283,28.396456513829772,27.626237694936844,30.365005807953935,31.608556081496406
31.96465770177821,31.91181435933538,31.919664078007806,31.911048400274375,30.70842939542534,30.61009492492248,30.945538509133403,30.931641009367024,30.990015958759507,30.743149847139247,30.31380024861788,30.555157087531427
31.99766950680961,31.974504726760898,31.91206047991313,32.30287442494517,32.04058538402156,30.90335997116189,32.84371693382721,32.83428503356864,32.82671617077521,32.28787970835413,31.497278842315666,32.61556417989065
34.03278343326691,34.03955990844019,34.01204396647481,34.19913136660953,31.688257059039774,30.933433913057797,31.10767863514769,31.072255228250164,31.290659044557056,30.631191242435914,32.9371948859404,33.996973043375384
32.45708946712204,32.465573181786425,32.5907569192309,32.23159195462467,31.581647781841486,31.082612455108944,32.174934283464296,32.14630293855551,32.20614045625868,31.864827991978007,30.291890013315026,30.025594864639736
33.28139834841717,33.27160372338666,33.155070186988326,33.68425901258804,31.056760948362438,29.5895580470012,31.420106394734393,31.484606930245647,31.542444693752323,31.148155677201515,31.077998499289237,30.86010781987513
31.207999071276248,31.226729557323953,31.35130519537259,31.033073092180487,30.978280136034503,29.81775835369354,33.22207881229662,33.26600425566745,33.30447849289037,32.832820345288766,29.766008968140248,29.061982269912892
30.930054306621184,30.908869344453038,30.96297996085274,30.576324457492397,30.64208255107564,31.46844614937639,29.549067793454675,29.519537898499244,29.40450184949357,29.689844479277276,31.91219345065983,33.158166598586526
29.584618231494296,29.588763323781585,29.425860065360588,30.17255798548753,30.8356430108609,30.38099407691142,31.90613156163336,31.885997727497017,32.06129864096772,30.949243274722967,31.188277114289388,33.6088330249292
32.29952374309643,32.283721999173515,32.341201753043904,32.311432213426464,30.724365585397596,29.806192068618262,31.13251240278163,31.112057730242803,31.23332074597084,30.42425176720786,30.801338877310407,32.308271627535326
32.20191286955941,32.203258627968665,32.18167045722234,32.477938885406395,31.324841474051603,29.792433788346443,32.707384908627745,32.7339579499685,32.91063475164211,31.665369696191867,33.27875884543701,35.72176795057892
28.29399984229726,28.250944911706195,28.167446713640953,28.86120413185757,33.28696912169143,33.582019228556774,33.31613168417849,33.28285749573591,33.110867645581614,33.47431307592782,32.14481432662489,32.06127285404109
31.42148262638561,31.393315979418563,31.3700749043875,31.322586553110156,30.867460744177944,31.30292894315958,30.374162904869998,30.34298065540313,30.3116219303779,30.3914576392279,31.08937120234811,31.82666714797296
31.99589583711857,31.977632604013937,31.956449010583057,31.93446348099427,29.829343476317455,29.731454615710966,28.737735691354896,28.749434524775403,28.71767251171639,28.81535778944116,31.32749758943768,32.35169163744293
31.668023515734912,31.649418892560615,31.588366716069807,31.75720854956309,30.28528174884275,29.68423386540404,30.959382115363518,30.95273926367915,31.066802927297765,30.18603996055353,31.972673740444776,34.476240340907005
31.200463149238814,31.179658441853014,31.322322433180883,31.08424590938622,29.73024805754155,28.940971158041904,30.16423312431686,30.164489498008592,30.339102149956624,29.526980786545728,30.41241037365696,31.616283416948598
31.457584806921847,31.430589283864396,31.319251514104195,31.961586406800535,30.666132349569498,29.681989924921066,30.643235199041257,30.657674544871877,30.776803838406384,30.215034743422784,31.764771023671383,32.72659279437176
31.13090393910781,31.128668158086743,31.070182872619597,31.380682321762286,30.176251672689748,29.15079222725203,31.592877194717374,31.58009840482858,31.771937073238902,30.68267317996566,30.215020144526108,31.30041799254384
30.42179422165558,30.472555792570976,30.57776437370137,29.963923115011454,30.367015544053054,30.948024918440254,30.77364669725813,30.721654850610225,30.767973881419604,30.492381727703602,29.693801153668577,30.154777479558586
30.418558813883998,30.40028269856822,30.318624692294943,30.534742904515962,29.686369073597987,29.671779727153357,29.711978211664466,29.673588867346375,29.817174497915424,29.26009524766004,31.475654257225976,32.89490068551976
31.202057049667907,31.235958541135254,31.294577233785823,30.817143085702767,30.22414737954715,30.52759147020386,30.131421947514824,30.08674799902984,30.089872493088134,29.96928926559962,30.62688142358001,31.297095496711137
29.084954226884772,29.05018987941738,28.967078468659132,29.34146297286171,29.706500106633808,30.033927834861295,28.663559740089315,28.676907996190696,28.62843422584851,29.056481069172285,30.837906639829182,30.220259385935798
32.0043990187489,31.975228385335903,32.031306647413466,31.7453133486414,30.016717364352953,29.628288820532035,30.59952108659584,30.5925563228308,30.658660200883073,30.209751312905837,30.35281974594127,30.829971077828837
30.290872441102866,30.257422545577,30.27121557941279,30.353533077769022,30.16881005181897,30.194712618910998,29.46526631712259,29.44100883698686,29.43368227059315,29.608623671543217,29.907491892478916,29.680927218824944
29.922644870942523,29.934870775263246,29.96722123530253,29.832334754819502,30.93888043139168,31.245355705797323,30.755410404078237,30.743166655875164,30.663726662387134,30.88821394805762,30.9911673990335,31.15773512135647
29.866893687972276,29.873382457307855,29.903902524148982,29.74103459334869,29.902096926301827,29.891898307883835,30.449570603703272,30.455950251742188,30.457640900858,30.303256013492238,29.875589804750376,29.90993368421089
29.950842245289003,29.917739052100895,29.836812050837125,30.30021353269779,30.375838238674202,30.04262093989496,30.45909624630454,30.430080896070905,30.50306421266726,30.09866485809183,30.640566723414373,31.534415534545143
31.678650758670138,31.67811744718282,31.648936796234377,31.719038275588645,29.946809729300405,29.1387900977545,30.11462502127744,30.097991264440758,30.075574458170845,29.940292272115318,28.104213468190622,28.235798763863034
30.240013501583444,30.23066279480406,30.279956196979903,29.949545354806762,29.37061853583033,29.423891651737307,29.214554992839346,29.197452097715665,29.085532400466292,29.48989264958046,28.368875158071774,27.75080268978629
29.9011149917986,29.964119716564095,29.983312393368692,29.790374017966307,30.29163395670757,30.35833018365798,30.560864425414504,30.55790006939524,30.516263382139535,30.76925559695567,28.46151124772077,27.317489567490252
29.391046887602677,29.393471061170356,29.299837217643486,29.809392698436582,29.168698649319737,28.443671853078037,28.829344001936978,28.84445436026546,28.89326932330647,28.572330297620823,30.02665268351394,31.16894917878603
31.847504271641885,31.838724143466617,31.731508141949124,32.18693797451513,29.27107689129687,28.096240566730373,29.30878219781585,29.253443129744355,29.404804940504235,28.697815059921727,27.99287300103527,28.588374451912067
32.32358392033783,32.32655773430248,32.42381716646739,31.796398381216072,30.72333019486291,31.1010481453652,30.578543579023986,30.551270079510225,30.508599120013756,30.61880723928312,30.972652041337778,31.626175074014995
29.295555911521756,29.295135940944427,29.3255448439442,29.225387205793176,30.257881821920414,30.679299089362086,30.15217272673466,30.11125489944444,30.08782624140492,30.26354023431898,29.530393805687584,29.316573299578973
28.24523933218011,28.27515954587033,28.23980894025611,28.38242242378756,30.82079611484077,31.339842701540206,31.51814769376049,31.500872403367254,31.525453487013934,31.299279115218333,30.639567995478146,30.802691580254677
29.89195036214614,29.892323526367996,29.93740034259827,29.74582788961085,29.121002674347537,28.934357331984263,29.33804325117208,29.308264843144045,29.3314200623431,29.229872529157085,28.155771725299452,28.126872426088873
30.03718177494027,30.03088871768263,29.997184159189878,30.225709062760302,29.05483511223006,28.149196058311738,29.128858259173555,29.147262130528734,29.17083481049329,28.92579491208975,29.52659205884383,29.989586185834927
32.24405939961378,32.25354739028249,32.1857917445095,32.46913712812811,31.03148885239318,30.36140389221567,30.97645455437747,30.971135345918793,31.0153377717077,30.774483763872702,30.166125898844644,30.355850286680003
28.17136402021151,28.167442414652232,28.19480278310845,28.24875056516885,29.672750139750363,29.79828903774504,29.75660052356756,29.72873610556038,29.7089420929334,29.766778853241387,28.975292622649068,28.81526126738666
30.727850322972657,30.747838715019736,30.67610146282481,30.997360008195372,28.767954447293835,27.54553074366152,28.88859252503668,28.878566432315253,28.999843711004544,28.27866666231792,28.88088688296952,30.07223629120332
34.49789526584799,34.469962285751855,34.36619797314523,34.91275933085812,34.464818063190535,34.12616022820095,33.224559737959154,33.195948053418455,33.08718408160199,33.667994504942975,32.958807474933074,32.05468469497002
33.869737296553254,33.85833989889579,33.77713606830261,34.059438186969324,32.101251399341685,31.563077012358185,31.480714224853166,31.465283032789902,31.48685330526368,31.398159297431974,31.885193722085,32.36802088949443
