0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
8.985827275446528,8.986152769346996,8.988753230478213,8.980176569844218,9.021984167863156,9.295455347204058,9.696623478875614,9.668003080393687,9.562325022467123,9.286292653031882,9.268329623740193,9.029044944562765,8.765557564272722,8.724025132054816,9.231221449299515,9.231324599124441,9.2306126378214,9.235906337204337,9.247865607851633,8.933313851900333,8.763956107124269,8.65961646127255,8.69777572156167,8.961216798327914,9.457568129133499,9.788427693355471,9.929679427704897,9.946683538289626
9.736963632709516,9.737126948862212,9.72970897526509,9.769652715436962,9.954589403669944,9.772088505733898,9.733114265251928,9.641950841719392,9.811245160185848,9.855136251424693,9.879009079688489,9.668906486192325,9.651365077906947,9.685788541439273,9.867096866210192,9.867124435589792,9.86639049261461,9.871301095168562,9.847535172309524,9.632437493097143,9.675618398948433,9.6185964463117,9.769230556262379,9.96802378795598,9.98860501195743,10.136926916353957,9.822152503679376,9.672708778813991
9.617183447278508,9.616394602364887,9.609044014034929,9.646805409743475,9.455110832590961,9.226770252155015,9.170287674370698,9.42258413632063,9.622290287442429,9.661401501144061,9.332220674696574,9.019379284972935,8.801027769306149,8.773616782542714,9.581149635595182,9.580498377147727,9.582151357024639,9.57384077905003,9.24734507116522,8.941849507149277,8.784342084619368,9.138232603276832,9.143208024355845,8.576266179784133,8.771087594079034,9.388552854162628,9.327921242775114,9.209784641109112
8.630903909000963,8.630652564366741,8.623373313541158,8.654118691024093,8.881412639654796,8.585014839534272,8.456337578902426,8.326819198179379,8.73146939252512,8.727067558182714,8.984629627219734,8.817001161542603,8.548682949099451,8.492835109327773,8.7506051605968,8.750837785409207,8.746465137565854,8.769109319019815,9.008039457969765,8.723282519003378,8.54016086588912,8.246717838501281,8.156527497906156,8.224444291756049,8.080044006127428,8.020369267520975,7.988534238350267,7.897967984376201
8.243669949364884,8.243620853321556,8.24562398441346,8.224854775252329,8.516113825154504,9.026934458363883,8.778775140952682,8.643010843611878,8.274299690314617,7.993758744984956,8.487442433159622,9.159788748460024,9.248452104927578,9.175734591675017,8.076437076701154,8.077358341757158,8.080719049013016,8.053563754644356,8.690693228669929,9.252304054847876,9.164656247998133,8.864567687801532,8.716322321923663,8.726123229838723,8.918269583566063,8.957869796371302,8.670733447324327,8.584169332366171
8.435613601108766,8.435764352360204,8.44338022930676,8.410896010112623,8.136697867468634,8.164570330493241,8.483478264661848,8.385741592406882,8.395748366181577,8.529079832759317,8.750638011773782,9.032266149252747,8.883338547943087,8.836663099556578,8.61671061572986,8.616708650116866,8.615263978320531,8.615351772814849,8.838813158939864,9.011763194804317,8.874763056107716,9.30718225605953,9.460911271170522,9.481374783471681,9.561012805839091,9.981152037950423,10.357844514655023,10.405152036128246
9.683742103857229,9.683477851900033,9.688262829009275,9.659220851165847,9.436304916937894,9.296970547462184,9.647094485112884,9.72916082799089,9.57449336057205,9.454691805923005,8.925196335856047,8.724889822864206,8.803256382444212,8.843855779297265,9.321432559593328,9.320770413839684,9.332117479435103,9.267840822968566,8.850333604170626,8.726433616593475,8.801477918571365,8.436348053425258,8.622897982041392,8.677944102891741,8.436592405882422,8.601185732450896,8.896064002313631,9.014032161998474
8.278971289852905,8.279093921636843,8.277987679852595,8.2812566949121,8.472781002040913,8.539440443761974,8.931364394731464,9.402141725854484,8.836339541661962,8.643936275801142,8.379709438777507,8.719600907201874,8.627480092650472,8.564331547088772,8.581765971756196,8.581285410961247,8.588892967946366,8.538147939509138,8.436099302958004,8.725049537011005,8.668886860306054,8.046762981584603,7.520581459653233,8.085912725887448,8.895320298994202,9.196745026895462,9.324378739242567,9.362487001602325
9.037335885325865,9.037180598795185,9.033066294099655,9.061867060278018,9.029455735149996,8.89193541472488,9.197187681520168,9.241025738388842,9.144922165623834,9.204180990947847,9.068624706267759,8.869966345912388,8.798384650196894,8.778524761386475,9.190367090913544,9.190413653529536,9.191591172932192,9.189468050183102,9.009126903878766,8.838534215915336,8.83444222759611,8.497420354227312,7.782603785736565,7.650242801914812,8.257888689507013,9.060879165577873,9.159026758883666,9.039632926114548
9.46055965252728,9.460134012161753,9.450255738132665,9.505939034913016,9.377357852856848,9.197719488615878,9.273132775288847,9.118978468288349,9.266254897235607,9.649410280913601,9.808464572005704,9.989371898915362,9.614395789664453,9.353275103667826,9.750874801683974,9.750604250167811,9.744110303631023,9.777964809667731,9.827939690592073,9.98585305293779,9.46939701923781,9.150183618494193,9.068288453537559,9.218412969719221,9.312174620234451,9.128564444621672,8.789022510970815,8.668057916379878
8.715014419586335,8.715279436693624,8.717938944969585,8.690777687391085,9.041537731021654,9.175057315100904,9.418077049438482,9.142170193539457,9.280558480476675,9.366426173857725,9.148536332416585,9.241329753298881,9.44756821503739,9.439696313921521,9.278882378612273,9.279161843702543,9.284604316336619,9.264008650360534,9.120898573249619,9.327504465129147,9.45054987775482,9.112127978035058,8.886859123114343,8.969707773604357,9.04464679777022,9.182476885876437,9.514495892453617,9.639944556462464
