0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
14.651099221526982,14.651325657554985,14.655879903433062,14.623826564737824,14.89048417905362,15.189945055087222,15.262153704461678,15.302410365618186,15.66017780526441,15.79527931080591,15.31951565709487,14.829375960875021,14.964477817611197,15.074373939705502,15.652061007674233,15.652060883570549,15.658707128950692,15.635560244326662,15.172311899607926,14.810047183074797,15.011656143838934,15.180201480772183,14.809840685607192,14.130940057421586,13.92209834376673,13.788482501763893,14.157404602103245,14.366619919671386
14.54480824536052,14.544696239450362,14.540403660391403,14.561255934161645,14.632705691256598,14.70542543375463,14.83357332372083,14.979251525275997,14.893817551132962,14.647040683118309,14.669149752074025,14.826417991220744,14.758563949632492,14.757432652661574,14.620897093262109,14.621065199851744,14.624933117352304,14.598210085673553,14.732735996945001,14.804233784226108,14.766519245899813,14.697223068874155,14.537510677996634,14.150568078380164,14.599329252098716,14.835918538737143,14.824213048553379,14.84514070558796
15.098226772595131,15.098404092532267,15.09861823361495,15.097684898894556,15.07457942748374,14.7430788012994,14.553955627875286,14.424108680210168,14.263279513880846,14.791072115968802,15.053852161190857,15.224272038238878,15.303904617816176,15.33931953049381,14.977146066947206,14.976751145728917,14.96905633552692,15.003601441193112,15.08520161587251,15.247599692918042,15.341098964375853,15.5754255185958,15.82260591448076,16.249285558923397,16.655270366560984,16.32329531976322,15.609247338722849,15.397404833411656
14.155196283654215,14.155255719093471,14.159079365204196,14.144354176317112,13.951884707752003,13.890941422718385,14.054392023715732,14.038201086966609,13.786628024781628,14.319877298510644,14.593644881016637,14.372576276293339,14.377168732180943,14.370006420321172,14.533330577105662,14.532765561839629,14.51908687831067,14.592085493307524,14.528178533959284,14.374012433948254,14.344446105702154,14.027270821104045,14.651740299473072,15.51039669918188,15.90716713374595,16.113644121129365,15.943959296009595,15.872262584363853
14.005381579351635,14.004950662063322,14.01071457518578,13.983191055582548,13.585036057293756,13.48481919756541,13.685226042663077,14.203636455848073,14.43955664062951,14.803796038954108,14.50362573309187,14.130786034872319,14.71240572748584,14.971624236581768,14.846669525087917,14.845213304566109,14.833809587818033,14.899870450715692,14.317656366089812,14.216178143839723,14.891493684411529,14.91903448094607,14.504130314684671,14.196380611499542,14.037551857010609,14.181025386355078,14.449055235482438,14.533432738925923
14.96765156403903,14.96743778679247,14.961394646305948,14.981825641074918,15.253963769355817,15.231221482411591,15.21406797449313,15.083774416868014,14.681500341044453,14.278259189417394,14.218132151462061,14.148205267946263,13.898242381338363,13.839683253425392,14.188305457821919,14.188544017738202,14.19315421675419,14.16801123391737,14.240117744485616,14.076914324437297,13.858681358561913,13.910125558486717,14.40853614365634,15.217503211729008,15.745891304285292,15.695357367936998,15.55257612342362,15.503948395782755
14.844317725951603,14.844352532851087,14.846061016828376,14.825911848919194,15.091811442123653,15.462308158481079,15.381818442558988,15.271916094140753,15.07202424378557,14.93651362313722,14.735089013658738,14.43048253530719,14.205964493373347,14.200481352587044,14.88199722400161,14.881670016856164,14.883339233499576,14.871235573362156,14.680909940175951,14.33467080513779,14.213836999216948,14.469596232644214,14.515034896554063,14.333717845023825,15.06097926862347,15.611398786619787,15.719489931811347,15.730534792026534
13.180134313704457,13.180151304348545,13.18367956066365,13.168950029067323,13.053559336104772,13.39135464862816,13.742454297794822,13.552835656607657,13.204806819240295,12.959380188883438,13.006036054442088,13.1302145110518,13.41620542853793,13.494301395054784,12.973163895612924,12.97299569680901,12.969535445156621,12.988701933734053,13.00884498661811,13.210683688465414,13.442005965868185,13.912790633740226,14.15571453661267,14.38331331214542,14.752921448785926,14.846056263218442,14.77627573393655,14.749604243095952
14.172430536184137,14.171870047480237,14.159569319313482,14.221235513108782,14.419005246367043,14.846840110936892,14.830368769198632,14.716829552637448,14.840227326429972,14.862568348763123,14.502538588688584,14.304615094076606,14.94709063302621,15.223561519897954,14.79495889850685,14.794694059483945,14.800591623783733,14.775457929758856,14.399195420065297,14.402585595753086,15.127308448526936,15.221917836857262,15.033000337113458,15.451045038508896,15.371666686079756,15.18656839099164,15.122402739665777,15.102499165739953
15.28870691389822,15.288266979528746,15.282958597405546,15.318615180020473,14.954993249059527,14.452265413888647,14.048425451889678,13.761703811693028,13.730102804947064,14.038487794937783,13.991332551737754,14.103320822086165,14.110410171688752,14.06691474239399,14.074178794680588,14.073871972878436,14.074221484088262,14.06944926936998,13.992547588709149,14.13518902494204,14.081803521423833,13.961861146676226,14.034635606194893,13.33505875225142,13.834241425322247,14.41773963911604,13.922520505803327,13.706604793498345
