subject,k,fold,train,test
26,2,1,0.5227272727272727,0.43478260869565216
26,2,2,0.6590909090909091,0.43478260869565216
26,4,0,0.5340909090909091,0.43478260869565216
26,4,1,0.625,0.6086956521739131
26,4,2,0.42045454545454547,0.43478260869565216
26,6,0,0.6022727272727273,0.6086956521739131
26,6,1,0.6477272727272727,0.6521739130434783
26,6,2,0.5795454545454546,0.5217391304347826
26,8,0,0.5795454545454546,0.6086956521739131
26,8,1,0.5568181818181818,0.5652173913043478
26,8,2,0.5795454545454546,0.6956521739130435
26,10,0,0.5568181818181818,0.4782608695652174
26,10,1,0.6022727272727273,0.5217391304347826
26,10,2,0.5,0.5652173913043478
26,12,0,0.5454545454545454,0.5217391304347826
26,12,1,0.6363636363636364,0.6086956521739131
26,12,2,0.5909090909090909,0.4782608695652174
27,2,0,0.38636363636363635,0.5652173913043478
27,2,1,0.6477272727272727,0.5217391304347826
27,2,2,0.4090909090909091,0.43478260869565216
27,4,0,0.45454545454545453,0.5217391304347826
27,4,1,0.42045454545454547,0.6956521739130435
27,4,2,0.42045454545454547,0.391304347826087
27,6,0,0.6363636363636364,0.5217391304347826
27,6,1,0.5340909090909091,0.6086956521739131
27,6,2,0.5795454545454546,0.5652173913043478
27,8,0,0.5795454545454546,0.5652173913043478
27,8,1,0.4431818181818182,0.5652173913043478
27,8,2,0.625,0.5652173913043478
27,10,0,0.6022727272727273,0.4782608695652174
27,10,1,0.6022727272727273,0.5652173913043478
27,10,2,0.5795454545454546,0.5652173913043478
27,12,0,0.6136363636363636,0.5217391304347826
27,12,1,0.6022727272727273,0.391304347826087
27,12,2,0.6022727272727273,0.4782608695652174
28,2,0,0.5795454545454546,0.5217391304347826
28,2,1,0.38636363636363635,0.5652173913043478
28,2,2,0.48863636363636365,0.5217391304347826
28,4,0,0.5454545454545454,0.30434782608695654
28,4,1,0.6022727272727273,0.43478260869565216
28,4,2,0.5454545454545454,0.34782608695652173
28,6,0,0.5113636363636364,0.4782608695652174
28,6,1,0.3409090909090909,0.5652173913043478
28,6,2,0.4431818181818182,0.34782608695652173
28,8,0,0.48863636363636365,0.391304347826087
28,8,1,0.4659090909090909,0.43478260869565216
28,8,2,0.4772727272727273,0.391304347826087
28,10,0,0.4431818181818182,0.43478260869565216
28,10,1,0.3977272727272727,0.4782608695652174
28,10,2,0.4659090909090909,0.34782608695652173
28,12,0,0.48863636363636365,0.4782608695652174
28,12,1,0.4318181818181818,0.5217391304347826
28,12,2,0.4772727272727273,0.391304347826087
31,2,0,0.5681818181818182,0.5652173913043478
31,2,1,0.5454545454545454,0.4782608695652174
31,2,2,0.5227272727272727,0.5217391304347826
31,4,0,0.6136363636363636,0.6086956521739131
31,4,1,0.5568181818181818,0.5217391304347826
31,4,2,0.5568181818181818,0.5217391304347826
31,6,0,0.5909090909090909,0.5217391304347826
31,6,1,0.6477272727272727,0.4782608695652174
31,6,2,0.4659090909090909,0.5217391304347826
31,8,0,0.5340909090909091,0.5217391304347826
31,8,1,0.6022727272727273,0.4782608695652174
31,8,2,0.5113636363636364,0.4782608695652174
31,10,0,0.5113636363636364,0.43478260869565216
31,10,1,0.5909090909090909,0.5217391304347826
31,10,2,0.5,0.43478260869565216
31,12,0,0.5568181818181818,0.6956521739130435
31,12,1,0.6363636363636364,0.5217391304347826
31,12,2,0.5,0.43478260869565216
32,2,0,0.5568181818181818,0.34782608695652173
32,2,1,0.5227272727272727,0.6086956521739131
32,2,2,0.45454545454545453,0.4782608695652174
32,4,0,0.48863636363636365,0.5217391304347826
32,4,1,0.5681818181818182,0.5217391304347826
32,4,2,0.5454545454545454,0.5217391304347826
32,6,0,0.5,0.43478260869565216
32,6,1,0.5340909090909091,0.4782608695652174
32,6,2,0.5568181818181818,0.43478260869565216
32,8,0,0.4659090909090909,0.5652173913043478
32,8,1,0.4659090909090909,0.5217391304347826
32,8,2,0.5113636363636364,0.43478260869565216
32,10,0,0.5227272727272727,0.5652173913043478
32,10,1,0.5454545454545454,0.34782608695652173
32,10,2,0.5454545454545454,0.5217391304347826
32,12,0,0.5681818181818182,0.43478260869565216
32,12,1,0.5681818181818182,0.391304347826087
32,12,2,0.5681818181818182,0.5652173913043478
33,2,0,0.5340909090909091,0.4782608695652174
33,2,1,0.48863636363636365,0.43478260869565216
33,2,2,0.5,0.6521739130434783
33,4,0,0.5227272727272727,0.43478260869565216
33,4,1,0.4772727272727273,0.4782608695652174
33,4,2,0.5,0.5652173913043478
33,6,0,0.625,0.391304347826087
33,6,1,0.5,0.4782608695652174
33,6,2,0.4431818181818182,0.6521739130434783
33,8,0,0.5909090909090909,0.391304347826087
33,8,1,0.4431818181818182,0.4782608695652174
33,8,2,0.5227272727272727,0.6956521739130435
33,10,0,0.5568181818181818,0.30434782608695654
33,10,1,0.5454545454545454,0.6956521739130435
33,10,2,0.4318181818181818,0.5217391304347826
33,12,0,0.5454545454545454,0.34782608695652173
33,12,1,0.48863636363636365,0.5217391304347826
33,12,2,0.4659090909090909,0.43478260869565216
41,2,0,0.5617977528089888,0.5652173913043478
41,2,1,0.5168539325842697,0.391304347826087
41,2,2,0.5617977528089888,0.5652173913043478
41,4,0,0.5280898876404494,0.34782608695652173
41,4,1,0.5056179775280899,0.43478260869565216
41,4,2,0.5955056179775281,0.4782608695652174
41,6,0,0.550561797752809,0.4782608695652174
41,6,1,0.4943820224719101,0.391304347826087
41,6,2,0.5955056179775281,0.43478260869565216
41,8,0,0.5393258426966292,0.391304347826087
41,8,1,0.5280898876404494,0.34782608695652173
41,8,2,0.5056179775280899,0.5217391304347826
41,10,0,0.550561797752809,0.4782608695652174
41,10,1,0.48314606741573035,0.21739130434782608
41,10,2,0.5842696629213483,0.30434782608695654
41,12,0,0.5617977528089888,0.4782608695652174
41,12,1,0.4943820224719101,0.30434782608695654
41,12,2,0.5617977528089888,0.43478260869565216
43,2,0,0.43820224719101125,0.43478260869565216
43,2,1,0.4943820224719101,0.5652173913043478
43,2,2,0.6179775280898876,0.5217391304347826
43,4,0,0.3707865168539326,0.4782608695652174
43,4,1,0.48314606741573035,0.4782608695652174
43,4,2,0.3595505617977528,0.4782608695652174
43,6,0,0.6741573033707865,0.391304347826087
43,6,1,0.449438202247191,0.6086956521739131
43,6,2,0.48314606741573035,0.391304347826087
43,8,0,0.5168539325842697,0.43478260869565216
43,8,1,0.5280898876404494,0.43478260869565216
43,8,2,0.550561797752809,0.5652173913043478
43,10,0,0.5393258426966292,0.43478260869565216
43,10,1,0.5617977528089888,0.4782608695652174
43,10,2,0.5168539325842697,0.5217391304347826
43,12,0,0.5730337078651685,0.43478260869565216
43,12,1,0.550561797752809,0.43478260869565216
43,12,2,0.6741573033707865,0.391304347826087
44,2,0,0.5280898876404494,0.5217391304347826
44,2,1,0.5393258426966292,0.4782608695652174
44,2,2,0.5730337078651685,0.5652173913043478
44,4,0,0.48314606741573035,0.43478260869565216
44,4,1,0.550561797752809,0.43478260869565216
44,4,2,0.449438202247191,0.34782608695652173
44,6,0,0.449438202247191,0.43478260869565216
44,6,1,0.4943820224719101,0.391304347826087
44,6,2,0.5056179775280899,0.5652173913043478
44,8,0,0.5168539325842697,0.5652173913043478
44,8,1,0.4157303370786517,0.4782608695652174
44,8,2,0.4044943820224719,0.6521739130434783
44,10,0,0.5280898876404494,0.5652173913043478
44,10,1,0.4943820224719101,0.34782608695652173
44,10,2,0.5393258426966292,0.391304347826087
44,12,0,0.5168539325842697,0.5652173913043478
44,12,1,0.47191011235955055,0.34782608695652173
44,12,2,0.5056179775280899,0.34782608695652173
45,2,0,0.5842696629213483,0.391304347826087
45,2,1,0.5056179775280899,0.34782608695652173
45,2,2,0.5617977528089888,0.5652173913043478
45,4,0,0.5730337078651685,0.43478260869565216
45,4,1,0.550561797752809,0.43478260869565216
45,4,2,0.5056179775280899,0.5652173913043478
45,6,0,0.6629213483146067,0.34782608695652173
45,6,1,0.5842696629213483,0.6086956521739131
45,6,2,0.6067415730337079,0.4782608695652174
45,8,0,0.6966292134831461,0.391304347826087
45,8,1,0.5955056179775281,0.34782608695652173
45,8,2,0.5955056179775281,0.43478260869565216
45,10,0,0.6179775280898876,0.4782608695652174
45,10,1,0.6292134831460674,0.5217391304347826
45,10,2,0.5393258426966292,0.43478260869565216
45,12,0,0.5842696629213483,0.43478260869565216
45,12,1,0.5393258426966292,0.6521739130434783
45,12,2,0.449438202247191,0.5652173913043478
46,2,0,0.5280898876404494,0.34782608695652173
46,2,1,0.5168539325842697,0.4782608695652174
46,2,2,0.5056179775280899,0.4782608695652174
46,4,0,0.449438202247191,0.5217391304347826
46,4,1,0.5168539325842697,0.4782608695652174
46,4,2,0.48314606741573035,0.4782608695652174
46,6,0,0.43820224719101125,0.4782608695652174
46,6,1,0.5168539325842697,0.6521739130434783
46,6,2,0.4943820224719101,0.6521739130434783
46,8,0,0.5280898876404494,0.43478260869565216
46,8,1,0.5393258426966292,0.6086956521739131
46,8,2,0.47191011235955055,0.6521739130434783
46,10,0,0.5617977528089888,0.5217391304347826
46,10,1,0.5056179775280899,0.6086956521739131
46,10,2,0.449438202247191,0.5652173913043478
46,12,0,0.4943820224719101,0.4782608695652174
46,12,1,0.5393258426966292,0.5652173913043478
46,12,2,0.5168539325842697,0.6956521739130435
47,2,0,0.47191011235955055,0.6521739130434783
47,2,1,0.5280898876404494,0.6956521739130435
47,2,2,0.4943820224719101,0.4782608695652174
47,4,0,0.48314606741573035,0.6086956521739131
47,4,1,0.4943820224719101,0.4782608695652174
47,4,2,0.5730337078651685,0.43478260869565216
47,6,0,0.5280898876404494,0.43478260869565216
47,6,1,0.5955056179775281,0.391304347826087
47,6,2,0.38202247191011235,0.5217391304347826
47,8,0,0.5617977528089888,0.5652173913043478
47,8,1,0.5730337078651685,0.4782608695652174
47,8,2,0.48314606741573035,0.4782608695652174
47,10,0,0.5168539325842697,0.4782608695652174
47,10,1,0.5168539325842697,0.43478260869565216
47,10,2,0.4943820224719101,0.6086956521739131
47,12,0,0.5393258426966292,0.34782608695652173
47,12,1,0.5168539325842697,0.6521739130434783
47,12,2,0.5617977528089888,0.43478260869565216
48,2,0,0.5617977528089888,0.5652173913043478
48,2,1,0.4943820224719101,0.4782608695652174
48,2,2,0.43820224719101125,0.43478260869565216
48,4,0,0.5393258426966292,0.6521739130434783
48,4,1,0.42696629213483145,0.5217391304347826
48,4,2,0.42696629213483145,0.391304347826087
48,6,0,0.4044943820224719,0.391304347826087
48,6,1,0.5168539325842697,0.5652173913043478
48,6,2,0.47191011235955055,0.43478260869565216
48,8,0,0.48314606741573035,0.5652173913043478
48,8,1,0.6067415730337079,0.6521739130434783
48,8,2,0.6179775280898876,0.5217391304347826
48,10,0,0.42696629213483145,0.5217391304347826
48,10,1,0.47191011235955055,0.4782608695652174
48,10,2,0.4943820224719101,0.34782608695652173
48,12,0,0.5168539325842697,0.34782608695652173
48,12,1,0.47191011235955055,0.5217391304347826
48,12,2,0.5056179775280899,0.6521739130434783
50,2,0,0.4943820224719101,0.4782608695652174
50,2,1,0.5393258426966292,0.391304347826087
50,2,2,0.5280898876404494,0.5217391304347826
50,4,0,0.48314606741573035,0.5217391304347826
50,4,1,0.5056179775280899,0.4782608695652174
50,4,2,0.550561797752809,0.5217391304347826
50,6,0,0.5168539325842697,0.6521739130434783
50,6,1,0.5056179775280899,0.43478260869565216
50,6,2,0.4943820224719101,0.391304347826087
50,8,0,0.5056179775280899,0.391304347826087
50,8,1,0.5730337078651685,0.34782608695652173
50,8,2,0.5617977528089888,0.30434782608695654
50,10,0,0.4606741573033708,0.5217391304347826
50,10,1,0.6067415730337079,0.391304347826087
50,10,2,0.47191011235955055,0.5652173913043478
50,12,0,0.449438202247191,0.5217391304347826
50,12,1,0.4606741573033708,0.5217391304347826
50,12,2,0.5056179775280899,0.4782608695652174
51,2,0,0.42696629213483145,0.34782608695652173
51,2,1,0.6404494382022472,0.391304347826087
51,2,2,0.550561797752809,0.5217391304347826
51,4,0,0.5393258426966292,0.5652173913043478
51,4,1,0.5617977528089888,0.391304347826087
51,4,2,0.550561797752809,0.5652173913043478
51,6,0,0.5168539325842697,0.391304347826087
51,6,1,0.550561797752809,0.43478260869565216
51,6,2,0.5056179775280899,0.5217391304347826
51,8,0,0.4943820224719101,0.6086956521739131
51,8,1,0.5168539325842697,0.6086956521739131
51,8,2,0.6067415730337079,0.5217391304347826
51,10,0,0.5617977528089888,0.6521739130434783
51,10,1,0.5617977528089888,0.391304347826087
51,10,2,0.42696629213483145,0.391304347826087
51,12,0,0.5168539325842697,0.43478260869565216
51,12,1,0.5842696629213483,0.34782608695652173
51,12,2,0.48314606741573035,0.5652173913043478
52,2,0,0.5280898876404494,0.34782608695652173
52,2,1,0.5168539325842697,0.391304347826087
52,2,2,0.5168539325842697,0.6086956521739131
52,4,0,0.4943820224719101,0.4782608695652174
52,4,1,0.5393258426966292,0.4782608695652174
52,4,2,0.5393258426966292,0.4782608695652174
52,6,0,0.5393258426966292,0.43478260869565216
52,6,1,0.5168539325842697,0.6956521739130435
52,6,2,0.5730337078651685,0.5217391304347826
52,8,0,0.47191011235955055,0.7391304347826086
52,8,1,0.5168539325842697,0.6086956521739131
52,8,2,0.5280898876404494,0.4782608695652174
52,10,0,0.5730337078651685,0.5652173913043478
52,10,1,0.4606741573033708,0.5652173913043478
52,10,2,0.5056179775280899,0.43478260869565216
52,12,0,0.5280898876404494,0.30434782608695654
52,12,1,0.4606741573033708,0.6956521739130435
52,12,2,0.4606741573033708,0.5217391304347826
54,2,0,0.5617977528089888,0.6521739130434783
54,2,1,0.5730337078651685,0.6521739130434783
54,2,2,0.5393258426966292,0.5652173913043478
54,4,0,0.5056179775280899,0.5652173913043478
54,4,1,0.6292134831460674,0.43478260869565216
54,4,2,0.5617977528089888,0.6086956521739131
54,6,0,0.5393258426966292,0.5652173913043478
54,6,1,0.550561797752809,0.4782608695652174
54,6,2,0.5168539325842697,0.4782608695652174
54,8,0,0.5617977528089888,0.6521739130434783
54,8,1,0.550561797752809,0.6521739130434783
54,8,2,0.4943820224719101,0.6956521739130435
54,10,0,0.5280898876404494,0.5652173913043478
54,10,1,0.4044943820224719,0.6086956521739131
54,10,2,0.48314606741573035,0.6086956521739131
54,12,0,0.6179775280898876,0.6956521739130435
54,12,1,0.5393258426966292,0.43478260869565216
54,12,2,0.5056179775280899,0.782608695652174
