RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
45,1,862.7,522.7,True
45,2,892.6,511.9,True
45,3,907.6247311827957,523.7623655913978,True
45,4,912.3,508.1,True
45,5,911.7,482.1,True
45,6,881.1,528.1,True
45,7,922.362093862816,516.6115523465705,True
45,8,909.4,529.2,True
45,9,929.2,553.9,True
45,10,919.4,511.3,True
45,11,918.4,518.6,True
45,12,917.4,524.1,True
45,13,922.0,485.6,True
45,14,922.9,523.7,True
45,15,873.4,570.9,True
45,16,898.9,505.1,True
45,17,914.7,515.2,True
45,18,793.3354978354977,524.134632034632,False
45,19,895.9102189781022,510.28905109489057,True
45,20,910.1,514.0,True
45,21,903.0,543.8,True
45,22,901.7128571428572,528.1021428571429,True
45,23,835.4,546.9,True
45,24,909.5909448818898,529.5370078740157,True
45,25,891.5,543.0,True
45,26,827.6,532.6,True
45,27,886.8175182481752,526.3182481751824,True
45,28,907.5765765765767,503.968018018018,True
45,29,922.4,513.3,True
45,30,897.1,509.3,True
45,31,922.5,501.9,True
45,32,948.2,526.5,True
45,33,871.4,545.5,True
45,34,938.8,479.0,True
45,35,902.4,504.7,True
45,36,923.0,516.9,True
45,37,925.2879003558719,523.5608540925267,True
45,38,839.5,527.3,True
45,39,905.3,469.0,True
45,40,885.3,532.4,True
45,41,902.4,523.2,True
45,42,903.8,540.2,True
45,43,899.1,533.3,True
45,44,908.3,523.9,True
45,45,897.9,544.9,True
45,46,704.6,498.7,False
45,47,699.1440329218107,522.440329218107,False
45,48,911.3,512.1,True
45,49,925.1206896551726,509.64942528735634,True
45,50,902.9010869565217,486.3673913043479,True
45,51,914.6,486.1,True
45,52,942.2,447.0,True
45,53,897.1303249097473,481.6148014440433,True
45,54,923.9,496.1,True
45,55,910.7,488.4,True
45,56,929.6,510.8,True
45,57,913.6,488.3,True
45,58,871.3,431.8,True
45,59,926.8,472.3,True
45,60,918.5,468.1,True
45,61,903.7,492.3,True
45,62,954.4,453.3,True
45,63,927.9,493.2,True
45,64,909.4,502.7,True
45,65,940.6,468.1,True
45,66,955.2,484.7,True
45,67,937.9,557.7,True
45,68,941.6945652173913,470.4576086956522,True
45,69,882.3,469.4,True
45,70,924.7,479.7,True
45,71,922.3,471.5,True
45,72,842.3,450.8,True
45,73,911.3,480.6,True
45,74,854.5,468.0,True
45,75,911.151923076923,491.3346153846154,True
45,76,905.68,479.32436363636367,True
45,77,917.9,479.2,True
45,78,894.5810035842294,478.16164874551964,True
45,79,908.4734545454545,498.65563636363635,True
45,80,877.6,484.2,True
45,81,923.3224137931035,481.83620689655174,True
45,82,932.8,492.9,True
45,83,908.0458483754513,487.36209386281587,True
45,84,906.8169611307421,487.90318021201415,True
45,85,923.2441509433962,541.8,True
45,86,898.4,530.3,True
45,87,930.5011904761906,508.28730158730156,True
45,88,884.6,472.7,True
45,89,919.1,485.8,True
45,90,908.0,486.4,True
45,91,898.1,491.9,True
45,92,918.4,500.9,True
45,93,833.93203125,502.593359375,True
45,94,925.4,485.2,True
45,95,891.8405797101449,485.3188405797101,True
45,96,906.7,497.1,True
45,97,914.1,504.9,True
45,98,888.3,480.8,True
45,99,892.445054945055,498.1380952380953,True
45,100,920.4464150943397,503.6550943396227,True
45,101,915.3942446043166,490.38705035971225,True
45,102,922.1,505.7,True
45,103,906.5,504.9,True
45,104,893.7597826086957,495.92391304347825,True
45,105,889.6494584837546,487.4563176895307,True
45,106,903.7,499.6,True
45,107,887.8,488.5,True
45,108,890.9217857142856,492.14964285714285,True
45,109,897.4,502.4,True
45,110,866.3709163346613,530.8362549800796,True
45,111,883.2,524.1,True
45,112,998.2980952380952,572.312380952381,True
45,113,913.1,474.3,True
45,114,913.5,519.8,True
45,115,917.7366906474821,495.0079136690648,True
45,116,764.071875,485.040625,False
45,117,908.7,522.6742857142857,True
45,118,864.3,546.6,True
45,119,839.0,543.6,True
45,120,892.7,491.1,True
45,121,910.6,460.7,True
45,122,866.9,480.4,True
45,123,898.3,488.1,True
45,124,902.8,477.2,True
45,125,938.5,526.6,True
45,126,891.6380952380953,513.2904761904762,True
45,127,905.1,513.8,True
45,128,948.0,505.7,True
45,129,894.166108786611,504.657740585774,True
45,130,884.8,507.7,True
45,131,919.6,499.0,True
45,132,917.7,483.8,True
45,133,909.6,492.5,True
45,134,842.4,525.1,True
45,135,887.3,485.80000000000007,True
45,136,894.7,529.3,True
45,137,887.5359712230215,489.41726618705036,True
45,138,896.4,480.1,True
45,139,920.0,500.0,True
45,140,950.0,462.8,True
45,141,911.2,497.5,True
45,142,858.5339350180506,497.3231046931408,True
45,143,902.3,532.9,True
45,144,965.5,589.4,True
45,145,895.440625,506.55625000000003,True
45,146,892.3,509.4,True
45,147,892.6,486.5,True
45,148,894.2,505.9,True
45,149,932.6510869565218,477.9532608695652,True
45,150,894.7298932384341,498.7014234875444,True
45,151,896.9,473.5,True
45,152,882.1,497.2,True
45,153,902.9,512.7,True
45,154,892.4928825622776,514.512099644128,True
45,155,899.4,487.7,True
45,156,891.6320895522389,497.11716417910446,True
45,157,890.097153024911,482.9537366548043,True
45,158,899.994964028777,494.46043165467626,True
45,159,904.9,521.5,True
45,160,937.7,471.4,True
