RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
11,1,984.4,538.0,True
11,2,977.5,548.9,True
11,3,976.5,545.4,True
11,4,968.4,554.3,True
11,5,975.1533568904595,528.3240282685513,True
11,6,968.5,549.5,True
11,7,981.6146757679182,532.9143344709898,True
11,8,978.9776632302405,536.0319587628866,True
11,9,983.2,530.3,True
11,10,979.0,531.6,True
11,11,979.9,541.1,True
11,12,968.1,552.4,True
11,13,976.5041095890411,543.8835616438356,True
11,14,974.75,536.6381578947369,True
11,15,982.2,527.7,True
11,16,973.9,548.4,True
11,17,988.7689419795222,534.9491467576792,True
11,18,960.7999999999998,561.9,True
11,19,982.7,530.1,True
11,20,978.5,535.7,True
11,21,988.2,538.4,True
11,22,981.8,540.1,True
11,23,977.5,533.8,True
11,24,974.5,544.4,True
11,25,971.0,539.3,True
11,26,978.6,537.5,True
11,27,987.9700704225352,523.7545774647888,True
11,28,976.2,545.3,True
11,29,979.8,541.2,True
11,30,975.3,531.1,True
11,32,950.7,555.8,True
11,33,967.0,540.1,True
11,34,970.3,536.0,True
11,35,1021.9503937007872,616.4236220472441,True
11,36,971.7,533.6,True
11,37,974.5,536.6,True
11,39,977.0,533.3,True
11,40,973.1,539.8,True
11,41,216.026164874552,176.54659498207886,False
11,42,971.7,548.6,True
11,43,975.6069444444446,536.5291666666667,True
11,44,976.1,536.2,True
11,45,975.2,531.5,True
11,46,976.5,545.9,True
11,47,990.4,531.5,True
11,48,985.8,530.4,True
11,49,948.0,539.6,True
11,50,954.1,545.8,True
11,51,951.1336769759451,539.479381443299,True
11,52,701.9154639175258,470.820618556701,False
11,53,963.3,534.8,True
11,54,951.7,535.1,True
11,55,956.5337883959045,531.0501706484642,True
11,56,948.3,546.8,True
11,57,952.8,533.4,True
11,58,953.7,528.9,True
11,59,964.6561643835615,530.6496575342467,True
11,60,968.7862068965517,523.9337931034482,True
11,61,944.0,524.1,True
11,62,957.4,549.7,True
11,63,952.4,540.6,True
11,64,943.5,541.2,True
11,65,952.1772727272728,530.25,True
11,66,958.9,567.4,True
11,67,954.6,531.4,True
11,68,936.7659340659342,502.9040293040293,True
11,69,953.1000000000001,517.2,True
11,70,963.6977443609023,518.5225563909775,True
11,71,985.5636363636364,705.7944055944056,False
11,72,973.6,547.1,True
11,73,975.8000000000001,502.69999999999993,True
11,74,984.6,528.3,True
11,75,982.8172413793103,528.58,True
11,76,981.5377162629759,525.2913494809688,True
11,77,992.4,525.5,True
11,78,987.0,527.9,True
11,79,986.0,528.2,True
11,80,978.8,525.2,True
11,81,971.440287769784,542.8420863309353,True
11,82,978.2,542.6,True
11,83,983.2034843205575,522.1909407665505,True
11,84,977.7684210526317,519.1894736842105,True
11,85,987.8,530.4,True
11,86,972.7,537.0,True
11,87,963.7,523.0,True
11,88,965.6944444444445,542.3444444444444,True
11,89,963.9,547.0,True
11,90,963.5829861111112,559.4559027777777,True
11,91,965.8883161512027,553.0185567010309,True
11,92,972.7153583617746,548.6331058020478,True
11,93,437.9,316.6,False
11,94,961.0333333333333,553.7,True
11,95,969.4,553.1,True
11,96,968.6040955631399,539.6546075085324,True
11,97,977.0,539.1,True
11,98,975.2574394463669,533.2013840830449,True
11,99,968.705902777778,542.6993055555555,True
11,100,975.2941780821918,532.1671232876712,True
11,101,964.1323943661971,538.4647887323944,True
11,102,970.3,543.0,True
11,103,966.1778156996586,548.5723549488055,True
11,104,962.2,551.7,True
11,105,969.5,552.5,True
11,106,967.6,542.7,True
11,107,969.7,549.3,True
11,108,983.4,539.3,True
11,109,956.95,546.85,True
11,110,977.2,531.4,True
11,111,962.0,552.5,True
11,112,967.1,545.6,True
11,113,963.9,566.1,True
11,114,971.3,529.2,True
11,115,958.1,531.8,True
11,116,958.7,529.0,True
11,117,949.9,547.4,True
11,118,964.0,525.5,True
11,119,962.1,538.8,True
11,120,958.5,552.2,True
11,121,967.1,555.4,True
11,122,959.0648464163822,549.7232081911263,True
11,123,970.7,536.2,True
11,124,976.3,531.4,True
11,125,955.3,544.8,True
11,126,963.6,534.8,True
11,127,973.6,533.7,True
11,128,962.6,543.8,True
11,129,965.7,535.9,True
11,130,968.1,534.4,True
11,131,960.4,525.0,True
11,132,963.2,526.0,True
11,133,964.9,532.4,True
11,134,964.4,519.5,True
11,135,955.169014084507,543.4605633802817,True
11,136,943.6,555.8,True
11,137,952.9,535.7,True
11,138,954.9,531.5,True
11,139,960.5,536.6,True
11,140,960.1,530.7,True
11,141,962.9,529.2,True
11,142,952.1,551.1,True
11,143,953.4419243986254,545.5920962199312,True
11,144,950.3220689655174,539.4986206896552,True
11,145,978.3910714285714,517.2464285714285,True
11,146,966.4119565217392,530.3434782608696,True
11,147,960.1,541.1,True
11,148,974.3235087719297,525.020701754386,True
11,149,972.2268041237113,534.9790378006873,True
11,150,952.6,543.6,True
11,151,989.7,559.1,True
11,152,980.1,557.4,True
11,153,965.7,536.5,True
11,154,973.3,531.0,True
11,155,960.0,544.4,True
11,156,968.9,529.9,True
11,157,976.0,525.9,True
11,158,970.1,528.1,True
11,159,957.8,544.6,True
11,160,965.1,541.2,True
