RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
6,1,936.7,481.6,True
6,2,923.1,471.8,True
6,3,916.8,472.9,True
6,4,908.7,477.2,True
6,5,908.6415224913495,475.07716262975777,True
6,6,916.5356164383562,476.0914383561644,True
6,7,919.0,474.3,True
6,8,910.9,478.69999999999993,True
6,9,920.0027586206896,474.67379310344825,True
6,10,910.0,478.1,True
6,11,917.8,481.6,True
6,12,928.0430555555556,479.0305555555555,True
6,13,919.633101045296,472.85923344947724,True
6,14,933.1,488.5,True
6,15,908.8,475.0,True
6,16,915.8,478.4,True
6,17,917.0,473.0,True
6,18,928.3396226415094,494.47433962264154,True
6,19,912.9,472.6,True
6,20,916.6177083333334,475.6666666666667,True
6,21,937.3128301886793,489.9645283018868,True
6,22,913.8,473.9,True
6,23,915.8808873720136,472.12866894197947,True
6,24,917.3,479.2,True
6,25,1012.3095999999999,442.5816,True
6,26,905.7,476.5,True
6,27,912.7,473.8,True
6,28,903.3,476.6,True
6,29,912.0,472.9,True
6,30,897.1,472.7,True
6,31,906.3,472.6,True
6,32,921.3153846153845,479.09230769230766,True
6,33,899.0,469.6,True
6,34,902.5,468.3,True
6,35,909.5,474.6000000000001,True
6,36,916.1,476.4,True
6,37,906.3590443686007,472.08498293515356,True
6,38,904.0,473.6,True
6,39,896.9,474.7,True
6,40,931.2,467.2,True
6,41,917.7,464.8,True
6,42,892.8,467.3,True
6,43,901.4,466.4,True
6,44,890.7,468.7,True
6,45,884.0872340425532,495.959574468085,True
6,46,926.3516245487365,479.3516245487364,True
6,47,900.7,472.4,True
6,48,914.225327510917,464.7908296943232,True
6,49,936.9,474.0,True
6,50,932.598909090909,475.0432727272727,True
6,51,924.8379310344827,468.59034482758625,True
6,52,919.4,471.0,True
6,53,908.4,469.7,True
6,54,912.6,473.4,True
6,55,911.1275862068966,469.27241379310345,True
6,56,907.9,471.1,True
6,57,901.2,470.1,True
6,58,910.4,469.4,True
6,59,923.9260416666667,474.0864583333333,True
6,60,903.8,467.0,True
6,61,899.3206896551723,477.0310344827587,True
6,62,920.1,471.7,True
6,63,895.4,472.1,True
6,64,897.6084507042253,472.2725352112676,True
6,65,898.5,468.6,True
6,66,931.4,468.6,True
6,68,874.3,461.3,True
6,69,919.8347826086957,464.6028985507246,True
6,70,896.9,472.7,True
6,71,891.3,468.7,True
6,72,907.172852233677,469.42061855670113,True
6,73,894.9,471.6,True
6,74,918.2,469.9,True
6,75,892.6,468.2,True
6,76,901.1,466.2,True
6,77,889.7,468.0,True
6,78,1009.4,487.2,True
6,79,909.3,469.5,True
6,80,890.2,472.3,True
6,81,913.7,469.3,True
6,82,917.359169550173,478.17923875432524,True
6,83,909.1640138408305,467.761937716263,True
6,84,881.9,480.1,True
6,85,903.4,475.0,True
6,86,886.3,469.6,True
6,87,896.4,461.7,True
6,88,919.2,470.9,True
6,89,901.1,457.0,True
6,90,889.3134545454545,453.15418181818177,True
6,91,889.7,472.3,True
6,92,911.4,474.9,True
6,93,900.0,465.9,True
6,94,907.721863799283,467.7512544802867,True
6,95,905.1,468.1,True
6,96,918.9,471.2,True
6,97,915.1,476.1,True
6,98,890.0,470.1,True
6,99,905.4,478.7,True
6,100,790.825,471.675,False
6,101,802.9093264248704,390.35958549222795,False
6,102,905.8,474.8,True
6,103,903.3,470.6,True
6,104,916.2462068965518,467.7103448275862,True
6,105,920.007266435986,468.9318339100346,True
6,106,903.6,465.8,True
6,107,909.9,466.2,True
6,108,906.3319587628868,460.9835051546391,True
6,109,869.8,453.3,True
6,110,919.4,480.2,True
6,111,918.9,470.8,True
6,112,905.1554794520549,463.7085616438356,True
6,113,900.8691780821918,454.22191780821913,True
6,114,929.8944444444444,481.2083333333333,True
6,115,924.7,476.3,True
6,116,904.2,464.5,True
6,117,921.4308219178082,471.9650684931506,True
6,118,886.0,469.3,True
6,119,883.1,464.9,True
6,120,911.4,473.3,True
6,121,901.4,470.3,True
6,122,916.6,474.2,True
6,123,834.5,479.2,True
6,124,916.6,479.0,True
6,125,926.0799999999999,480.3399999999999,True
6,126,901.2,467.9,True
6,127,923.3101604278074,458.6486631016043,True
6,128,900.6,462.4,True
6,130,930.1,490.7,True
6,131,906.6,466.9,True
6,132,898.8760273972603,458.0428082191781,True
6,133,893.2,462.9,True
6,134,895.1,452.1,True
6,135,912.8,469.5,True
6,136,918.6,470.9,True
6,137,901.9,460.3,True
6,138,920.8,469.9,True
6,139,922.4,478.5,True
6,140,882.7,461.5,True
6,141,903.1,464.3,True
6,142,921.1,469.5,True
6,143,890.9704467353952,453.11993127147764,True
6,144,914.5168384879726,464.3652920962199,True
6,145,924.7,466.5,True
6,146,900.7,462.2,True
6,147,936.8598615916954,469.5868512110727,True
6,148,905.6694158075601,475.3656357388316,True
6,149,924.6583025830258,486.79077490774904,True
6,150,903.1,467.5,True
6,151,905.3,460.4,True
6,152,920.7479310344828,470.3382758620689,True
6,153,894.2000000000002,451.6000000000001,True
6,154,922.8048109965636,476.21202749140895,True
6,155,909.0443298969072,473.42474226804126,True
6,156,901.2,463.3,True
6,157,933.7714285714287,477.91428571428565,True
6,158,880.5,464.2,True
6,159,909.9,460.8,True
6,160,933.4756272401435,469.4555555555556,True
