,first layer,second layer,train,test
84,30,270,1.0,0.6092436974789918
85,30,280,1.0,0.6144957983193278
86,30,290,1.0,0.6134453781512607
87,40,10,0.9986263736263735,0.6228991596638656
88,40,20,1.0,0.6218487394957984
89,40,30,1.0,0.611344537815126
90,40,40,1.0,0.611344537815126
91,40,50,1.0,0.6134453781512607
92,40,60,1.0,0.619747899159664
93,40,70,1.0,0.611344537815126
94,40,80,1.0,0.6228991596638657
95,40,90,1.0,0.6081932773109244
96,40,100,1.0,0.6050420168067229
97,40,110,1.0,0.6092436974789914
98,40,120,1.0,0.6334033613445377
99,40,130,1.0,0.6207983193277311
100,40,140,1.0,0.6197478991596641
101,40,150,1.0,0.6176470588235293
102,40,160,1.0,0.5976890756302521
103,40,170,1.0,0.6144957983193278
104,40,180,1.0,0.6155462184873949
105,40,190,1.0,0.6228991596638656
106,40,200,1.0,0.6134453781512604
107,40,210,1.0,0.60609243697479
108,40,220,1.0,0.611344537815126
109,40,230,1.0,0.6218487394957982
110,40,240,1.0,0.623949579831933
111,40,250,1.0,0.6186974789915967
112,40,260,1.0,0.6228991596638657
113,40,270,1.0,0.6144957983193278
114,40,280,1.0,0.611344537815126
115,40,290,1.0,0.6197478991596638
116,50,10,1.0,0.6176470588235293
117,50,20,1.0,0.6334033613445378
118,50,30,1.0,0.5987394957983193
119,50,40,1.0,0.6092436974789915
120,50,50,1.0,0.5976890756302521
121,50,60,1.0,0.6092436974789915
122,50,70,1.0,0.625
123,50,80,1.0,0.6060924369747899
124,50,90,1.0,0.6207983193277311
125,50,100,1.0,0.6207983193277311
126,50,110,1.0,0.625
127,50,120,1.0,0.6092436974789914
128,50,130,1.0,0.6228991596638656
129,50,140,1.0,0.6197478991596638
130,50,150,1.0,0.6239495798319327
131,50,160,1.0,0.6155462184873949
132,50,170,1.0,0.6050420168067226
133,50,180,1.0,0.6239495798319327
134,50,190,1.0,0.6176470588235293
135,50,200,1.0,0.6155462184873949
136,50,210,1.0,0.6323529411764705
137,50,220,1.0,0.6197478991596638
138,50,230,1.0,0.6207983193277311
139,50,240,1.0,0.6239495798319329
140,50,250,1.0,0.6239495798319327
141,50,260,1.0,0.6365546218487396
142,50,270,1.0,0.6092436974789914
143,50,280,1.0,0.6113445378151259
144,50,290,1.0,0.6071428571428571
145,60,10,1.0,0.6186974789915967
146,60,20,1.0,0.6271008403361344
147,60,30,1.0,0.5997899159663865
148,60,40,1.0,0.6207983193277311
149,60,50,1.0,0.6123949579831933
150,60,60,1.0,0.6165966386554621
151,60,70,1.0,0.6144957983193278
152,60,80,1.0,0.5955882352941176
153,60,90,1.0,0.6281512605042018
154,60,100,1.0,0.6102941176470589
155,60,110,1.0,0.6144957983193278
156,60,120,1.0,0.625
157,60,130,1.0,0.619747899159664
158,60,140,1.0,0.60609243697479
159,60,150,1.0,0.6144957983193278
160,60,160,1.0,0.619747899159664
161,60,170,1.0,0.6029411764705881
162,60,180,1.0,0.6260504201680671
163,60,190,1.0,0.6186974789915967
164,60,200,1.0,0.6123949579831932
165,60,210,1.0,0.6155462184873951
166,60,220,1.0,0.6134453781512607
167,60,230,1.0,0.6134453781512604
168,60,240,1.0,0.6165966386554622
169,60,250,1.0,0.6144957983193277
170,60,260,1.0,0.6155462184873949
171,60,270,1.0,0.6123949579831933
172,60,280,1.0,0.6218487394957984
173,60,290,1.0,0.6144957983193277
174,70,10,1.0,0.6071428571428571
175,70,20,1.0,0.6113445378151262
176,70,30,1.0,0.6092436974789915
177,70,40,1.0,0.6207983193277311
178,70,50,1.0,0.6176470588235295
179,70,60,1.0,0.6102941176470588
180,70,70,1.0,0.6228991596638656
181,70,80,1.0,0.6292016806722689
182,70,90,1.0,0.6281512605042018
183,70,100,1.0,0.6281512605042016
184,70,110,1.0,0.6155462184873948
185,70,120,1.0,0.6176470588235293
186,70,130,1.0,0.6281512605042018
187,70,140,1.0,0.6418067226890757
188,70,150,1.0,0.6186974789915967
189,70,160,1.0,0.6207983193277311
190,70,170,1.0,0.6144957983193278
191,70,180,1.0,0.6165966386554622
192,70,190,1.0,0.6313025210084034
193,70,200,1.0,0.6228991596638656
194,70,210,1.0,0.6092436974789915
195,70,220,1.0,0.6239495798319329
196,70,230,1.0,0.60609243697479
197,70,240,1.0,0.6081932773109243
198,70,250,1.0,0.6239495798319329
199,70,260,1.0,0.6228991596638656
200,70,270,1.0,0.6207983193277311
201,70,280,1.0,0.6313025210084033
202,70,290,1.0,0.6228991596638656
203,80,10,1.0,0.6123949579831933
204,80,20,1.0,0.6102941176470589
