,first layer,second layer,train,test
165,60,210,0.9986263736263735,0.5409663865546218
166,60,220,0.9986263736263735,0.5504201680672268
167,60,230,0.9986263736263735,0.5514705882352942
168,60,240,0.9986263736263735,0.5493697478991596
169,60,250,0.9986263736263735,0.546218487394958
170,60,260,0.9986263736263735,0.5451680672268907
171,60,270,0.9986263736263735,0.5483193277310924
172,60,280,0.9986263736263735,0.5451680672268907
173,60,290,0.9986263736263735,0.5388655462184874
174,70,10,0.9986263736263735,0.5451680672268907
175,70,20,0.9986263736263735,0.542016806722689
176,70,30,0.9986263736263735,0.5367647058823529
177,70,40,0.9986263736263735,0.5483193277310924
178,70,50,0.9986263736263735,0.5525210084033614
179,70,60,0.9986263736263735,0.5472689075630252
180,70,70,0.9986263736263735,0.5451680672268907
181,70,80,0.9986263736263735,0.5451680672268907
182,70,90,0.9986263736263735,0.555672268907563
183,70,100,0.9986263736263735,0.5672268907563024
184,70,110,0.9986263736263735,0.5357142857142857
185,70,120,0.9986263736263735,0.5525210084033613
186,70,130,0.9986263736263735,0.5504201680672268
187,70,140,0.9986263736263735,0.5567226890756302
188,70,150,0.9986263736263735,0.5441176470588235
189,70,160,0.9986263736263735,0.5399159663865546
190,70,170,0.9986263736263735,0.5430672268907563
191,70,180,0.9986263736263735,0.5430672268907563
192,70,190,0.9986263736263735,0.5441176470588235
193,70,200,0.9986263736263735,0.5367647058823529
194,70,210,0.9986263736263735,0.5483193277310924
195,70,220,0.9986263736263735,0.5441176470588235
196,70,230,0.9986263736263735,0.5546218487394957
197,70,240,0.9986263736263735,0.5441176470588235
198,70,250,0.9986263736263735,0.5493697478991596
199,70,260,0.9986263736263735,0.5472689075630252
200,70,270,0.9986263736263735,0.5462184873949579
201,70,280,0.9986263736263735,0.5462184873949579
202,70,290,0.9986263736263735,0.551470588235294
203,80,10,0.9986263736263735,0.5441176470588235
204,80,20,0.9986263736263735,0.5472689075630252
205,80,30,0.9986263736263735,0.5430672268907563
206,80,40,0.9986263736263735,0.5409663865546218
207,80,50,0.9986263736263735,0.5483193277310924
208,80,60,0.9986263736263735,0.542016806722689
209,80,70,0.9986263736263735,0.5535714285714286
210,80,80,0.9986263736263735,0.5304621848739496
211,80,90,0.9986263736263735,0.5451680672268907
212,80,100,0.9986263736263735,0.5399159663865546
213,80,110,0.9986263736263735,0.5252100840336135
214,80,120,0.9986263736263735,0.5378151260504201
215,80,130,0.9986263736263735,0.5451680672268907
216,80,140,0.9986263736263735,0.5504201680672268
217,80,150,0.9986263736263735,0.5493697478991596
218,80,160,0.9986263736263735,0.542016806722689
219,80,170,0.9986263736263735,0.5483193277310924
220,80,180,0.9986263736263735,0.5409663865546218
221,80,190,0.9986263736263735,0.5367647058823529
222,80,200,0.9986263736263735,0.5357142857142857
223,80,210,0.9986263736263735,0.5388655462184874
224,80,220,0.9986263736263735,0.5420168067226891
225,80,230,0.9986263736263735,0.5493697478991596
226,80,240,0.9986263736263735,0.5546218487394957
227,80,250,0.9986263736263735,0.5451680672268907
228,80,260,0.9986263736263735,0.5315126050420168
229,80,270,0.9986263736263735,0.5399159663865546
230,80,280,0.9986263736263735,0.5409663865546218
231,80,290,0.9986263736263735,0.5462184873949579
232,90,10,0.9986263736263735,0.5451680672268907
233,90,20,0.9986263736263735,0.5535714285714285
234,90,30,0.9986263736263735,0.5399159663865546
235,90,40,0.9986263736263735,0.5493697478991596
236,90,50,0.9986263736263735,0.5525210084033613
237,90,60,0.9986263736263735,0.5441176470588235
238,90,70,0.9986263736263735,0.5525210084033613
239,90,80,0.9986263736263735,0.5409663865546218
240,90,90,0.9986263736263735,0.5462184873949579
241,90,100,0.9986263736263735,0.5388655462184874
242,90,110,0.9986263736263735,0.5483193277310924
243,90,120,0.9986263736263735,0.532563025210084
244,90,130,0.9986263736263735,0.5357142857142857
245,90,140,0.9986263736263735,0.5388655462184874
246,90,150,0.9986263736263735,0.5556722689075629
247,90,160,0.9986263736263735,0.5472689075630252
248,90,170,0.9986263736263735,0.5462184873949579
249,90,180,0.9986263736263735,0.5388655462184874
250,90,190,0.9986263736263735,0.551470588235294
251,90,200,0.9986263736263735,0.5504201680672268
252,90,210,0.9986263736263735,0.542016806722689
253,90,220,0.9986263736263735,0.5504201680672268
254,90,230,0.9986263736263735,0.5430672268907563
255,90,240,0.9986263736263735,0.5451680672268907
256,90,250,0.9986263736263735,0.542016806722689
257,90,260,0.9986263736263735,0.5451680672268907
258,90,270,0.9986263736263735,0.5378151260504201
259,90,280,0.9986263736263735,0.5483193277310925
260,90,290,0.9986263736263735,0.5483193277310924
261,100,10,0.9981684981684982,0.5399159663865546
262,100,20,0.9986263736263735,0.5346638655462185
263,100,30,0.9986263736263735,0.5451680672268907
264,100,40,0.9986263736263735,0.5294117647058824
265,100,50,0.9986263736263735,0.5346638655462185
266,100,60,0.9986263736263735,0.5346638655462185
267,100,70,0.9986263736263735,0.5399159663865546
268,100,80,0.9986263736263735,0.5399159663865546
269,100,90,0.9986263736263735,0.542016806722689
270,100,100,0.9986263736263735,0.542016806722689
271,100,110,0.9986263736263735,0.5367647058823529
272,100,120,0.9986263736263735,0.5493697478991596
273,100,130,0.9986263736263735,0.5525210084033613
274,100,140,0.9986263736263735,0.5504201680672269
275,100,150,0.9986263736263735,0.5294117647058824
276,100,160,0.9986263736263735,0.542016806722689
277,100,170,0.9986263736263735,0.5399159663865546
278,100,180,0.9986263736263735,0.5462184873949579
279,100,190,0.9986263736263735,0.5357142857142857
280,100,200,0.9986263736263735,0.5346638655462185
281,100,210,0.9986263736263735,0.5399159663865546
282,100,220,0.9986263736263735,0.5430672268907563
283,100,230,0.9986263736263735,0.5346638655462185
284,100,240,0.9986263736263735,0.5367647058823529
285,100,250,0.9986263736263735,0.5304621848739496
286,100,260,0.9986263736263735,0.5388655462184874
287,100,270,0.9986263736263735,0.5399159663865546
288,100,280,0.9986263736263735,0.5409663865546218
289,100,290,0.9986263736263735,0.5409663865546218
290,110,10,0.9986263736263735,0.5399159663865546
291,110,20,0.9986263736263735,0.5409663865546218
292,110,30,0.9986263736263735,0.5409663865546218
293,110,40,0.9986263736263735,0.5504201680672268
294,110,50,0.9986263736263735,0.5388655462184874
295,110,60,0.9986263736263735,0.5430672268907563
296,110,70,0.9986263736263735,0.5367647058823529
297,110,80,0.9986263736263735,0.532563025210084
298,110,90,0.9986263736263735,0.542016806722689
299,110,100,0.9986263736263735,0.5357142857142857
300,110,110,0.9986263736263735,0.5367647058823529
301,110,120,0.9986263736263735,0.5451680672268907
302,110,130,0.9986263736263735,0.5472689075630252
303,110,140,0.9986263736263735,0.5346638655462185
304,110,150,0.9986263736263735,0.5504201680672269
305,110,160,0.9986263736263735,0.5378151260504201
306,110,170,0.9986263736263735,0.5357142857142857
307,110,180,0.9986263736263735,0.5441176470588235
308,110,190,0.9986263736263735,0.5357142857142857
309,110,200,0.9986263736263735,0.5273109243697479
310,110,210,0.9986263736263735,0.5367647058823529
311,110,220,0.9986263736263735,0.5462184873949579
312,110,230,0.9986263736263735,0.5483193277310924
313,110,240,0.9986263736263735,0.5367647058823529
314,110,250,0.9986263736263735,0.546218487394958
315,110,260,0.9986263736263735,0.542016806722689
316,110,270,0.9986263736263735,0.5304621848739495
317,110,280,0.9986263736263735,0.5483193277310924
318,110,290,0.9986263736263735,0.5483193277310924
319,120,10,0.9986263736263735,0.5357142857142857
320,120,20,0.9986263736263735,0.5357142857142857
321,120,30,0.9986263736263735,0.5430672268907563
322,120,40,0.9986263736263735,0.5483193277310924
323,120,50,0.9986263736263735,0.5546218487394957
324,120,60,0.9986263736263735,0.5409663865546218
325,120,70,0.9986263736263735,0.5430672268907563
326,120,80,0.9986263736263735,0.5535714285714286
327,120,90,0.9986263736263735,0.5472689075630252
328,120,100,0.9986263736263735,0.5493697478991596
329,120,110,0.9986263736263735,0.5462184873949579
330,120,120,0.9986263736263735,0.542016806722689
331,120,130,0.9986263736263735,0.5388655462184874
332,120,140,0.9986263736263735,0.542016806722689
333,120,150,0.9986263736263735,0.5388655462184875
334,120,160,0.9986263736263735,0.542016806722689
335,120,170,0.9986263736263735,0.5399159663865546
336,120,180,0.9986263736263735,0.5378151260504201
337,120,190,0.9986263736263735,0.5388655462184874
338,120,200,0.9986263736263735,0.5388655462184874
339,120,210,0.9986263736263735,0.5399159663865546
340,120,220,0.9986263736263735,0.542016806722689
341,120,230,0.9986263736263735,0.5252100840336135
342,120,240,0.9986263736263735,0.5367647058823529
343,120,250,0.9986263736263735,0.5357142857142857
344,120,260,0.9986263736263735,0.5378151260504203
345,120,270,0.9986263736263735,0.5346638655462185
346,120,280,0.9986263736263735,0.5388655462184874
347,120,290,0.9986263736263735,0.5367647058823529
348,130,10,0.9986263736263735,0.5399159663865546
349,130,20,0.9986263736263735,0.5472689075630252
350,130,30,0.9986263736263735,0.542016806722689
351,130,40,0.9986263736263735,0.5388655462184874
352,130,50,0.9986263736263735,0.5388655462184874
353,130,60,0.9986263736263735,0.5441176470588235
354,130,70,0.9986263736263735,0.5451680672268907
355,130,80,0.9986263736263735,0.542016806722689
356,130,90,0.9986263736263735,0.5367647058823529
357,130,100,0.9986263736263735,0.542016806722689
358,130,110,0.9986263736263735,0.5367647058823529
359,130,120,0.9986263736263735,0.5441176470588235
360,130,130,0.9986263736263735,0.5367647058823529
361,130,140,0.9986263736263735,0.5451680672268907
362,130,150,0.9986263736263735,0.5493697478991596
363,130,160,0.9986263736263735,0.5409663865546218
364,130,170,0.9986263736263735,0.5357142857142857
365,130,180,0.9986263736263735,0.5357142857142857
366,130,190,0.9986263736263735,0.5367647058823529
367,130,200,0.9986263736263735,0.5493697478991596
368,130,210,0.9986263736263735,0.5346638655462185
369,130,220,0.9986263736263735,0.5430672268907563
370,130,230,0.9986263736263735,0.5493697478991596
371,130,240,0.9986263736263735,0.5336134453781513
372,130,250,0.9986263736263735,0.5367647058823529
373,130,260,0.9986263736263735,0.542016806722689
374,130,270,0.9986263736263735,0.542016806722689
375,130,280,0.9986263736263735,0.5430672268907563
376,130,290,0.9986263736263735,0.542016806722689
377,140,10,0.9986263736263735,0.5430672268907563
378,140,20,0.9986263736263735,0.5430672268907563
379,140,30,0.9986263736263735,0.542016806722689
380,140,40,0.9986263736263735,0.5535714285714285
381,140,50,0.9986263736263735,0.5378151260504201
382,140,60,0.9986263736263735,0.5409663865546218
383,140,70,0.9986263736263735,0.542016806722689
384,140,80,0.9986263736263735,0.5462184873949579
385,140,90,0.9986263736263735,0.5493697478991597
386,140,100,0.9986263736263735,0.5399159663865546
387,140,110,0.9986263736263735,0.5451680672268907
388,140,120,0.9986263736263735,0.5535714285714285
389,140,130,0.9986263736263735,0.5525210084033613
390,140,140,0.9986263736263735,0.542016806722689
391,140,150,0.9986263736263735,0.5399159663865546
392,140,160,0.9986263736263735,0.5472689075630252
393,140,170,0.9986263736263735,0.542016806722689
394,140,180,0.9986263736263735,0.5535714285714285
395,140,190,0.9986263736263735,0.5483193277310925
396,140,200,0.9986263736263735,0.542016806722689
397,140,210,0.9986263736263735,0.5546218487394958
398,140,220,0.9986263736263735,0.5430672268907564
399,140,230,0.9986263736263735,0.5472689075630252
400,140,240,0.9986263736263735,0.5462184873949579
401,140,250,0.9986263736263735,0.5430672268907563
402,140,260,0.9986263736263735,0.5441176470588236
403,140,270,0.9986263736263735,0.5430672268907563
404,140,280,0.9986263736263735,0.5441176470588235
405,140,290,0.9986263736263735,0.5483193277310924
406,150,10,0.9986263736263735,0.5462184873949579
407,150,20,0.9986263736263735,0.5346638655462185
408,150,30,0.9986263736263735,0.5399159663865546
409,150,40,0.9986263736263735,0.5441176470588235
410,150,50,0.9986263736263735,0.532563025210084
411,150,60,0.9986263736263735,0.5430672268907563
412,150,70,0.9986263736263735,0.5294117647058824
413,150,80,0.9986263736263735,0.5388655462184874
414,150,90,0.9986263736263735,0.5346638655462185
415,150,100,0.9986263736263735,0.5409663865546218
416,150,110,0.9986263736263735,0.5399159663865546
417,150,120,0.9986263736263735,0.5483193277310924
418,150,130,0.9986263736263735,0.542016806722689
419,150,140,0.9986263736263735,0.5357142857142857
420,150,150,0.9986263736263735,0.5441176470588235
421,150,160,0.9986263736263735,0.532563025210084
422,150,170,0.9986263736263735,0.5462184873949579
423,150,180,0.9986263736263735,0.532563025210084
424,150,190,0.9986263736263735,0.5430672268907563
425,150,200,0.9986263736263735,0.5378151260504201
426,150,210,0.9986263736263735,0.5441176470588235
427,150,220,0.9986263736263735,0.5367647058823529
428,150,230,0.9986263736263735,0.5430672268907563
429,150,240,0.9986263736263735,0.5472689075630252
430,150,250,0.9986263736263735,0.5451680672268907
431,150,260,0.9986263736263735,0.5346638655462185
432,150,270,0.9986263736263735,0.5283613445378151
433,150,280,0.9986263736263735,0.5367647058823529
434,150,290,0.9986263736263735,0.5367647058823529
435,160,10,0.9986263736263735,0.551470588235294
436,160,20,0.9986263736263735,0.5525210084033613
437,160,30,0.9986263736263735,0.5451680672268907
438,160,40,0.9986263736263735,0.5525210084033613
439,160,50,0.9986263736263735,0.5451680672268907
440,160,60,0.9986263736263735,0.5441176470588235
441,160,70,0.9986263736263735,0.5472689075630252
442,160,80,0.9986263736263735,0.5441176470588235
443,160,90,0.9986263736263735,0.5378151260504201
444,160,100,0.9986263736263735,0.5409663865546218
445,160,110,0.9986263736263735,0.5388655462184874
446,160,120,0.9986263736263735,0.5357142857142857
447,160,130,0.9986263736263735,0.5493697478991597
448,160,140,0.9986263736263735,0.5409663865546218
449,160,150,0.9986263736263735,0.5493697478991596
450,160,160,0.9986263736263735,0.5462184873949579
451,160,170,0.9986263736263735,0.5409663865546218
452,160,180,0.9986263736263735,0.5472689075630252
453,160,190,0.9986263736263735,0.5409663865546218
454,160,200,0.9986263736263735,0.5357142857142857
455,160,210,0.9986263736263735,0.5409663865546218
456,160,220,0.9986263736263735,0.5441176470588235
457,160,230,0.9986263736263735,0.5430672268907563
458,160,240,0.9986263736263735,0.5441176470588235
459,160,250,0.9986263736263735,0.5399159663865546
460,160,260,0.9986263736263735,0.5378151260504201
461,160,270,0.9986263736263735,0.5462184873949579
462,160,280,0.9986263736263735,0.5451680672268907
463,160,290,0.9986263736263735,0.5399159663865546
464,170,10,0.9977106227106228,0.5441176470588235
465,170,20,0.9986263736263735,0.5378151260504201
466,170,30,0.9986263736263735,0.5378151260504201
467,170,40,0.9986263736263735,0.555672268907563
468,170,50,0.9986263736263735,0.5472689075630253
469,170,60,0.9986263736263735,0.5472689075630252
470,170,70,0.9986263736263735,0.5556722689075629
471,170,80,0.9986263736263735,0.5483193277310924
472,170,90,0.9986263736263735,0.551470588235294
473,170,100,0.9986263736263735,0.5430672268907564
474,170,110,0.9986263736263735,0.5430672268907563
475,170,120,0.9986263736263735,0.5399159663865546
476,170,130,0.9986263736263735,0.5336134453781513
477,170,140,0.9986263736263735,0.5409663865546218
478,170,150,0.9986263736263735,0.5315126050420168
479,170,160,0.9986263736263735,0.5388655462184874
480,170,170,0.9986263736263735,0.5346638655462185
481,170,180,0.9986263736263735,0.5357142857142857
482,170,190,0.9986263736263735,0.5357142857142857
483,170,200,0.9986263736263735,0.542016806722689
484,170,210,0.9986263736263735,0.5378151260504201
485,170,220,0.9986263736263735,0.5462184873949579
486,170,230,0.9986263736263735,0.5546218487394957
487,170,240,0.9986263736263735,0.5493697478991596
488,170,250,0.9986263736263735,0.5399159663865546
489,170,260,0.9986263736263735,0.5399159663865546
490,170,270,0.9986263736263735,0.5304621848739495
491,170,280,0.9986263736263735,0.5367647058823529
492,170,290,0.9986263736263735,0.5430672268907563
493,180,10,0.9977106227106228,0.5441176470588236
494,180,20,0.9986263736263735,0.5451680672268908
495,180,30,0.9986263736263735,0.5336134453781513
496,180,40,0.9986263736263735,0.5430672268907563
497,180,50,0.9986263736263735,0.5367647058823529
498,180,60,0.9986263736263735,0.542016806722689
499,180,70,0.9986263736263735,0.5430672268907563
500,180,80,0.9986263736263735,0.5462184873949579
501,180,90,0.9986263736263735,0.5430672268907563
502,180,100,0.9986263736263735,0.5409663865546218
503,180,110,0.9986263736263735,0.5451680672268907
504,180,120,0.9986263736263735,0.5483193277310924
505,180,130,0.9986263736263735,0.5399159663865546
506,180,140,0.9986263736263735,0.5294117647058824
507,180,150,0.9986263736263735,0.5430672268907563
508,180,160,0.9986263736263735,0.542016806722689
509,180,170,0.9986263736263735,0.5462184873949579
510,180,180,0.9986263736263735,0.5357142857142857
511,180,190,0.9986263736263735,0.5451680672268907
512,180,200,0.9986263736263735,0.5430672268907563
513,180,210,0.9986263736263735,0.5378151260504201
514,180,220,0.9986263736263735,0.5504201680672268
515,180,230,0.9986263736263735,0.5451680672268907
516,180,240,0.9986263736263735,0.5357142857142857
517,180,250,0.9986263736263735,0.5430672268907563
518,180,260,0.9986263736263735,0.5525210084033613
519,180,270,0.9986263736263735,0.5546218487394958
520,180,280,0.9986263736263735,0.5430672268907563
521,180,290,0.9986263736263735,0.5357142857142857
522,190,10,0.9986263736263735,0.542016806722689
523,190,20,0.9986263736263735,0.555672268907563
524,190,30,0.9986263736263735,0.5388655462184874
525,190,40,0.9986263736263735,0.5357142857142857
526,190,50,0.9986263736263735,0.5472689075630252
527,190,60,0.9986263736263735,0.5472689075630252
528,190,70,0.9986263736263735,0.5462184873949579
529,190,80,0.9986263736263735,0.5451680672268907
530,190,90,0.9986263736263735,0.5388655462184874
531,190,100,0.9986263736263735,0.5609243697478992
532,190,110,0.9986263736263735,0.5462184873949579
533,190,120,0.9986263736263735,0.5462184873949579
534,190,130,0.9986263736263735,0.542016806722689
535,190,140,0.9986263736263735,0.542016806722689
536,190,150,0.9986263736263735,0.5430672268907563
537,190,160,0.9986263736263735,0.5472689075630252
538,190,170,0.9986263736263735,0.5493697478991596
539,190,180,0.9986263736263735,0.5451680672268907
540,190,190,0.9986263736263735,0.5430672268907563
541,190,200,0.9986263736263735,0.5315126050420168
542,190,210,0.9986263736263735,0.5378151260504201
543,190,220,0.9986263736263735,0.5441176470588235
544,190,230,0.9986263736263735,0.5388655462184874
545,190,240,0.9986263736263735,0.5409663865546218
546,190,250,0.9986263736263735,0.5399159663865546
547,190,260,0.9986263736263735,0.5409663865546218
548,190,270,0.9986263736263735,0.542016806722689
549,190,280,0.9986263736263735,0.551470588235294
550,190,290,0.9986263736263735,0.5441176470588235
551,200,10,0.9981684981684982,0.5367647058823529
552,200,20,0.9986263736263735,0.5388655462184874
553,200,30,0.9986263736263735,0.5357142857142857
554,200,40,0.9986263736263735,0.5367647058823529
555,200,50,0.9986263736263735,0.5409663865546218
556,200,60,0.9986263736263735,0.5388655462184874
557,200,70,0.9986263736263735,0.5367647058823529
558,200,80,0.9986263736263735,0.5388655462184874
559,200,90,0.9986263736263735,0.5399159663865546
560,200,100,0.9986263736263735,0.542016806722689
561,200,110,0.9986263736263735,0.5357142857142857
562,200,120,0.9986263736263735,0.5472689075630252
563,200,130,0.9986263736263735,0.5399159663865546
564,200,140,0.9986263736263735,0.546218487394958
565,200,150,0.9986263736263735,0.542016806722689
566,200,160,0.9986263736263735,0.5388655462184874
567,200,170,0.9986263736263735,0.542016806722689
568,200,180,0.9986263736263735,0.5346638655462185
569,200,190,0.9986263736263735,0.5451680672268907
570,200,200,0.9986263736263735,0.5409663865546218
571,200,210,0.9986263736263735,0.5346638655462185
572,200,220,0.9986263736263735,0.5451680672268907
573,200,230,0.9986263736263735,0.532563025210084
574,200,240,0.9986263736263735,0.5346638655462185
575,200,250,0.9986263736263735,0.5378151260504201
576,200,260,0.9986263736263735,0.532563025210084
577,200,270,0.9986263736263735,0.551470588235294
578,200,280,0.9986263736263735,0.5378151260504201
579,200,290,0.9986263736263735,0.5409663865546218
580,210,10,0.9963369963369964,0.5388655462184874
581,210,20,0.9986263736263735,0.5451680672268907
582,210,30,0.9986263736263735,0.5493697478991596
583,210,40,0.9986263736263735,0.5504201680672268
