subject,k,fold,train,test
1,2,0,0.5168539325842697,0.6086956521739131
1,2,1,0.5056179775280899,0.43478260869565216
1,2,2,0.5056179775280899,0.43478260869565216
1,4,0,0.5842696629213483,0.5652173913043478
1,4,1,0.5056179775280899,0.5652173913043478
1,4,2,0.6292134831460674,0.391304347826087
1,6,0,0.6179775280898876,0.5217391304347826
1,6,1,0.5842696629213483,0.6956521739130435
1,6,2,0.6292134831460674,0.4782608695652174
1,8,0,0.550561797752809,0.5217391304347826
1,8,1,0.6292134831460674,0.5217391304347826
1,8,2,0.5168539325842697,0.391304347826087
1,10,0,0.651685393258427,0.6086956521739131
1,10,1,0.6067415730337079,0.6086956521739131
1,10,2,0.5955056179775281,0.34782608695652173
1,12,0,0.5955056179775281,0.5217391304347826
1,12,1,0.5842696629213483,0.6086956521739131
1,12,2,0.5842696629213483,0.43478260869565216
2,2,0,0.5617977528089888,0.6521739130434783
2,2,1,0.5617977528089888,0.5652173913043478
2,2,2,0.6067415730337079,0.4782608695652174
2,4,0,0.4157303370786517,0.43478260869565216
2,4,1,0.5168539325842697,0.6956521739130435
2,4,2,0.6292134831460674,0.6086956521739131
2,6,0,0.5393258426966292,0.6521739130434783
2,6,1,0.550561797752809,0.6086956521739131
2,6,2,0.6067415730337079,0.4782608695652174
2,8,0,0.4943820224719101,0.43478260869565216
2,8,1,0.5393258426966292,0.6956521739130435
2,8,2,0.6067415730337079,0.6521739130434783
2,10,0,0.550561797752809,0.6956521739130435
2,10,1,0.5280898876404494,0.6956521739130435
2,10,2,0.6179775280898876,0.5217391304347826
