,first layer,second layer,train,test
260,90,290,1.0,0.6039915966386554
261,100,10,0.9986144807573378,0.6197478991596638
262,100,20,1.0,0.6039915966386554
263,100,30,1.0,0.619747899159664
264,100,40,1.0,0.6050420168067226
265,100,50,1.0,0.6165966386554622
266,100,60,1.0,0.6123949579831933
267,100,70,1.0,0.619747899159664
268,100,80,1.0,0.6250000000000001
269,100,90,1.0,0.6165966386554622
270,100,100,1.0,0.6207983193277311
271,100,110,1.0,0.6323529411764705
272,100,120,1.0,0.611344537815126
273,100,130,1.0,0.6281512605042018
274,100,140,1.0,0.6092436974789915
275,100,150,1.0,0.6260504201680671
276,100,160,1.0,0.6102941176470588
277,100,170,1.0,0.6260504201680673
278,100,180,1.0,0.6144957983193278
279,100,190,1.0,0.6218487394957984
280,100,200,1.0,0.6071428571428571
281,100,210,1.0,0.6155462184873949
282,100,220,1.0,0.6218487394957984
283,100,230,1.0,0.6334033613445378
284,100,240,1.0,0.6228991596638656
285,100,250,1.0,0.6176470588235293
286,100,260,1.0,0.6102941176470588
287,100,270,1.0,0.6207983193277311
288,100,280,1.0,0.6239495798319329
289,100,290,1.0,0.6165966386554622
290,110,10,0.9990842490842491,0.6039915966386555
291,110,20,1.0,0.6186974789915968
292,110,30,1.0,0.6176470588235292
293,110,40,1.0,0.6176470588235295
294,110,50,1.0,0.6260504201680673
295,110,60,1.0,0.6207983193277311
296,110,70,1.0,0.6239495798319327
297,110,80,1.0,0.6102941176470589
298,110,90,1.0,0.6008403361344538
299,110,100,1.0,0.6102941176470589
300,110,110,1.0,0.6228991596638656
301,110,120,1.0,0.6144957983193278
302,110,130,1.0,0.6176470588235295
303,110,140,1.0,0.6186974789915968
304,110,150,1.0,0.6134453781512604
305,110,160,1.0,0.6071428571428571
306,110,170,1.0,0.6250000000000001
307,110,180,1.0,0.6323529411764707
308,110,190,1.0,0.6260504201680673
309,110,200,1.0,0.6102941176470588
310,110,210,1.0,0.6165966386554622
311,110,220,1.0,0.6123949579831933
312,110,230,1.0,0.611344537815126
313,110,240,1.0,0.6123949579831933
314,110,250,1.0,0.619747899159664
315,110,260,1.0,0.6081932773109244
316,110,270,1.0,0.6081932773109244
317,110,280,1.0,0.6186974789915967
318,110,290,1.0,0.6123949579831932
319,120,10,1.0,0.6155462184873949
320,120,20,1.0,0.6144957983193278
321,120,30,1.0,0.6123949579831933
322,120,40,1.0,0.6186974789915967
323,120,50,1.0,0.611344537815126
324,120,60,1.0,0.6239495798319329
325,120,70,1.0,0.6081932773109244
326,120,80,1.0,0.6018907563025211
327,120,90,1.0,0.607142857142857
328,120,100,1.0,0.6029411764705882
329,120,110,1.0,0.619747899159664
330,120,120,1.0,0.6081932773109244
331,120,130,1.0,0.6134453781512607
332,120,140,1.0,0.6155462184873949
333,120,150,1.0,0.611344537815126
334,120,160,1.0,0.6144957983193277
335,120,170,1.0,0.6060924369747899
336,120,180,1.0,0.6197478991596638
