subject,k,fold,train,test
41,8,9,0.6741573033707865,0.6521739130434783
41,9,0,0.6741573033707865,0.6521739130434783
41,9,1,0.6741573033707865,0.6521739130434783
41,9,2,0.6741573033707865,0.6521739130434783
41,9,3,0.6741573033707865,0.6521739130434783
41,9,4,0.6741573033707865,0.34782608695652173
41,9,5,0.6741573033707865,0.6521739130434783
41,9,6,0.6741573033707865,0.6521739130434783
41,9,7,0.6741573033707865,0.34782608695652173
41,9,8,0.6741573033707865,0.34782608695652173
41,9,9,0.6741573033707865,0.34782608695652173
43,2,0,0.5842696629213483,0.4782608695652174
43,2,1,0.5955056179775281,0.43478260869565216
43,2,2,0.5842696629213483,0.43478260869565216
43,2,3,0.5842696629213483,0.4782608695652174
43,2,4,0.5842696629213483,0.43478260869565216
43,2,5,0.5842696629213483,0.43478260869565216
43,2,6,0.5842696629213483,0.4782608695652174
43,2,7,0.5730337078651685,0.5217391304347826
43,2,8,0.6292134831460674,0.43478260869565216
43,2,9,0.5730337078651685,0.43478260869565216
43,3,0,0.5842696629213483,0.5652173913043478
43,3,1,0.5730337078651685,0.5652173913043478
43,3,2,0.6179775280898876,0.5652173913043478
43,3,3,0.6404494382022472,0.43478260869565216
43,3,4,0.5955056179775281,0.43478260869565216
43,3,5,0.6067415730337079,0.4782608695652174
43,3,6,0.6404494382022472,0.43478260869565216
43,3,7,0.5730337078651685,0.6521739130434783
43,3,8,0.6179775280898876,0.5217391304347826
43,3,9,0.5955056179775281,0.43478260869565216
43,4,0,0.5842696629213483,0.5652173913043478
43,4,1,0.6404494382022472,0.43478260869565216
43,4,2,0.5955056179775281,0.5652173913043478
43,4,3,0.6179775280898876,0.5652173913043478
43,4,4,0.5955056179775281,0.5652173913043478
43,4,5,0.5617977528089888,0.43478260869565216
43,4,6,0.6067415730337079,0.43478260869565216
43,4,7,0.5842696629213483,0.4782608695652174
43,4,8,0.5955056179775281,0.5652173913043478
43,4,9,0.5955056179775281,0.5652173913043478
43,5,0,0.5730337078651685,0.5217391304347826
43,5,1,0.6404494382022472,0.43478260869565216
43,5,2,0.5955056179775281,0.391304347826087
43,5,3,0.6067415730337079,0.43478260869565216
43,5,4,0.6067415730337079,0.43478260869565216
43,5,5,0.5955056179775281,0.43478260869565216
43,5,6,0.6292134831460674,0.43478260869565216
43,5,7,0.5955056179775281,0.6086956521739131
43,5,8,0.6404494382022472,0.5652173913043478
43,5,9,0.5842696629213483,0.43478260869565216
43,6,0,0.5955056179775281,0.5217391304347826
43,6,1,0.6404494382022472,0.5652173913043478
43,6,2,0.6067415730337079,0.5652173913043478
43,6,3,0.6404494382022472,0.5652173913043478
43,6,4,0.6067415730337079,0.5652173913043478
43,6,5,0.5955056179775281,0.5652173913043478
43,6,6,0.5955056179775281,0.5652173913043478
43,6,7,0.5842696629213483,0.5652173913043478
43,6,8,0.5842696629213483,0.5652173913043478
43,6,9,0.5730337078651685,0.5652173913043478
43,7,0,0.6629213483146067,0.5652173913043478
43,7,1,0.6067415730337079,0.5652173913043478
43,7,2,0.6179775280898876,0.5652173913043478
43,7,3,0.6067415730337079,0.5652173913043478
43,7,4,0.6966292134831461,0.5217391304347826
43,7,5,0.6741573033707865,0.5652173913043478
43,7,6,0.6067415730337079,0.5652173913043478
43,7,7,0.6292134831460674,0.6521739130434783
43,7,8,0.6292134831460674,0.5652173913043478
43,7,9,0.6966292134831461,0.5652173913043478
43,8,0,0.6853932584269663,0.5652173913043478
43,8,1,0.6629213483146067,0.5652173913043478
43,8,2,0.6179775280898876,0.5652173913043478
43,8,3,0.7078651685393258,0.5652173913043478
43,8,4,0.651685393258427,0.5652173913043478
43,8,5,0.7191011235955056,0.5652173913043478
43,8,6,0.6179775280898876,0.5652173913043478
43,8,7,0.6179775280898876,0.5652173913043478
43,8,8,0.6292134831460674,0.5652173913043478
43,8,9,0.6741573033707865,0.5652173913043478
43,9,0,0.6741573033707865,0.5652173913043478
43,9,1,0.6292134831460674,0.5652173913043478
43,9,2,0.6292134831460674,0.5217391304347826
43,9,3,0.6741573033707865,0.5652173913043478
43,9,4,0.5842696629213483,0.5652173913043478
43,9,5,0.6629213483146067,0.5652173913043478
43,9,6,0.6067415730337079,0.5652173913043478
43,9,7,0.5842696629213483,0.5652173913043478
43,9,8,0.6629213483146067,0.5652173913043478
43,9,9,0.5955056179775281,0.5652173913043478
44,2,0,0.5955056179775281,0.5652173913043478
44,2,1,0.6067415730337079,0.43478260869565216
44,2,2,0.6067415730337079,0.391304347826087
44,2,3,0.6404494382022472,0.391304347826087
44,2,4,0.6629213483146067,0.391304347826087
44,2,5,0.6067415730337079,0.391304347826087
44,2,6,0.6404494382022472,0.30434782608695654
44,2,7,0.6292134831460674,0.391304347826087
44,2,8,0.6179775280898876,0.391304347826087
44,2,9,0.6179775280898876,0.43478260869565216
44,3,0,0.6067415730337079,0.391304347826087
44,3,1,0.6179775280898876,0.391304347826087
44,3,2,0.6292134831460674,0.6086956521739131
44,3,3,0.6404494382022472,0.43478260869565216
44,3,4,0.6741573033707865,0.6086956521739131
44,3,5,0.6292134831460674,0.391304347826087
44,3,6,0.6292134831460674,0.6086956521739131
44,3,7,0.6404494382022472,0.34782608695652173
44,3,8,0.6292134831460674,0.6086956521739131
44,3,9,0.6067415730337079,0.6086956521739131
44,4,0,0.6292134831460674,0.6086956521739131
44,4,1,0.651685393258427,0.6086956521739131
44,4,2,0.6629213483146067,0.6086956521739131
44,4,3,0.6853932584269663,0.6086956521739131
44,4,4,0.6629213483146067,0.6086956521739131
44,4,5,0.6067415730337079,0.6086956521739131
44,4,6,0.6179775280898876,0.6086956521739131
44,4,7,0.6404494382022472,0.6086956521739131
44,4,8,0.6404494382022472,0.6086956521739131
44,4,9,0.6179775280898876,0.6086956521739131
44,5,0,0.6629213483146067,0.6086956521739131
44,5,1,0.6292134831460674,0.6086956521739131
44,5,2,0.651685393258427,0.6086956521739131
44,5,3,0.6629213483146067,0.6086956521739131
44,5,4,0.651685393258427,0.6086956521739131
44,5,5,0.6629213483146067,0.6086956521739131
44,5,6,0.6404494382022472,0.6086956521739131
44,5,7,0.6629213483146067,0.6086956521739131
44,5,8,0.651685393258427,0.6086956521739131
44,5,9,0.6292134831460674,0.6086956521739131
44,6,0,0.651685393258427,0.6086956521739131
44,6,1,0.6292134831460674,0.43478260869565216
44,6,2,0.651685393258427,0.6086956521739131
44,6,3,0.6404494382022472,0.6086956521739131
44,6,4,0.6853932584269663,0.6086956521739131
44,6,5,0.651685393258427,0.6086956521739131
44,6,6,0.6404494382022472,0.6086956521739131
44,6,7,0.6629213483146067,0.6086956521739131
44,6,8,0.6404494382022472,0.30434782608695654
44,6,9,0.6292134831460674,0.6086956521739131
44,7,0,0.6629213483146067,0.6086956521739131
44,7,1,0.6629213483146067,0.6086956521739131
44,7,2,0.6853932584269663,0.6086956521739131
44,7,3,0.6741573033707865,0.6086956521739131
44,7,4,0.651685393258427,0.6086956521739131
44,7,5,0.6629213483146067,0.6086956521739131
44,7,6,0.6741573033707865,0.6086956521739131
44,7,7,0.651685393258427,0.6086956521739131
44,7,8,0.6853932584269663,0.6086956521739131
44,7,9,0.651685393258427,0.6086956521739131
44,8,0,0.651685393258427,0.6086956521739131
44,8,1,0.6853932584269663,0.391304347826087
44,8,2,0.651685393258427,0.6086956521739131
44,8,3,0.7078651685393258,0.6086956521739131
44,8,4,0.6966292134831461,0.6086956521739131
44,8,5,0.6853932584269663,0.6521739130434783
44,8,6,0.6629213483146067,0.6086956521739131
44,8,7,0.6629213483146067,0.6086956521739131
44,8,8,0.651685393258427,0.6086956521739131
44,8,9,0.6629213483146067,0.6086956521739131
44,9,0,0.6629213483146067,0.43478260869565216
44,9,1,0.6741573033707865,0.6086956521739131
44,9,2,0.6404494382022472,0.5217391304347826
44,9,3,0.7191011235955056,0.43478260869565216
44,9,4,0.7191011235955056,0.391304347826087
44,9,5,0.6741573033707865,0.6086956521739131
44,9,6,0.6853932584269663,0.6086956521739131
44,9,7,0.6741573033707865,0.6086956521739131
44,9,8,0.6853932584269663,0.391304347826087
44,9,9,0.6179775280898876,0.6086956521739131
45,2,0,0.6629213483146067,0.4782608695652174
45,2,1,0.6629213483146067,0.6521739130434783
45,2,2,0.6629213483146067,0.6521739130434783
45,2,3,0.6741573033707865,0.6521739130434783
45,2,4,0.6741573033707865,0.5217391304347826
45,2,5,0.6629213483146067,0.6521739130434783
45,2,6,0.6629213483146067,0.6521739130434783
45,2,7,0.651685393258427,0.6521739130434783
45,2,8,0.6741573033707865,0.4782608695652174
45,2,9,0.6741573033707865,0.6521739130434783
45,3,0,0.6629213483146067,0.5217391304347826
45,3,1,0.6629213483146067,0.6086956521739131
45,3,2,0.6741573033707865,0.4782608695652174
45,3,3,0.6629213483146067,0.6086956521739131
45,3,4,0.6629213483146067,0.6521739130434783
45,3,5,0.6629213483146067,0.6521739130434783
45,3,6,0.6741573033707865,0.6521739130434783
45,3,7,0.6741573033707865,0.6521739130434783
45,3,8,0.6629213483146067,0.6521739130434783
45,3,9,0.6629213483146067,0.6521739130434783
45,4,0,0.6629213483146067,0.4782608695652174
45,4,1,0.6629213483146067,0.6956521739130435
45,4,2,0.6741573033707865,0.4782608695652174
45,4,3,0.6741573033707865,0.6521739130434783
45,4,4,0.6629213483146067,0.6521739130434783
45,4,5,0.6629213483146067,0.5652173913043478
45,4,6,0.6741573033707865,0.4782608695652174
45,4,7,0.6629213483146067,0.6521739130434783
45,4,8,0.6853932584269663,0.5217391304347826
45,4,9,0.6629213483146067,0.6956521739130435
45,5,0,0.6629213483146067,0.6086956521739131
45,5,1,0.6629213483146067,0.782608695652174
45,5,2,0.6741573033707865,0.5652173913043478
45,5,3,0.6629213483146067,0.6521739130434783
45,5,4,0.6629213483146067,0.7391304347826086
45,5,5,0.651685393258427,0.6086956521739131
45,5,6,0.6741573033707865,0.6956521739130435
45,5,7,0.6629213483146067,0.6521739130434783
45,5,8,0.6629213483146067,0.34782608695652173
45,5,9,0.6629213483146067,0.6521739130434783
45,6,0,0.6629213483146067,0.6521739130434783
45,6,1,0.651685393258427,0.391304347826087
45,6,2,0.6741573033707865,0.43478260869565216
45,6,3,0.6741573033707865,0.6521739130434783
45,6,4,0.6741573033707865,0.6521739130434783
45,6,5,0.6629213483146067,0.6521739130434783
45,6,6,0.6629213483146067,0.6521739130434783
45,6,7,0.6629213483146067,0.5217391304347826
45,6,8,0.6741573033707865,0.43478260869565216
45,6,9,0.651685393258427,0.6956521739130435
45,7,0,0.6741573033707865,0.5652173913043478
45,7,1,0.651685393258427,0.13043478260869565
45,7,2,0.7078651685393258,0.391304347826087
45,7,3,0.6629213483146067,0.6521739130434783
45,7,4,0.6741573033707865,0.6521739130434783
45,7,5,0.651685393258427,0.43478260869565216
45,7,6,0.6629213483146067,0.43478260869565216
45,7,7,0.6629213483146067,0.5652173913043478
45,7,8,0.6853932584269663,0.34782608695652173
45,7,9,0.6741573033707865,0.43478260869565216
45,8,0,0.6629213483146067,0.6521739130434783
45,8,1,0.6741573033707865,0.6521739130434783
45,8,2,0.7078651685393258,0.6521739130434783
45,8,3,0.6741573033707865,0.43478260869565216
51,6,8,0.6067415730337079,0.5217391304347826
51,6,9,0.6292134831460674,0.391304347826087
51,7,0,0.651685393258427,0.6521739130434783
51,7,1,0.6404494382022472,0.391304347826087
51,7,2,0.6067415730337079,0.43478260869565216
51,7,3,0.651685393258427,0.43478260869565216
51,7,4,0.6179775280898876,0.391304347826087
51,7,5,0.6741573033707865,0.391304347826087
51,7,6,0.6179775280898876,0.391304347826087
51,7,7,0.6853932584269663,0.391304347826087
51,7,8,0.6292134831460674,0.6521739130434783
51,7,9,0.6292134831460674,0.5652173913043478
51,8,0,0.651685393258427,0.391304347826087
51,8,1,0.6741573033707865,0.34782608695652173
51,8,2,0.651685393258427,0.43478260869565216
51,8,3,0.7078651685393258,0.5652173913043478
51,8,4,0.651685393258427,0.43478260869565216
51,8,5,0.7303370786516854,0.30434782608695654
51,8,6,0.651685393258427,0.34782608695652173
51,8,7,0.6179775280898876,0.391304347826087
51,8,8,0.6404494382022472,0.391304347826087
51,8,9,0.6629213483146067,0.391304347826087
51,9,0,0.6853932584269663,0.4782608695652174
51,9,1,0.6853932584269663,0.391304347826087
51,9,2,0.6966292134831461,0.43478260869565216
51,9,3,0.6629213483146067,0.4782608695652174
51,9,4,0.6629213483146067,0.43478260869565216
51,9,5,0.6966292134831461,0.391304347826087
51,9,6,0.6853932584269663,0.391304347826087
51,9,7,0.6741573033707865,0.391304347826087
51,9,8,0.651685393258427,0.391304347826087
51,9,9,0.651685393258427,0.43478260869565216
52,2,0,0.6404494382022472,0.6521739130434783
52,2,1,0.6404494382022472,0.6521739130434783
52,2,2,0.6404494382022472,0.6521739130434783
52,2,3,0.6404494382022472,0.6521739130434783
52,2,4,0.6404494382022472,0.34782608695652173
52,2,5,0.6404494382022472,0.6086956521739131
52,2,6,0.6404494382022472,0.6521739130434783
52,2,7,0.6404494382022472,0.6521739130434783
52,2,8,0.6404494382022472,0.6521739130434783
52,2,9,0.6404494382022472,0.6521739130434783
