subject,k,fold,train,test
53,12,1,0.9550561797752809,0.5652173913043478
53,12,2,0.8426966292134831,0.4782608695652174
53,15,0,1.0,0.34782608695652173
53,15,1,1.0,0.34782608695652173
53,15,2,0.9550561797752809,0.391304347826087
53,20,0,1.0,0.30434782608695654
53,20,1,1.0,0.5217391304347826
53,20,2,1.0,0.391304347826087
54,2,0,0.5280898876404494,0.6521739130434783
54,2,1,0.5955056179775281,0.391304347826087
54,2,2,0.5842696629213483,0.6086956521739131
54,6,0,0.6853932584269663,0.5652173913043478
54,6,1,0.6853932584269663,0.6086956521739131
54,6,2,0.7303370786516854,0.6956521739130435
54,10,0,0.8202247191011236,0.7391304347826086
54,10,1,0.7415730337078652,0.34782608695652173
54,10,2,0.7865168539325843,0.6086956521739131
54,12,0,0.8202247191011236,0.5652173913043478
54,12,1,0.8764044943820225,0.5217391304347826
54,12,2,0.8539325842696629,0.6521739130434783
54,15,0,1.0,0.6086956521739131
54,15,1,1.0,0.5217391304347826
54,15,2,0.9775280898876404,0.5652173913043478
54,20,0,1.0,0.391304347826087
54,20,1,1.0,0.6521739130434783
54,20,2,0.9550561797752809,0.6521739130434783
55,2,0,0.5730337078651685,0.43478260869565216
55,2,1,0.550561797752809,0.5652173913043478
55,2,2,0.6067415730337079,0.6086956521739131
55,6,0,0.6966292134831461,0.43478260869565216
55,6,1,0.7303370786516854,0.4782608695652174
55,6,2,0.6741573033707865,0.6521739130434783
55,10,0,0.651685393258427,0.43478260869565216
55,10,1,0.7191011235955056,0.5217391304347826
55,10,2,0.7528089887640449,0.5217391304347826
55,12,0,0.9101123595505618,0.43478260869565216
55,12,1,0.7415730337078652,0.4782608695652174
55,12,2,0.7752808988764045,0.5217391304347826
55,15,0,0.8426966292134831,0.4782608695652174
55,15,1,0.9887640449438202,0.4782608695652174
55,15,2,0.9438202247191011,0.5652173913043478
55,20,0,0.898876404494382,0.4782608695652174
55,20,1,0.8764044943820225,0.4782608695652174
55,20,2,0.9550561797752809,0.6086956521739131
