subject,k,fold,feature,train,test
4,23,2,hr,0.42696629213483145,0.6521739130434783
4,23,0,eda,0.449438202247191,0.34782608695652173
4,23,1,eda,0.5393258426966292,0.6956521739130435
4,23,2,eda,0.47191011235955055,0.21739130434782608
4,23,0,pupil,0.4943820224719101,0.5652173913043478
4,23,1,pupil,0.4943820224719101,0.5217391304347826
4,23,2,pupil,0.47191011235955055,0.391304347826087
10,2,0,hr,0.5393258426966292,0.43478260869565216
10,2,1,hr,0.550561797752809,0.4782608695652174
10,2,2,hr,0.5168539325842697,0.6086956521739131
10,2,0,eda,0.550561797752809,0.43478260869565216
10,2,1,eda,0.5168539325842697,0.5652173913043478
10,2,2,eda,0.5617977528089888,0.391304347826087
10,2,0,pupil,0.5730337078651685,0.4782608695652174
10,2,1,pupil,0.5168539325842697,0.7391304347826086
10,2,2,pupil,0.5393258426966292,0.6521739130434783
10,6,0,hr,0.5730337078651685,0.5652173913043478
10,6,1,hr,0.6067415730337079,0.391304347826087
10,6,2,hr,0.5393258426966292,0.4782608695652174
10,6,0,eda,0.5280898876404494,0.5652173913043478
10,6,1,eda,0.5393258426966292,0.21739130434782608
10,6,2,eda,0.6292134831460674,0.43478260869565216
10,6,0,pupil,0.6179775280898876,0.43478260869565216
10,6,1,pupil,0.5730337078651685,0.5652173913043478
10,6,2,pupil,0.6067415730337079,0.5652173913043478
10,10,0,hr,0.6179775280898876,0.6521739130434783
10,10,1,hr,0.6853932584269663,0.391304347826087
10,10,2,hr,0.5056179775280899,0.6521739130434783
10,10,0,eda,0.4943820224719101,0.391304347826087
10,10,1,eda,0.5730337078651685,0.5652173913043478
10,10,2,eda,0.5955056179775281,0.4782608695652174
10,10,0,pupil,0.6179775280898876,0.43478260869565216
10,10,1,pupil,0.5842696629213483,0.4782608695652174
10,10,2,pupil,0.5617977528089888,0.43478260869565216
10,12,0,hr,0.5168539325842697,0.391304347826087
10,12,1,hr,0.5955056179775281,0.391304347826087
10,12,2,hr,0.4943820224719101,0.5652173913043478
10,12,0,eda,0.550561797752809,0.43478260869565216
10,12,1,eda,0.550561797752809,0.4782608695652174
10,12,2,eda,0.5730337078651685,0.43478260869565216
10,12,0,pupil,0.5393258426966292,0.6521739130434783
10,12,1,pupil,0.4943820224719101,0.6086956521739131
10,12,2,pupil,0.5730337078651685,0.43478260869565216
10,15,0,hr,0.48314606741573035,0.5217391304347826
10,15,1,hr,0.6292134831460674,0.4782608695652174
10,15,2,hr,0.4606741573033708,0.4782608695652174
10,15,0,eda,0.48314606741573035,0.21739130434782608
10,15,1,eda,0.47191011235955055,0.4782608695652174
10,15,2,eda,0.550561797752809,0.4782608695652174
10,15,0,pupil,0.4157303370786517,0.5217391304347826
10,15,1,pupil,0.6067415730337079,0.4782608695652174
10,15,2,pupil,0.5842696629213483,0.4782608695652174
10,20,0,hr,0.5056179775280899,0.5652173913043478
10,20,1,hr,0.550561797752809,0.6086956521739131
10,20,2,hr,0.5617977528089888,0.4782608695652174
10,20,0,eda,0.5955056179775281,0.34782608695652173
10,20,1,eda,0.6179775280898876,0.391304347826087
10,20,2,eda,0.5730337078651685,0.4782608695652174
10,20,0,pupil,0.5955056179775281,0.5217391304347826
10,20,1,pupil,0.4943820224719101,0.5217391304347826
10,20,2,pupil,0.5056179775280899,0.5217391304347826
10,23,0,hr,0.5730337078651685,0.6521739130434783
10,23,1,hr,0.4157303370786517,0.6521739130434783
10,23,2,hr,0.4606741573033708,0.4782608695652174
10,23,0,eda,0.5617977528089888,0.30434782608695654
10,23,1,eda,0.47191011235955055,0.6086956521739131
10,23,2,eda,0.48314606741573035,0.5652173913043478
10,23,0,pupil,0.5393258426966292,0.5217391304347826
10,23,1,pupil,0.5056179775280899,0.43478260869565216
10,23,2,pupil,0.5280898876404494,0.43478260869565216
41,2,0,hr,0.5168539325842697,0.4782608695652174
41,2,1,hr,0.5168539325842697,0.4782608695652174
41,2,2,hr,0.5168539325842697,0.30434782608695654
41,2,0,eda,0.43820224719101125,0.4782608695652174
41,2,1,eda,0.4943820224719101,0.4782608695652174
41,2,2,eda,0.43820224719101125,0.391304347826087
41,2,0,pupil,0.6179775280898876,0.4782608695652174
41,2,1,pupil,0.6629213483146067,0.6086956521739131
41,6,1,hr,0.43820224719101125,0.391304347826087
41,6,2,hr,0.5168539325842697,0.5217391304347826
41,6,0,eda,0.5168539325842697,0.43478260869565216
41,6,1,eda,0.5056179775280899,0.34782608695652173
41,6,2,eda,0.5280898876404494,0.4782608695652174
41,6,0,pupil,0.5617977528089888,0.4782608695652174
41,6,1,pupil,0.5842696629213483,0.5652173913043478
41,6,2,pupil,0.5393258426966292,0.6521739130434783
41,10,0,hr,0.6292134831460674,0.5652173913043478
41,10,1,hr,0.47191011235955055,0.6086956521739131
41,10,2,hr,0.5842696629213483,0.391304347826087
41,10,0,eda,0.5280898876404494,0.43478260869565216
41,10,1,eda,0.4606741573033708,0.5652173913043478
41,10,2,eda,0.550561797752809,0.391304347826087
41,10,0,pupil,0.5955056179775281,0.4782608695652174
41,10,1,pupil,0.6179775280898876,0.6521739130434783
41,10,2,pupil,0.6067415730337079,0.6956521739130435
41,12,0,hr,0.4943820224719101,0.43478260869565216
41,12,1,hr,0.5056179775280899,0.5652173913043478
41,12,2,hr,0.4157303370786517,0.391304347826087
41,12,0,eda,0.43820224719101125,0.5217391304347826
41,12,1,eda,0.4943820224719101,0.34782608695652173
41,12,2,eda,0.5280898876404494,0.5217391304347826
41,12,0,pupil,0.5617977528089888,0.782608695652174
41,12,1,pupil,0.6292134831460674,0.34782608695652173
41,12,2,pupil,0.5842696629213483,0.6086956521739131
41,15,0,hr,0.5056179775280899,0.4782608695652174
41,15,1,hr,0.4943820224719101,0.43478260869565216
41,15,2,hr,0.5056179775280899,0.5217391304347826
41,15,0,eda,0.48314606741573035,0.30434782608695654
41,15,1,eda,0.47191011235955055,0.6521739130434783
41,15,2,eda,0.5056179775280899,0.5652173913043478
41,15,0,pupil,0.5393258426966292,0.7391304347826086
41,15,1,pupil,0.5955056179775281,0.5652173913043478
41,15,2,pupil,0.5955056179775281,0.6956521739130435
41,20,0,hr,0.5730337078651685,0.43478260869565216
41,20,1,hr,0.48314606741573035,0.5652173913043478
41,20,2,hr,0.550561797752809,0.34782608695652173
41,20,0,eda,0.449438202247191,0.5217391304347826
41,20,1,eda,0.5168539325842697,0.5217391304347826
41,20,2,eda,0.5056179775280899,0.6521739130434783
41,20,0,pupil,0.6741573033707865,0.4782608695652174
41,20,1,pupil,0.550561797752809,0.30434782608695654
41,20,2,pupil,0.47191011235955055,0.7391304347826086
41,23,0,hr,0.550561797752809,0.5652173913043478
41,23,1,hr,0.4943820224719101,0.43478260869565216
41,23,2,hr,0.43820224719101125,0.4782608695652174
41,23,0,eda,0.5168539325842697,0.6086956521739131
41,23,1,eda,0.47191011235955055,0.5217391304347826
41,23,2,eda,0.5168539325842697,0.5652173913043478
41,23,0,pupil,0.4157303370786517,0.34782608695652173
41,23,1,pupil,0.6629213483146067,0.34782608695652173
41,23,2,pupil,0.5842696629213483,0.6086956521739131
43,2,0,hr,0.6292134831460674,0.5652173913043478
43,2,1,hr,0.47191011235955055,0.391304347826087
43,2,2,hr,0.6404494382022472,0.4782608695652174
43,2,0,eda,0.5617977528089888,0.4782608695652174
43,2,1,eda,0.5393258426966292,0.6521739130434783
43,2,2,eda,0.5056179775280899,0.6521739130434783
43,2,0,pupil,0.5280898876404494,0.391304347826087
43,2,1,pupil,0.6067415730337079,0.4782608695652174
43,2,2,pupil,0.4606741573033708,0.43478260869565216
43,6,0,hr,0.5393258426966292,0.5217391304347826
43,6,1,hr,0.6179775280898876,0.391304347826087
43,6,2,hr,0.5730337078651685,0.5217391304347826
43,6,0,eda,0.550561797752809,0.4782608695652174
43,6,1,eda,0.651685393258427,0.6521739130434783
43,6,2,eda,0.48314606741573035,0.5217391304347826
43,6,0,pupil,0.6292134831460674,0.5652173913043478
43,6,1,pupil,0.6292134831460674,0.5652173913043478
43,6,2,pupil,0.6741573033707865,0.30434782608695654
43,10,0,hr,0.5955056179775281,0.4782608695652174
43,10,1,hr,0.6404494382022472,0.4782608695652174
43,10,2,hr,0.6404494382022472,0.4782608695652174
43,10,0,eda,0.651685393258427,0.6956521739130435
43,10,1,eda,0.5955056179775281,0.6521739130434783
43,10,2,eda,0.4606741573033708,0.5217391304347826
43,10,0,pupil,0.5842696629213483,0.4782608695652174
43,10,1,pupil,0.5168539325842697,0.391304347826087
43,10,2,pupil,0.550561797752809,0.6086956521739131
43,12,0,hr,0.550561797752809,0.34782608695652173
43,12,1,hr,0.6853932584269663,0.34782608695652173
43,12,2,hr,0.5280898876404494,0.391304347826087
43,12,0,eda,0.4606741573033708,0.43478260869565216
43,12,1,eda,0.47191011235955055,0.43478260869565216
43,12,2,eda,0.43820224719101125,0.4782608695652174
43,12,0,pupil,0.6067415730337079,0.34782608695652173
43,12,1,pupil,0.5056179775280899,0.5652173913043478
43,12,2,pupil,0.6179775280898876,0.4782608695652174
43,15,0,hr,0.550561797752809,0.391304347826087
43,15,1,hr,0.4044943820224719,0.5217391304347826
43,15,2,hr,0.5393258426966292,0.30434782608695654
43,15,0,eda,0.449438202247191,0.391304347826087
43,15,1,eda,0.5056179775280899,0.5652173913043478
43,15,2,eda,0.5280898876404494,0.391304347826087
43,15,0,pupil,0.5393258426966292,0.43478260869565216
43,15,1,pupil,0.5955056179775281,0.6521739130434783
43,15,2,pupil,0.4943820224719101,0.6086956521739131
43,20,0,hr,0.5617977528089888,0.782608695652174
43,20,1,hr,0.5168539325842697,0.6086956521739131
43,20,2,hr,0.5842696629213483,0.4782608695652174
43,20,0,eda,0.5280898876404494,0.5217391304347826
43,20,1,eda,0.550561797752809,0.5652173913043478
43,20,2,eda,0.5955056179775281,0.5217391304347826
43,20,0,pupil,0.6067415730337079,0.6521739130434783
43,20,1,pupil,0.5842696629213483,0.391304347826087
43,20,2,pupil,0.5955056179775281,0.34782608695652173
43,23,0,hr,0.449438202247191,0.6956521739130435
43,23,1,hr,0.4943820224719101,0.43478260869565216
43,23,2,hr,0.47191011235955055,0.5217391304347826
43,23,0,eda,0.651685393258427,0.6521739130434783
43,23,1,eda,0.5842696629213483,0.782608695652174
43,23,2,eda,0.5730337078651685,0.6086956521739131
43,23,0,pupil,0.5280898876404494,0.5217391304347826
43,23,1,pupil,0.42696629213483145,0.5652173913043478
43,23,2,pupil,0.5056179775280899,0.4782608695652174
44,2,0,hr,0.4606741573033708,0.5217391304347826
44,2,1,hr,0.5056179775280899,0.4782608695652174
44,2,2,hr,0.47191011235955055,0.4782608695652174
44,2,0,eda,0.5730337078651685,0.5652173913043478
44,2,1,eda,0.6179775280898876,0.5217391304347826
44,2,2,eda,0.5617977528089888,0.5652173913043478
44,2,0,pupil,0.6404494382022472,0.5652173913043478
44,2,1,pupil,0.651685393258427,0.5652173913043478
44,2,2,pupil,0.5617977528089888,0.4782608695652174
44,6,0,hr,0.5617977528089888,0.5652173913043478
44,6,1,hr,0.5617977528089888,0.391304347826087
44,6,2,hr,0.5393258426966292,0.4782608695652174
44,6,0,eda,0.5617977528089888,0.4782608695652174
44,6,1,eda,0.5617977528089888,0.4782608695652174
44,6,2,eda,0.5280898876404494,0.4782608695652174
44,6,0,pupil,0.6853932584269663,0.6956521739130435
44,6,1,pupil,0.6629213483146067,0.5217391304347826
44,6,2,pupil,0.6741573033707865,0.7391304347826086
44,10,0,hr,0.5842696629213483,0.6086956521739131
44,10,1,hr,0.5955056179775281,0.2608695652173913
44,10,2,hr,0.5842696629213483,0.43478260869565216
44,10,0,eda,0.5955056179775281,0.4782608695652174
44,10,1,eda,0.5056179775280899,0.5652173913043478
44,10,2,eda,0.5393258426966292,0.6956521739130435
44,10,0,pupil,0.6292134831460674,0.6956521739130435
44,10,1,pupil,0.651685393258427,0.6086956521739131
44,10,2,pupil,0.5842696629213483,0.6956521739130435
44,12,0,hr,0.550561797752809,0.6086956521739131
44,12,1,hr,0.5617977528089888,0.391304347826087
44,12,2,hr,0.5955056179775281,0.5217391304347826
44,12,0,eda,0.5842696629213483,0.5652173913043478
44,12,1,eda,0.5280898876404494,0.5217391304347826
44,12,2,eda,0.5280898876404494,0.34782608695652173
44,12,0,pupil,0.5955056179775281,0.6521739130434783
44,12,1,pupil,0.5617977528089888,0.5217391304347826
44,12,2,pupil,0.5955056179775281,0.6086956521739131
44,15,0,hr,0.5168539325842697,0.43478260869565216
44,15,1,hr,0.48314606741573035,0.43478260869565216
44,15,2,hr,0.5955056179775281,0.5652173913043478
44,15,0,eda,0.5955056179775281,0.5217391304347826
44,15,1,eda,0.5280898876404494,0.43478260869565216
44,15,2,eda,0.4943820224719101,0.5652173913043478
44,15,0,pupil,0.5617977528089888,0.6521739130434783
44,15,1,pupil,0.6292134831460674,0.43478260869565216
44,15,2,pupil,0.550561797752809,0.6956521739130435
44,20,0,hr,0.4606741573033708,0.34782608695652173
44,20,1,hr,0.5056179775280899,0.5217391304347826
44,20,2,hr,0.5056179775280899,0.4782608695652174
44,20,0,eda,0.4943820224719101,0.5652173913043478
44,20,1,eda,0.5056179775280899,0.6521739130434783
44,20,2,eda,0.4606741573033708,0.34782608695652173
44,20,0,pupil,0.6179775280898876,0.6521739130434783
44,20,1,pupil,0.6179775280898876,0.5652173913043478
44,20,2,pupil,0.550561797752809,0.5652173913043478
44,23,0,hr,0.5280898876404494,0.4782608695652174
44,23,1,hr,0.5056179775280899,0.5652173913043478
44,23,2,hr,0.5617977528089888,0.4782608695652174
44,23,0,eda,0.4943820224719101,0.34782608695652173
44,23,1,eda,0.5393258426966292,0.391304347826087
44,23,2,eda,0.5168539325842697,0.34782608695652173
44,23,0,pupil,0.5842696629213483,0.43478260869565216
44,23,1,pupil,0.5393258426966292,0.6956521739130435
44,23,2,pupil,0.5168539325842697,0.6956521739130435
45,2,0,hr,0.5955056179775281,0.43478260869565216
45,2,1,hr,0.5730337078651685,0.391304347826087
45,2,2,hr,0.5955056179775281,0.5217391304347826
45,2,0,eda,0.550561797752809,0.43478260869565216
45,2,1,eda,0.5617977528089888,0.5217391304347826
45,2,2,eda,0.5955056179775281,0.391304347826087
45,2,0,pupil,0.6179775280898876,0.4782608695652174
45,2,1,pupil,0.6629213483146067,0.4782608695652174
45,2,2,pupil,0.5617977528089888,0.5217391304347826
45,6,0,hr,0.6292134831460674,0.5217391304347826
45,6,1,hr,0.6404494382022472,0.391304347826087
45,6,2,hr,0.5730337078651685,0.6086956521739131
45,6,0,eda,0.6404494382022472,0.6521739130434783
45,6,1,eda,0.6179775280898876,0.6956521739130435
45,6,2,eda,0.6966292134831461,0.6956521739130435
45,6,0,pupil,0.5730337078651685,0.4782608695652174
45,6,1,pupil,0.6179775280898876,0.6521739130434783
45,6,2,pupil,0.6853932584269663,0.4782608695652174
45,10,0,hr,0.6292134831460674,0.43478260869565216
45,10,1,hr,0.6404494382022472,0.43478260869565216
45,10,2,hr,0.5280898876404494,0.5652173913043478
45,10,0,eda,0.6853932584269663,0.7391304347826086
45,10,1,eda,0.6853932584269663,0.5652173913043478
45,10,2,eda,0.6292134831460674,0.4782608695652174
45,10,0,pupil,0.5617977528089888,0.6956521739130435
45,10,1,pupil,0.5168539325842697,0.43478260869565216
45,10,2,pupil,0.6179775280898876,0.4782608695652174
45,12,0,hr,0.5955056179775281,0.43478260869565216
45,12,1,hr,0.651685393258427,0.2608695652173913
45,12,2,hr,0.42696629213483145,0.4782608695652174
45,12,0,eda,0.5056179775280899,0.6956521739130435
45,12,1,eda,0.6741573033707865,0.7391304347826086
45,12,2,eda,0.7415730337078652,0.782608695652174
45,12,0,pupil,0.5168539325842697,0.6521739130434783
45,12,1,pupil,0.5168539325842697,0.4782608695652174
45,12,2,pupil,0.5955056179775281,0.6521739130434783
45,15,0,hr,0.5730337078651685,0.5652173913043478
45,15,1,hr,0.5842696629213483,0.391304347826087
45,15,2,hr,0.5617977528089888,0.5217391304347826
45,15,0,eda,0.6067415730337079,0.7391304347826086
45,15,1,eda,0.5842696629213483,0.43478260869565216
45,15,2,eda,0.6629213483146067,0.6086956521739131
45,15,0,pupil,0.47191011235955055,0.7391304347826086
45,15,1,pupil,0.4943820224719101,0.5217391304347826
45,15,2,pupil,0.5617977528089888,0.4782608695652174
45,20,0,hr,0.449438202247191,0.4782608695652174
45,20,1,hr,0.4943820224719101,0.43478260869565216
45,20,2,hr,0.5617977528089888,0.4782608695652174
45,20,0,eda,0.6966292134831461,0.6956521739130435
45,20,1,eda,0.43820224719101125,0.5652173913043478
45,20,2,eda,0.6966292134831461,0.6521739130434783
45,20,0,pupil,0.4044943820224719,0.43478260869565216
45,20,1,pupil,0.6067415730337079,0.4782608695652174
45,20,2,pupil,0.5393258426966292,0.391304347826087
45,23,0,hr,0.5168539325842697,0.43478260869565216
45,23,1,hr,0.4157303370786517,0.5217391304347826
45,23,2,hr,0.5617977528089888,0.4782608695652174
45,23,0,eda,0.6404494382022472,0.7391304347826086
45,23,1,eda,0.6067415730337079,0.6086956521739131
45,23,2,eda,0.4606741573033708,0.6086956521739131
45,23,0,pupil,0.4606741573033708,0.6956521739130435
45,23,1,pupil,0.5168539325842697,0.4782608695652174
45,23,2,pupil,0.5280898876404494,0.391304347826087
46,2,0,hr,0.5393258426966292,0.5652173913043478
46,2,1,hr,0.550561797752809,0.4782608695652174
46,2,2,hr,0.47191011235955055,0.5652173913043478
46,2,0,eda,0.6629213483146067,0.6521739130434783
46,2,1,eda,0.6629213483146067,0.6521739130434783
46,2,2,eda,0.651685393258427,0.6521739130434783
46,2,0,pupil,0.48314606741573035,0.43478260869565216
46,2,1,pupil,0.5168539325842697,0.391304347826087
46,2,2,pupil,0.48314606741573035,0.6086956521739131
46,6,0,hr,0.47191011235955055,0.4782608695652174
46,6,1,hr,0.5280898876404494,0.5217391304347826
46,6,2,hr,0.5280898876404494,0.5217391304347826
46,6,0,eda,0.6404494382022472,0.6086956521739131
46,6,1,eda,0.5730337078651685,0.6086956521739131
46,6,2,eda,0.651685393258427,0.6521739130434783
46,6,0,pupil,0.550561797752809,0.5217391304347826
46,6,1,pupil,0.5955056179775281,0.5217391304347826
46,6,2,pupil,0.5955056179775281,0.43478260869565216
46,10,0,hr,0.5393258426966292,0.6086956521739131
46,10,1,hr,0.5730337078651685,0.5217391304347826
46,10,2,hr,0.4943820224719101,0.5652173913043478
46,10,0,eda,0.6629213483146067,0.6956521739130435
46,10,1,eda,0.651685393258427,0.6086956521739131
46,10,2,eda,0.5730337078651685,0.6956521739130435
46,10,0,pupil,0.5393258426966292,0.5217391304347826
46,10,1,pupil,0.6067415730337079,0.34782608695652173
46,10,2,pupil,0.5955056179775281,0.391304347826087
46,12,0,hr,0.4943820224719101,0.5217391304347826
46,12,1,hr,0.5730337078651685,0.391304347826087
46,12,2,hr,0.5393258426966292,0.43478260869565216
46,12,0,eda,0.5955056179775281,0.6521739130434783
46,12,1,eda,0.6741573033707865,0.6521739130434783
46,12,2,eda,0.6853932584269663,0.5652173913043478
46,12,0,pupil,0.4943820224719101,0.5217391304347826
46,12,1,pupil,0.5617977528089888,0.6086956521739131
46,12,2,pupil,0.6404494382022472,0.391304347826087
46,15,0,hr,0.47191011235955055,0.4782608695652174
46,15,1,hr,0.5617977528089888,0.4782608695652174
46,15,2,hr,0.47191011235955055,0.5652173913043478
46,15,0,eda,0.5056179775280899,0.5217391304347826
46,15,1,eda,0.550561797752809,0.5652173913043478
46,15,2,eda,0.6179775280898876,0.4782608695652174
46,15,0,pupil,0.5056179775280899,0.391304347826087
46,15,1,pupil,0.5842696629213483,0.5652173913043478
46,15,2,pupil,0.47191011235955055,0.5652173913043478
46,20,0,hr,0.5280898876404494,0.6521739130434783
46,20,1,hr,0.48314606741573035,0.4782608695652174
46,20,2,hr,0.550561797752809,0.6086956521739131
46,20,0,eda,0.6629213483146067,0.5217391304347826
46,20,1,eda,0.449438202247191,0.5217391304347826
46,20,2,eda,0.5730337078651685,0.6521739130434783
46,20,0,pupil,0.5056179775280899,0.5217391304347826
46,20,1,pupil,0.5280898876404494,0.4782608695652174
46,20,2,pupil,0.449438202247191,0.5652173913043478
46,23,0,hr,0.5168539325842697,0.5217391304347826
46,23,1,hr,0.5617977528089888,0.391304347826087
46,23,2,hr,0.4606741573033708,0.6956521739130435
46,23,0,eda,0.43820224719101125,0.43478260869565216
46,23,1,eda,0.6067415730337079,0.6086956521739131
46,23,2,eda,0.4943820224719101,0.6086956521739131
46,23,0,pupil,0.5280898876404494,0.6086956521739131
46,23,1,pupil,0.550561797752809,0.34782608695652173
46,23,2,pupil,0.5280898876404494,0.5652173913043478
47,2,0,hr,0.5280898876404494,0.34782608695652173
47,2,1,hr,0.5730337078651685,0.391304347826087
47,2,2,hr,0.550561797752809,0.2608695652173913
47,2,0,eda,0.5280898876404494,0.4782608695652174
47,2,1,eda,0.6404494382022472,0.6521739130434783
47,2,2,eda,0.5842696629213483,0.43478260869565216
47,2,0,pupil,0.5730337078651685,0.43478260869565216
47,2,1,pupil,0.47191011235955055,0.4782608695652174
47,2,2,pupil,0.5730337078651685,0.4782608695652174
47,6,0,hr,0.5280898876404494,0.391304347826087
47,6,1,hr,0.5393258426966292,0.34782608695652173
47,6,2,hr,0.6067415730337079,0.43478260869565216
