subject,k,fold,train,test
47,5,1,0.38202247191011235,0.4782608695652174
47,5,2,0.6179775280898876,0.6086956521739131
47,6,0,0.21348314606741572,0.34782608695652173
47,6,1,0.6741573033707865,0.7391304347826086
47,6,2,0.2247191011235955,0.391304347826087
48,2,0,0.25842696629213485,0.34782608695652173
48,2,1,0.39325842696629215,0.2608695652173913
48,2,2,0.5280898876404494,0.34782608695652173
48,3,0,0.4943820224719101,0.4782608695652174
48,3,1,0.6741573033707865,0.4782608695652174
48,3,2,0.5168539325842697,0.6521739130434783
48,4,0,0.5617977528089888,0.30434782608695654
48,4,1,0.7191011235955056,0.7391304347826086
48,4,2,0.6067415730337079,0.7391304347826086
48,5,0,0.4606741573033708,0.43478260869565216
48,5,1,0.5730337078651685,0.43478260869565216
48,5,2,0.5617977528089888,0.4782608695652174
48,6,0,0.5168539325842697,0.5652173913043478
48,6,1,0.5393258426966292,0.7391304347826086
48,6,2,0.651685393258427,0.9130434782608695
50,2,0,0.3707865168539326,0.391304347826087
50,2,1,0.4157303370786517,0.6521739130434783
50,2,2,0.42696629213483145,0.43478260869565216
50,3,0,0.5730337078651685,0.5652173913043478
50,3,1,0.4044943820224719,0.2608695652173913
50,3,2,0.3707865168539326,0.391304347826087
50,4,0,0.48314606741573035,0.391304347826087
50,4,1,0.5842696629213483,0.43478260869565216
50,4,2,0.6404494382022472,0.6521739130434783
50,5,0,0.39325842696629215,0.30434782608695654
50,5,1,0.6067415730337079,0.6956521739130435
50,5,2,0.3595505617977528,0.34782608695652173
50,6,0,0.6629213483146067,0.5652173913043478
50,6,1,0.6067415730337079,0.782608695652174
50,6,2,0.449438202247191,0.5217391304347826
51,2,0,0.38202247191011235,0.391304347826087
51,2,1,0.48314606741573035,0.34782608695652173
51,2,2,0.7303370786516854,0.782608695652174
51,3,0,0.1797752808988764,0.21739130434782608
51,3,1,0.6853932584269663,0.6086956521739131
51,3,2,0.7191011235955056,0.8260869565217391
51,4,0,0.39325842696629215,0.2608695652173913
51,4,1,0.5955056179775281,0.6956521739130435
51,4,2,0.6741573033707865,0.6521739130434783
51,5,0,0.5393258426966292,0.4782608695652174
51,5,1,0.6853932584269663,0.6086956521739131
51,5,2,0.6966292134831461,0.8260869565217391
51,6,0,0.3707865168539326,0.5217391304347826
51,6,1,0.33707865168539325,0.30434782608695654
51,6,2,0.7303370786516854,0.782608695652174
52,2,0,0.4044943820224719,0.5217391304347826
52,2,1,0.7191011235955056,0.6956521739130435
52,2,2,0.6067415730337079,0.6956521739130435
52,3,0,0.29213483146067415,0.2608695652173913
52,3,1,0.6629213483146067,0.5652173913043478
52,3,2,0.39325842696629215,0.30434782608695654
52,4,0,0.651685393258427,0.6086956521739131
52,4,1,0.6629213483146067,0.5652173913043478
52,4,2,0.5393258426966292,0.6956521739130435
52,5,0,0.651685393258427,0.782608695652174
52,5,1,0.6179775280898876,0.5652173913043478
52,5,2,0.25842696629213485,0.13043478260869565
52,6,0,0.47191011235955055,0.5217391304347826
52,6,1,0.6404494382022472,0.6521739130434783
52,6,2,0.3258426966292135,0.30434782608695654
53,2,0,0.24719101123595505,0.2608695652173913
53,2,1,0.5730337078651685,0.7391304347826086
53,2,2,0.7191011235955056,0.782608695652174
53,3,0,0.3707865168539326,0.4782608695652174
53,3,1,0.7191011235955056,0.8695652173913043
53,3,2,0.6179775280898876,0.6521739130434783
53,4,0,0.48314606741573035,0.5652173913043478
53,4,1,0.7303370786516854,0.8260869565217391
53,4,2,0.39325842696629215,0.30434782608695654
53,5,0,0.7528089887640449,0.7391304347826086
53,5,1,0.7752808988764045,0.8260869565217391
53,5,2,0.4044943820224719,0.34782608695652173
53,6,0,0.5168539325842697,0.5217391304347826
53,6,1,0.38202247191011235,0.43478260869565216
53,6,2,0.6067415730337079,0.6086956521739131
54,2,0,0.5955056179775281,0.6086956521739131
54,2,1,0.8651685393258427,0.8695652173913043
54,2,2,0.48314606741573035,0.43478260869565216
54,3,0,0.7078651685393258,0.6086956521739131
54,3,1,0.8876404494382022,0.8695652173913043
54,3,2,0.8651685393258427,0.8695652173913043
54,4,0,0.4157303370786517,0.34782608695652173
54,4,1,0.7415730337078652,0.8260869565217391
54,4,2,0.4044943820224719,0.391304347826087
54,5,0,0.5730337078651685,0.43478260869565216
54,5,1,0.39325842696629215,0.34782608695652173
54,5,2,0.16853932584269662,0.2608695652173913
54,6,0,0.5730337078651685,0.43478260869565216
54,6,1,0.38202247191011235,0.4782608695652174
54,6,2,0.7191011235955056,0.7391304347826086
55,2,0,0.6292134831460674,0.8260869565217391
55,2,1,0.898876404494382,1.0
55,2,2,0.449438202247191,0.391304347826087
55,3,0,0.9213483146067416,0.9130434782608695
55,3,1,0.6853932584269663,0.6956521739130435
55,3,2,0.7303370786516854,0.6086956521739131
