expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender,ROI
LookAtMe1.2,41,1,1,1,1,44,11,1.0,0.5190103864297271,False,stim\2 M024C + M010C.jpg,2019-02-15 10:58:28,1,0,eyes
LookAtMe1.2,41,1,1,1,1,45,16,4.0,0.3376153204590082,True,stim\1 M024C.jpg,2019-02-15 10:58:38,6,0,eyes
LookAtMe1.2,41,1,1,1,1,46,11,1.0,0.4012757325544953,False,stim\2 M024C + M010C.jpg,2019-02-15 10:58:47,1,0,eyes
LookAtMe1.2,41,1,1,1,1,47,46,4.0,0.372740170918405,True,stim\7 F080C.jpg,2019-02-15 10:58:56,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,1,48,41,1.0,0.5453197713941336,False,stim\8 F080C + F101C.jpg,2019-02-15 10:59:05,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,49,12,1.0,0.6088777240365744,False,stim\morph\1&2 80.jpg,2019-02-15 11:01:32,2,0,eyes
LookAtMe1.2,41,1,1,1,2,50,16,5.0,0.6291939495131373,True,stim\1 M024C.jpg,2019-02-15 11:01:41,6,0,eyes
LookAtMe1.2,41,1,1,1,2,51,15,5.0,0.3427305081859231,False,stim\morph\1&2 20.jpg,2019-02-15 11:01:50,5,0,eyes
LookAtMe1.2,41,1,1,1,2,52,14,1.0,0.5580049799755216,False,stim\morph\1&2 40.jpg,2019-02-15 11:02:00,4,0,eyes
LookAtMe1.2,41,1,1,1,2,53,16,1.0,0.5668336674571037,False,stim\1 M024C.jpg,2019-02-15 11:02:08,6,0,eyes
LookAtMe1.2,41,1,1,1,2,54,43,5.0,0.6255261218175292,False,stim\morph\7&8 60.jpg,2019-02-15 11:02:18,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,55,45,1.0,0.4283224679529667,False,stim\morph\7&8 20.jpg,2019-02-15 11:02:27,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,56,13,1.0,0.6659707799553871,False,stim\morph\1&2 60.jpg,2019-02-15 11:02:37,3,0,eyes
LookAtMe1.2,41,1,1,1,2,57,41,1.0,0.8978056134656072,False,stim\8 F080C + F101C.jpg,2019-02-15 11:02:45,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,58,46,2.0,0.5972135085612535,True,stim\7 F080C.jpg,2019-02-15 11:02:54,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,59,11,1.0,0.6540169129148126,False,stim\2 M024C + M010C.jpg,2019-02-15 11:03:03,1,0,eyes
LookAtMe1.2,41,1,1,1,2,60,42,1.0,0.4066508263349533,False,stim\morph\7&8 80.jpg,2019-02-15 11:03:13,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,61,46,4.0,0.5226268339902163,False,stim\7 F080C.jpg,2019-02-15 11:03:22,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,62,44,4.0,0.5113502237945795,False,stim\morph\7&8 40.jpg,2019-02-15 11:03:31,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,63,16,4.0,0.4595222901552915,False,stim\1 M024C.jpg,2019-02-15 11:03:41,6,0,eyes
LookAtMe1.2,41,1,1,1,2,64,15,4.0,0.6481268154457211,False,stim\morph\1&2 20.jpg,2019-02-15 11:03:51,5,0,eyes
LookAtMe1.2,41,1,1,1,2,65,45,3.0,0.3461288148537278,False,stim\morph\7&8 20.jpg,2019-02-15 11:04:00,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,66,46,2.0,0.566157010383904,True,stim\7 F080C.jpg,2019-02-15 11:04:10,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,67,13,1.0,0.6509019490331411,False,stim\morph\1&2 60.jpg,2019-02-15 11:04:19,3,0,eyes
LookAtMe1.2,41,1,1,1,2,68,16,4.0,0.3873970592394471,True,stim\1 M024C.jpg,2019-02-15 11:04:28,6,0,eyes
LookAtMe1.2,41,1,1,1,2,69,42,1.0,0.5997834224253893,False,stim\morph\7&8 80.jpg,2019-02-15 11:04:38,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,70,12,1.0,1.6295304745435717,False,stim\morph\1&2 80.jpg,2019-02-15 11:04:47,2,0,eyes
LookAtMe1.2,41,1,1,1,2,71,46,4.0,0.4158959630876779,False,stim\7 F080C.jpg,2019-02-15 11:04:55,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,72,44,2.0,0.3137376327067613,False,stim\morph\7&8 40.jpg,2019-02-15 11:05:03,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,73,41,1.0,0.4586905911564827,False,stim\8 F080C + F101C.jpg,2019-02-15 11:05:13,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,74,11,1.0,0.4545957967638969,False,stim\2 M024C + M010C.jpg,2019-02-15 11:05:23,1,0,eyes
LookAtMe1.2,41,1,1,1,2,75,14,4.0,0.4706026930361986,False,stim\morph\1&2 40.jpg,2019-02-15 11:05:31,4,0,eyes
LookAtMe1.2,41,1,1,1,2,76,43,4.0,0.2986384537070989,False,stim\morph\7&8 60.jpg,2019-02-15 11:05:40,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,77,14,,-99.0,False,stim\morph\1&2 40.jpg,2019-02-15 11:05:49,4,0,eyes
LookAtMe1.2,41,1,1,1,2,78,43,1.0,0.668275979347527,False,stim\morph\7&8 60.jpg,2019-02-15 11:05:58,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,79,42,1.0,0.9008743055164814,False,stim\morph\7&8 80.jpg,2019-02-15 11:06:07,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,80,15,1.0,1.0756527399644256,False,stim\morph\1&2 20.jpg,2019-02-15 11:06:16,5,0,eyes
LookAtMe1.2,41,1,1,1,2,81,16,5.0,0.3324875123798847,True,stim\1 M024C.jpg,2019-02-15 11:06:24,6,0,eyes
LookAtMe1.2,41,1,1,1,2,82,13,5.0,0.4855546420440078,False,stim\morph\1&2 60.jpg,2019-02-15 11:06:32,3,0,eyes
LookAtMe1.2,41,1,1,1,2,83,44,3.0,0.5531515013426542,False,stim\morph\7&8 40.jpg,2019-02-15 11:06:41,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,84,46,2.0,0.3396338718011975,False,stim\7 F080C.jpg,2019-02-15 11:06:50,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,85,41,1.0,0.4220766145735979,False,stim\8 F080C + F101C.jpg,2019-02-15 11:06:59,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,86,12,1.0,0.4791961126029491,False,stim\morph\1&2 80.jpg,2019-02-15 11:07:07,2,0,eyes
LookAtMe1.2,41,1,1,1,2,87,46,2.0,0.3648961214348674,True,stim\7 F080C.jpg,2019-02-15 11:07:16,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,88,16,4.0,0.3294999469071626,False,stim\1 M024C.jpg,2019-02-15 11:07:26,6,0,eyes
LookAtMe1.2,41,1,1,1,2,89,45,1.0,0.5911166882142425,False,stim\morph\7&8 20.jpg,2019-02-15 11:07:34,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,90,11,1.0,0.9511944856494664,False,stim\2 M024C + M010C.jpg,2019-02-15 11:07:44,1,0,eyes
LookAtMe1.2,41,1,1,1,2,91,45,1.0,0.414313992485404,False,stim\morph\7&8 20.jpg,2019-02-15 11:07:53,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,92,11,1.0,0.6216828199103475,False,stim\2 M024C + M010C.jpg,2019-02-15 11:08:02,1,0,eyes
LookAtMe1.2,41,1,1,1,2,93,46,2.0,0.6484480164945126,False,stim\7 F080C.jpg,2019-02-15 11:08:12,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,94,42,1.0,0.6567848352715373,False,stim\morph\7&8 80.jpg,2019-02-15 11:08:21,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,95,41,1.0,0.5520022073760629,False,stim\8 F080C + F101C.jpg,2019-02-15 11:08:30,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,96,46,2.0,0.3797885784879327,True,stim\7 F080C.jpg,2019-02-15 11:08:39,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,97,15,5.0,0.733621122315526,False,stim\morph\1&2 20.jpg,2019-02-15 11:08:47,5,0,eyes
LookAtMe1.2,41,1,1,1,2,98,44,1.0,0.7396458312869072,False,stim\morph\7&8 40.jpg,2019-02-15 11:08:57,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,99,16,4.0,0.2968182116746902,False,stim\1 M024C.jpg,2019-02-15 11:09:05,6,0,eyes
LookAtMe1.2,41,1,1,1,2,100,43,1.0,1.044212842360139,False,stim\morph\7&8 60.jpg,2019-02-15 11:09:15,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,101,16,4.0,0.3153962232172489,True,stim\1 M024C.jpg,2019-02-15 11:09:25,6,0,eyes
LookAtMe1.2,41,1,1,1,2,102,12,1.0,0.5288844062015414,False,stim\morph\1&2 80.jpg,2019-02-15 11:09:34,2,0,eyes
LookAtMe1.2,41,1,1,1,2,103,13,,-99.0,False,stim\morph\1&2 60.jpg,2019-02-15 11:09:42,3,0,eyes
LookAtMe1.2,41,1,1,1,2,104,14,2.0,0.4228127645328641,False,stim\morph\1&2 40.jpg,2019-02-15 11:09:51,4,0,eyes
LookAtMe1.2,41,1,1,1,2,105,44,1.0,0.3874189928174019,False,stim\morph\7&8 40.jpg,2019-02-15 11:10:01,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,106,46,4.0,0.4540477404370904,False,stim\7 F080C.jpg,2019-02-15 11:10:09,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,107,42,1.0,0.4064020374789834,False,stim\morph\7&8 80.jpg,2019-02-15 11:10:17,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,108,16,4.0,0.384116836823523,True,stim\1 M024C.jpg,2019-02-15 11:10:26,6,0,eyes
LookAtMe1.2,41,1,1,1,2,109,43,1.0,0.6225118143483996,False,stim\morph\7&8 60.jpg,2019-02-15 11:10:34,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,110,45,2.0,1.0977273117750883,False,stim\morph\7&8 20.jpg,2019-02-15 11:10:44,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,111,11,1.0,0.8648555586114526,False,stim\2 M024C + M010C.jpg,2019-02-15 11:10:52,1,0,eyes
LookAtMe1.2,41,1,1,1,2,112,16,4.0,0.381971787661314,False,stim\1 M024C.jpg,2019-02-15 11:11:02,6,0,eyes
LookAtMe1.2,41,1,1,1,2,113,41,1.0,0.5818847715854645,False,stim\8 F080C + F101C.jpg,2019-02-15 11:11:12,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,114,13,1.0,0.7352033937349916,False,stim\morph\1&2 60.jpg,2019-02-15 11:11:21,3,0,eyes
LookAtMe1.2,41,1,1,1,2,115,15,4.0,0.3283900143578648,False,stim\morph\1&2 20.jpg,2019-02-15 11:11:30,5,0,eyes
LookAtMe1.2,41,1,1,1,2,116,46,1.0,1.4088069926947355,True,stim\7 F080C.jpg,2019-02-15 11:11:39,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,117,14,4.0,0.5434538573026657,False,stim\morph\1&2 40.jpg,2019-02-15 11:11:48,4,0,eyes
LookAtMe1.2,41,1,1,1,2,118,12,1.0,0.7875430267304182,False,stim\morph\1&2 80.jpg,2019-02-15 11:11:57,2,0,eyes
LookAtMe1.2,41,1,1,1,2,119,14,1.0,0.7651391411200166,False,stim\morph\1&2 40.jpg,2019-02-15 11:12:06,4,0,eyes
LookAtMe1.2,41,1,1,1,2,120,43,1.0,0.3961902912706136,False,stim\morph\7&8 60.jpg,2019-02-15 11:12:15,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,121,44,1.0,0.9514015084132552,False,stim\morph\7&8 40.jpg,2019-02-15 11:12:25,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,122,46,1.0,0.65962637308985,False,stim\7 F080C.jpg,2019-02-15 11:12:33,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,123,12,1.0,0.708133521489799,False,stim\morph\1&2 80.jpg,2019-02-15 11:12:41,2,0,eyes
LookAtMe1.2,41,1,1,1,2,124,16,5.0,0.3725499743595719,True,stim\1 M024C.jpg,2019-02-15 11:12:50,6,0,eyes
LookAtMe1.2,41,1,1,1,2,125,42,1.0,0.746757335960865,False,stim\morph\7&8 80.jpg,2019-02-15 11:12:59,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,126,15,4.0,0.6630018437281251,False,stim\morph\1&2 20.jpg,2019-02-15 11:13:08,5,0,eyes
LookAtMe1.2,41,1,1,1,2,127,11,1.0,1.2105535008013248,False,stim\2 M024C + M010C.jpg,2019-02-15 11:13:17,1,0,eyes
LookAtMe1.2,41,1,1,1,2,128,13,3.0,0.4804115109145641,False,stim\morph\1&2 60.jpg,2019-02-15 11:13:26,3,0,eyes
LookAtMe1.2,41,1,1,1,2,129,46,1.0,0.91658403724432,True,stim\7 F080C.jpg,2019-02-15 11:13:34,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,130,16,4.0,1.3056396869942546,False,stim\1 M024C.jpg,2019-02-15 11:13:42,6,0,eyes
LookAtMe1.2,41,1,1,1,2,131,45,1.0,0.5923804612830281,False,stim\morph\7&8 20.jpg,2019-02-15 11:13:50,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,132,41,1.0,0.4585036998614669,False,stim\8 F080C + F101C.jpg,2019-02-15 11:13:58,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,133,16,4.0,0.3208512412384152,False,stim\1 M024C.jpg,2019-02-15 11:14:07,6,0,eyes
LookAtMe1.2,41,1,1,1,2,134,15,4.0,1.3610501158982515,False,stim\morph\1&2 20.jpg,2019-02-15 11:14:16,5,0,eyes
LookAtMe1.2,41,1,1,1,2,135,41,1.0,0.4402895560488105,False,stim\8 F080C + F101C.jpg,2019-02-15 11:14:26,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,136,13,1.0,1.0030031893402338,False,stim\morph\1&2 60.jpg,2019-02-15 11:14:36,3,0,eyes
LookAtMe1.2,41,1,1,1,2,137,46,4.0,1.111955128610134,False,stim\7 F080C.jpg,2019-02-15 11:14:44,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,138,16,5.0,0.3501938628032803,True,stim\1 M024C.jpg,2019-02-15 11:14:53,6,0,eyes
LookAtMe1.2,41,1,1,1,2,139,12,1.0,0.5631826659664512,False,stim\morph\1&2 80.jpg,2019-02-15 11:15:01,2,0,eyes
LookAtMe1.2,41,1,1,1,2,140,11,1.0,0.6150508634746075,False,stim\2 M024C + M010C.jpg,2019-02-15 11:15:10,1,0,eyes
LookAtMe1.2,41,1,1,1,2,141,14,4.0,0.9002370107918978,False,stim\morph\1&2 40.jpg,2019-02-15 11:15:19,4,0,eyes
LookAtMe1.2,41,1,1,1,2,142,43,1.0,0.3690753486007452,False,stim\morph\7&8 60.jpg,2019-02-15 11:15:27,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,143,46,1.0,0.8107092035934329,True,stim\7 F080C.jpg,2019-02-15 11:15:36,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,144,42,1.0,0.6499347379431129,False,stim\morph\7&8 80.jpg,2019-02-15 11:15:44,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,145,44,1.0,0.8137802993878722,False,stim\morph\7&8 40.jpg,2019-02-15 11:15:54,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,146,46,1.0,0.5394723396748304,True,stim\7 F080C.jpg,2019-02-15 11:16:02,6,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,147,45,1.0,0.7218998186290264,False,stim\morph\7&8 20.jpg,2019-02-15 11:16:11,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,148,12,1.0,0.4039865648373961,False,stim\morph\1&2 80.jpg,2019-02-15 11:16:21,2,0,eyes
LookAtMe1.2,41,1,1,1,2,149,43,1.0,0.6216049985960126,False,stim\morph\7&8 60.jpg,2019-02-15 11:16:30,3,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,150,14,1.0,0.759569943882525,False,stim\morph\1&2 40.jpg,2019-02-15 11:16:40,4,0,eyes
LookAtMe1.2,41,1,1,1,2,151,16,5.0,0.323943069204688,True,stim\1 M024C.jpg,2019-02-15 11:16:50,6,0,eyes
LookAtMe1.2,41,1,1,1,2,152,42,1.0,0.6255988348275423,False,stim\morph\7&8 80.jpg,2019-02-15 11:16:59,2,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,153,45,4.0,0.8504645861685276,False,stim\morph\7&8 20.jpg,2019-02-15 11:17:09,5,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,154,16,5.0,0.3356607677415013,False,stim\1 M024C.jpg,2019-02-15 11:17:19,6,0,eyes
LookAtMe1.2,41,1,1,1,2,155,13,1.0,0.5155567936599255,False,stim\morph\1&2 60.jpg,2019-02-15 11:17:28,3,0,eyes
LookAtMe1.2,41,1,1,1,2,156,44,1.0,0.3676538281142711,False,stim\morph\7&8 40.jpg,2019-02-15 11:17:36,4,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,157,15,2.0,0.8239887403324246,False,stim\morph\1&2 20.jpg,2019-02-15 11:17:44,5,0,eyes
LookAtMe1.2,41,1,1,1,2,158,41,1.0,0.462270381860435,False,stim\8 F080C + F101C.jpg,2019-02-15 11:17:53,1,1,mouth_nose
LookAtMe1.2,41,1,1,1,2,159,11,1.0,0.6411559293046594,False,stim\2 M024C + M010C.jpg,2019-02-15 11:18:03,1,0,eyes
LookAtMe1.2,41,1,1,1,2,160,46,4.0,0.7041958719491959,False,stim\7 F080C.jpg,2019-02-15 11:18:12,6,1,mouth_nose
