expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender,ROI
LookAtMe1.2,50,1,1,2,2,89,45,2.0,0.8531832303851843,False,stim\morph\7&8 80.jpg,2019-03-19 09:54:08,5,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,90,11,4.0,0.8120787423104048,False,stim\2 M024C + M010C.jpg,2019-03-19 09:54:18,1,0,eyes
LookAtMe1.2,50,1,1,2,2,91,45,1.0,0.5872616674751043,False,stim\morph\7&8 80.jpg,2019-03-19 09:54:28,5,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,92,11,5.0,1.115349831059575,False,stim\2 M024C + M010C.jpg,2019-03-19 09:54:36,1,0,eyes
LookAtMe1.2,50,1,1,2,2,93,46,3.0,1.2028807178139689,False,stim\8 F080C + F101C.jpg,2019-03-19 09:54:46,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,94,42,2.0,1.1066939141601324,False,stim\morph\7&8 20.jpg,2019-03-19 09:54:54,2,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,95,41,4.0,1.057283254340291,False,stim\7 F080C.jpg,2019-03-19 09:55:03,1,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,96,46,5.0,0.5175197590142488,True,stim\8 F080C + F101C.jpg,2019-03-19 09:55:12,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,97,15,3.0,0.4764026515185833,False,stim\morph\1&2 20.jpg,2019-03-19 09:55:22,5,0,eyes
LookAtMe1.2,50,1,1,2,2,98,44,2.0,0.7480319272726774,False,stim\morph\7&8 60.jpg,2019-03-19 09:55:31,4,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,99,16,2.0,0.4001090098172426,False,stim\1 M024C.jpg,2019-03-19 09:55:41,6,0,eyes
LookAtMe1.2,50,1,1,2,2,100,43,3.0,1.1647172216325998,False,stim\morph\7&8 40.jpg,2019-03-19 09:55:49,3,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,101,16,4.0,0.9350649975240232,True,stim\1 M024C.jpg,2019-03-19 09:55:58,6,0,eyes
LookAtMe1.2,50,1,1,2,2,102,12,5.0,0.7327275276184082,False,stim\morph\1&2 80.jpg,2019-03-19 09:56:08,2,0,eyes
LookAtMe1.2,50,1,1,2,2,103,13,2.0,1.1383516490459442,False,stim\morph\1&2 60.jpg,2019-03-19 09:56:18,3,0,eyes
LookAtMe1.2,50,1,1,2,2,104,14,2.0,0.5065481252968311,False,stim\morph\1&2 40.jpg,2019-03-19 09:56:28,4,0,eyes
LookAtMe1.2,50,1,1,2,2,105,44,1.0,1.065158249810338,False,stim\morph\7&8 60.jpg,2019-03-19 09:56:36,4,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,106,46,4.0,0.5815509501844645,False,stim\8 F080C + F101C.jpg,2019-03-19 09:56:44,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,107,42,2.0,0.4992326013743877,False,stim\morph\7&8 20.jpg,2019-03-19 09:56:53,2,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,108,16,4.0,0.8064686823636293,True,stim\1 M024C.jpg,2019-03-19 09:57:01,6,0,eyes
LookAtMe1.2,50,1,1,2,2,109,43,2.0,0.4488309938460588,False,stim\morph\7&8 40.jpg,2019-03-19 09:57:11,3,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,110,45,3.0,0.8066044934093952,False,stim\morph\7&8 80.jpg,2019-03-19 09:57:21,5,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,111,11,5.0,0.9042320474982262,False,stim\2 M024C + M010C.jpg,2019-03-19 09:57:29,1,0,eyes
LookAtMe1.2,50,1,1,2,2,112,16,5.0,0.5200569201260805,False,stim\1 M024C.jpg,2019-03-19 09:57:39,6,0,eyes
LookAtMe1.2,50,1,1,2,2,113,41,,-99.0,False,stim\7 F080C.jpg,2019-03-19 09:57:48,1,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,114,13,4.0,1.1081421747803688,False,stim\morph\1&2 60.jpg,2019-03-19 09:57:57,3,0,eyes
LookAtMe1.2,50,1,1,2,2,115,15,4.0,0.6598998010158539,False,stim\morph\1&2 20.jpg,2019-03-19 09:58:07,5,0,eyes
LookAtMe1.2,50,1,1,2,2,116,46,5.0,0.7647740729153156,True,stim\8 F080C + F101C.jpg,2019-03-19 09:58:16,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,117,14,2.0,0.7797275222837925,False,stim\morph\1&2 40.jpg,2019-03-19 09:58:25,4,0,eyes
LookAtMe1.2,50,1,1,2,2,118,12,5.0,0.401231562718749,False,stim\morph\1&2 80.jpg,2019-03-19 09:58:34,2,0,eyes
LookAtMe1.2,50,1,1,2,2,119,14,2.0,0.848810201510787,False,stim\morph\1&2 40.jpg,2019-03-19 09:58:44,4,0,eyes
LookAtMe1.2,50,1,1,2,2,120,43,3.0,1.5126593690365553,False,stim\morph\7&8 40.jpg,2019-03-19 09:58:53,3,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,121,44,1.0,0.6416468974202871,False,stim\morph\7&8 60.jpg,2019-03-19 09:59:03,4,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,122,46,3.0,1.1496180444955826,False,stim\8 F080C + F101C.jpg,2019-03-19 09:59:11,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,123,12,4.0,0.524809742346406,False,stim\morph\1&2 80.jpg,2019-03-19 09:59:20,2,0,eyes
LookAtMe1.2,50,1,1,2,2,124,16,2.0,0.3809060230851173,True,stim\1 M024C.jpg,2019-03-19 09:59:29,6,0,eyes
LookAtMe1.2,50,1,1,2,2,125,42,5.0,1.2189738508313894,False,stim\morph\7&8 20.jpg,2019-03-19 09:59:39,2,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,126,15,2.0,1.0907266791909933,False,stim\morph\1&2 20.jpg,2019-03-19 09:59:48,5,0,eyes
LookAtMe1.2,50,1,1,2,2,127,11,4.0,0.3729231562465429,False,stim\2 M024C + M010C.jpg,2019-03-19 09:59:58,1,0,eyes
LookAtMe1.2,50,1,1,2,2,128,13,3.0,0.5208654832094908,False,stim\morph\1&2 60.jpg,2019-03-19 10:00:08,3,0,eyes
LookAtMe1.2,50,1,1,2,2,129,46,2.0,0.5652646161615849,True,stim\8 F080C + F101C.jpg,2019-03-19 10:00:18,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,130,16,4.0,0.4378263093531132,False,stim\1 M024C.jpg,2019-03-19 10:00:26,6,0,eyes
LookAtMe1.2,50,1,1,2,2,131,45,1.0,0.4403908140957355,False,stim\morph\7&8 80.jpg,2019-03-19 10:00:36,5,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,132,41,1.0,0.7938736137002707,False,stim\7 F080C.jpg,2019-03-19 10:00:45,1,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,133,16,4.0,1.3459719698876145,False,stim\1 M024C.jpg,2019-03-19 10:00:54,6,0,eyes
LookAtMe1.2,50,1,1,2,2,134,15,4.0,0.8594365958124399,False,stim\morph\1&2 20.jpg,2019-03-19 10:01:03,5,0,eyes
LookAtMe1.2,50,1,1,2,2,135,41,2.0,0.6791646834462881,False,stim\7 F080C.jpg,2019-03-19 10:01:12,1,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,136,13,4.0,0.7168291006237268,False,stim\morph\1&2 60.jpg,2019-03-19 10:01:21,3,0,eyes
LookAtMe1.2,50,1,1,2,2,137,46,4.0,0.6213895622640848,False,stim\8 F080C + F101C.jpg,2019-03-19 10:01:30,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,138,16,3.0,0.8582620620727539,True,stim\1 M024C.jpg,2019-03-19 10:01:39,6,0,eyes
LookAtMe1.2,50,1,1,2,2,139,12,5.0,0.541687099263072,False,stim\morph\1&2 80.jpg,2019-03-19 10:01:47,2,0,eyes
LookAtMe1.2,50,1,1,2,2,140,11,4.0,0.4666262827813625,False,stim\2 M024C + M010C.jpg,2019-03-19 10:01:57,1,0,eyes
LookAtMe1.2,50,1,1,2,2,141,14,3.0,0.3301633838564157,False,stim\morph\1&2 40.jpg,2019-03-19 10:02:05,4,0,eyes
LookAtMe1.2,50,1,1,2,2,142,43,2.0,0.7911062929779291,False,stim\morph\7&8 40.jpg,2019-03-19 10:02:15,3,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,143,46,4.0,0.8722894676029682,True,stim\8 F080C + F101C.jpg,2019-03-19 10:02:25,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,144,42,2.0,0.8841453827917576,False,stim\morph\7&8 20.jpg,2019-03-19 10:02:35,2,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,145,44,1.0,0.6444935407489538,False,stim\morph\7&8 60.jpg,2019-03-19 10:02:44,4,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,146,46,4.0,0.8605501353740692,True,stim\8 F080C + F101C.jpg,2019-03-19 10:02:53,6,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,147,45,2.0,1.551534976810217,False,stim\morph\7&8 80.jpg,2019-03-19 10:03:02,5,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,148,12,3.0,0.4232829976826906,False,stim\morph\1&2 80.jpg,2019-03-19 10:03:12,2,0,eyes
LookAtMe1.2,50,1,1,2,2,149,43,1.0,1.3318841699510813,False,stim\morph\7&8 40.jpg,2019-03-19 10:03:20,3,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,150,14,4.0,1.017910968512297,False,stim\morph\1&2 40.jpg,2019-03-19 10:03:29,4,0,eyes
LookAtMe1.2,50,1,1,2,2,151,16,5.0,0.4247940573841333,True,stim\1 M024C.jpg,2019-03-19 10:03:38,6,0,eyes
LookAtMe1.2,50,1,1,2,2,152,42,2.0,0.8917226139456034,False,stim\morph\7&8 20.jpg,2019-03-19 10:03:47,2,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,153,45,3.0,0.7656547464430332,False,stim\morph\7&8 80.jpg,2019-03-19 10:03:56,5,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,154,16,4.0,0.6540932320058346,False,stim\1 M024C.jpg,2019-03-19 10:04:05,6,0,eyes
LookAtMe1.2,50,1,1,2,2,155,13,4.0,0.7230575252324343,False,stim\morph\1&2 60.jpg,2019-03-19 10:04:13,3,0,eyes
LookAtMe1.2,50,1,1,2,2,156,44,2.0,0.8134825360029936,False,stim\morph\7&8 60.jpg,2019-03-19 10:04:23,4,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,157,15,4.0,0.8638643100857735,False,stim\morph\1&2 20.jpg,2019-03-19 10:04:32,5,0,eyes
LookAtMe1.2,50,1,1,2,2,158,41,2.0,0.6998859401792288,False,stim\7 F080C.jpg,2019-03-19 10:04:40,1,1,mouth_nose
LookAtMe1.2,50,1,1,2,2,159,11,3.0,0.4759765844792127,False,stim\2 M024C + M010C.jpg,2019-03-19 10:04:50,1,0,eyes
LookAtMe1.2,50,1,1,2,2,160,46,4.0,0.602597014978528,False,stim\8 F080C + F101C.jpg,2019-03-19 10:04:58,6,1,mouth_nose
