expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender,ROI_change
LookAtMe,32,2,1,1,1,29,31,1.0,0.5845835856162012,False,stim\6 F053C.jpg,2019-01-10 15:16:36,1,1,eyes
LookAtMe,32,2,1,1,1,30,21,1.0,0.4759994209744036,False,stim\4 M078C.jpg,2019-01-10 15:16:45,1,0,mouth_nose
LookAtMe,32,2,1,1,1,31,26,2.0,0.5856159976683557,True,stim\3 M078C + M057C.jpg,2019-01-10 15:16:54,6,0,mouth_nose
LookAtMe,32,2,1,1,1,32,36,3.0,0.3421707334928214,False,stim\5 F053C + F048C.jpg,2019-01-10 15:17:02,6,1,eyes
LookAtMe,32,2,1,1,1,33,21,1.0,0.4509775466285646,False,stim\4 M078C.jpg,2019-01-10 15:17:11,1,0,mouth_nose
LookAtMe,32,2,1,1,1,34,36,5.0,0.3972954163327813,True,stim\5 F053C + F048C.jpg,2019-01-10 15:17:20,6,1,eyes
LookAtMe,32,2,1,1,1,35,26,4.0,0.7430357248522341,True,stim\3 M078C + M057C.jpg,2019-01-10 15:17:29,6,0,mouth_nose
LookAtMe,32,2,1,1,1,36,31,1.0,0.6585260541178286,False,stim\6 F053C.jpg,2019-01-10 15:17:39,1,1,eyes
LookAtMe,32,2,1,1,1,37,36,5.0,0.9558974294923246,False,stim\5 F053C + F048C.jpg,2019-01-10 15:17:49,6,1,eyes
LookAtMe,32,2,1,1,1,38,31,4.0,0.4882183014415204,False,stim\6 F053C.jpg,2019-01-10 15:17:58,1,1,eyes
LookAtMe,32,2,1,1,1,39,26,4.0,0.7288018972612917,True,stim\3 M078C + M057C.jpg,2019-01-10 15:18:08,6,0,mouth_nose
LookAtMe,32,2,1,1,1,40,21,1.0,0.6801961939781904,False,stim\4 M078C.jpg,2019-01-10 15:18:18,1,0,mouth_nose
LookAtMe,32,2,1,1,1,41,26,5.0,0.5730161219835281,False,stim\3 M078C + M057C.jpg,2019-01-10 15:18:27,6,0,mouth_nose
LookAtMe,32,2,1,1,1,42,31,1.0,0.6633050171658397,False,stim\6 F053C.jpg,2019-01-10 15:18:37,1,1,eyes
LookAtMe,32,2,1,1,1,43,36,5.0,0.6257679993286729,True,stim\5 F053C + F048C.jpg,2019-01-10 15:18:46,6,1,eyes
LookAtMe,32,2,1,1,1,44,21,1.0,1.067490493413061,False,stim\4 M078C.jpg,2019-01-10 15:18:55,1,0,mouth_nose
LookAtMe,32,2,1,1,1,45,26,5.0,1.5353511041030288,True,stim\3 M078C + M057C.jpg,2019-01-10 15:19:05,6,0,mouth_nose
LookAtMe,32,2,1,1,1,46,21,1.0,0.5738234827294946,False,stim\4 M078C.jpg,2019-01-10 15:19:13,1,0,mouth_nose
LookAtMe,32,2,1,1,1,47,36,5.0,0.5971915745176375,True,stim\5 F053C + F048C.jpg,2019-01-10 15:19:22,6,1,eyes
LookAtMe,32,2,1,1,1,48,31,1.0,0.9623175552114844,False,stim\6 F053C.jpg,2019-01-10 15:19:32,1,1,eyes
LookAtMe,32,2,1,1,2,49,22,5.0,1.4303524382412434,False,stim\morph\3&4 80.jpg,2019-01-10 15:23:34,2,0,mouth_nose
LookAtMe,32,2,1,1,2,50,26,1.0,0.3657209095545113,True,stim\3 M078C + M057C.jpg,2019-01-10 15:23:43,6,0,mouth_nose
LookAtMe,32,2,1,1,2,51,25,3.0,0.4179944400675595,False,stim\morph\3&4 20.jpg,2019-01-10 15:23:52,5,0,mouth_nose
LookAtMe,32,2,1,1,2,52,24,4.0,0.4142806408926844,False,stim\morph\3&4 40.jpg,2019-01-10 15:24:00,4,0,mouth_nose
LookAtMe,32,2,1,1,2,53,26,5.0,0.4702256042510271,False,stim\3 M078C + M057C.jpg,2019-01-10 15:24:10,6,0,mouth_nose
LookAtMe,32,2,1,1,2,54,33,2.0,0.6505708312615752,False,stim\morph\5&6 60.jpg,2019-01-10 15:24:20,3,1,eyes
LookAtMe,32,2,1,1,2,55,35,4.0,0.3538175215944648,False,stim\morph\5&6 20.jpg,2019-01-10 15:24:28,5,1,eyes
LookAtMe,32,2,1,1,2,56,23,3.0,0.4496822236105799,False,stim\morph\3&4 60.jpg,2019-01-10 15:24:37,3,0,mouth_nose
LookAtMe,32,2,1,1,2,57,31,1.0,0.6189091885462403,False,stim\6 F053C.jpg,2019-01-10 15:24:47,1,1,eyes
LookAtMe,32,2,1,1,2,58,36,5.0,0.7452736194245517,True,stim\5 F053C + F048C.jpg,2019-01-10 15:24:56,6,1,eyes
LookAtMe,32,2,1,1,2,59,21,1.0,0.802376891952008,False,stim\4 M078C.jpg,2019-01-10 15:25:06,1,0,mouth_nose
LookAtMe,32,2,1,1,2,60,32,1.0,1.4054219070822,False,stim\morph\5&6 80.jpg,2019-01-10 15:25:15,2,1,eyes
LookAtMe,32,2,1,1,2,61,36,1.0,0.440793443005532,False,stim\5 F053C + F048C.jpg,2019-01-10 15:25:25,6,1,eyes
LookAtMe,32,2,1,1,2,62,34,1.0,0.4077850971370935,False,stim\morph\5&6 40.jpg,2019-01-10 15:25:33,4,1,eyes
LookAtMe,32,2,1,1,2,63,26,5.0,0.4536562296561897,False,stim\3 M078C + M057C.jpg,2019-01-10 15:25:42,6,0,mouth_nose
LookAtMe,32,2,1,1,2,64,25,1.0,1.117345546837896,False,stim\morph\3&4 20.jpg,2019-01-10 15:25:51,5,0,mouth_nose
LookAtMe,32,2,1,1,2,65,35,1.0,0.6884945533238351,False,stim\morph\5&6 20.jpg,2019-01-10 15:26:01,5,1,eyes
LookAtMe,32,2,1,1,2,66,36,1.0,1.1149904690682888,True,stim\5 F053C + F048C.jpg,2019-01-10 15:26:10,6,1,eyes
LookAtMe,32,2,1,1,2,67,23,4.0,0.5796826323494315,False,stim\morph\3&4 60.jpg,2019-01-10 15:26:19,3,0,mouth_nose
LookAtMe,32,2,1,1,2,68,26,5.0,0.5045671323314309,True,stim\3 M078C + M057C.jpg,2019-01-10 15:26:29,6,0,mouth_nose
LookAtMe,32,2,1,1,2,69,32,1.0,0.6955666970461607,False,stim\morph\5&6 80.jpg,2019-01-10 15:26:39,2,1,eyes
LookAtMe,32,2,1,1,2,70,22,,-1.0,False,stim\morph\3&4 80.jpg,2019-01-10 15:26:48,2,0,mouth_nose
LookAtMe,32,2,1,1,2,71,36,1.0,0.6255008820444345,False,stim\5 F053C + F048C.jpg,2019-01-10 15:26:56,6,1,eyes
LookAtMe,32,2,1,1,2,72,34,4.0,0.4167736335657537,False,stim\morph\5&6 40.jpg,2019-01-10 15:27:06,4,1,eyes
LookAtMe,32,2,1,1,2,73,31,3.0,0.6074270578101277,False,stim\6 F053C.jpg,2019-01-10 15:27:15,1,1,eyes
LookAtMe,32,2,1,1,2,74,21,1.0,0.6853231005370617,False,stim\4 M078C.jpg,2019-01-10 15:27:24,1,0,mouth_nose
LookAtMe,32,2,1,1,2,75,24,5.0,1.8110147807747128,False,stim\morph\3&4 40.jpg,2019-01-10 15:27:33,4,0,mouth_nose
LookAtMe,32,2,1,1,2,76,33,4.0,0.3921099188737571,False,stim\morph\5&6 60.jpg,2019-01-10 15:27:42,3,1,eyes
LookAtMe,32,2,1,1,2,77,24,5.0,0.5206440375186503,False,stim\morph\3&4 40.jpg,2019-01-10 15:27:51,4,0,mouth_nose
LookAtMe,32,2,1,1,2,78,33,4.0,1.1227581989951432,False,stim\morph\5&6 60.jpg,2019-01-10 15:28:00,3,1,eyes
LookAtMe,32,2,1,1,2,79,32,3.0,0.2790971379727125,False,stim\morph\5&6 80.jpg,2019-01-10 15:28:10,2,1,eyes
LookAtMe,32,2,1,1,2,80,25,5.0,0.3417987525463104,False,stim\morph\3&4 20.jpg,2019-01-10 15:28:18,5,0,mouth_nose
LookAtMe,32,2,1,1,2,81,26,5.0,0.5439111716113985,True,stim\3 M078C + M057C.jpg,2019-01-10 15:28:27,6,0,mouth_nose
LookAtMe,32,2,1,1,2,82,23,5.0,0.5335461855866015,False,stim\morph\3&4 60.jpg,2019-01-10 15:28:36,3,0,mouth_nose
LookAtMe,32,2,1,1,2,83,34,3.0,0.4932316304184496,False,stim\morph\5&6 40.jpg,2019-01-10 15:28:45,4,1,eyes
LookAtMe,32,2,1,1,2,84,36,4.0,0.3822950921021402,False,stim\5 F053C + F048C.jpg,2019-01-10 15:28:55,6,1,eyes
LookAtMe,32,2,1,1,2,85,31,2.0,0.484797460027039,False,stim\6 F053C.jpg,2019-01-10 15:29:04,1,1,eyes
LookAtMe,32,2,1,1,2,86,22,5.0,0.5547037250362337,False,stim\morph\3&4 80.jpg,2019-01-10 15:29:14,2,0,mouth_nose
LookAtMe,32,2,1,1,2,87,36,1.0,0.5293525368906558,True,stim\5 F053C + F048C.jpg,2019-01-10 15:29:24,6,1,eyes
LookAtMe,32,2,1,1,2,88,26,1.0,0.4318821271881461,False,stim\3 M078C + M057C.jpg,2019-01-10 15:29:33,6,0,mouth_nose
LookAtMe,32,2,1,1,2,89,35,2.0,1.5709152412600815,False,stim\morph\5&6 20.jpg,2019-01-10 15:29:43,5,1,eyes
LookAtMe,32,2,1,1,2,90,21,5.0,0.8011296442709863,False,stim\4 M078C.jpg,2019-01-10 15:29:52,1,0,mouth_nose
LookAtMe,32,2,1,1,2,91,35,4.0,0.2946428139694035,False,stim\morph\5&6 20.jpg,2019-01-10 15:30:02,5,1,eyes
LookAtMe,32,2,1,1,2,92,21,5.0,0.6017557014711201,False,stim\4 M078C.jpg,2019-01-10 15:30:11,1,0,mouth_nose
LookAtMe,32,2,1,1,2,93,36,4.0,0.9834678834304214,False,stim\5 F053C + F048C.jpg,2019-01-10 15:30:20,6,1,eyes
LookAtMe,32,2,1,1,2,94,32,1.0,0.3945857849903404,False,stim\morph\5&6 80.jpg,2019-01-10 15:30:29,2,1,eyes
LookAtMe,32,2,1,1,2,95,31,4.0,0.4235218716785311,False,stim\6 F053C.jpg,2019-01-10 15:30:39,1,1,eyes
LookAtMe,32,2,1,1,2,96,36,3.0,0.2963711130432784,True,stim\5 F053C + F048C.jpg,2019-01-10 15:30:48,6,1,eyes
LookAtMe,32,2,1,1,2,97,25,1.0,0.6701944754458964,False,stim\morph\3&4 20.jpg,2019-01-10 15:30:57,5,0,mouth_nose
LookAtMe,32,2,1,1,2,98,34,3.0,0.4546051109209656,False,stim\morph\5&6 40.jpg,2019-01-10 15:31:06,4,1,eyes
LookAtMe,32,2,1,1,2,99,26,5.0,0.7220242130570114,False,stim\3 M078C + M057C.jpg,2019-01-10 15:31:15,6,0,mouth_nose
LookAtMe,32,2,1,1,2,100,33,4.0,0.8871218292042613,False,stim\morph\5&6 60.jpg,2019-01-10 15:31:25,3,1,eyes
LookAtMe,32,2,1,1,2,101,26,5.0,1.5666639027185738,True,stim\3 M078C + M057C.jpg,2019-01-10 15:31:34,6,0,mouth_nose
LookAtMe,32,2,1,1,2,102,22,5.0,0.7718837740831077,False,stim\morph\3&4 80.jpg,2019-01-10 15:31:44,2,0,mouth_nose
LookAtMe,32,2,1,1,2,103,23,5.0,0.5583928865380585,False,stim\morph\3&4 60.jpg,2019-01-10 15:31:53,3,0,mouth_nose
LookAtMe,32,2,1,1,2,104,24,4.0,0.3445714828558266,False,stim\morph\3&4 40.jpg,2019-01-10 15:32:01,4,0,mouth_nose
LookAtMe,32,2,1,1,2,105,34,1.0,0.3679948607459664,False,stim\morph\5&6 40.jpg,2019-01-10 15:32:10,4,1,eyes
LookAtMe,32,2,1,1,2,106,36,1.0,0.7482533724978566,False,stim\5 F053C + F048C.jpg,2019-01-10 15:32:19,6,1,eyes
LookAtMe,32,2,1,1,2,107,32,1.0,0.6176225794479251,False,stim\morph\5&6 80.jpg,2019-01-10 15:32:28,2,1,eyes
LookAtMe,32,2,1,1,2,108,26,5.0,0.7569612707011402,True,stim\3 M078C + M057C.jpg,2019-01-10 15:32:38,6,0,mouth_nose
LookAtMe,32,2,1,1,2,109,33,2.0,0.5951021113432944,False,stim\morph\5&6 60.jpg,2019-01-10 15:32:46,3,1,eyes
LookAtMe,32,2,1,1,2,110,35,1.0,0.5433015199378133,False,stim\morph\5&6 20.jpg,2019-01-10 15:32:56,5,1,eyes
LookAtMe,32,2,1,1,2,111,21,4.0,0.6378708994016051,False,stim\4 M078C.jpg,2019-01-10 15:33:06,1,0,mouth_nose
LookAtMe,32,2,1,1,2,112,26,2.0,0.8018342447467148,False,stim\3 M078C + M057C.jpg,2019-01-10 15:33:15,6,0,mouth_nose
LookAtMe,32,2,1,1,2,113,31,1.0,0.945488274563104,False,stim\6 F053C.jpg,2019-01-10 15:33:24,1,1,eyes
LookAtMe,32,2,1,1,2,114,23,,-1.0,False,stim\morph\3&4 60.jpg,2019-01-10 15:33:32,3,0,mouth_nose
LookAtMe,32,2,1,1,2,115,25,5.0,0.5055577792227268,False,stim\morph\3&4 20.jpg,2019-01-10 15:33:41,5,0,mouth_nose
LookAtMe,32,2,1,1,2,116,36,2.0,0.4762262748554349,True,stim\5 F053C + F048C.jpg,2019-01-10 15:33:51,6,1,eyes
LookAtMe,32,2,1,1,2,117,24,5.0,0.4818159034475684,False,stim\morph\3&4 40.jpg,2019-01-10 15:34:00,4,0,mouth_nose
LookAtMe,32,2,1,1,2,118,22,5.0,0.754709554836154,False,stim\morph\3&4 80.jpg,2019-01-10 15:34:09,2,0,mouth_nose
LookAtMe,32,2,1,1,2,119,24,3.0,0.3786834520287812,False,stim\morph\3&4 40.jpg,2019-01-10 15:34:17,4,0,mouth_nose
LookAtMe,32,2,1,1,2,120,33,2.0,0.4265776434913277,False,stim\morph\5&6 60.jpg,2019-01-10 15:34:27,3,1,eyes
LookAtMe,32,2,1,1,2,121,34,1.0,0.4711835002526641,False,stim\morph\5&6 40.jpg,2019-01-10 15:34:36,4,1,eyes
LookAtMe,32,2,1,1,2,122,36,1.0,0.6337196165695786,False,stim\5 F053C + F048C.jpg,2019-01-10 15:34:45,6,1,eyes
LookAtMe,32,2,1,1,2,123,22,5.0,0.8992938371375203,False,stim\morph\3&4 80.jpg,2019-01-10 15:34:55,2,0,mouth_nose
LookAtMe,32,2,1,1,2,124,26,,-1.0,True,stim\3 M078C + M057C.jpg,2019-01-10 15:35:04,6,0,mouth_nose
LookAtMe,32,2,1,1,2,125,32,1.0,0.8793162405490875,False,stim\morph\5&6 80.jpg,2019-01-10 15:35:13,2,1,eyes
LookAtMe,32,2,1,1,2,126,25,4.0,0.4689314835704863,False,stim\morph\3&4 20.jpg,2019-01-10 15:35:22,5,0,mouth_nose
LookAtMe,32,2,1,1,2,127,21,4.0,0.6698982128873467,False,stim\4 M078C.jpg,2019-01-10 15:35:31,1,0,mouth_nose
LookAtMe,32,2,1,1,2,128,23,5.0,0.7199092102237046,False,stim\morph\3&4 60.jpg,2019-01-10 15:35:40,3,0,mouth_nose
LookAtMe,32,2,1,1,2,129,36,2.0,0.400719263125211,True,stim\5 F053C + F048C.jpg,2019-01-10 15:35:49,6,1,eyes
LookAtMe,32,2,1,1,2,130,26,1.0,0.4659859836101532,False,stim\3 M078C + M057C.jpg,2019-01-10 15:35:59,6,0,mouth_nose
LookAtMe,32,2,1,1,2,131,35,1.0,0.8506695055402815,False,stim\morph\5&6 20.jpg,2019-01-10 15:36:07,5,1,eyes
LookAtMe,32,2,1,1,2,132,31,3.0,0.5301788272336125,False,stim\6 F053C.jpg,2019-01-10 15:36:17,1,1,eyes
LookAtMe,32,2,1,1,2,133,26,5.0,0.8643075027503073,False,stim\3 M078C + M057C.jpg,2019-01-10 15:36:26,6,0,mouth_nose
LookAtMe,32,2,1,1,2,134,25,4.0,0.3807104174047708,False,stim\morph\3&4 20.jpg,2019-01-10 15:36:35,5,0,mouth_nose
LookAtMe,32,2,1,1,2,135,31,1.0,0.4306553113274276,False,stim\6 F053C.jpg,2019-01-10 15:36:43,1,1,eyes
LookAtMe,32,2,1,1,2,136,23,5.0,1.3313811849802732,False,stim\morph\3&4 60.jpg,2019-01-10 15:36:52,3,0,mouth_nose
LookAtMe,32,2,1,1,2,137,36,5.0,1.3722750446759164,False,stim\5 F053C + F048C.jpg,2019-01-10 15:37:01,6,1,eyes
LookAtMe,32,2,1,1,2,138,26,5.0,0.4715626919642091,True,stim\3 M078C + M057C.jpg,2019-01-10 15:37:10,6,0,mouth_nose
LookAtMe,32,2,1,1,2,139,22,1.0,0.5890230182558298,False,stim\morph\3&4 80.jpg,2019-01-10 15:37:19,2,0,mouth_nose
LookAtMe,32,2,1,1,2,140,21,4.0,0.3217135877348482,False,stim\4 M078C.jpg,2019-01-10 15:37:28,1,0,mouth_nose
LookAtMe,32,2,1,1,2,141,24,5.0,0.5965071055106819,False,stim\morph\3&4 40.jpg,2019-01-10 15:37:37,4,0,mouth_nose
LookAtMe,32,2,1,1,2,142,33,,-1.0,False,stim\morph\5&6 60.jpg,2019-01-10 15:37:46,3,1,eyes
LookAtMe,32,2,1,1,2,143,36,5.0,0.6716724839061499,True,stim\5 F053C + F048C.jpg,2019-01-10 15:37:55,6,1,eyes
LookAtMe,32,2,1,1,2,144,32,2.0,0.6282543824054301,False,stim\morph\5&6 80.jpg,2019-01-10 15:38:04,2,1,eyes
LookAtMe,32,2,1,1,2,145,34,1.0,0.5141094331629574,False,stim\morph\5&6 40.jpg,2019-01-10 15:38:14,4,1,eyes
LookAtMe,32,2,1,1,2,146,36,1.0,0.4567381422966718,True,stim\5 F053C + F048C.jpg,2019-01-10 15:38:23,6,1,eyes
LookAtMe,32,2,1,1,2,147,35,,-1.0,False,stim\morph\5&6 20.jpg,2019-01-10 15:38:32,5,1,eyes
LookAtMe,32,2,1,1,2,148,22,5.0,0.5436957352794707,False,stim\morph\3&4 80.jpg,2019-01-10 15:38:41,2,0,mouth_nose
LookAtMe,32,2,1,1,2,149,33,4.0,0.8629061141982675,False,stim\morph\5&6 60.jpg,2019-01-10 15:38:49,3,1,eyes
LookAtMe,32,2,1,1,2,150,24,5.0,0.869803084526211,False,stim\morph\3&4 40.jpg,2019-01-10 15:38:58,4,0,mouth_nose
LookAtMe,32,2,1,1,2,151,26,5.0,0.7129353196360171,True,stim\3 M078C + M057C.jpg,2019-01-10 15:39:06,6,0,mouth_nose
LookAtMe,32,2,1,1,2,152,32,1.0,0.4665998420678079,False,stim\morph\5&6 80.jpg,2019-01-10 15:39:15,2,1,eyes
LookAtMe,32,2,1,1,2,153,35,2.0,0.9111326248385012,False,stim\morph\5&6 20.jpg,2019-01-10 15:39:23,5,1,eyes
LookAtMe,32,2,1,1,2,154,26,5.0,0.7279061987064779,False,stim\3 M078C + M057C.jpg,2019-01-10 15:39:32,6,0,mouth_nose
LookAtMe,32,2,1,1,2,155,23,4.0,0.8067237799987197,False,stim\morph\3&4 60.jpg,2019-01-10 15:39:42,3,0,mouth_nose
LookAtMe,32,2,1,1,2,156,34,1.0,0.5126073877327144,False,stim\morph\5&6 40.jpg,2019-01-10 15:39:50,4,1,eyes
LookAtMe,32,2,1,1,2,157,25,1.0,0.4677040665410459,False,stim\morph\3&4 20.jpg,2019-01-10 15:39:59,5,0,mouth_nose
LookAtMe,32,2,1,1,2,158,31,3.0,1.404726921580732,False,stim\6 F053C.jpg,2019-01-10 15:40:07,1,1,eyes
LookAtMe,32,2,1,1,2,159,21,4.0,0.378786813467741,False,stim\4 M078C.jpg,2019-01-10 15:40:16,1,0,mouth_nose
LookAtMe,32,2,1,1,2,160,36,4.0,0.3939085276797414,False,stim\5 F053C + F048C.jpg,2019-01-10 15:40:26,6,1,eyes
