expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender,ROI_change
LookAtMe,13,1,2,1,2,63,16,4.0,0.6137011558748782,False,stim\2 M024C + M010C.jpg,2019-01-02 13:52:25,6,0,eyes
LookAtMe,13,1,2,1,2,64,15,4.0,0.7925046752206981,False,stim\morph\1&2 80.jpg,2019-01-02 13:52:34,5,0,eyes
LookAtMe,13,1,2,1,2,65,45,3.0,1.279384687077254,False,stim\morph\7&8 20.jpg,2019-01-02 13:52:43,5,1,mouth_nose
LookAtMe,13,1,2,1,2,66,46,3.0,1.0445661945268512,True,stim\7 F080C.jpg,2019-01-02 13:52:52,6,1,mouth_nose
LookAtMe,13,1,2,1,2,67,13,4.0,0.6526635996997356,False,stim\morph\1&2 40.jpg,2019-01-02 13:53:02,3,0,eyes
LookAtMe,13,1,2,1,2,68,16,3.0,0.7740787016227841,True,stim\2 M024C + M010C.jpg,2019-01-02 13:53:10,6,0,eyes
LookAtMe,13,1,2,1,2,69,42,2.0,1.2337644463405013,False,stim\morph\7&8 80.jpg,2019-01-02 13:53:19,2,1,mouth_nose
LookAtMe,13,1,2,1,2,70,12,3.0,0.9883210621774196,False,stim\morph\1&2 20.jpg,2019-01-02 13:53:28,2,0,eyes
LookAtMe,13,1,2,1,2,71,46,3.0,0.5464050662703812,False,stim\7 F080C.jpg,2019-01-02 13:53:37,6,1,mouth_nose
LookAtMe,13,1,2,1,2,72,44,2.0,0.8599164453335106,False,stim\morph\7&8 40.jpg,2019-01-02 13:53:46,4,1,mouth_nose
LookAtMe,13,1,2,1,2,73,41,1.0,0.6316403695382178,False,stim\8 F080C + F101C.jpg,2019-01-02 13:53:56,1,1,mouth_nose
LookAtMe,13,1,2,1,2,74,11,3.0,1.6597693958319724,False,stim\1 M024C.jpg,2019-01-02 13:54:05,1,0,eyes
LookAtMe,13,1,2,1,2,75,14,4.0,0.9448059089481832,False,stim\morph\1&2 60.jpg,2019-01-02 13:54:15,4,0,eyes
LookAtMe,13,1,2,1,2,76,43,3.0,0.785943930502981,False,stim\morph\7&8 60.jpg,2019-01-02 13:54:23,3,1,mouth_nose
LookAtMe,13,1,2,1,2,77,14,4.0,0.5664863251149654,False,stim\morph\1&2 60.jpg,2019-01-02 13:54:33,4,0,eyes
LookAtMe,13,1,2,1,2,78,43,3.0,1.4482925534248352,False,stim\morph\7&8 60.jpg,2019-01-02 13:54:42,3,1,mouth_nose
LookAtMe,13,1,2,1,2,79,42,3.0,0.4727318179793656,False,stim\morph\7&8 80.jpg,2019-01-02 13:54:51,2,1,mouth_nose
LookAtMe,13,1,2,1,2,80,15,5.0,0.5463645029813051,False,stim\morph\1&2 80.jpg,2019-01-02 13:55:00,5,0,eyes
LookAtMe,13,1,2,1,2,81,16,5.0,0.6866959445178509,True,stim\2 M024C + M010C.jpg,2019-01-02 13:55:08,6,0,eyes
LookAtMe,13,1,2,1,2,82,13,3.0,0.7252233088947833,False,stim\morph\1&2 40.jpg,2019-01-02 13:55:17,3,0,eyes
LookAtMe,13,1,2,1,2,83,44,2.0,1.009117437992245,False,stim\morph\7&8 40.jpg,2019-01-02 13:55:26,4,1,mouth_nose
LookAtMe,13,1,2,1,2,84,46,3.0,0.5020540077239275,False,stim\7 F080C.jpg,2019-01-02 13:55:35,6,1,mouth_nose
LookAtMe,13,1,2,1,2,85,41,1.0,0.7484132223762572,False,stim\8 F080C + F101C.jpg,2019-01-02 13:55:45,1,1,mouth_nose
LookAtMe,13,1,2,1,2,86,12,3.0,0.5216229665093124,False,stim\morph\1&2 20.jpg,2019-01-02 13:55:54,2,0,eyes
LookAtMe,13,1,2,1,2,87,46,2.0,0.4597154916264117,True,stim\7 F080C.jpg,2019-01-02 13:56:02,6,1,mouth_nose
LookAtMe,13,1,2,1,2,88,16,4.0,1.080809992738068,False,stim\2 M024C + M010C.jpg,2019-01-02 13:56:11,6,0,eyes
LookAtMe,13,1,2,1,2,89,45,2.0,1.2352818162180483,False,stim\morph\7&8 20.jpg,2019-01-02 13:56:21,5,1,mouth_nose
LookAtMe,13,1,2,1,2,90,11,2.0,0.9295979598537089,False,stim\1 M024C.jpg,2019-01-02 13:56:29,1,0,eyes
LookAtMe,13,1,2,1,2,91,45,2.0,1.2093299897387624,False,stim\morph\7&8 20.jpg,2019-01-02 13:56:37,5,1,mouth_nose
LookAtMe,13,1,2,1,2,92,11,1.0,0.6391151421703398,False,stim\1 M024C.jpg,2019-01-02 13:56:47,1,0,eyes
LookAtMe,13,1,2,1,2,93,46,2.0,1.3094772794283926,False,stim\7 F080C.jpg,2019-01-02 13:56:56,6,1,mouth_nose
LookAtMe,13,1,2,1,2,94,42,3.0,1.3444047220982611,False,stim\morph\7&8 80.jpg,2019-01-02 13:57:05,2,1,mouth_nose
LookAtMe,13,1,2,1,2,95,41,1.0,0.6416712338104844,False,stim\8 F080C + F101C.jpg,2019-01-02 13:57:14,1,1,mouth_nose
LookAtMe,13,1,2,1,2,96,46,2.0,1.6617807364091275,True,stim\7 F080C.jpg,2019-01-02 13:57:23,6,1,mouth_nose
LookAtMe,13,1,2,1,2,97,15,5.0,0.7781281247735023,False,stim\morph\1&2 80.jpg,2019-01-02 13:57:31,5,0,eyes
LookAtMe,13,1,2,1,2,98,44,2.0,1.4171230792999268,False,stim\morph\7&8 40.jpg,2019-01-02 13:57:39,4,1,mouth_nose
LookAtMe,13,1,2,1,2,99,16,4.0,1.054637020919472,False,stim\2 M024C + M010C.jpg,2019-01-02 13:57:48,6,0,eyes
LookAtMe,13,1,2,1,2,100,43,3.0,1.6529087824746966,False,stim\morph\7&8 60.jpg,2019-01-02 13:57:57,3,1,mouth_nose
LookAtMe,13,1,2,1,2,101,16,5.0,0.666487286798656,True,stim\2 M024C + M010C.jpg,2019-01-02 13:58:06,6,0,eyes
LookAtMe,13,1,2,1,2,102,12,2.0,0.5338051905855536,False,stim\morph\1&2 20.jpg,2019-01-02 13:58:16,2,0,eyes
LookAtMe,13,1,2,1,2,103,13,1.0,0.7684136545285583,False,stim\morph\1&2 40.jpg,2019-01-02 13:58:25,3,0,eyes
LookAtMe,13,1,2,1,2,104,14,5.0,0.8171110008843243,False,stim\morph\1&2 60.jpg,2019-01-02 13:58:33,4,0,eyes
LookAtMe,13,1,2,1,2,105,44,3.0,0.8372784941457212,False,stim\morph\7&8 40.jpg,2019-01-02 13:58:42,4,1,mouth_nose
LookAtMe,13,1,2,1,2,106,46,2.0,0.8834894574247301,False,stim\7 F080C.jpg,2019-01-02 13:58:51,6,1,mouth_nose
LookAtMe,13,1,2,1,2,107,42,1.0,0.7759058545343578,False,stim\morph\7&8 80.jpg,2019-01-02 13:59:01,2,1,mouth_nose
LookAtMe,13,1,2,1,2,108,16,4.0,1.0911713731475174,True,stim\2 M024C + M010C.jpg,2019-01-02 13:59:10,6,0,eyes
LookAtMe,13,1,2,1,2,109,43,2.0,1.3097422933205962,False,stim\morph\7&8 60.jpg,2019-01-02 13:59:19,3,1,mouth_nose
LookAtMe,13,1,2,1,2,110,45,3.0,0.5850384961813688,False,stim\morph\7&8 20.jpg,2019-01-02 13:59:28,5,1,mouth_nose
LookAtMe,13,1,2,1,2,111,11,2.0,0.5920469406992197,False,stim\1 M024C.jpg,2019-01-02 13:59:37,1,0,eyes
LookAtMe,13,1,2,1,2,112,16,4.0,0.7007422791793942,False,stim\2 M024C + M010C.jpg,2019-01-02 13:59:47,6,0,eyes
LookAtMe,13,1,2,1,2,113,41,3.0,1.359480164013803,False,stim\8 F080C + F101C.jpg,2019-01-02 13:59:56,1,1,mouth_nose
LookAtMe,13,1,2,1,2,114,13,2.0,1.6831531119532883,False,stim\morph\1&2 40.jpg,2019-01-02 14:00:06,3,0,eyes
LookAtMe,13,1,2,1,2,115,15,3.0,1.12016965681687,False,stim\morph\1&2 80.jpg,2019-01-02 14:00:15,5,0,eyes
LookAtMe,13,1,2,1,2,116,46,3.0,0.8025643844157457,True,stim\7 F080C.jpg,2019-01-02 14:00:24,6,1,mouth_nose
LookAtMe,13,1,2,1,2,117,14,2.0,1.0174569603987038,False,stim\morph\1&2 60.jpg,2019-01-02 14:00:33,4,0,eyes
LookAtMe,13,1,2,1,2,118,12,1.0,0.8405046323314309,False,stim\morph\1&2 20.jpg,2019-01-02 14:00:43,2,0,eyes
LookAtMe,13,1,2,1,2,119,14,3.0,1.7778339656069877,False,stim\morph\1&2 60.jpg,2019-01-02 14:00:52,4,0,eyes
LookAtMe,13,1,2,1,2,120,43,2.0,1.2427932457067072,False,stim\morph\7&8 60.jpg,2019-01-02 14:01:00,3,1,mouth_nose
LookAtMe,13,1,2,1,2,121,44,4.0,0.6977727417834103,False,stim\morph\7&8 40.jpg,2019-01-02 14:01:08,4,1,mouth_nose
LookAtMe,13,1,2,1,2,122,46,4.0,0.6004023887217045,False,stim\7 F080C.jpg,2019-01-02 14:01:18,6,1,mouth_nose
LookAtMe,13,1,2,1,2,123,12,2.0,1.4623923720791936,False,stim\morph\1&2 20.jpg,2019-01-02 14:01:27,2,0,eyes
LookAtMe,13,1,2,1,2,124,16,4.0,0.6108812522143126,True,stim\2 M024C + M010C.jpg,2019-01-02 14:01:35,6,0,eyes
LookAtMe,13,1,2,1,2,125,42,2.0,0.7862627278082073,False,stim\morph\7&8 80.jpg,2019-01-02 14:01:45,2,1,mouth_nose
LookAtMe,13,1,2,1,2,126,15,4.0,0.4438588297925889,False,stim\morph\1&2 80.jpg,2019-01-02 14:01:53,5,0,eyes
LookAtMe,13,1,2,1,2,127,11,2.0,1.049972236622125,False,stim\1 M024C.jpg,2019-01-02 14:02:02,1,0,eyes
LookAtMe,13,1,2,1,2,128,13,2.0,0.7619232190772891,False,stim\morph\1&2 40.jpg,2019-01-02 14:02:10,3,0,eyes
LookAtMe,13,1,2,1,2,129,46,3.0,1.8243478015065195,True,stim\7 F080C.jpg,2019-01-02 14:02:19,6,1,mouth_nose
LookAtMe,13,1,2,1,2,130,16,4.0,1.5464579490944743,False,stim\2 M024C + M010C.jpg,2019-01-02 14:02:27,6,0,eyes
LookAtMe,13,1,2,1,2,131,45,3.0,1.2384851183742285,False,stim\morph\7&8 20.jpg,2019-01-02 14:02:37,5,1,mouth_nose
LookAtMe,13,1,2,1,2,132,41,1.0,0.5833014836534858,False,stim\8 F080C + F101C.jpg,2019-01-02 14:02:46,1,1,mouth_nose
LookAtMe,13,1,2,1,2,133,16,4.0,0.5700033172033727,False,stim\2 M024C + M010C.jpg,2019-01-02 14:02:56,6,0,eyes
LookAtMe,13,1,2,1,2,134,15,2.0,0.6656258413568139,False,stim\morph\1&2 80.jpg,2019-01-02 14:03:05,5,0,eyes
LookAtMe,13,1,2,1,2,135,41,1.0,0.576237753033638,False,stim\8 F080C + F101C.jpg,2019-01-02 14:03:13,1,1,mouth_nose
LookAtMe,13,1,2,1,2,136,13,2.0,0.76916663069278,False,stim\morph\1&2 40.jpg,2019-01-02 14:03:22,3,0,eyes
LookAtMe,13,1,2,1,2,137,46,,-1.0,False,stim\7 F080C.jpg,2019-01-02 14:03:31,6,1,mouth_nose
LookAtMe,13,1,2,1,2,138,16,4.0,0.6224523214623332,True,stim\2 M024C + M010C.jpg,2019-01-02 14:03:40,6,0,eyes
LookAtMe,13,1,2,1,2,139,12,2.0,0.6604956299997866,False,stim\morph\1&2 20.jpg,2019-01-02 14:03:48,2,0,eyes
LookAtMe,13,1,2,1,2,140,11,2.0,0.8329310049302876,False,stim\1 M024C.jpg,2019-01-02 14:03:58,1,0,eyes
LookAtMe,13,1,2,1,2,141,14,3.0,1.544720035046339,False,stim\morph\1&2 60.jpg,2019-01-02 14:04:06,4,0,eyes
LookAtMe,13,1,2,1,2,142,43,2.0,1.2747319214977324,False,stim\morph\7&8 60.jpg,2019-01-02 14:04:16,3,1,mouth_nose
LookAtMe,13,1,2,1,2,143,46,4.0,1.2955646538175642,True,stim\7 F080C.jpg,2019-01-02 14:04:24,6,1,mouth_nose
LookAtMe,13,1,2,1,2,144,42,1.0,0.7902583675459027,False,stim\morph\7&8 80.jpg,2019-01-02 14:04:33,2,1,mouth_nose
LookAtMe,13,1,2,1,2,145,44,2.0,0.5892621916718781,False,stim\morph\7&8 40.jpg,2019-01-02 14:04:42,4,1,mouth_nose
LookAtMe,13,1,2,1,2,146,46,4.0,0.8485710285604,True,stim\7 F080C.jpg,2019-01-02 14:04:51,6,1,mouth_nose
LookAtMe,13,1,2,1,2,147,45,4.0,0.8576953769661486,False,stim\morph\7&8 20.jpg,2019-01-02 14:05:00,5,1,mouth_nose
LookAtMe,13,1,2,1,2,148,12,2.0,0.6955961431376636,False,stim\morph\1&2 20.jpg,2019-01-02 14:05:09,2,0,eyes
LookAtMe,13,1,2,1,2,149,43,2.0,0.6707266066223383,False,stim\morph\7&8 60.jpg,2019-01-02 14:05:19,3,1,mouth_nose
LookAtMe,13,1,2,1,2,150,14,2.0,1.004140165168792,False,stim\morph\1&2 60.jpg,2019-01-02 14:05:27,4,0,eyes
LookAtMe,13,1,2,1,2,151,16,4.0,0.5284700589254498,True,stim\2 M024C + M010C.jpg,2019-01-02 14:05:35,6,0,eyes
LookAtMe,13,1,2,1,2,152,42,1.0,0.7540692547336221,False,stim\morph\7&8 80.jpg,2019-01-02 14:05:45,2,1,mouth_nose
LookAtMe,13,1,2,1,2,153,45,4.0,0.7618748438544571,False,stim\morph\7&8 20.jpg,2019-01-02 14:05:53,5,1,mouth_nose
LookAtMe,13,1,2,1,2,154,16,4.0,1.6463591544888914,False,stim\2 M024C + M010C.jpg,2019-01-02 14:06:02,6,0,eyes
LookAtMe,13,1,2,1,2,155,13,2.0,0.8038819418288767,False,stim\morph\1&2 40.jpg,2019-01-02 14:06:12,3,0,eyes
LookAtMe,13,1,2,1,2,156,44,4.0,0.7449370939284563,False,stim\morph\7&8 40.jpg,2019-01-02 14:06:21,4,1,mouth_nose
LookAtMe,13,1,2,1,2,157,15,4.0,0.948142018634826,False,stim\morph\1&2 80.jpg,2019-01-02 14:06:30,5,0,eyes
LookAtMe,13,1,2,1,2,158,41,1.0,0.6214238153770566,False,stim\8 F080C + F101C.jpg,2019-01-02 14:06:39,1,1,mouth_nose
LookAtMe,13,1,2,1,2,159,11,1.0,0.5323518202640116,False,stim\1 M024C.jpg,2019-01-02 14:06:48,1,0,eyes
LookAtMe,13,1,2,1,2,160,46,2.0,1.1944570639170706,False,stim\7 F080C.jpg,2019-01-02 14:06:57,6,1,mouth_nose
