expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender,ROI_change
LookAtMe,31,1,2,2,1,47,46,4,1.0694354302249849,True,stim\8 F080C + F101C.jpg,2019-01-10 13:22:57,6,1,mouth_nose
LookAtMe,31,1,2,2,1,48,41,1,0.320311598945409,False,stim\7 F080C.jpg,2019-01-10 13:23:06,1,1,mouth_nose
LookAtMe,31,1,2,2,2,49,12,1,0.8001059452071786,False,stim\morph\1&2 20.jpg,2019-01-10 13:25:29,2,0,eyes
LookAtMe,31,1,2,2,2,50,16,5,0.4132205853238702,True,stim\2 M024C + M010C.jpg,2019-01-10 13:25:38,6,0,eyes
LookAtMe,31,1,2,2,2,51,15,1,0.385889605153352,False,stim\morph\1&2 80.jpg,2019-01-10 13:25:47,5,0,eyes
LookAtMe,31,1,2,2,2,52,14,1,0.3340463466010988,False,stim\morph\1&2 60.jpg,2019-01-10 13:25:55,4,0,eyes
LookAtMe,31,1,2,2,2,53,16,5,0.3338080747053027,False,stim\2 M024C + M010C.jpg,2019-01-10 13:26:04,6,0,eyes
LookAtMe,31,1,2,2,2,54,43,1,0.4127996279858053,False,stim\morph\7&8 40.jpg,2019-01-10 13:26:12,3,1,mouth_nose
LookAtMe,31,1,2,2,2,55,45,4,0.27577995788306,False,stim\morph\7&8 80.jpg,2019-01-10 13:26:22,5,1,mouth_nose
LookAtMe,31,1,2,2,2,56,13,1,0.3163015367463231,False,stim\morph\1&2 40.jpg,2019-01-10 13:26:30,3,0,eyes
LookAtMe,31,1,2,2,2,57,41,1,0.3492065207101404,False,stim\7 F080C.jpg,2019-01-10 13:26:40,1,1,mouth_nose
LookAtMe,31,1,2,2,2,58,46,1,0.3943183678202331,True,stim\8 F080C + F101C.jpg,2019-01-10 13:26:49,6,1,mouth_nose
LookAtMe,31,1,2,2,2,59,11,1,0.3750234367325902,False,stim\1 M024C.jpg,2019-01-10 13:26:57,1,0,eyes
LookAtMe,31,1,2,2,2,60,42,1,0.4432356567122042,False,stim\morph\7&8 20.jpg,2019-01-10 13:27:05,2,1,mouth_nose
LookAtMe,31,1,2,2,2,61,46,5,0.3694265964441001,False,stim\8 F080C + F101C.jpg,2019-01-10 13:27:14,6,1,mouth_nose
LookAtMe,31,1,2,2,2,62,44,1,0.3748305356130004,False,stim\morph\7&8 60.jpg,2019-01-10 13:27:23,4,1,mouth_nose
LookAtMe,31,1,2,2,2,63,16,5,0.3648955207318067,False,stim\2 M024C + M010C.jpg,2019-01-10 13:27:32,6,0,eyes
LookAtMe,31,1,2,2,2,64,15,1,0.4058428644202649,False,stim\morph\1&2 80.jpg,2019-01-10 13:27:42,5,0,eyes
LookAtMe,31,1,2,2,2,65,45,1,0.3119822912849486,False,stim\morph\7&8 80.jpg,2019-01-10 13:27:50,5,1,mouth_nose
LookAtMe,31,1,2,2,2,66,46,5,0.2715289192274213,True,stim\8 F080C + F101C.jpg,2019-01-10 13:27:59,6,1,mouth_nose
LookAtMe,31,1,2,2,2,67,13,1,0.5207206574268639,False,stim\morph\1&2 40.jpg,2019-01-10 13:28:09,3,0,eyes
LookAtMe,31,1,2,2,2,68,16,5,0.4853953933343291,True,stim\2 M024C + M010C.jpg,2019-01-10 13:28:17,6,0,eyes
LookAtMe,31,1,2,2,2,69,42,1,0.3418077668175101,False,stim\morph\7&8 20.jpg,2019-01-10 13:28:27,2,1,mouth_nose
LookAtMe,31,1,2,2,2,70,12,1,0.4539092248305678,False,stim\morph\1&2 20.jpg,2019-01-10 13:28:36,2,0,eyes
LookAtMe,31,1,2,2,2,71,46,5,0.3669964014552533,False,stim\8 F080C + F101C.jpg,2019-01-10 13:28:46,6,1,mouth_nose
LookAtMe,31,1,2,2,2,72,44,1,0.4526929254643619,False,stim\morph\7&8 60.jpg,2019-01-10 13:28:55,4,1,mouth_nose
LookAtMe,31,1,2,2,2,73,41,1,0.3157339501194656,False,stim\7 F080C.jpg,2019-01-10 13:29:04,1,1,mouth_nose
LookAtMe,31,1,2,2,2,74,11,1,0.330352378077805,False,stim\1 M024C.jpg,2019-01-10 13:29:14,1,0,eyes
LookAtMe,31,1,2,2,2,75,14,1,0.228474685922265,False,stim\morph\1&2 60.jpg,2019-01-10 13:29:23,4,0,eyes
LookAtMe,31,1,2,2,2,76,43,1,0.3440375486388802,False,stim\morph\7&8 40.jpg,2019-01-10 13:29:33,3,1,mouth_nose
LookAtMe,31,1,2,2,2,77,14,1,0.3220119536854327,False,stim\morph\1&2 60.jpg,2019-01-10 13:29:42,4,0,eyes
LookAtMe,31,1,2,2,2,78,43,1,0.4043047619052231,False,stim\morph\7&8 40.jpg,2019-01-10 13:29:51,3,1,mouth_nose
LookAtMe,31,1,2,2,2,79,42,1,0.2817499809898436,False,stim\morph\7&8 20.jpg,2019-01-10 13:30:00,2,1,mouth_nose
LookAtMe,31,1,2,2,2,80,15,5,0.3500694683752954,False,stim\morph\1&2 80.jpg,2019-01-10 13:30:09,5,0,eyes
LookAtMe,31,1,2,2,2,81,16,5,0.3128109853714704,True,stim\2 M024C + M010C.jpg,2019-01-10 13:30:17,6,0,eyes
LookAtMe,31,1,2,2,2,82,13,1,0.3030998203903436,False,stim\morph\1&2 40.jpg,2019-01-10 13:30:25,3,0,eyes
LookAtMe,31,1,2,2,2,83,44,1,0.3567296690307557,False,stim\morph\7&8 60.jpg,2019-01-10 13:30:34,4,1,mouth_nose
LookAtMe,31,1,2,2,2,84,46,5,0.3138962802477181,False,stim\8 F080C + F101C.jpg,2019-01-10 13:30:43,6,1,mouth_nose
LookAtMe,31,1,2,2,2,85,41,1,0.3267431422136724,False,stim\7 F080C.jpg,2019-01-10 13:30:51,1,1,mouth_nose
LookAtMe,31,1,2,2,2,86,12,1,0.3458962519653141,False,stim\morph\1&2 20.jpg,2019-01-10 13:31:01,2,0,eyes
LookAtMe,31,1,2,2,2,87,46,5,0.3128716805949807,True,stim\8 F080C + F101C.jpg,2019-01-10 13:31:09,6,1,mouth_nose
LookAtMe,31,1,2,2,2,88,16,5,0.2725763553753495,False,stim\2 M024C + M010C.jpg,2019-01-10 13:31:19,6,0,eyes
LookAtMe,31,1,2,2,2,89,45,1,0.3209924618713557,False,stim\morph\7&8 80.jpg,2019-01-10 13:31:28,5,1,mouth_nose
LookAtMe,31,1,2,2,2,90,11,1,0.369708136189729,False,stim\1 M024C.jpg,2019-01-10 13:31:38,1,0,eyes
LookAtMe,31,1,2,2,2,91,45,1,0.6094239763915539,False,stim\morph\7&8 80.jpg,2019-01-10 13:31:47,5,1,mouth_nose
LookAtMe,31,1,2,2,2,92,11,1,0.2805042355321347,False,stim\1 M024C.jpg,2019-01-10 13:31:56,1,0,eyes
LookAtMe,31,1,2,2,2,93,46,5,0.2969960891641676,False,stim\8 F080C + F101C.jpg,2019-01-10 13:32:05,6,1,mouth_nose
LookAtMe,31,1,2,2,2,94,42,1,0.8408603873103857,False,stim\morph\7&8 20.jpg,2019-01-10 13:32:15,2,1,mouth_nose
LookAtMe,31,1,2,2,2,95,41,1,0.4938025218434632,False,stim\7 F080C.jpg,2019-01-10 13:32:24,1,1,mouth_nose
LookAtMe,31,1,2,2,2,96,46,5,0.4659640495665371,True,stim\8 F080C + F101C.jpg,2019-01-10 13:32:33,6,1,mouth_nose
LookAtMe,31,1,2,2,2,97,15,1,0.9624861185438932,False,stim\morph\1&2 80.jpg,2019-01-10 13:32:43,5,0,eyes
LookAtMe,31,1,2,2,2,98,44,1,0.5977516490966082,False,stim\morph\7&8 60.jpg,2019-01-10 13:32:53,4,1,mouth_nose
LookAtMe,31,1,2,2,2,99,16,1,0.8657383369281888,False,stim\2 M024C + M010C.jpg,2019-01-10 13:33:03,6,0,eyes
LookAtMe,31,1,2,2,2,100,43,1,0.3446192578412592,False,stim\morph\7&8 40.jpg,2019-01-10 13:33:12,3,1,mouth_nose
LookAtMe,31,1,2,2,2,101,16,5,0.3340661777183413,True,stim\2 M024C + M010C.jpg,2019-01-10 13:33:22,6,0,eyes
LookAtMe,31,1,2,2,2,102,12,1,0.656575407832861,False,stim\morph\1&2 20.jpg,2019-01-10 13:33:30,2,0,eyes
LookAtMe,31,1,2,2,2,103,13,1,0.4966188198886812,False,stim\morph\1&2 40.jpg,2019-01-10 13:33:40,3,0,eyes
LookAtMe,31,1,2,2,2,104,14,1,0.4500349746085703,False,stim\morph\1&2 60.jpg,2019-01-10 13:33:49,4,0,eyes
LookAtMe,31,1,2,2,2,105,44,1,0.3626984898000955,False,stim\morph\7&8 60.jpg,2019-01-10 13:33:58,4,1,mouth_nose
LookAtMe,31,1,2,2,2,106,46,5,0.3043951434083283,False,stim\8 F080C + F101C.jpg,2019-01-10 13:34:07,6,1,mouth_nose
LookAtMe,31,1,2,2,2,107,42,1,0.4486468071117997,False,stim\morph\7&8 20.jpg,2019-01-10 13:34:16,2,1,mouth_nose
LookAtMe,31,1,2,2,2,108,16,5,0.2798627340234816,True,stim\2 M024C + M010C.jpg,2019-01-10 13:34:25,6,0,eyes
LookAtMe,31,1,2,2,2,109,43,1,0.708346854429692,False,stim\morph\7&8 40.jpg,2019-01-10 13:34:34,3,1,mouth_nose
LookAtMe,31,1,2,2,2,110,45,1,0.339606829918921,False,stim\morph\7&8 80.jpg,2019-01-10 13:34:43,5,1,mouth_nose
LookAtMe,31,1,2,2,2,111,11,1,0.3121126950718462,False,stim\1 M024C.jpg,2019-01-10 13:34:53,1,0,eyes
LookAtMe,31,1,2,2,2,112,16,5,0.318806548602879,False,stim\2 M024C + M010C.jpg,2019-01-10 13:35:02,6,0,eyes
LookAtMe,31,1,2,2,2,113,41,1,0.3229043474420905,False,stim\7 F080C.jpg,2019-01-10 13:35:11,1,1,mouth_nose
LookAtMe,31,1,2,2,2,114,13,1,0.2946331994608044,False,stim\morph\1&2 40.jpg,2019-01-10 13:35:19,3,0,eyes
LookAtMe,31,1,2,2,2,115,15,1,0.3405358805321157,False,stim\morph\1&2 80.jpg,2019-01-10 13:35:28,5,0,eyes
LookAtMe,31,1,2,2,2,116,46,5,0.3187341350130737,True,stim\8 F080C + F101C.jpg,2019-01-10 13:35:37,6,1,mouth_nose
LookAtMe,31,1,2,2,2,117,14,1,0.3230386571958661,False,stim\morph\1&2 60.jpg,2019-01-10 13:35:46,4,0,eyes
LookAtMe,31,1,2,2,2,118,12,1,0.3349423459731042,False,stim\morph\1&2 20.jpg,2019-01-10 13:35:55,2,0,eyes
LookAtMe,31,1,2,2,2,119,14,1,0.291047700215131,False,stim\morph\1&2 60.jpg,2019-01-10 13:36:04,4,0,eyes
LookAtMe,31,1,2,2,2,120,43,1,0.3485755356959998,False,stim\morph\7&8 40.jpg,2019-01-10 13:36:13,3,1,mouth_nose
LookAtMe,31,1,2,2,2,121,44,1,0.3417840297333896,False,stim\morph\7&8 60.jpg,2019-01-10 13:36:21,4,1,mouth_nose
LookAtMe,31,1,2,2,2,122,46,5,0.3214632971212268,False,stim\8 F080C + F101C.jpg,2019-01-10 13:36:30,6,1,mouth_nose
LookAtMe,31,1,2,2,2,123,12,1,0.5022228714078665,False,stim\morph\1&2 20.jpg,2019-01-10 13:36:39,2,0,eyes
LookAtMe,31,1,2,2,2,124,16,5,0.3020511833019554,True,stim\2 M024C + M010C.jpg,2019-01-10 13:36:49,6,0,eyes
LookAtMe,31,1,2,2,2,125,42,1,0.3529206207022071,False,stim\morph\7&8 20.jpg,2019-01-10 13:36:57,2,1,mouth_nose
LookAtMe,31,1,2,2,2,126,15,1,0.3223698125220835,False,stim\morph\1&2 80.jpg,2019-01-10 13:37:07,5,0,eyes
LookAtMe,31,1,2,2,2,127,11,1,0.3042277819477021,False,stim\1 M024C.jpg,2019-01-10 13:37:16,1,0,eyes
LookAtMe,31,1,2,2,2,128,13,1,0.345782674383372,False,stim\morph\1&2 40.jpg,2019-01-10 13:37:26,3,0,eyes
LookAtMe,31,1,2,2,2,129,46,5,0.3049059412442148,True,stim\8 F080C + F101C.jpg,2019-01-10 13:37:36,6,1,mouth_nose
LookAtMe,31,1,2,2,2,130,16,5,0.2987343035638332,False,stim\2 M024C + M010C.jpg,2019-01-10 13:37:45,6,0,eyes
LookAtMe,31,1,2,2,2,131,45,1,0.3142105708830058,False,stim\morph\7&8 80.jpg,2019-01-10 13:37:54,5,1,mouth_nose
LookAtMe,31,1,2,2,2,132,41,1,0.3461044766008854,False,stim\7 F080C.jpg,2019-01-10 13:38:03,1,1,mouth_nose
LookAtMe,31,1,2,2,2,133,16,5,0.3337083188816905,False,stim\2 M024C + M010C.jpg,2019-01-10 13:38:12,6,0,eyes
LookAtMe,31,1,2,2,2,134,15,5,0.4246441242285073,False,stim\morph\1&2 80.jpg,2019-01-10 13:38:21,5,0,eyes
LookAtMe,31,1,2,2,2,135,41,1,0.6719020423479378,False,stim\7 F080C.jpg,2019-01-10 13:38:30,1,1,mouth_nose
LookAtMe,31,1,2,2,2,136,13,1,0.3396885576657951,False,stim\morph\1&2 40.jpg,2019-01-10 13:38:39,3,0,eyes
LookAtMe,31,1,2,2,2,137,46,5,0.3330647139810025,False,stim\8 F080C + F101C.jpg,2019-01-10 13:38:48,6,1,mouth_nose
LookAtMe,31,1,2,2,2,138,16,1,1.152578266337514,True,stim\2 M024C + M010C.jpg,2019-01-10 13:38:56,6,0,eyes
LookAtMe,31,1,2,2,2,139,12,1,0.3227087422274053,False,stim\morph\1&2 20.jpg,2019-01-10 13:39:05,2,0,eyes
LookAtMe,31,1,2,2,2,140,11,1,0.3956716805696487,False,stim\1 M024C.jpg,2019-01-10 13:39:14,1,0,eyes
LookAtMe,31,1,2,2,2,141,14,1,0.3752418775111437,False,stim\morph\1&2 60.jpg,2019-01-10 13:39:23,4,0,eyes
LookAtMe,31,1,2,2,2,142,43,1,0.501877031289041,False,stim\morph\7&8 40.jpg,2019-01-10 13:39:32,3,1,mouth_nose
LookAtMe,31,1,2,2,2,143,46,5,0.3131640371866524,True,stim\8 F080C + F101C.jpg,2019-01-10 13:39:41,6,1,mouth_nose
LookAtMe,31,1,2,2,2,144,42,4,0.165408902335912,False,stim\morph\7&8 20.jpg,2019-01-10 13:39:49,2,1,mouth_nose
LookAtMe,31,1,2,2,2,145,44,1,0.353332263417542,False,stim\morph\7&8 60.jpg,2019-01-10 13:39:58,4,1,mouth_nose
LookAtMe,31,1,2,2,2,146,46,5,0.2970952438190579,True,stim\8 F080C + F101C.jpg,2019-01-10 13:40:06,6,1,mouth_nose
LookAtMe,31,1,2,2,2,147,45,1,1.062219662591815,False,stim\morph\7&8 80.jpg,2019-01-10 13:40:15,5,1,mouth_nose
LookAtMe,31,1,2,2,2,148,12,1,0.4047323302365839,False,stim\morph\1&2 20.jpg,2019-01-10 13:40:23,2,0,eyes
LookAtMe,31,1,2,2,2,149,43,1,0.2996396170929074,False,stim\morph\7&8 40.jpg,2019-01-10 13:40:33,3,1,mouth_nose
LookAtMe,31,1,2,2,2,150,14,1,0.3886364945210516,False,stim\morph\1&2 60.jpg,2019-01-10 13:40:42,4,0,eyes
LookAtMe,31,1,2,2,2,151,16,1,0.3427314097061753,True,stim\2 M024C + M010C.jpg,2019-01-10 13:40:51,6,0,eyes
LookAtMe,31,1,2,2,2,152,42,1,0.5501636355184019,False,stim\morph\7&8 20.jpg,2019-01-10 13:41:01,2,1,mouth_nose
LookAtMe,31,1,2,2,2,153,45,1,0.387337866704911,False,stim\morph\7&8 80.jpg,2019-01-10 13:41:09,5,1,mouth_nose
LookAtMe,31,1,2,2,2,154,16,5,0.2991420403122902,False,stim\2 M024C + M010C.jpg,2019-01-10 13:41:19,6,0,eyes
LookAtMe,31,1,2,2,2,155,13,1,0.2495177467353642,False,stim\morph\1&2 40.jpg,2019-01-10 13:41:29,3,0,eyes
LookAtMe,31,1,2,2,2,156,44,1,0.4240711294114589,False,stim\morph\7&8 60.jpg,2019-01-10 13:41:39,4,1,mouth_nose
LookAtMe,31,1,2,2,2,157,15,1,0.4168214085511863,False,stim\morph\1&2 80.jpg,2019-01-10 13:41:48,5,0,eyes
LookAtMe,31,1,2,2,2,158,41,1,0.2565303980372846,False,stim\7 F080C.jpg,2019-01-10 13:41:57,1,1,mouth_nose
LookAtMe,31,1,2,2,2,159,11,1,0.3278365498408675,False,stim\1 M024C.jpg,2019-01-10 13:42:07,1,0,eyes
LookAtMe,31,1,2,2,2,160,46,5,0.3747755493968725,False,stim\8 F080C + F101C.jpg,2019-01-10 13:42:17,6,1,mouth_nose
