RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
42,1,850.1,475.7,True
42,2,846.3769230769232,464.5059829059829,True
42,3,852.4,466.8,True
42,4,850.2,474.5,True
42,5,844.8,457.5,True
42,6,846.8,466.0,True
42,7,848.0,465.6,True
42,8,852.8641638225256,453.477133105802,True
42,9,848.1,455.7,True
42,10,835.1,450.3,True
42,11,837.4,450.2,True
42,12,833.7830324909748,466.5953068592058,True
42,13,832.4709923664122,455.4374045801527,True
42,14,846.2,457.0,True
42,15,841.0,453.2,True
42,16,876.4762711864406,452.2016949152543,True
42,17,837.1368055555556,449.51909722222223,True
42,18,846.0479310344828,457.55103448275855,True
42,19,845.9,453.9,True
42,20,847.6,455.5,True
42,21,850.5719178082192,468.4376712328767,True
42,22,839.3,460.5,True
42,23,854.3876288659793,471.7123711340206,True
42,24,848.5,457.2,True
42,25,858.0,472.9,True
42,26,846.566917293233,452.946992481203,True
42,27,835.8078291814946,446.07722419928825,True
42,28,838.5,457.8,True
42,29,844.1,444.6,True
42,30,845.0,464.8,True
42,31,836.0,453.6,True
42,32,838.4,461.4,True
42,33,845.1198630136986,447.4441780821918,True
42,34,838.6,444.8,True
42,35,837.5,444.7,True
42,36,829.515811965812,441.7380341880343,True
42,37,832.2,445.8,True
42,38,837.6468965517242,451.4200000000001,True
42,39,832.3,450.8,True
42,40,826.4971999999999,443.4512,True
42,41,837.3,446.3,True
42,42,827.9,444.3,True
42,43,825.5,447.6,True
42,44,835.2,459.0,True
42,45,979.8611111111112,543.2194444444444,True
42,46,833.0408450704225,448.0330985915493,True
42,47,833.5,447.9,True
42,48,823.9,441.6,True
42,49,862.241935483871,476.9032258064516,True
42,50,858.3,457.2,True
42,51,853.0,461.3,True
42,52,869.7,466.6,True
42,53,857.0,465.3,True
42,54,861.1134020618557,458.3639175257732,True
42,55,854.3190812720848,459.5187279151944,True
42,56,853.9,458.4,True
42,57,856.4934027777778,460.72743055555554,True
42,58,851.1,462.1,True
42,59,862.7,460.3,True
42,60,859.1027397260274,460.22876712328775,True
42,61,857.4282527881041,458.5085501858736,True
42,62,852.0,458.7,True
42,63,847.0107266435987,457.47923875432525,True
42,64,847.718085106383,456.9485815602837,True
42,65,846.1999999999999,447.1,True
42,66,856.7,456.4,True
42,67,853.7,452.4,True
42,68,844.5760273972603,458.70205479452056,True
42,69,846.2,463.1,True
42,70,846.1,461.6,True
42,71,852.3947955390335,459.3620817843866,True
42,72,852.6,460.4,True
42,73,848.9,460.8,True
42,74,847.5,460.5,True
42,75,849.7,457.8,True
42,76,848.6,459.5,True
42,77,839.3,469.7,True
42,78,849.4673684210527,463.4252631578948,True
42,79,859.9,456.5,True
42,80,845.623076923077,457.20209790209793,True
42,81,865.4620689655172,465.9172413793104,True
42,82,836.9618705035971,455.9140287769784,True
42,83,843.3335714285714,457.5157142857143,True
42,84,845.9,460.3,True
42,85,843.3,460.6,True
42,86,841.5,456.9,True
42,87,835.6321167883212,457.9186131386861,True
42,88,841.2,461.7,True
42,89,843.9097472924187,456.9761732851985,True
42,90,835.8,458.9,True
42,91,842.4,454.7,True
42,92,847.2,455.0,True
42,93,851.3767361111111,450.25347222222223,True
42,94,840.4429065743944,455.9813148788927,True
42,95,838.5,456.8,True
42,96,841.2,454.5,True
42,97,848.6566552901023,451.5945392491468,True
42,98,840.2,447.5,True
42,99,830.240206185567,458.686941580756,True
42,100,840.813074204947,461.8187279151944,True
42,101,835.8872340425532,458.09645390070926,True
42,102,839.3,457.6,True
42,103,837.3,456.4,True
42,104,842.2058823529412,459.0058823529412,True
42,105,860.4830985915494,467.4704225352113,True
42,106,839.5,456.6,True
42,107,837.5,457.6,True
42,108,839.3342857142858,450.50928571428574,True
42,109,841.6281853281854,449.8162162162163,True
42,110,849.7227272727273,457.2863636363636,True
42,111,836.2048109965635,445.0024054982818,True
42,112,838.8005319148937,449.81968085106377,True
42,113,837.7,454.2,True
42,114,843.0,458.0,True
42,115,841.3,452.6,True
42,116,836.7,457.1,True
42,117,834.5,457.0,True
42,118,838.8,454.6,True
42,119,827.9,458.4,True
42,120,833.1,456.2,True
42,121,839.9,455.0,True
42,122,839.7,453.0,True
42,123,840.2807692307692,460.0673076923077,True
42,124,832.4,456.3,True
42,125,840.4,452.7,True
42,126,830.5,452.2,True
42,127,850.2999999999998,453.3999999999999,True
42,128,855.7028776978418,456.1413669064748,True
42,129,827.6653979238754,447.1913494809689,True
42,130,836.9,452.3,True
42,131,836.4652173913045,455.620652173913,True
42,132,858.4016326530614,457.6702040816327,True
42,133,839.3,452.1,True
42,134,834.3755102040816,452.1469387755103,True
42,135,835.8,444.3,True
42,136,834.9,450.6,True
42,137,837.0,452.5,True
42,138,837.6,451.3,True
42,139,840.9,449.5,True
42,140,841.8,454.6,True
42,141,828.7,452.0,True
42,142,850.1494845360825,457.60309278350513,True
42,143,841.2605536332179,449.3259515570935,True
42,144,850.6500000000001,451.0999999999999,True
42,145,846.9,447.0,True
42,146,849.2,450.8,True
42,147,846.1,454.7,True
42,148,837.0,447.8,True
42,149,841.4,447.5,True
42,150,890.6104838709678,444.6903225806452,True
42,151,840.8,448.0,True
42,152,836.0,452.4,True
42,153,847.1128301886794,452.8667924528302,True
42,154,843.9629893238434,452.80498220640567,True
42,155,837.6,450.4,True
42,156,834.4206896551724,456.45,True
42,157,844.1,454.1,True
42,158,862.2725490196078,453.70666666666665,True
42,159,844.1,449.5,True
42,160,858.0867383512544,445.8060931899642,True
