RECORDING_SESSION_LABEL,TRIAL_LABEL,CURRENT_FIX_X,CURRENT_FIX_Y,IS_VALID
3,1,922.7,489.6,True
3,2,914.672602739726,497.0835616438356,True
3,3,921.9,489.5,True
3,4,920.4,489.0,True
3,5,910.7,490.9,True
3,6,911.0,485.5,True
3,7,913.3,499.3,True
3,8,913.4,484.4,True
3,9,910.2,492.6,True
3,10,910.8,487.2,True
3,11,913.7,487.0,True
3,12,917.933219178082,488.9219178082192,True
3,13,919.5210526315788,504.9172932330827,True
3,14,912.2,490.0,True
3,15,922.923021582734,467.67913669064745,True
3,16,913.1,455.1,True
3,17,920.1,491.6,True
3,18,910.5928327645051,500.3716723549488,True
3,19,913.1868055555556,493.2722222222222,True
3,20,923.9,497.1,True
3,21,924.0276923076924,517.3007692307692,True
3,22,932.8778894472364,472.029648241206,True
3,23,913.1,505.6,True
3,24,919.7,499.0,True
3,25,911.3207407407408,482.632962962963,True
3,26,914.8,491.2,True
3,27,906.0566552901024,496.9078498293516,True
3,28,908.5,500.9,True
3,29,910.7,500.3,True
3,30,914.9290322580644,496.27741935483874,True
3,31,911.6,496.6,True
3,33,906.6289655172416,491.9503448275862,True
3,34,908.7,498.0,True
3,35,906.5,501.5,True
3,36,905.1,496.1,True
3,37,903.2,491.8,True
3,38,902.6,496.9,True
3,39,898.6,494.0,True
3,40,904.7,494.3,True
3,41,908.5,492.7,True
3,42,908.5,489.5,True
3,43,917.2737704918034,478.6081967213115,True
3,44,911.3161512027492,495.1852233676976,True
3,45,908.1,491.5,True
3,46,911.3,491.5,True
3,47,911.1084507042252,472.4478873239437,True
3,48,912.7,488.4,True
3,49,917.6,491.4,True
3,50,917.0067039106146,491.4787709497206,True
3,51,913.2,476.5,True
3,52,912.859574468085,470.3074468085107,True
3,53,911.7082758620692,472.7537931034483,True
3,54,908.6,470.4,True
3,55,901.6,472.2,True
3,56,903.4,470.6,True
3,57,906.1,464.0,True
3,58,907.2831683168316,464.0465346534654,True
3,59,921.8,476.7,True
3,60,898.6,469.1,True
3,61,903.2,466.4,True
3,62,904.7,473.1,True
3,63,904.2,469.3,True
3,64,906.0,470.8,True
3,65,905.8,473.4,True
3,66,901.8,472.6,True
3,67,901.5,470.3,True
3,68,899.2,471.9,True
3,69,911.6,471.6,True
3,70,913.4791411042944,466.54294478527606,True
3,71,910.7672354948804,465.7464163822526,True
3,72,907.4739726027398,474.2352739726028,True
3,73,899.4239436619719,470.95563380281686,True
3,74,901.1,474.5,True
3,75,898.4,471.9,True
3,76,903.1,464.8,True
3,77,906.6,468.1,True
3,78,906.0856164383562,482.0304794520548,True
3,79,903.7999999999998,464.5,True
3,80,899.1,469.2,True
3,81,897.2,473.9,True
3,82,902.692439862543,467.11305841924406,True
3,83,903.5,468.1,True
3,84,900.6,472.2,True
3,85,899.2,470.2,True
3,86,899.8,466.1,True
3,87,905.2,471.1,True
3,88,902.6,476.4,True
3,89,898.1,474.1,True
3,90,902.2013698630136,484.2325342465753,True
3,91,897.0,475.1,True
3,92,899.0,478.3,True
3,93,896.4,478.8,True
3,94,898.4,475.9,True
3,95,895.2,475.5,True
3,96,921.5038022813688,458.9410646387833,True
3,97,901.996551724138,479.9620689655172,True
3,98,898.0,475.9,True
3,99,903.8,476.8,True
3,100,907.0,474.5,True
3,101,894.2549488054607,486.463481228669,True
3,102,900.0,481.0,True
3,103,902.6,480.3,True
3,104,903.5,480.0,True
3,105,896.6,476.1,True
3,106,898.1,478.6,True
3,107,898.0,482.5,True
3,108,890.0,473.5,True
3,109,899.1423208191127,483.4587030716724,True
3,110,908.6590909090908,422.6363636363636,True
3,111,899.6,480.0,True
3,112,900.8,484.0,True
3,113,898.0,480.1,True
3,114,900.419587628866,475.92542955326456,True
3,115,893.1,481.1,True
3,116,898.3,486.6,True
3,117,896.7,480.1,True
3,118,900.9,476.3,True
3,119,897.3,477.4,True
3,120,896.7,480.2,True
3,121,900.2,475.0,True
3,122,897.413780918728,473.80318021201407,True
3,123,894.6,475.3,True
3,124,896.0,479.8,True
3,125,897.7,477.7,True
3,126,893.1,481.3,True
3,127,895.8,472.7,True
3,128,897.2,479.0,True
3,129,902.3,477.0,True
3,130,897.5,477.9,True
3,131,899.5,477.5,True
3,132,976.5,519.8,True
3,133,901.3,482.7,True
3,134,894.6,481.0,True
3,135,896.9,478.9,True
3,136,900.1631944444445,463.7545138888888,True
3,137,896.8,478.9,True
3,138,898.5,482.7,True
3,139,901.3,472.6,True
3,140,904.9,473.9,True
3,141,897.5,474.9,True
3,142,896.3,478.2,True
3,143,898.2,475.6,True
3,144,899.5972696245734,479.5610921501706,True
3,145,899.9,479.4,True
3,146,895.9,486.6,True
3,147,895.2,477.9,True
3,148,899.2686006825938,483.7730375426621,True
3,149,895.1,478.2,True
3,150,896.9,481.0,True
3,151,898.0,470.2,True
3,152,892.9,478.4,True
3,153,899.8979381443298,478.6298969072165,True
3,154,901.8,478.0,True
3,155,896.5,479.4,True
3,156,895.6,480.6,True
3,157,893.4,472.8,True
3,158,897.3,477.0,True
3,159,927.2256505576208,349.3364312267658,False
3,160,899.9,479.1,True
3,32,-1.0,-1.0,False
